,everest_male,everest_female,tuple,re_male,re_female,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.5273284,-0.6041159,"('unsociable', 'sociable')",1.7224817,1.6437999,0.5011205,0.342964,0.010337882,-0.008741117,0.4266529,0.3434767,-0.0831762
1,0.4119057,0.42536873,"('unfriendly', 'friendly')",-1.6265188,-1.5895565,-0.06132135,-0.15746291,1.8361974,1.6913819,0.1400657,0.0924328,-0.0476329
2,-0.13991548,-0.07441556,"('unlikable', 'likable')",1.6481308,1.6879878,1.3446542,1.359074,0.5113559,0.6025476,0.8410563,0.8937985,0.0527422
3,-0.39444348,-0.3951403,"('repellent', 'pleasant')",1.2720864,1.2185456,0.055668905,0.050903387,0.02879288,0.07943285,0.2405262,0.2384354,-0.0020908
4,-0.7517002,-0.7309352,"('disliked', 'liked')",-1.0178769,-1.0135915,0.4553087,0.4310298,-4.4092293,-4.4883404,-1.4308743,-1.4504594,-0.0195851
5,0.19556975,0.24737395,"('distant', 'outgoing')",-1.997185,-1.8725613,-0.9689651,-0.929515,-0.040447317,-0.09126207,-0.7027569,-0.6614911,0.0412658
6,-0.12264093,-0.0775464,"('distant', 'open')",-2.6837642,-2.5706837,-1.2210089,-1.1825339,0.2544866,0.14931165,-0.9432318,-0.9203631,0.0228687
7,-0.074104965,-0.09568203,"('insensitive', 'sensitive')",1.5921649,1.5619195,-0.3900444,-0.4274707,0.28630275,0.30652815,0.3535796,0.3363237,-0.0172559
8,-0.107156485,-0.12055278,"('unaffectionate', 'affectionate')",-2.5539265,-2.5081432,-0.7916734,-0.83284765,0.43937203,0.2861805,-0.7533461,-0.7938408,-0.0404947
9,0.18356483,0.19303668,"('unaffectionate', 'caring')",-1.2013308,-1.1729554,-0.7489893,-0.7990473,0.6842492,0.5846562,-0.2706265,-0.2985774,-0.0279509
10,0.32285422,0.26667273,"('unsympathetic', 'sympathetic')",2.2033784,2.1473765,-0.8341339,-0.9167877,-0.21374743,-0.1368017,0.3695879,0.340115,-0.0294729
11,-0.37186614,-0.3855055,"('unhelpful', 'helpful')",2.1218665,2.1000278,-0.5193501,-0.55713177,1.8249174,1.8476871,0.7638919,0.7512695,-0.0126224
12,0.5265904,0.541597,"('unsupportive', 'supportive')",0.65151745,0.70146114,-0.029479122,-0.0012123766,-1.3946822,-1.4204922,-0.0615134,-0.0446616,0.0168518
13,-0.26123077,-0.3151416,"('impolite', 'polite')",2.1366222,2.1063595,-0.42742416,-0.44997692,-0.3647182,-0.32997322,0.2708123,0.2528169,-0.0179954
14,-0.57060623,-0.61390346,"('antisocial', 'social')",2.866355,2.8498025,1.1667092,1.1274769,-0.1435691,-0.03615322,0.8297222,0.8318056,0.0020834
15,-0.44987,-0.45573857,"('boring', 'funny')",0.69705003,0.7091571,0.032588866,0.04731085,0.7993572,0.80076456,0.2697815,0.2753735,0.005592
16,-0.37017864,-0.33265355,"('unpopular', 'popular')",-0.8308295,-0.86273,0.5175824,0.5122072,1.0068529,0.9503794,0.0808568,0.0668008,-0.014056
