,avery_male,avery_female,tuple,dennison_male,dennison_female,corp_male,corp_female,average_male,average_female,female-male
0,1.4271735,1.2200416,"('unsociable', 'sociable')",0.4060307,0.18343675,-0.19789484,-0.3639871,0.5451032,0.3464971,-0.1986061
1,0.18457797,-0.08629364,"('unfriendly', 'friendly')",-0.23178388,-0.51073945,1.353054,1.1114122,0.4352827,0.1714597,-0.263823
2,0.4394725,0.47714534,"('unlikable', 'likable')",0.68491465,0.737128,0.32482153,0.35531062,0.4830696,0.5231946,0.040125
3,-0.7734281,-0.7170226,"('repellent', 'pleasant')",-0.56395775,-0.43844184,0.4745441,0.56920934,-0.2876139,-0.1954184,0.0921955
4,-0.67324716,-0.9665537,"('disliked', 'liked')",0.15282051,0.0611388,-6.5747275,-6.6651726,-2.3650514,-2.5235292,-0.1584778
5,-0.48323908,-0.52370447,"('distant', 'outgoing')",0.033647712,0.08200077,-0.35552895,-0.27758643,-0.2683734,-0.2397634,0.02861
6,-0.82539976,-0.8510145,"('distant', 'open')",-0.41082457,-0.3072821,-0.2533406,-0.24177769,-0.4965216,-0.4666914,0.0298302
7,0.6574215,0.6325214,"('insensitive', 'sensitive')",0.04061784,0.057584263,0.42287084,0.43983847,0.3736367,0.376648,0.0030113
8,0.009415843,-0.24455495,"('unaffectionate', 'affectionate')",-0.110765904,-0.21212257,1.2428857,1.1185738,0.3805119,0.2206321,-0.1598798
9,0.5524673,0.5520387,"('unaffectionate', 'caring')",-0.19966102,-0.24592023,1.602682,1.5303617,0.6518294,0.61216,-0.0396694
10,0.090350986,-0.10735679,"('unsympathetic', 'sympathetic')",-0.8099538,-0.9294062,-0.21943349,-0.40591437,-0.3130121,-0.4808924,-0.1678803
11,0.17534575,0.2574179,"('unhelpful', 'helpful')",-0.3281186,-0.3275551,1.7917829,1.881593,0.5463367,0.6038186,0.0574819
12,1.0379364,1.0302587,"('unsupportive', 'supportive')",0.49378487,0.4134863,-1.5461075,-1.562171,-0.0047954,-0.0394754,-0.03468
13,1.6767051,1.7890481,"('impolite', 'polite')",0.11191516,0.045646288,-0.82863754,-0.7998025,0.3199942,0.3449639,0.0249697
14,1.2368674,1.2460927,"('antisocial', 'social')",0.20265582,0.13284245,-0.096305005,-0.12688544,0.4477394,0.4173499,-0.0303895
