,intuitive_male,intuitive_female,tuple,surgical_male,surgical_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.30889437,-0.3960877,"('unsociable', 'sociable')",1.1352967,1.1518351,-0.29903713,-0.37886027,0.1757884,0.125629,-0.0501594
1,-0.5707951,-0.4332102,"('unfriendly', 'friendly')",0.97091335,0.9135011,2.0107687,1.9082645,0.8036289,0.7961852,-0.0074437
2,-0.028908424,0.045216892,"('unlikable', 'likable')",0.46256948,0.52949405,0.50751525,0.62719905,0.3137254,0.4006367,0.0869113
3,-0.4512273,-0.34952456,"('repellent', 'pleasant')",-1.0944386,-0.9418824,0.09580335,0.1761873,-0.4832875,-0.3717399,0.1115476
4,-1.0934404,-0.98479193,"('disliked', 'liked')",-0.5814733,-0.54105604,-5.8772492,-6.011845,-2.5173877,-2.5125643,0.0048234
5,-0.52520865,-0.39497712,"('distant', 'outgoing')",-0.29748452,-0.31790748,-0.24582523,-0.25299004,-0.3561728,-0.3219582,0.0342146
6,-0.6354794,-0.4685343,"('distant', 'open')",0.012004212,-0.021824226,0.32015938,0.30676496,-0.1011053,-0.0611979,0.0399074
7,0.6600362,0.66631323,"('insensitive', 'sensitive')",0.054744147,0.0936915,0.37194264,0.3970142,0.362241,0.385673,0.023432
8,-0.28141293,-0.19328414,"('unaffectionate', 'affectionate')",0.3418791,0.27330932,0.6740753,0.627644,0.2448472,0.2358897,-0.0089575
9,0.7980522,0.88117915,"('unaffectionate', 'caring')",0.97882897,0.9215792,1.2150391,1.2194171,0.9973068,1.0073918,0.010085
10,0.85405797,0.8570916,"('unsympathetic', 'sympathetic')",0.009421389,0.048375368,-0.6219359,-0.60180056,0.0805145,0.1012221,0.0207076
11,0.9720481,1.0284007,"('unhelpful', 'helpful')",0.20580404,0.23892207,1.5399834,1.5962018,0.9059451,0.9545081,0.048563
12,1.543186,1.7472401,"('unsupportive', 'supportive')",1.7271466,1.8363599,-1.4244319,-1.4229794,0.6153002,0.7202069,0.1049067
13,0.07523738,-0.090048976,"('impolite', 'polite')",1.1119772,1.0999416,-0.2775105,-0.33326474,0.3032347,0.2255426,-0.0776921
14,0.09386958,-0.011103207,"('antisocial', 'social')",0.8155237,0.8956764,-0.7707424,-0.7620912,0.0462169,0.0408273,-0.0053896
15,0.826417,0.7773235,"('boring', 'funny')",0.80635595,0.7066712,0.34569615,0.29660234,0.6594897,0.5935324,-0.0659573
16,-1.0235373,-0.92650956,"('unpopular', 'popular')",-1.1370108,-1.0753945,0.476678,0.47797844,-0.5612901,-0.5079752,0.0533149
17,-0.25325003,-0.19912226,"('nasty', 'nice')",-1.1172711,-1.0570846,-0.5088105,-0.45809305,-0.6264439,-0.5714333,0.0550106
18,-0.5738077,-0.53101796,"('disagreeable', 'welcoming')",0.4629461,0.5546035,0.025273262,-0.036754433,-0.0285295,-0.0043896,0.0241399
19,0.08492944,0.16671988,"('inhospitable', 'hospitable')",0.033898987,0.020862773,0.4229028,0.46707806,0.1805771,0.2182202,0.0376431
20,0.97730434,0.94124234,"('rough', 'thoughtful')",-0.40319306,-0.36848304,0.9503599,0.9108643,0.5081571,0.4945412,-0.0136159
21,0.8117275,0.72124076,"('immoral', 'moral')",0.97757703,1.013878,-0.70162874,-0.62964547,0.3625586,0.3684911,0.0059325
22,0.29847825,0.31110802,"('untrustworthy', 'trustworthy')",0.12902413,0.12319832,-0.8157555,-0.8332862,-0.1294177,-0.1329933,-0.0035756
23,1.6861577,1.7022916,"('insincere', 'sincere')",0.6349811,0.6167208,5.5454555,5.560816,2.6221981,2.6266095,0.0044114
24,0.970609,0.9642753,"('dishonest', 'honest')",-0.19280814,-0.21135864,0.6157828,0.5912732,0.4645279,0.4480633,-0.0164646
25,-0.92007416,-0.90858865,"('egoistic', 'altruistic')",0.03230772,-0.016368512,1.641012,1.5910631,0.2510818,0.2220353,-0.0290465
26,0.14834777,0.18193063,"('hardhearted', 'benevolent')",2.1880496,2.1346529,1.8542062,1.8106751,1.3968679,1.3757528,-0.0211151
27,1.5830001,1.5541517,"('hardhearted', 'softhearted')",0.9624461,0.8710252,1.8211395,1.6703999,1.4555286,1.3651923,-0.0903363
28,-0.49298453,-0.51765835,"('disloyal', 'loyal')",0.054420628,-0.050581854,0.88572484,0.8255979,0.1490536,0.0857859,-0.0632677
29,0.30248177,0.23849717,"('unfair', 'fair')",-0.27725893,-0.26957557,-0.27568772,-0.41247886,-0.0834883,-0.1478524,-0.0643641
30,1.5710244,1.4980872,"('intolerant', 'tolerant')",0.0385868,0.032588854,1.0150332,0.94081825,0.8748815,0.8238314,-0.0510501
31,-2.0547867,-1.8448838,"('evil', 'good')",-0.60660523,-0.5365326,-0.7555704,-0.7921744,-1.1389875,-1.0578636,0.0811239
32,0.54148173,0.48683074,"('unkind', 'kind')",1.59528,1.4917802,1.2624995,1.2118195,1.133087,1.0634768,-0.0696102
33,0.19454564,0.17426237,"('wrong', 'right')",0.44986302,0.40209523,-0.4118806,-0.49368435,0.0775093,0.0275578,-0.0499515
34,0.59811354,0.76029617,"('mean', 'honorable')",-0.0030574128,0.1465495,5.537352,5.6754684,2.044136,2.1941047,0.1499687
35,-0.75344133,-0.77519673,"('corrupt', 'incorrupt')",-1.1654117,-1.2426646,0.31940722,0.1806311,-0.5331486,-0.6124101,-0.0792615
36,-0.82455444,-0.622212,"('hostile', 'amicable')",-1.069719,-1.00254,0.5471594,0.38744628,-0.449038,-0.4124353,0.0366027
37,0.8625029,0.80770373,"('fake', 'genuine')",-0.028328853,-0.080938965,0.3311038,0.33569232,0.3884259,0.3541524,-0.0342735
38,-0.091681406,0.043262452,"('untruthful', 'truthful')",-0.24015082,-0.21892056,0.023795877,0.059000716,-0.1026788,-0.0388858,0.063793
39,1.8842441,1.8633555,"('exploitative', 'cooperative')",-0.24181442,-0.22630848,0.07968451,0.0865605,0.5740381,0.5745358,0.0004977
40,-0.38557452,-0.29920477,"('stingy', 'generous')",0.25014663,0.33356518,-1.4874928,-1.6396012,-0.5409736,-0.5350803,0.0058933
41,-0.069702156,0.02402025,"('unforgiving', 'forgiving')",0.87775636,0.94930845,0.27494505,0.16652803,0.3609997,0.3799522,0.0189525
42,0.09068051,0.18580559,"('unreliable', 'reliable')",-0.14507794,-0.12661391,-3.2884443,-3.2551703,-1.1142805,-1.0653262,0.0489543
43,0.772994,0.8031538,"('irresponsible', 'responsible')",1.0020562,1.0073668,0.16971727,0.20821723,0.6482558,0.6729126,0.0246568
44,-0.7396699,-0.78483,"('prejudiced', 'unprejudiced')",-1.2424686,-1.1917791,-1.3114333,-1.2906519,-1.0978573,-1.089087,0.0087703
45,-0.10170974,0.06899586,"('incompetent', 'competent')",0.42733127,0.5623561,-0.16886136,-0.1621021,0.0522534,0.1564166,0.1041632
46,0.9606898,0.98913896,"('uncompetitive', 'competitive')",0.19087249,0.31942087,-0.77606475,-0.7886833,0.1251658,0.1732922,0.0481264
47,0.023246866,0.10033667,"('stupid', 'smart')",0.87807786,0.8565878,5.0915556,5.256976,1.9976268,2.0713002,0.0736734
48,0.6354053,0.5879565,"('unintelligent', 'intelligent')",0.80552137,0.83040607,0.7043845,0.6530925,0.7151037,0.690485,-0.0246187
49,1.0383942,1.0621343,"('unable', 'able')",-0.18073493,-0.130649,0.16557486,0.2811502,0.341078,0.4042118,0.0631338
50,0.52040017,0.62019587,"('clumsy', 'skillful')",-0.13943842,-0.17700559,0.20495768,0.1849259,0.1953065,0.2093721,0.0140656
51,0.4031026,0.27591413,"('uneducated', 'educated')",0.012452275,-0.043070085,0.24697545,0.1447449,0.2208434,0.125863,-0.0949804
52,-0.74007446,-0.79918325,"('irrational', 'rational')",-0.48349854,-0.6037637,0.07158938,-0.027500404,-0.3839945,-0.4768158,-0.0928213
53,-0.48040354,-0.4325765,"('uncreative', 'creative')",-0.39921606,-0.39418936,0.6815226,0.61821157,-0.0660323,-0.0695181,-0.0034858
54,0.39650574,0.40470263,"('incapable', 'capable')",-0.25742963,-0.31830803,1.1242355,1.227153,0.4211039,0.4378492,0.0167453
55,0.9256789,0.93345094,"('incompetent', 'clever')",0.17700648,0.23960194,-0.09424513,-0.068985894,0.3361468,0.3680223,0.0318755
56,1.6730068,1.6631281,"('impractical', 'practical')",1.4016273,1.4756842,-0.52062887,-0.4606189,0.851335,0.8927311,0.0413961
57,0.30093816,0.37237173,"('unimaginative', 'imaginative')",0.33825123,0.40748847,-2.3888602,-2.420274,-0.5832236,-0.5468046,0.036419
58,0.062455177,0.15066427,"('undiscriminating', 'discriminating')",-0.55782825,-0.49861318,-0.2711389,-0.3097053,-0.255504,-0.2192181,0.0362859
59,0.25004694,0.30511937,"('foolish', 'wise')",0.28311452,0.1669475,0.44181356,0.43451378,0.3249917,0.3021936,-0.0227981
60,1.8648953,1.8109872,"('inefficient', 'efficient')",0.88053817,0.9581951,-0.1660068,-0.059875302,0.8598089,0.9031023,0.0432934
61,0.9231502,0.78396004,"('illogical', 'logical')",0.022697397,-0.007492706,0.06350171,-0.07327623,0.3364497,0.234397,-0.1020527
62,0.7418333,0.8357794,"('incompetent', 'brilliant')",0.21208256,0.31714988,-0.3781879,-0.18618262,0.1919093,0.3222489,0.1303396
63,1.2718073,1.4449201,"('unperceptive', 'insightful')",0.31363592,0.36992088,0.64746267,0.731483,0.744302,0.8487746,0.1044726
64,-0.1397773,-0.19943902,"('shy', 'confident')",-1.136649,-1.1037102,-6.35962,-6.3877335,-2.5453488,-2.5636276,-0.0182788
65,0.88941574,0.6780454,"('insecure', 'secure')",0.3351661,0.3101421,-0.3955983,-0.39743665,0.2763278,0.1969169,-0.0794109
66,-0.8151145,-0.74240935,"('inactive', 'active')",-1.0119576,-1.0000912,0.7647648,0.7758182,-0.3541025,-0.3222274,0.0318751
67,0.95516753,0.8892128,"('doubtful', 'determined')",0.54435265,0.54310745,-0.53675085,-0.4700189,0.3209231,0.3207671,-0.000156
68,0.46378535,0.33331254,"('dependent', 'independent')",-0.83926404,-0.87103295,-0.5800165,-0.634529,-0.3184984,-0.3907498,-0.0722514
69,-0.09932266,-0.011292767,"('lazy', 'industrious')",0.5612135,0.55042505,-0.06622225,-0.0829665,0.1318895,0.1520553,0.0201658
70,0.7050096,0.8075578,"('lethargic', 'energetic')",-0.45324808,-0.38156077,0.13479002,0.23035386,0.1288505,0.2187836,0.0899331
71,1.1336141,1.2651525,"('diffident', 'self-confident')",1.7312891,1.7753652,0.91697645,0.9319877,1.2606266,1.3241685,0.0635419
72,0.3948034,0.39993408,"('unambitious', 'ambitious')",-0.0390863,-0.05874558,-1.167279,-1.0980028,-0.2705206,-0.2522714,0.0182492
73,1.0438718,1.057864,"('helpless', 'self-reliant')",-0.6976749,-0.71006286,-3.2245326,-3.2407405,-0.9594452,-0.9643132,-0.004868
74,1.1794522,1.2837708,"('undedicated', 'dedicated')",0.70687735,0.7196715,0.027088009,0.03544002,0.6378059,0.6796274,0.0418215
75,-1.2376008,-1.10724,"('meek', 'impulsive')",-1.0100971,-0.97264683,-0.75221455,-0.6618778,-0.9999708,-0.9139216,0.0860492
76,0.5764846,0.53692716,"('anxious', 'daring')",-0.06386181,-0.019937057,-0.20457444,-0.14129926,0.1026828,0.1252303,0.0225475
77,0.3181277,0.32415676,"('unmotivated', 'motivated')",-0.2664348,-0.17751239,-1.2289797,-1.0998352,-0.392429,-0.3177303,0.0746987
78,0.14994894,0.24329138,"('nonresilient', 'resilient')",1.3729377,1.4222059,0.54613316,0.5901582,0.6896733,0.7518852,0.0622119
79,-0.8294453,-0.700992,"('wavering', 'unwavering')",-1.1632538,-1.1809405,0.20360467,0.270462,-0.5963648,-0.5371568,0.059208
80,0.37744114,0.24315622,"('dominated', 'dominating')",-0.4080109,-0.45818934,-1.541231,-1.4682184,-0.5239336,-0.5610839,-0.0371503
81,0.24194914,0.1289725,"('submissive', 'aggressive')",-0.21524367,-0.24604642,-0.9585577,-0.9068478,-0.3106174,-0.3413072,-0.0306898
82,-1.0857813,-1.0653021,"('poor', 'rich')",0.055497207,0.07109134,5.5231795,5.6413555,1.4976317,1.5490483,0.0514166
83,0.3684126,0.41260514,"('powerless', 'powerful')",-0.6593003,-0.6275333,-1.5382369,-1.5435929,-0.6097082,-0.5861737,0.0235345
84,1.2945428,1.1735139,"('inferior', 'superior')",1.0494076,0.979577,0.93419534,0.8299089,1.0927152,0.9943333,-0.0983819
85,-0.82809794,-0.6810924,"('insignificant', 'prestigious')",-0.24563347,-0.28918123,0.80837256,0.7579791,-0.088453,-0.0707648,0.0176882
86,0.60367185,0.604999,"('uninfluential', 'influential')",0.89492494,0.90811545,-0.23117879,-0.36628604,0.4224727,0.3822761,-0.0401966
87,0.6868874,0.65171766,"('unsuccessful', 'successful')",0.30929285,0.32962897,0.5260361,0.667403,0.5074054,0.5495832,0.0421778
88,0.29987445,0.29329383,"('low', 'eminent')",-0.53143924,-0.6124926,0.2835802,0.31914335,0.0173385,-1.85e-05,-0.017357
