,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
63,0.6781832,0.7758788,"('unperceptive', 'insightful')",0.5551243,0.61806065,0.99063385,1.1025399,0.7413138,0.8321598,0.090846
64,-0.094349995,-0.13170746,"('shy', 'confident')",0.5178842,0.5172329,-6.6449037,-6.570434,-2.0737898,-2.0616363,0.0121535
65,-0.6388167,-0.6826982,"('insecure', 'secure')",0.6069082,0.64964986,-0.20096439,-0.15227254,-0.0776243,-0.0617736,0.0158507
66,0.49584818,0.50787485,"('inactive', 'active')",-0.5664296,-0.54854256,1.113861,1.0826395,0.3477598,0.3473239,-0.0004359
67,1.6428909,1.5667341,"('doubtful', 'determined')",1.2395387,1.1402664,-0.3017568,-0.24140859,0.8602242,0.821864,-0.0383602
68,-0.56136346,-0.557192,"('dependent', 'independent')",-0.2819855,-0.32478893,-0.46307626,-0.46456856,-0.4354751,-0.4488498,-0.0133747
69,0.22784165,0.24811631,"('lazy', 'industrious')",0.95132816,0.9147431,-0.29101995,-0.28758055,0.29605,0.2917596,-0.0042904
70,0.90820724,0.9915568,"('lethargic', 'energetic')",0.573733,0.69858485,0.6782126,0.7420259,0.720051,0.8107225,0.0906715
71,1.6760478,1.6929183,"('diffident', 'self-confident')",1.7178253,1.7864547,0.6057014,0.5815311,1.3331916,1.3536347,0.0204431
72,1.3117763,1.4434447,"('unambitious', 'ambitious')",-0.04033392,-0.029796906,-0.56693757,-0.48509145,0.2348349,0.3095188,0.0746839
73,0.8604124,0.8843868,"('helpless', 'self-reliant')",0.10483837,0.14594397,-3.2375517,-3.1524596,-0.7574337,-0.7073763,0.0500574
74,0.2733336,0.32743382,"('undedicated', 'dedicated')",0.5069888,0.58445686,0.23712574,0.23813215,0.3391494,0.383341,0.0441916
75,-0.224644,-0.23768626,"('meek', 'impulsive')",-0.4128331,-0.43479624,-0.17982878,-0.13843495,-0.2724353,-0.2703058,0.0021295
76,1.0192647,1.194566,"('anxious', 'daring')",1.2825282,1.4212966,0.48522004,0.6327548,0.9290043,1.0828725,0.1538682
77,-0.4923904,-0.5023932,"('unmotivated', 'motivated')",0.19781502,0.25082096,-0.88612425,-0.8041289,-0.3935665,-0.3519004,0.0416661
78,-0.50934905,-0.34919378,"('nonresilient', 'resilient')",0.6365432,0.6695457,-0.07210095,0.011425816,0.0183644,0.1105926,0.0922282
79,-0.307854,-0.37592173,"('wavering', 'unwavering')",-0.78400576,-0.9071174,0.102359846,0.011969801,-0.3298333,-0.4236898,-0.0938565
80,0.36047247,0.42517367,"('dominated', 'dominating')",0.09072267,0.17852679,-1.1855851,-1.0470234,-0.2447967,-0.1477743,0.0970224
81,0.75577664,0.6522293,"('submissive', 'aggressive')",0.7467991,0.67023134,-0.33693033,-0.22488946,0.3885485,0.365857,-0.0226915
82,-1.3597378,-1.3722,"('poor', 'rich')",-0.32868025,-0.27304444,6.1124644,6.1138687,1.4746822,1.4895414,0.0148592
83,-0.06911744,-0.09655005,"('powerless', 'powerful')",-0.5780132,-0.55639297,-1.2452172,-1.2815421,-0.6307826,-0.6448284,-0.0140458
84,-1.2246583,-1.1817646,"('inferior', 'superior')",-0.94027156,-0.9832186,0.4442627,0.3948613,-0.5735557,-0.5900406,-0.0164849
85,-1.1778531,-1.1727848,"('insignificant', 'prestigious')",-0.6822914,-0.67157435,0.19540708,0.15158218,-0.5549125,-0.564259,-0.0093465
86,0.17506093,0.05258315,"('uninfluential', 'influential')",-0.4140998,-0.5415829,0.11970769,0.08345598,-0.0397771,-0.1351812,-0.0954041
87,0.1239682,0.10564187,"('unsuccessful', 'successful')",0.24771495,0.32591292,0.5322298,0.6596332,0.3013043,0.3637293,0.062425
88,-0.68772006,-0.7457748,"('low', 'eminent')",-0.3631246,-0.42540643,-0.019492522,-0.08256615,-0.3567791,-0.4179158,-0.0611367
