,thermo_male,thermo_female,tuple,fisher_male,fisher_female,scientific_male,scientific_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5943682,-0.63546175,"('unsociable', 'sociable')",0.6417454,0.5365443,1.1024406,0.96083623,-0.56117445,-0.71700746,0.1471608,0.0362278,-0.110933
1,-1.4951296,-1.8196826,"('unfriendly', 'friendly')",0.6516024,0.5433929,0.32671815,0.078709535,2.16362,1.8838658,0.4117028,0.1715714,-0.2401314
2,0.729948,0.7620406,"('unlikable', 'likable')",1.1019522,1.130208,0.47966626,0.5262934,0.19632515,0.3501879,0.6269729,0.6921824,0.0652095
3,-1.0280254,-0.9600068,"('repellent', 'pleasant')",-1.2051384,-1.088809,-0.19769903,-0.23323905,0.131015,0.22005448,-0.574962,-0.5155001,0.0594619
4,-0.4574809,-0.58138317,"('disliked', 'liked')",-0.5260446,-0.6636535,-0.38112766,-0.45543396,-5.580027,-5.7353473,-1.7361701,-1.8589544,-0.1227843
5,-1.4465686,-1.5033113,"('distant', 'outgoing')",-0.8666177,-0.8702825,-1.0125858,-0.9547368,-0.009079978,0.0059449263,-0.8337129,-0.8305964,0.0031165
6,-1.4580592,-1.5179516,"('distant', 'open')",-1.2232907,-1.1575978,-1.2785728,-1.1988223,0.3553103,0.39560637,-0.9011531,-0.8696914,0.0314617
7,-0.74388224,-0.6955345,"('insensitive', 'sensitive')",0.62210953,0.66879725,0.36602747,0.3842499,0.7329031,0.69406825,0.2442895,0.2628952,0.0186057
8,-1.481869,-1.6178774,"('unaffectionate', 'affectionate')",0.35661724,0.40394622,-0.17921317,-0.23590295,0.9407873,0.7707283,-0.0909194,-0.1697764,-0.078857
9,-1.4991436,-1.6429691,"('unaffectionate', 'caring')",0.7225911,0.75862956,0.33546537,0.2439031,1.2171943,1.0869781,0.1940268,0.1116354,-0.0823914
10,-1.3027698,-1.2553933,"('unsympathetic', 'sympathetic')",-0.14170857,-0.0656787,-0.29519555,-0.29197893,-0.35735592,-0.40902823,-0.5242575,-0.5055198,0.0187377
11,-0.29969037,-0.22824271,"('unhelpful', 'helpful')",-0.5013171,-0.4415381,0.514204,0.56501037,1.4789175,1.5658779,0.2980285,0.3652769,0.0672484
12,-0.8849362,-0.85936445,"('unsupportive', 'supportive')",0.9475877,1.0516394,0.4127504,0.44077355,-1.5859563,-1.620194,-0.2776386,-0.2467864,0.0308522
13,0.4292601,0.53506845,"('impolite', 'polite')",0.56107205,0.5428185,0.943988,0.9367209,-0.26975703,-0.22081856,0.4161408,0.4484473,0.0323065
14,0.37447366,0.47374666,"('antisocial', 'social')",0.55603075,0.63167423,1.5477012,1.5954312,-0.500815,-0.4950258,0.4943477,0.5514565,0.0571088
15,0.28741938,0.15701479,"('boring', 'funny')",-0.07901877,-0.25586015,0.3486262,0.29818156,0.7502975,0.66928333,0.3268311,0.2171549,-0.1096762
16,-0.5209519,-0.59889555,"('unpopular', 'popular')",-0.50940806,-0.59914714,-0.17598255,-0.16612947,0.33852515,0.35634995,-0.2169544,-0.2519555,-0.0350011
17,0.023826089,0.048685864,"('nasty', 'nice')",0.1494898,0.20115809,-0.55442756,-0.5504921,-0.5262294,-0.42056736,-0.2268353,-0.1803039,0.0465314
18,-0.5782465,-0.51420724,"('disagreeable', 'welcoming')",0.64899856,0.73825943,-0.02940774,-0.00028648973,-0.21301097,-0.16582015,-0.0429167,0.0144864,0.0574031
19,-1.7228427,-1.730376,"('inhospitable', 'hospitable')",0.074092045,0.022145296,-0.5367903,-0.5659344,0.28675675,0.34080637,-0.474696,-0.4833397,-0.0086437
20,-0.26254508,-0.3206215,"('rough', 'thoughtful')",0.5892465,0.64730513,2.07171,2.087356,1.0700796,1.0273556,0.8671228,0.8603488,-0.006774
21,0.05512628,0.07402804,"('immoral', 'moral')",-0.42010844,-0.5094347,1.2431653,1.2185925,-1.0998433,-1.0428967,-0.055415,-0.0649277,-0.0095127
22,0.1782615,0.22159055,"('untrustworthy', 'trustworthy')",-0.123419166,-0.1326855,1.0635256,0.96069574,-0.78786325,-0.8207962,0.0826262,0.0572012,-0.025425
23,-0.76745296,-0.79021806,"('insincere', 'sincere')",0.9597511,0.9777155,0.50624377,0.3975398,4.945091,4.8703465,1.4109082,1.3638459,-0.0470623
24,-0.41455716,-0.42011005,"('dishonest', 'honest')",0.0074855126,0.109464996,-0.046625506,0.0011073966,0.5353703,0.4702258,0.0204183,0.040172,0.0197537
25,-0.18976402,-0.27517715,"('egoistic', 'altruistic')",0.9302129,1.014824,0.65539974,0.6325343,1.6195161,1.4952644,0.7538412,0.7168614,-0.0369798
26,0.2284676,-0.046411514,"('hardhearted', 'benevolent')",1.9261531,1.8597263,1.4354736,1.3092011,1.9381216,1.751854,1.3820539,1.2185924,-0.1634615
27,-0.41615817,-0.41529614,"('hardhearted', 'softhearted')",-0.88713145,-0.6776681,-0.80155694,-0.76806676,1.5872799,1.4355484,-0.1293916,-0.1063706,0.023021
28,-0.8773696,-1.0600336,"('disloyal', 'loyal')",0.04787014,0.0035332565,0.83185315,0.7005765,0.74267393,0.5301401,0.1862569,0.0435541,-0.1427028
29,-0.19555584,-0.26619706,"('unfair', 'fair')",0.3132373,0.22308105,0.043650888,0.024106674,-0.24696916,-0.40878218,-0.0214092,-0.1069479,-0.0855387
30,0.19117016,0.23784667,"('intolerant', 'tolerant')",0.52847177,0.4841851,0.85492045,0.76433015,1.041208,1.0863926,0.6539426,0.6431887,-0.0107539
31,-0.9298457,-1.0450524,"('evil', 'good')",-1.1223212,-1.135009,-1.4170331,-1.4513686,-0.71626997,-0.8474777,-1.0463675,-1.1197269,-0.0733594
32,-0.07727941,-0.09713945,"('unkind', 'kind')",0.24838446,0.24528773,0.91024405,0.92114943,0.78943485,0.6141074,0.467696,0.4208513,-0.0468447
33,0.4493231,0.3823998,"('wrong', 'right')",1.2922945,1.2535052,0.263087,0.25023526,-0.20910433,-0.2996535,0.4489,0.3966217,-0.0522783
34,-0.101929516,-0.029840428,"('mean', 'honorable')",-0.6452779,-0.6539343,0.4048021,0.45307428,5.345044,5.574774,1.2506597,1.3360183,0.0853586
35,0.76375043,0.64203954,"('corrupt', 'incorrupt')",-0.062756985,-0.12996937,-0.9650852,-0.9686515,0.115265585,-0.07735112,-0.0372066,-0.1334831,-0.0962765
36,-0.82111573,-1.0668766,"('hostile', 'amicable')",-0.19641986,-0.32238907,-1.2444795,-1.4488282,0.34875894,0.16102274,-0.478314,-0.6692678,-0.1909538
37,-0.2591302,-0.18285306,"('fake', 'genuine')",0.80023175,0.74625784,-0.040849946,-0.021373242,0.27108562,0.24722505,0.1928343,0.1973141,0.0044798
38,-0.654798,-0.7073867,"('untruthful', 'truthful')",-0.061218563,-0.04371431,0.20171882,0.17654508,-0.12129977,-0.054979004,-0.1588994,-0.1573837,0.0015157
39,0.44393948,0.46799093,"('exploitative', 'cooperative')",1.8289274,1.9923358,1.2839943,1.355008,0.23996702,0.24021226,0.9492071,1.0138868,0.0646797
40,0.10780614,0.09727249,"('stingy', 'generous')",0.52722025,0.49647397,0.27905074,0.24388097,-0.9261595,-1.0454928,-0.0030206,-0.0519663,-0.0489457
41,0.35878864,0.24939404,"('unforgiving', 'forgiving')",1.2508928,1.1059254,0.9236163,0.85026914,0.24065442,0.18431793,0.693488,0.5974766,-0.0960114
42,-0.13824923,0.10423083,"('unreliable', 'reliable')",-0.050838396,0.0149689205,-0.27076298,-0.006904356,-3.0726185,-2.9292295,-0.8831173,-0.7042335,0.1788838
43,-0.5154295,-0.4357721,"('irresponsible', 'responsible')",0.5260435,0.5875288,0.64538765,0.7413536,0.35288274,0.42814338,0.2522211,0.3303134,0.0780923
44,0.64947057,0.72097737,"('prejudiced', 'unprejudiced')",-0.8801118,-0.8995278,-0.26468366,-0.21410051,-1.4842418,-1.3830765,-0.4948917,-0.4439319,0.0509598
45,-0.5829363,-0.62696147,"('incompetent', 'competent')",0.37644717,0.26388198,1.1653774,1.000097,-0.2922732,-0.38964546,0.1666538,0.061843,-0.1048108
46,-0.32254297,-0.28159815,"('uncompetitive', 'competitive')",0.20573643,0.25893846,0.21857023,0.20300944,-0.71023893,-0.7634487,-0.1521188,-0.1457747,0.0063441
47,0.18840297,0.317143,"('stupid', 'smart')",0.048779108,0.14849901,0.619361,0.69849783,4.5740747,4.7292447,1.3576545,1.4733461,0.1156916
48,-0.11620264,-0.24493666,"('unintelligent', 'intelligent')",-0.2689099,-0.32506275,1.8144377,1.6847074,0.23192187,0.20906171,0.4153118,0.3309424,-0.0843694
49,-0.23497579,-0.19607536,"('unable', 'able')",-0.6663697,-0.5239868,-0.18269454,-0.11046914,-0.44516477,-0.32269758,-0.3823012,-0.2883072,0.093994
50,-0.41777837,-0.44737476,"('clumsy', 'skillful')",0.9149136,0.9820538,0.03187422,0.015951917,0.17702523,0.14746554,0.1765087,0.1745241,-0.0019846
51,-0.2603742,-0.32668495,"('uneducated', 'educated')",-0.042982362,-0.15491208,0.99679154,0.90608084,0.41543382,0.28066504,0.2772172,0.1762872,-0.10093
