,tattler_male,tattler_female,tuple,average_male,average_female,female-male
35,0.0020025335,-0.2865541,"('corrupt', 'incorrupt')",0.0020025,-0.2865541,-0.2885566
36,-0.34351203,-0.54021424,"('hostile', 'amicable')",-0.343512,-0.5402142,-0.1967022
37,0.16058,0.08565642,"('fake', 'genuine')",0.16058,0.0856564,-0.0749236
38,-0.29860583,-0.2828507,"('untruthful', 'truthful')",-0.2986058,-0.2828507,0.0157551
39,-0.021894142,0.11090715,"('exploitative', 'cooperative')",-0.0218941,0.1109072,0.1328013
40,-1.3000655,-1.5448139,"('stingy', 'generous')",-1.3000655,-1.5448139,-0.2447484
41,0.10549177,-0.23734522,"('unforgiving', 'forgiving')",0.1054918,-0.2373452,-0.342837
42,-0.59375477,-0.68477774,"('unreliable', 'reliable')",-0.5937548,-0.6847777,-0.0910229
43,0.30003685,0.18721998,"('irresponsible', 'responsible')",0.3000368,0.18722,-0.1128168
44,-0.41300872,-0.6043926,"('prejudiced', 'unprejudiced')",-0.4130087,-0.6043926,-0.1913839
45,0.76938295,0.03844071,"('incompetent', 'competent')",0.769383,0.0384407,-0.7309423
46,-0.040846072,-0.4448756,"('uncompetitive', 'competitive')",-0.0408461,-0.4448756,-0.4040295
47,2.0859592,2.1240153,"('stupid', 'smart')",2.0859592,2.1240153,0.0380561
48,-1.2388848,-1.1182665,"('unintelligent', 'intelligent')",-1.2388848,-1.1182665,0.1206183
49,-0.80813205,-0.5326115,"('unable', 'able')",-0.8081321,-0.5326115,0.2755206
50,-0.3741133,-0.32113352,"('clumsy', 'skillful')",-0.3741133,-0.3211335,0.0529798
51,-0.07207308,-0.044105798,"('uneducated', 'educated')",-0.0720731,-0.0441058,0.0279673
52,-0.44811818,-0.2837526,"('irrational', 'rational')",-0.4481182,-0.2837526,0.1643656
53,-1.0131559,-1.1539809,"('uncreative', 'creative')",-1.0131559,-1.1539809,-0.140825
54,-0.06827895,-0.06887594,"('incapable', 'capable')",-0.068279,-0.0688759,-0.0005969
55,0.2702486,0.27810097,"('incompetent', 'clever')",0.2702486,0.278101,0.0078524
56,0.7214169,0.6375919,"('impractical', 'practical')",0.7214169,0.6375919,-0.083825
57,-0.4801177,-1.1160967,"('unimaginative', 'imaginative')",-0.4801177,-1.1160967,-0.635979
58,1.2769576,0.7876906,"('undiscriminating', 'discriminating')",1.2769576,0.7876906,-0.489267
59,0.035765372,0.27151734,"('foolish', 'wise')",0.0357654,0.2715173,0.2357519
60,0.14801773,0.5520245,"('inefficient', 'efficient')",0.1480177,0.5520245,0.4040068
61,0.17216335,-0.121981554,"('illogical', 'logical')",0.1721634,-0.1219816,-0.294145
62,0.13588826,0.11937393,"('incompetent', 'brilliant')",0.1358883,0.1193739,-0.0165144
63,-0.06984497,-0.08726096,"('unperceptive', 'insightful')",-0.069845,-0.087261,-0.017416
64,-1.6728184,-1.7640592,"('shy', 'confident')",-1.6728184,-1.7640592,-0.0912408
65,0.20961119,0.13282591,"('insecure', 'secure')",0.2096112,0.1328259,-0.0767853
66,-0.4430157,-0.9553309,"('inactive', 'active')",-0.4430157,-0.9553309,-0.5123152
67,0.31495327,0.33190492,"('doubtful', 'determined')",0.3149533,0.3319049,0.0169516
68,-0.58975434,-0.33821023,"('dependent', 'independent')",-0.5897543,-0.3382102,0.2515441
69,-0.6020578,-0.9022532,"('lazy', 'industrious')",-0.6020578,-0.9022532,-0.3001954
70,0.71297574,0.3024484,"('lethargic', 'energetic')",0.7129757,0.3024484,-0.4105273
71,-0.46077794,-0.44826418,"('diffident', 'self-confident')",-0.4607779,-0.4482642,0.0125137
72,-0.5450819,-0.5559052,"('unambitious', 'ambitious')",-0.5450819,-0.5559052,-0.0108233
73,-0.49187922,-0.35288498,"('helpless', 'self-reliant')",-0.4918792,-0.352885,0.1389942
74,0.33946913,0.098161735,"('undedicated', 'dedicated')",0.3394691,0.0981617,-0.2413074
75,0.021120416,-0.21438356,"('meek', 'impulsive')",0.0211204,-0.2143836,-0.235504
76,-0.06846517,-0.1453655,"('anxious', 'daring')",-0.0684652,-0.1453655,-0.0769003
77,-1.4875761,-1.2872651,"('unmotivated', 'motivated')",-1.4875761,-1.2872651,0.200311
78,-0.8961351,-0.79773724,"('nonresilient', 'resilient')",-0.8961351,-0.7977372,0.0983979
79,-0.73642445,-0.938735,"('wavering', 'unwavering')",-0.7364244,-0.938735,-0.2023106
80,0.50873315,0.10405781,"('dominated', 'dominating')",0.5087332,0.1040578,-0.4046754
81,0.039492648,0.058866113,"('submissive', 'aggressive')",0.0394926,0.0588661,0.0193735
82,1.8128482,1.7879473,"('poor', 'rich')",1.8128482,1.7879473,-0.0249009
83,-0.14686824,-0.15844586,"('powerless', 'powerful')",-0.1468682,-0.1584459,-0.0115777
84,0.2677949,0.3107228,"('inferior', 'superior')",0.2677949,0.3107228,0.0429279
85,-0.76816374,-0.82450134,"('insignificant', 'prestigious')",-0.7681637,-0.8245013,-0.0563376
86,-0.56513584,-0.9179514,"('uninfluential', 'influential')",-0.5651358,-0.9179514,-0.3528156
87,0.45918632,0.06495385,"('unsuccessful', 'successful')",0.4591863,0.0649538,-0.3942325
88,-0.5303667,-0.5385807,"('low', 'eminent')",-0.5303667,-0.5385807,-0.008214
