,chubb_male,chubb_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.16549772,-0.39272773,"('unsociable', 'sociable')",-0.006346008,-0.22491525,-0.0859219,-0.3088215,-0.2228996
1,-0.97309136,-0.98691654,"('unfriendly', 'friendly')",1.1346757,0.9357808,0.0807922,-0.0255679,-0.1063601
2,-0.11841816,-0.09866552,"('unlikable', 'likable')",0.35656425,0.36172438,0.119073,0.1315294,0.0124564
3,-0.60198015,-0.47322467,"('repellent', 'pleasant')",0.77420324,0.7234529,0.0861115,0.1251141,0.0390026
4,0.17728445,0.17139333,"('disliked', 'liked')",-7.165077,-7.1544805,-3.4938965,-3.4915435,0.002353
5,-0.36225134,-0.23939745,"('distant', 'outgoing')",-0.6807338,-0.56862783,-0.5214926,-0.4040127,0.1174799
6,-1.0079081,-0.8142268,"('distant', 'open')",-0.6790091,-0.6040108,-0.8434586,-0.7091188,0.1343398
7,-0.6418241,-0.571401,"('insensitive', 'sensitive')",0.16071667,0.19204424,-0.2405537,-0.1896784,0.0508753
8,-2.2659874,-2.3309593,"('unaffectionate', 'affectionate')",0.41246143,0.34198833,-0.926763,-0.9944855,-0.0677225
9,-1.8294796,-1.8422481,"('unaffectionate', 'caring')",0.9577053,0.95695984,-0.4358871,-0.4426441,-0.006757
10,-0.7545277,-0.78918725,"('unsympathetic', 'sympathetic')",-0.21346053,-0.25362647,-0.4839941,-0.5214069,-0.0374128
11,0.14720374,0.11739925,"('unhelpful', 'helpful')",2.0373323,2.173068,1.092268,1.1452336,0.0529656
12,-0.68061113,-0.6035399,"('unsupportive', 'supportive')",-2.1357281,-2.0788372,-1.4081696,-1.3411885,0.0669811
13,0.5553606,0.43084186,"('impolite', 'polite')",-0.6047413,-0.57941294,-0.0246903,-0.0742855,-0.0495952
14,0.064816624,-0.0041899756,"('antisocial', 'social')",0.071081124,-0.09728033,0.0679489,-0.0507352,-0.1186841
15,0.9715557,0.8659795,"('boring', 'funny')",-0.20923665,-0.22471057,0.3811595,0.3206345,-0.060525
