,genuine_male,genuine_female,tuple,parts_male,parts_female,co_male,co_female,average_male,average_female,female-male
0,1.7574685,1.9262935,"('unsociable', 'sociable')",0.72858816,0.7512498,0.25475878,0.23583756,0.9136051,0.9711269,0.0575218
1,0.23779385,0.046262957,"('unfriendly', 'friendly')",0.6732081,0.5682231,2.2638354,2.0872738,1.0582791,0.9005866,-0.1576925
2,0.40171796,0.5075051,"('unlikable', 'likable')",0.14475952,0.19539882,0.45609412,0.55472517,0.3341905,0.4192097,0.0850192
3,0.2948216,0.39118448,"('repellent', 'pleasant')",-0.494357,-0.42974484,0.30324784,0.44915664,0.0345708,0.1368654,0.1022946
4,-0.71381444,-0.8662296,"('disliked', 'liked')",-0.008833455,-0.0761181,-7.3055425,-7.443857,-2.6760635,-2.7954016,-0.1193381
5,-1.9675852,-2.1438835,"('distant', 'outgoing')",-0.1252654,-0.18885183,0.09335067,-0.04447441,-0.6665,-0.7924032,-0.1259032
6,-2.036234,-2.2414508,"('distant', 'open')",-0.16691902,-0.27661693,0.34370482,0.18241045,-0.619816,-0.7785525,-0.1587365
7,1.6708529,1.8305675,"('insensitive', 'sensitive')",-0.19242033,-0.09048374,0.41361535,0.45930153,0.6306826,0.7331284,0.1024458
8,-1.2690927,-1.4203495,"('unaffectionate', 'affectionate')",-0.4388156,-0.52999896,1.1961459,1.0141141,-0.1705875,-0.3120781,-0.1414906
9,0.73163635,0.62519675,"('unaffectionate', 'caring')",0.5283696,0.41527838,1.4816773,1.3800399,0.9138944,0.8068384,-0.107056
10,2.1467931,2.3825438,"('unsympathetic', 'sympathetic')",0.12932745,0.096446246,-0.16263166,-0.054907862,0.7044963,0.8080274,0.1035311
11,1.8562918,2.0071247,"('unhelpful', 'helpful')",0.8207192,0.79645324,1.7719237,1.861976,1.4829782,1.5551847,0.0722065
12,0.9046593,1.0871142,"('unsupportive', 'supportive')",0.36433953,0.389214,-2.08824,-2.0800207,-0.2730803,-0.2012308,0.0718495
13,2.7489045,2.932444,"('impolite', 'polite')",1.2543113,1.3292487,-0.13207564,-0.06371159,1.2903801,1.3993271,0.108947
14,2.010462,2.2031016,"('antisocial', 'social')",0.62852186,0.7411148,-0.022211786,-0.012863814,0.8722574,0.9771175,0.1048601
15,1.5870241,1.5121775,"('boring', 'funny')",0.8406721,0.8657987,0.35936636,0.32192776,0.9290209,0.899968,-0.0290529
16,-1.9821113,-1.9758505,"('unpopular', 'popular')",-0.9694202,-0.95445114,0.048358522,0.02505438,-0.9677243,-0.9684157,-0.0006914
17,0.82716626,0.82600963,"('nasty', 'nice')",0.21970735,0.25858894,-0.13849582,-0.10107663,0.3027926,0.3278406,0.025048
18,-1.511849,-1.431928,"('disagreeable', 'welcoming')",-1.1689928,-1.1019074,-0.75263965,-0.8495341,-1.1444939,-1.1277898,0.0167041
19,-0.7402109,-0.80735666,"('inhospitable', 'hospitable')",-0.38903186,-0.39332056,-0.27164328,-0.25067523,-0.466962,-0.4837841,-0.0168221
20,1.1897031,1.2518774,"('rough', 'thoughtful')",-0.20428103,-0.20564042,0.58156496,0.5704852,0.522329,0.5389074,0.0165784
21,1.2020531,1.3950593,"('immoral', 'moral')",0.43777174,0.4663055,-1.0542912,-0.85410154,0.1951779,0.3357544,0.1405765
22,2.0241854,2.0785646,"('untrustworthy', 'trustworthy')",-0.08909873,-0.08932291,-0.46274954,-0.4303042,0.4907791,0.5196458,0.0288667
23,3.326407,3.4479373,"('insincere', 'sincere')",0.5820672,0.51725173,6.3766813,6.399922,3.4283851,3.4550368,0.0266517
24,2.346166,2.3964624,"('dishonest', 'honest')",0.8663534,0.86474645,1.2614614,1.1844233,1.4913268,1.4818775,-0.0094493
25,-1.1005443,-1.1477524,"('egoistic', 'altruistic')",0.59789133,0.6598833,1.2889957,1.1756866,0.2621142,0.2292725,-0.0328417
26,0.1859716,0.0593708,"('hardhearted', 'benevolent')",0.9475439,0.87039787,1.4242431,1.3374183,0.8525862,0.755729,-0.0968572
27,-0.15850367,-0.13988112,"('hardhearted', 'softhearted')",-0.18191144,-0.1493436,1.1791233,0.9766913,0.2795694,0.2291555,-0.0504139
28,2.019853,1.9273525,"('disloyal', 'loyal')",1.0535903,0.95079434,1.4722527,1.3082964,1.5152321,1.3954811,-0.119751
