,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.12265186,-0.2877649,"('unsociable', 'sociable')",0.20575714,0.15155575,-0.48625502,-0.63766223,-0.1343832,-0.2579571,-0.1235739
1,3.0557811,2.8937516,"('unfriendly', 'friendly')",0.82201755,0.6480553,2.3016572,2.0880477,2.0598186,1.8766182,-0.1832004
2,1.0948291,1.1381655,"('unlikable', 'likable')",1.7867666,1.8787043,0.9352918,1.0188351,1.2722958,1.3452349,0.0729391
3,-1.902903,-1.7463033,"('repellent', 'pleasant')",-0.5008479,-0.40278226,-0.046211638,0.031432524,-0.8166542,-0.7058843,0.1107699
4,0.1454893,0.004468249,"('disliked', 'liked')",0.25278872,0.15238537,-5.8872514,-5.9946146,-1.8296577,-1.9459203,-0.1162626
5,2.0946927,2.0422125,"('distant', 'outgoing')",0.17893022,0.08740611,0.30222,0.33513817,0.8586143,0.8215856,-0.0370287
6,2.4151566,2.3922904,"('distant', 'open')",0.2391084,0.12492057,1.1114836,1.104838,1.2552495,1.2073496,-0.0478999
7,-0.38883495,-0.3318182,"('insensitive', 'sensitive')",-0.57060975,-0.501066,0.42145938,0.393108,-0.1793284,-0.1465921,0.0327363
8,1.4791477,1.4783883,"('unaffectionate', 'affectionate')",-0.17244004,-0.29898977,0.95414275,0.8658851,0.7536168,0.6817612,-0.0718556
9,1.7253493,1.671438,"('unaffectionate', 'caring')",0.3542456,0.30029112,1.3700734,1.3224751,1.1498895,1.0980681,-0.0518214
10,-1.6965672,-1.7463293,"('unsympathetic', 'sympathetic')",-1.2053915,-1.0386336,-0.6364827,-0.7110379,-1.1794805,-1.1653336,0.0141469
11,-1.9270734,-1.8459073,"('unhelpful', 'helpful')",-0.3501099,-0.23880766,1.1284025,1.1542442,-0.3829269,-0.3101569,0.07277
12,0.8016207,0.8402149,"('unsupportive', 'supportive')",0.7209353,0.8648914,-1.503411,-1.5119412,0.0063817,0.0643884,0.0580067
13,-0.9536909,-0.9386052,"('impolite', 'polite')",0.21043837,0.27843797,-0.80530214,-0.8238033,-0.5161849,-0.4946568,0.0215281
14,-0.75145906,-0.7086877,"('antisocial', 'social')",0.9557666,1.0386039,-0.88747245,-0.9060627,-0.2277216,-0.1920488,0.0356728
15,0.3554466,0.23130986,"('boring', 'funny')",0.021815352,-0.12092989,0.47071806,0.42160708,0.28266,0.177329,-0.105331
16,1.0161278,0.95428735,"('unpopular', 'popular')",1.1836869,1.0866253,1.3944247,1.309165,1.1980798,1.1166925,-0.0813873
17,0.39560392,0.434871,"('nasty', 'nice')",-0.9780209,-0.9317355,-0.7582613,-0.66015106,-0.4468928,-0.3856719,0.0612209
18,1.9463017,1.8102084,"('disagreeable', 'welcoming')",1.6020588,1.6637772,0.2272092,0.13044727,1.2585231,1.2014777,-0.0570454
19,1.0260377,1.0150851,"('inhospitable', 'hospitable')",-0.5565911,-0.5627303,0.25211623,0.30793387,0.240521,0.2534296,0.0129086
20,0.29029718,0.35215837,"('rough', 'thoughtful')",0.8794653,0.9043654,1.3599946,1.2961078,0.8432523,0.8508772,0.0076249
21,-2.1614292,-2.2427177,"('immoral', 'moral')",-0.029109702,0.13292842,-1.1567369,-1.1831561,-1.1157586,-1.0976485,0.0181101
22,-1.417172,-1.475881,"('untrustworthy', 'trustworthy')",-0.24339294,-0.20390719,-0.9900898,-1.100154,-0.8835516,-0.9266473,-0.0430957
23,-1.0786899,-1.1278634,"('insincere', 'sincere')",-0.74747384,-0.68833107,4.897614,4.7889605,1.0238167,0.990922,-0.0328947
24,-1.0567609,-1.1312953,"('dishonest', 'honest')",-0.4807621,-0.4390314,0.49754027,0.4342995,-0.3466609,-0.3786757,-0.0320148
25,1.0238615,0.9062559,"('egoistic', 'altruistic')",0.42036527,0.31105098,1.526071,1.4515169,0.9900993,0.8896079,-0.1004914
26,3.3953712,3.2762682,"('hardhearted', 'benevolent')",1.5880653,1.5390531,1.9232653,1.8037301,2.302234,2.2063505,-0.0958835
27,0.8343625,0.84136,"('hardhearted', 'softhearted')",-0.10603699,-0.15576124,1.3489138,1.2134237,0.6924131,0.6330075,-0.0594056
28,-0.69812465,-0.8509885,"('disloyal', 'loyal')",-0.3363541,-0.40596583,0.8709807,0.71535087,-0.0544994,-0.1805345,-0.1260351
29,-0.07426487,-0.0706934,"('unfair', 'fair')",-0.08601739,-0.12680377,-0.210462,-0.32418934,-0.1235814,-0.1738955,-0.0503141
30,0.43060604,0.4026048,"('intolerant', 'tolerant')",-0.25682974,-0.19145718,0.40363935,0.40925136,0.1924719,0.2067997,0.0143278
31,0.88086456,0.87942475,"('evil', 'good')",-0.19002908,-0.3266177,-0.45267162,-0.5588952,0.079388,-0.0020294,-0.0814174
32,0.0064902026,-0.033870623,"('unkind', 'kind')",-0.34543058,-0.35354844,0.7564499,0.59724945,0.1391698,0.0699435,-0.0692263
33,1.7983358,1.5922719,"('wrong', 'right')",1.2025282,1.0660299,0.1772629,0.114443325,1.0593756,0.9242484,-0.1351272
34,0.17154998,0.32538506,"('mean', 'honorable')",-0.27198714,-0.080663435,5.6664844,5.7684374,1.8553491,2.0043863,0.1490372
35,1.327235,1.2558484,"('corrupt', 'incorrupt')",0.6868812,0.45124197,0.5815964,0.44125602,0.8652376,0.7161155,-0.1491221
36,2.3699403,2.3441846,"('hostile', 'amicable')",1.408405,1.1460675,1.2193187,1.0333714,1.665888,1.5078745,-0.1580135
37,-0.6039959,-0.60006654,"('fake', 'genuine')",-0.7142375,-0.7146236,0.32760394,0.32623875,-0.3302099,-0.3294838,0.0007261
38,-1.2967073,-1.252301,"('untruthful', 'truthful')",-0.62533045,-0.5876642,-0.3013011,-0.27586347,-0.7411129,-0.7052762,0.0358367
39,0.8147993,0.8891524,"('exploitative', 'cooperative')",1.0804195,1.1378975,0.13999453,0.14092271,0.6784045,0.7226576,0.0442531
40,0.8505919,0.7643243,"('stingy', 'generous')",0.50173306,0.52360964,-1.0845275,-1.186908,0.0892658,0.0336753,-0.0555905
41,0.18790029,0.10869251,"('unforgiving', 'forgiving')",0.3004325,0.31252152,0.25624532,0.12842903,0.2481927,0.1832143,-0.0649784
42,-0.039543204,0.013408123,"('unreliable', 'reliable')",0.984715,1.140519,-2.5790904,-2.5422876,-0.5446395,-0.4627868,0.0818527
43,0.23041429,0.30993068,"('irresponsible', 'responsible')",0.06363174,0.18699999,0.4480491,0.46848428,0.247365,0.321805,0.07444
44,-2.4518247,-2.3601668,"('prejudiced', 'unprejudiced')",0.13777307,0.24249575,-1.3516542,-1.2285144,-1.2219019,-1.1153951,0.1065068
45,-2.3033159,-2.359097,"('incompetent', 'competent')",-0.5724881,-0.5672942,-0.85460037,-0.9758657,-1.2434681,-1.3007523,-0.0572842
46,-2.0963566,-2.0685234,"('uncompetitive', 'competitive')",-0.16659951,-0.0077072605,-0.64796305,-0.7032226,-0.9703064,-0.9264844,0.043822
47,0.503657,0.6177897,"('stupid', 'smart')",-0.094106205,0.011657022,5.017938,5.0796733,1.8091629,1.9030399,0.093877
48,-0.7095558,-0.72260904,"('unintelligent', 'intelligent')",-0.38871586,-0.37017208,-0.119370595,-0.0912125,-0.4058807,-0.3946645,0.0112162
49,-0.54882264,-0.4417147,"('unable', 'able')",-0.6338852,-0.5202242,-0.5785305,-0.45624593,-0.5870794,-0.4727283,0.1143511
50,0.31487122,0.36163002,"('clumsy', 'skillful')",0.34764737,0.28352723,0.12551512,0.113806345,0.2626779,0.2529879,-0.00969
51,-1.3032936,-1.2926902,"('uneducated', 'educated')",0.6989104,0.73996717,0.25038654,0.23259427,-0.1179989,-0.1067096,0.0112893
52,1.8439866,1.6861182,"('irrational', 'rational')",0.10680328,-0.118711844,0.651572,0.5183008,0.867454,0.6952357,-0.1722183
53,1.7244918,1.6524282,"('uncreative', 'creative')",0.34586224,0.2510606,1.3059907,1.1779616,1.1254482,1.0271502,-0.098298
54,1.3730112,1.3939505,"('incapable', 'capable')",0.4834783,0.48942703,1.4123106,1.4351468,1.0896001,1.1061748,0.0165747
55,-1.9466337,-1.9821454,"('incompetent', 'clever')",-0.88175035,-0.7576059,-0.54088026,-0.55860764,-1.123088,-1.099453,0.023635
56,-0.57622886,-0.6081808,"('impractical', 'practical')",0.46615338,0.53466713,-0.5743487,-0.5560876,-0.2281414,-0.2098671,0.0182743
57,-1.2809548,-1.3631917,"('unimaginative', 'imaginative')",-0.22702655,-0.24151406,-2.561765,-2.626908,-1.3565822,-1.410538,-0.0539558
58,0.8564408,0.8846465,"('undiscriminating', 'discriminating')",0.6178659,0.58450335,0.15071818,0.107346,0.541675,0.5254986,-0.0161764
59,2.1406665,2.1049135,"('foolish', 'wise')",1.0921489,0.99428916,0.972377,0.9126674,1.4017307,1.33729,-0.0644407
60,-2.1450193,-2.0650275,"('inefficient', 'efficient')",-0.4659712,-0.2854737,-0.9468228,-0.7933007,-1.1859378,-1.0479339,0.1380039
61,0.65434235,0.5588148,"('illogical', 'logical')",-0.011137996,-0.075588375,0.43843254,0.28169972,0.3605456,0.2549754,-0.1055702
62,-2.2515724,-2.1278186,"('incompetent', 'brilliant')",-0.108426236,0.09483648,-0.58372164,-0.43207908,-0.9812401,-0.8216871,0.159553
63,-1.0757504,-0.95360345,"('unperceptive', 'insightful')",0.5912325,0.7496874,0.64895874,0.6679437,0.0548136,0.1546759,0.0998623
64,-1.8779529,-2.014851,"('shy', 'confident')",0.298425,0.3497581,-6.261022,-6.2671285,-2.6135166,-2.6440738,-0.0305572
65,-0.5504731,-0.57302266,"('insecure', 'secure')",0.28871968,0.33942482,-0.6325371,-0.66771424,-0.2980969,-0.3004374,-0.0023405
66,0.81087804,0.86735,"('inactive', 'active')",1.7474408,1.6764109,1.6362231,1.5912871,1.3981806,1.3783493,-0.0198313
67,0.025482167,-0.042359784,"('doubtful', 'determined')",0.103712425,0.11379062,-0.6546883,-0.5976407,-0.1751646,-0.1754033,-0.0002387
68,-0.093346834,-0.17554347,"('dependent', 'independent')",0.020997448,-0.006513904,-0.53368694,-0.56120086,-0.2020121,-0.2477527,-0.0457406
69,1.9042699,1.8719426,"('lazy', 'industrious')",2.0339296,1.8835678,-0.08450362,-0.055985156,1.2845653,1.233175,-0.0513903
70,-1.5984296,-1.5287751,"('lethargic', 'energetic')",-0.50922394,-0.3205982,0.1389314,0.22453916,-0.6562407,-0.5416114,0.1146293
71,2.532756,2.5306478,"('diffident', 'self-confident')",1.1756512,1.1528283,1.0557917,0.9592687,1.5880664,1.5475815,-0.0404849
72,0.34305954,0.39867252,"('unambitious', 'ambitious')",-0.47568867,-0.37393987,-1.2617146,-1.1698052,-0.4647812,-0.3816908,0.0830904
73,0.80959374,0.8962038,"('helpless', 'self-reliant')",0.20401579,0.20459493,-3.1763935,-3.062438,-0.720928,-0.6538798,0.0670482
74,0.43986416,0.4934184,"('undedicated', 'dedicated')",0.5482565,0.5735278,0.16255006,0.1504672,0.3835569,0.4058045,0.0222476
75,-1.5057031,-1.4670609,"('meek', 'impulsive')",-0.31244266,-0.29799837,-0.508463,-0.3944656,-0.7755362,-0.7198416,0.0556946
76,-1.0795757,-0.9290889,"('anxious', 'daring')",0.3418407,0.5406357,-0.24907905,-0.09659397,-0.328938,-0.1616824,0.1672556
77,-1.8643111,-1.9278907,"('unmotivated', 'motivated')",-0.7770883,-0.7100927,-1.3054347,-1.2659476,-1.3156114,-1.3013103,0.0143011
78,-0.1841583,-0.09946948,"('nonresilient', 'resilient')",0.76661325,0.87795204,0.7623063,0.7975182,0.4482537,0.5253336,0.0770799
79,0.5312215,0.50496775,"('wavering', 'unwavering')",-0.17687353,-0.281191,0.25015572,0.25048873,0.2015012,0.1580885,-0.0434127
80,-2.7286563,-2.6250553,"('dominated', 'dominating')",-0.351058,-0.2295469,-1.6676742,-1.5771776,-1.5824628,-1.47726,0.1052028
81,-3.3542693,-3.397198,"('submissive', 'aggressive')",-0.35651192,-0.15705258,-1.6099834,-1.5402809,-1.7735882,-1.6981772,0.075411
82,-0.47341192,-0.46937302,"('poor', 'rich')",-0.9432825,-0.90749985,5.6155562,5.5869617,1.3996207,1.4033629,0.0037422
83,0.14801644,0.14859387,"('powerless', 'powerful')",-0.07694484,0.029100042,-0.80704266,-0.81668365,-0.2453237,-0.2129966,0.0323271
84,1.2842051,1.2540933,"('inferior', 'superior')",0.60402346,0.5268477,1.0285351,0.9834678,0.9722546,0.9214696,-0.050785
85,3.003264,3.022311,"('insignificant', 'prestigious')",0.79195035,0.73887295,1.3470334,1.3379542,1.7140826,1.6997128,-0.0143698
86,-0.1425395,-0.34768844,"('uninfluential', 'influential')",-0.29460445,-0.31855178,-0.31424695,-0.43185455,-0.2504636,-0.3660316,-0.115568
87,-0.33962274,-0.30581376,"('unsuccessful', 'successful')",1.6968281,1.721384,1.1357838,1.1302127,0.8309964,0.8485943,0.0175979
88,0.07150733,0.09046129,"('low', 'eminent')",-0.14070359,-0.17028528,-0.0945389,-0.08323637,-0.0545784,-0.0543535,0.0002249
