,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.20017526,0.21445075,"('unsociable', 'sociable')",-0.21163219,-0.34232175,-0.0057285,-0.0639355,-0.058207
1,1.1751357,1.080075,"('unfriendly', 'friendly')",1.3710448,1.3396311,1.2730902,1.2098531,-0.0632371
2,0.9319466,0.9568384,"('unlikable', 'likable')",0.9315815,1.0081186,0.931764,0.9824785,0.0507145
3,-0.7642302,-0.70031977,"('repellent', 'pleasant')",0.67068297,0.68064475,-0.0467736,-0.0098375,0.0369361
4,0.03004004,-0.034307286,"('disliked', 'liked')",-6.5512147,-6.717193,-3.2605872,-3.3757503,-0.1151631
5,-0.07250126,-0.099726126,"('distant', 'outgoing')",-1.1455034,-1.0381389,-0.6090024,-0.5689325,0.0400699
6,-0.3360138,-0.31445733,"('distant', 'open')",-0.8178095,-0.68712056,-0.5769117,-0.5007889,0.0761228
7,0.56077135,0.5838699,"('insensitive', 'sensitive')",0.30901513,0.3626364,0.4348933,0.4732531,0.0383598
8,0.5060379,0.40701362,"('unaffectionate', 'affectionate')",0.25847453,0.26311785,0.3822562,0.3350657,-0.0471905
9,1.0080465,0.9601263,"('unaffectionate', 'caring')",0.9026067,0.9317972,0.9553266,0.9459617,-0.0093649
10,0.08196475,0.086179614,"('unsympathetic', 'sympathetic')",0.076265305,0.057748996,0.079115,0.0719643,-0.0071507
11,0.23330937,0.18316731,"('unhelpful', 'helpful')",2.2097476,2.2112584,1.2215284,1.1972128,-0.0243156
12,0.8732218,0.9750678,"('unsupportive', 'supportive')",-1.8613881,-1.8184203,-0.4940831,-0.4216762,0.0724069
13,-0.16265269,-0.1416609,"('impolite', 'polite')",-0.24940285,-0.296708,-0.2060278,-0.2191844,-0.0131566
14,0.8064468,0.76206505,"('antisocial', 'social')",-0.06941888,-0.15427613,0.3685139,0.3038945,-0.0646194
15,0.49867463,0.29728696,"('boring', 'funny')",0.50964725,0.4313809,0.5041609,0.3643339,-0.139827
16,-0.5342349,-0.6362063,"('unpopular', 'popular')",0.3366027,0.18427002,-0.0988161,-0.2259682,-0.1271521
17,-0.7438946,-0.7116568,"('nasty', 'nice')",-0.25434044,-0.24617858,-0.4991175,-0.4789177,0.0201998
18,-0.1063142,-0.08103557,"('disagreeable', 'welcoming')",-0.7098202,-0.7767241,-0.4080672,-0.4288798,-0.0208126
19,0.05273568,0.07148185,"('inhospitable', 'hospitable')",-0.3920464,-0.35322726,-0.1696554,-0.1408727,0.0287827
20,0.5171551,0.54353416,"('rough', 'thoughtful')",0.66138315,0.6294718,0.5892692,0.586503,-0.0027662
21,0.720059,0.7361825,"('immoral', 'moral')",-0.8136491,-0.81535053,-0.0467951,-0.039584,0.0072111
22,0.322693,0.30342662,"('untrustworthy', 'trustworthy')",-0.58015275,-0.6243884,-0.1287299,-0.1604809,-0.031751
23,1.2617021,1.222845,"('insincere', 'sincere')",6.2349195,6.163086,3.7483108,3.6929655,-0.0553453
24,0.73382515,0.7384155,"('dishonest', 'honest')",0.9960424,1.0396633,0.8649337,0.8890394,0.0241057
25,1.1967444,1.1389616,"('egoistic', 'altruistic')",1.0217681,0.97179,1.1092563,1.0553758,-0.0538805
26,2.1141906,2.0100365,"('hardhearted', 'benevolent')",1.5611571,1.5869406,1.8376739,1.7984886,-0.0391853
27,-0.58584726,-0.59115446,"('hardhearted', 'softhearted')",0.6180752,0.5390567,0.016114,-0.0260489,-0.0421629
28,1.1845978,1.0068632,"('disloyal', 'loyal')",1.2979736,1.1920503,1.2412858,1.0994568,-0.141829
29,-0.6652111,-0.7008913,"('unfair', 'fair')",-0.95789385,-1.0335324,-0.8115525,-0.8672118,-0.0556593
30,0.75596106,0.7869546,"('intolerant', 'tolerant')",0.50555235,0.54571235,0.6307567,0.6663334,0.0355767
31,-0.4386668,-0.35414648,"('evil', 'good')",-1.4513996,-1.346205,-0.9450332,-0.8501757,0.0948575
32,0.6152634,0.5650185,"('unkind', 'kind')",1.1720843,1.0607243,0.8936739,0.8128713,-0.0808026
33,1.4953997,1.3903292,"('wrong', 'right')",-0.52446485,-0.5675166,0.4854674,0.4114063,-0.0740611
34,-0.0667696,0.019430988,"('mean', 'honorable')",5.039089,5.206344,2.4861598,2.6128876,0.1267278
35,-0.2660792,-0.45978928,"('corrupt', 'incorrupt')",-0.78702945,-0.8676626,-0.5265543,-0.663726,-0.1371717
36,-0.45748442,-0.50929284,"('hostile', 'amicable')",-0.2484698,-0.33524922,-0.3529771,-0.422271,-0.0692939
37,-0.5417101,-0.5998175,"('fake', 'genuine')",-0.061483175,-0.050740954,-0.3015966,-0.3252792,-0.0236826
38,0.37053135,0.39274448,"('untruthful', 'truthful')",0.105891444,0.16516066,0.2382114,0.2789526,0.0407412
39,1.8720878,1.9743265,"('exploitative', 'cooperative')",0.7904599,0.8931327,1.3312738,1.4337296,0.1024558
40,-0.39480633,-0.3485983,"('stingy', 'generous')",-2.3910131,-2.4080842,-1.3929098,-1.3783412,0.0145686
41,0.18511954,0.2611086,"('unforgiving', 'forgiving')",0.5482548,0.49934503,0.3666872,0.3802268,0.0135396
