,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.051690213,0.005674121,"('unsociable', 'sociable')",0.017396614,-0.05805836,1.1508831,1.1490382,-0.31317067,-0.39628989,0.2266998,0.175091,-0.0516088
1,-0.6177622,-0.67626226,"('unfriendly', 'friendly')",0.8725779,0.80061746,-0.11938793,-0.25645643,2.0574136,1.993648,0.5482103,0.4653867,-0.0828236
2,0.15239763,0.26506373,"('unlikable', 'likable')",0.10245623,0.12324501,0.24889271,0.28205377,0.39264825,0.5296157,0.2240987,0.2999945,0.0758958
3,0.23022997,0.3203463,"('repellent', 'pleasant')",-1.0875658,-1.016586,0.3242724,0.4218888,0.34459233,0.39205685,-0.0471178,0.0294265,0.0765443
4,-0.8737699,-0.99331975,"('disliked', 'liked')",0.62554,0.49968088,-0.46442693,-0.51093215,-6.7464857,-6.846247,-1.8647857,-1.9627045,-0.0979188
5,-0.88490295,-0.9010198,"('distant', 'outgoing')",0.6787055,0.5802341,-1.4485459,-1.4672829,-0.20004174,-0.14660047,-0.4636963,-0.4836673,-0.019971
6,-0.014718298,-0.020160096,"('distant', 'open')",1.076248,1.0015763,-1.7360787,-1.7529751,0.55455875,0.6250937,-0.0299976,-0.0366163,-0.0066187
7,0.58112454,0.65151036,"('insensitive', 'sensitive')",-0.27364495,-0.21485738,-0.35147208,-0.2029351,0.7354881,0.74214804,0.1728739,0.2439665,0.0710926
8,-0.06666882,-0.066611044,"('unaffectionate', 'affectionate')",0.3711521,0.38063702,-1.446768,-1.4705796,0.9818607,0.95972383,-0.040106,-0.0492074,-0.0091014
9,0.55823386,0.5658733,"('unaffectionate', 'caring')",1.152502,1.156245,-0.49575204,-0.44489688,1.4051155,1.4494497,0.6550248,0.6816678,0.026643
10,1.2341895,1.3453745,"('unsympathetic', 'sympathetic')",-0.95712626,-0.91024643,-0.15698668,-0.07897901,-0.14493912,-0.13931985,-0.0062156,0.0542073,0.0604229
11,0.5527362,0.6962004,"('unhelpful', 'helpful')",-0.12051779,-0.020352643,0.36518553,0.5767832,1.7844663,1.9186841,0.6454675,0.7928288,0.1473613
12,1.4114798,1.4873346,"('unsupportive', 'supportive')",0.75458056,0.8310674,-0.009704426,0.12464947,-1.7942615,-1.7949228,0.0905237,0.1620322,0.0715085
13,0.63753825,0.6877547,"('impolite', 'polite')",-0.37049177,-0.30186167,0.77821094,0.93457973,-0.34261388,-0.4194075,0.1756609,0.2252663,0.0496054
14,0.62311596,0.6119665,"('antisocial', 'social')",-0.18441974,-0.19553266,1.0152498,1.0701938,-0.7244778,-0.7444303,0.1823671,0.1855493,0.0031822
15,-0.22448763,-0.2771291,"('boring', 'funny')",0.7130948,0.6727376,-0.40948018,-0.4420786,0.24213015,0.21334013,0.0803143,0.0417175,-0.0385968
16,-1.1533327,-1.2761585,"('unpopular', 'popular')",0.14423215,0.013010925,-0.37178585,-0.46003157,0.5985564,0.5934506,-0.1955825,-0.2824321,-0.0868496
17,-0.19347657,-0.14985117,"('nasty', 'nice')",-0.28345034,-0.22304282,0.19733328,0.31520972,-0.43318585,-0.36885506,-0.1781949,-0.1066348,0.0715601
18,0.06660519,0.16906467,"('disagreeable', 'welcoming')",-1.0217202,-0.99242973,-1.0735668,-1.0495143,-0.35569903,-0.334813,-0.5960952,-0.5519231,0.0441721
19,-0.8989701,-0.77996594,"('inhospitable', 'hospitable')",0.2765682,0.2854836,-1.3258777,-1.1701074,-0.12084058,-0.0007759165,-0.51728,-0.4163414,0.1009386
20,0.6405065,0.70212424,"('rough', 'thoughtful')",-1.0032343,-0.97754955,-0.51582485,-0.5216468,1.14436,1.1499455,0.0664518,0.0882183,0.0217665
21,0.31191877,0.39089295,"('immoral', 'moral')",-0.1613154,-0.17436601,0.77991855,0.83983564,-0.92035586,-0.8680259,0.0025415,0.0470842,0.0445427
22,-0.48189512,-0.4151418,"('untrustworthy', 'trustworthy')",-1.5781988,-1.6253604,-0.1159743,-0.11222556,-0.8725006,-0.8910195,-0.7621422,-0.7609368,0.0012054
23,0.3736584,0.48513505,"('insincere', 'sincere')",-0.18493956,-0.12806137,0.35117164,0.4407909,5.7955995,5.8145595,1.5838724,1.653106,0.0692336
24,1.3957462,1.5059875,"('dishonest', 'honest')",-0.70993066,-0.66929317,-0.14915888,-0.050414637,0.9961472,1.0105387,0.383201,0.4492046,0.0660036
25,0.4091564,0.370316,"('egoistic', 'altruistic')",1.1596841,1.1832644,0.5142071,0.50737816,1.4408522,1.3930478,0.8809749,0.8635016,-0.0174733
26,0.72176224,0.532101,"('hardhearted', 'benevolent')",1.2243474,1.1056575,0.5166735,0.36182493,1.5411333,1.4725713,1.0009791,0.8680387,-0.1329404
27,0.54649913,0.56876254,"('hardhearted', 'softhearted')",-1.0139792,-0.8938769,-1.3338194,-1.2519016,1.8607693,1.7659464,0.0148675,0.0472326,0.0323651
28,1.5605918,1.5345365,"('disloyal', 'loyal')",0.3790657,0.31892842,-0.27967948,-0.2714539,1.2037073,1.1261336,0.7159213,0.6770362,-0.0388851
29,-0.5420016,-0.6072308,"('unfair', 'fair')",-0.1364174,-0.28811502,-1.229033,-1.2910703,-0.031026307,-0.11805146,-0.4846196,-0.5761169,-0.0914973
30,-0.06300436,0.011294172,"('intolerant', 'tolerant')",-0.21201895,-0.13891174,0.50799316,0.6001032,0.7870909,0.7862769,0.2550152,0.3146906,0.0596754
31,-1.4052684,-1.4729439,"('evil', 'good')",0.35173404,0.27297986,-1.0570167,-1.0539705,-0.7138994,-0.7496537,-0.7061126,-0.750897,-0.0447844
32,0.5470008,0.5626002,"('unkind', 'kind')",-0.34415752,-0.31359425,-0.05018173,-0.0028832918,1.0286316,0.9337292,0.2953233,0.2949629,-0.0003604
33,-0.021899618,-0.118564874,"('wrong', 'right')",1.4637398,1.3492175,0.008283019,-0.08745308,-0.2661279,-0.3673003,0.2959988,0.1939748,-0.102024
34,0.3080343,0.48753163,"('mean', 'honorable')",-0.5121831,-0.40386668,-0.12059496,-0.009394247,6.0705514,6.290171,1.4364519,1.5911105,0.1546586
35,-1.1641068,-1.2930281,"('corrupt', 'incorrupt')",0.31491423,0.19083874,-1.4961143,-1.610919,-0.005922705,-0.1541317,-0.5878074,-0.71681,-0.1290026
36,-1.331262,-1.47855,"('hostile', 'amicable')",0.6579792,0.50354797,-1.1828078,-1.2540455,0.42657292,0.35276017,-0.3573794,-0.4690718,-0.1116924
37,0.60419923,0.7475551,"('fake', 'genuine')",-0.3513676,-0.25292838,-0.50047517,-0.35825473,0.487764,0.5158666,0.0600301,0.1630596,0.1030295
38,0.30339885,0.36634973,"('untruthful', 'truthful')",0.8001585,0.79848367,-0.1332867,-0.013982964,-0.106964216,-0.04182588,0.2158266,0.2772561,0.0614295
39,1.0344408,1.1606296,"('exploitative', 'cooperative')",-0.8375746,-0.7437599,-0.6340835,-0.48132372,0.24363583,0.28593963,-0.0483954,0.0553714,0.1037668
40,1.8804054,1.8219895,"('stingy', 'generous')",-0.46240702,-0.53295755,-0.65910953,-0.70893,-1.4583073,-1.551974,-0.1748546,-0.242968,-0.0681134
