,american_male,american_female,tuple,international_male,international_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2665236,-1.3152435,"('unsociable', 'sociable')",-1.3450056,-1.4358766,0.1701596,0.09631227,-0.87067807,-0.97309655,-0.828012,-0.9069761,-0.0789641
1,-0.4918925,-0.5848398,"('unfriendly', 'friendly')",0.20957702,0.019141082,0.0014800662,-0.041669697,1.9762802,1.8570334,0.4238612,0.3124162,-0.111445
2,0.48221815,0.5937197,"('unlikable', 'likable')",1.31724,1.5009205,1.8202022,1.9685575,0.6855607,0.8666209,1.0763053,1.2324547,0.1561494
3,-0.81449276,-0.64916575,"('repellent', 'pleasant')",-0.862746,-0.82937425,0.7902207,0.81254303,0.3198952,0.34624517,-0.1417807,-0.0799379,0.0618428
4,-0.19330564,-0.25348634,"('disliked', 'liked')",-0.05704125,-0.10791059,-0.67895985,-0.77058494,-6.3117933,-6.3949723,-1.8102751,-1.8817385,-0.0714634
5,-0.32524174,-0.33347213,"('distant', 'outgoing')",0.34333324,0.37693095,-1.1912049,-1.1603332,0.020153753,0.07555105,-0.2882399,-0.2603308,0.0279091
6,-0.12652466,-0.083863735,"('distant', 'open')",0.38174617,0.39856339,-1.4388406,-1.4205147,0.6783524,0.7239235,-0.1263167,-0.0954729,0.0308438
7,0.042736396,0.08599681,"('insensitive', 'sensitive')",-0.39896867,-0.40748245,0.15024218,0.29343024,0.9900789,0.93231726,0.1960222,0.2260655,0.0300433
8,-0.6301649,-0.61601764,"('unaffectionate', 'affectionate')",0.072650075,0.0155387595,-0.31448177,-0.3055353,0.83458954,0.7585666,-0.0093518,-0.0368619,-0.0275101
9,-0.11997541,-0.10021764,"('unaffectionate', 'caring')",0.012113214,-0.05020765,-0.071179226,-0.07589418,1.1735239,1.1311525,0.2486206,0.2262083,-0.0224123
10,-0.61343455,-0.52231807,"('unsympathetic', 'sympathetic')",-1.8900212,-1.8850787,-0.79161566,-0.6711173,-0.68880594,-0.72495055,-0.9959693,-0.9508662,0.0451031
11,-0.3356755,-0.25586694,"('unhelpful', 'helpful')",-0.4968759,-0.44734514,-0.64100266,-0.53483284,1.3123933,1.4142799,-0.0402902,0.0440587,0.0843489
12,0.5623878,0.66526425,"('unsupportive', 'supportive')",0.15303338,0.28629416,0.8188664,1.016032,-1.6525434,-1.6582546,-0.029564,0.0773339,0.1068979
13,-0.53239703,-0.51021576,"('impolite', 'polite')",-0.19521706,-0.1520981,-0.12117496,-0.08440754,-0.6455549,-0.55329406,-0.373586,-0.3250039,0.0485821
14,-0.48843157,-0.48373842,"('antisocial', 'social')",0.52007705,0.5621239,1.607721,1.709755,-0.59382904,-0.64529854,0.2613843,0.2857105,0.0243262
15,0.19407254,0.12251937,"('boring', 'funny')",0.48291963,0.48550084,-0.6992933,-0.77960795,0.60523653,0.5990876,0.1457338,0.106875,-0.0388588
16,-1.200271,-1.2104313,"('unpopular', 'popular')",0.09330284,-0.046725437,-0.5333223,-0.4836257,0.34376633,0.3751665,-0.324131,-0.341404,-0.017273
