,four_male,four_female,tuple,corners_male,corners_female,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.06881674,-0.06492233,"('unsociable', 'sociable')",-0.009799592,-0.1999059,-0.46393603,-0.54394597,1.0763958,1.0293437,-0.62903774,-0.74521166,0.0084878,-0.1049284,-0.1134162
1,-1.7993997,-1.852807,"('unfriendly', 'friendly')",-0.23536094,-0.17343171,0.09738747,0.12704046,0.48155585,0.4772795,2.467068,2.4624596,0.2022501,0.2081082,0.0058581
2,-0.3296989,-0.23704277,"('unlikable', 'likable')",0.5657946,0.7102407,0.757046,0.93508655,1.5571346,1.6764383,0.41693845,0.51804924,0.593443,0.7205544,0.1271114
3,0.6835977,0.75038415,"('repellent', 'pleasant')",-0.06357793,0.08455742,-0.52186584,-0.3559995,0.72631586,0.92561805,0.17857732,0.20405166,0.2006094,0.3217223,0.1211129
4,-0.40271336,-0.43998644,"('disliked', 'liked')",0.09232377,0.17057657,0.72281516,0.7097088,-0.65129685,-0.64875865,-7.209314,-7.186125,-1.489637,-1.4789169,0.0107201
5,-1.5558648,-1.4834683,"('distant', 'outgoing')",0.036879282,0.18704264,0.15769963,0.23304664,-0.6458749,-0.68935794,0.13874596,0.23364343,-0.373683,-0.3038187,0.0698643
6,-2.1528816,-2.0423796,"('distant', 'open')",-0.11559333,0.106207885,-0.027455159,0.080859564,-0.8642839,-0.90840644,0.80366325,0.90069366,-0.4713101,-0.372605,0.0987051
7,1.7238148,1.6972741,"('insensitive', 'sensitive')",1.0755433,1.1354926,0.86451805,0.94591206,1.8169374,1.980044,1.2359915,1.2140118,1.343361,1.3945469,0.0511859
8,-0.8441076,-0.8364951,"('unaffectionate', 'affectionate')",-0.110155724,0.010080373,0.8830974,0.9206465,0.021436006,0.040133335,1.3883803,1.4001714,0.2677301,0.3069073,0.0391772
9,-0.091223836,-0.114881955,"('unaffectionate', 'caring')",0.41262227,0.5250287,0.87639755,0.8889188,0.76834476,0.8205347,1.6980646,1.7764887,0.7328411,0.7792178,0.0463767
10,1.8818243,1.8174832,"('unsympathetic', 'sympathetic')",0.6153669,0.598024,-0.57716113,-0.47273356,0.6669662,0.8261986,-0.22431664,-0.22484207,0.4725359,0.5088261,0.0362902
11,1.257434,1.3156581,"('unhelpful', 'helpful')",1.0623701,1.1309834,0.03255386,0.04667467,0.94137096,1.0077801,1.8565835,1.9955093,1.0300625,1.0993211,0.0692586
12,0.46747527,0.57301927,"('unsupportive', 'supportive')",1.9722781,2.1246195,1.3700771,1.598946,1.0914236,1.3630602,-1.7726029,-1.7135984,0.6257302,0.7892094,0.1634792
13,0.76449436,0.72061145,"('impolite', 'polite')",0.7139238,0.594661,0.14176261,0.054891773,1.4925158,1.3617542,-0.32414925,-0.43306467,0.5577095,0.4597707,-0.0979388
14,1.313769,1.2667478,"('antisocial', 'social')",0.46766588,0.41046277,0.7672212,0.839504,1.9895258,2.081979,-0.7039183,-0.7632351,0.7668527,0.7670918,0.0002391
15,-1.6883907,-1.7351322,"('boring', 'funny')",0.27397144,0.18648279,0.24494477,0.1475371,0.09820831,-0.040707365,0.6631567,0.6505793,-0.0816219,-0.1582481,-0.0766262
16,-1.0027993,-1.0023825,"('unpopular', 'popular')",0.12116547,0.20676729,-0.5407658,-0.44779044,-0.9996937,-0.9310872,0.19002266,0.29971033,-0.4464141,-0.3749565,0.0714576
17,-0.58181125,-0.4704309,"('nasty', 'nice')",-0.21886903,-0.21422854,0.5303571,0.57125324,0.9896827,0.9815586,-0.19399476,-0.11389635,0.105073,0.1508512,0.0457782
18,-0.47478923,-0.34361434,"('disagreeable', 'welcoming')",0.5436129,0.7558616,0.24652147,0.3998654,-0.0653585,0.095362425,-0.25392848,-0.17817347,-0.0007884,0.1458603,0.1466487
19,-1.688529,-1.6252695,"('inhospitable', 'hospitable')",0.11308474,0.23452681,-0.37219724,-0.33896816,-1.553872,-1.5563232,0.29166913,0.34150502,-0.6419689,-0.5889058,0.0530631
20,-0.5113429,-0.48766717,"('rough', 'thoughtful')",-0.4775304,-0.4455864,-0.45872548,-0.37141508,-0.09167998,0.0018711947,0.66958463,0.643273,-0.1739388,-0.1319049,0.0420339
21,1.6547459,1.5818801,"('immoral', 'moral')",0.8551968,0.7941386,0.34124228,0.4281649,1.6231819,1.7520705,-0.90824765,-0.8650245,0.7132239,0.738246,0.0250221
22,0.6561701,0.6188145,"('untrustworthy', 'trustworthy')",0.81558484,0.78667885,-0.92528546,-0.84523886,0.98560864,1.0981034,-1.0815011,-1.0778079,0.0901154,0.11611,0.0259946
23,0.2969864,0.34116155,"('insincere', 'sincere')",0.589672,0.63918203,0.075878605,0.04884486,1.7035474,1.7859851,6.756738,6.738444,1.8845646,1.9107235,0.0261589
24,1.1168039,1.0890074,"('dishonest', 'honest')",0.5204371,0.4850266,-0.9217812,-0.82235974,0.6844862,0.7876011,1.1897045,1.1224917,0.5179301,0.5323534,0.0144233
25,-0.87382764,-0.9375215,"('egoistic', 'altruistic')",0.04424422,0.08458929,0.51273245,0.5791557,-0.053081848,-0.037599623,1.8418072,1.8187405,0.2943749,0.3014729,0.007098
26,-1.5960664,-1.6758612,"('hardhearted', 'benevolent')",0.02498778,-0.060551748,1.5425816,1.4928403,2.268806,2.2264044,1.5036446,1.4679004,0.7487907,0.6901464,-0.0586443
