,halliburton_male,halliburton_female,tuple,company_male,company_female,average_male,average_female,female-male
0,-1.7273154,-1.7327588,"('unsociable', 'sociable')",0.55715704,0.56717277,-0.5850792,-0.582793,0.0022862
1,-0.032033186,-0.19172923,"('unfriendly', 'friendly')",1.4612927,1.3834172,0.7146298,0.595844,-0.1187858
2,0.23333536,0.382949,"('unlikable', 'likable')",0.3021645,0.47798204,0.2677499,0.4304655,0.1627156
3,-1.214818,-1.0592841,"('repellent', 'pleasant')",0.22120096,0.26535034,-0.4968085,-0.3969669,0.0998416
4,1.1991999,1.1906918,"('disliked', 'liked')",-6.696187,-6.644852,-2.7484937,-2.7270801,0.0214136
5,1.8024186,1.6639805,"('distant', 'outgoing')",-1.0768831,-1.0139638,0.3627678,0.3250083,-0.0377595
6,1.772205,1.6381167,"('distant', 'open')",-0.65657395,-0.6957196,0.5578156,0.4711986,-0.086617
7,-1.1015931,-1.0038323,"('insensitive', 'sensitive')",1.0203698,1.0997404,-0.0406117,0.047954,0.0885657
8,0.42848107,0.3109025,"('unaffectionate', 'affectionate')",0.9174412,0.844857,0.6729611,0.5778797,-0.0950814
9,-0.09741974,-0.16663072,"('unaffectionate', 'caring')",1.3077347,1.3022581,0.6051575,0.5678137,-0.0373438
10,-2.8350508,-2.7323937,"('unsympathetic', 'sympathetic')",0.7083825,0.78140056,-1.0633342,-0.9754966,0.0878376
11,-1.9581013,-1.8726373,"('unhelpful', 'helpful')",2.087269,2.2832701,0.0645839,0.2053164,0.1407325
12,-1.1591702,-1.1385995,"('unsupportive', 'supportive')",-1.3738562,-1.2099326,-1.2665131,-1.1742661,0.092247
13,-1.7377769,-1.699238,"('impolite', 'polite')",-0.032207876,0.12770742,-0.8849924,-0.7857653,0.0992271
14,-1.1007131,-0.9832012,"('antisocial', 'social')",0.7206956,0.7899893,-0.1900088,-0.096606,0.0934028
15,0.48394573,0.4000317,"('boring', 'funny')",0.3465897,0.43765002,0.4152677,0.4188409,0.0035732
16,0.7440108,0.68210155,"('unpopular', 'popular')",0.018650189,-0.042750254,0.3813305,0.3196757,-0.0616548
17,0.28822094,0.3496325,"('nasty', 'nice')",-0.32752597,-0.2677472,-0.0196525,0.0409427,0.0605952
18,-0.025941435,0.031240262,"('disagreeable', 'welcoming')",-1.0993102,-1.1442741,-0.5626258,-0.5565169,0.0061089
19,0.47862712,0.5213697,"('inhospitable', 'hospitable')",-1.0374615,-0.92145455,-0.2794172,-0.2000424,0.0793748
20,-0.6844729,-0.68217266,"('rough', 'thoughtful')",0.36720234,0.3840783,-0.1586353,-0.1490472,0.0095881
21,-2.4136376,-2.192382,"('immoral', 'moral')",-0.17812474,0.0255085,-1.2958812,-1.0834368,0.2124444
22,-0.1805138,-0.21318522,"('untrustworthy', 'trustworthy')",-0.23977867,-0.23570973,-0.2101462,-0.2244475,-0.0143013
23,-1.5803365,-1.5689934,"('insincere', 'sincere')",5.722707,5.6413136,2.0711851,2.03616,-0.0350251
24,-1.1040329,-1.1039559,"('dishonest', 'honest')",0.870333,0.8228966,-0.1168499,-0.1405296,-0.0236797
25,0.6579949,0.6474418,"('egoistic', 'altruistic')",0.732957,0.68821347,0.6954759,0.6678276,-0.0276483
26,0.2863989,0.1798137,"('hardhearted', 'benevolent')",1.8809259,1.8676018,1.0836624,1.0237077,-0.0599547
27,0.043263644,-0.13134119,"('hardhearted', 'softhearted')",0.94571376,0.7645019,0.4944887,0.3165804,-0.1779083
28,-0.8181248,-0.8693302,"('disloyal', 'loyal')",1.37461,1.2708391,0.2782426,0.2007544,-0.0774882
29,0.35126317,0.31626692,"('unfair', 'fair')",-0.48139563,-0.7376322,-0.0650662,-0.2106826,-0.1456164
30,-1.252812,-1.1437732,"('intolerant', 'tolerant')",0.8468727,0.9810468,-0.2029697,-0.0813632,0.1216065
31,1.6453756,1.5489458,"('evil', 'good')",-1.2046555,-1.3703315,0.22036,0.0893071,-0.1310529
32,-1.1330882,-1.230586,"('unkind', 'kind')",1.1725112,1.0289055,0.0197115,-0.1008403,-0.1205518
33,0.736673,0.59884685,"('wrong', 'right')",-0.12501201,-0.15835594,0.3058305,0.2202455,-0.085585
34,-0.5822632,-0.48811963,"('mean', 'honorable')",4.544651,4.663933,1.9811939,2.0879066,0.1067127
35,2.981657,2.8055391,"('corrupt', 'incorrupt')",-1.1159849,-1.3476479,0.9328361,0.7289456,-0.2038905
36,1.5737075,1.446012,"('hostile', 'amicable')",-1.1788986,-1.4571946,0.1974044,-0.0055913,-0.2029957
37,-0.468117,-0.36533532,"('fake', 'genuine')",0.5769134,0.5960997,0.0543982,0.1153822,0.060984
38,-0.16024499,-0.2113502,"('untruthful', 'truthful')",0.17464064,0.269131,0.0071978,0.0288904,0.0216926
39,-0.3151213,-0.20362559,"('exploitative', 'cooperative')",0.90857613,0.98917645,0.2967274,0.3927754,0.096048
40,0.05060967,0.04120586,"('stingy', 'generous')",-2.1497233,-2.1632202,-1.0495569,-1.0610071,-0.0114502
41,-0.57388777,-0.53010345,"('unforgiving', 'forgiving')",0.27501845,0.2681118,-0.1494347,-0.1309958,0.0184389
42,0.08912259,0.23937182,"('unreliable', 'reliable')",-2.5786338,-2.4820185,-1.2447556,-1.1213233,0.1234323
43,-1.9791441,-1.9033924,"('irresponsible', 'responsible')",1.3383018,1.5354072,-0.3204212,-0.1839926,0.1364286
44,0.36364457,0.41624957,"('prejudiced', 'unprejudiced')",-1.4319012,-1.5023488,-0.5341283,-0.5430496,-0.0089213
45,-0.61220974,-0.59691644,"('incompetent', 'competent')",0.98009205,1.0104537,0.1839412,0.2067686,0.0228274
46,-2.457906,-2.3021495,"('uncompetitive', 'competitive')",0.42158383,0.63344496,-1.0181611,-0.8343523,0.1838088
47,-0.5824121,-0.5148676,"('stupid', 'smart')",4.7702327,4.8639245,2.0939102,2.1745284,0.0806182
48,-1.9483392,-1.8855613,"('unintelligent', 'intelligent')",0.43466404,0.4864979,-0.7568376,-0.6995317,0.0573059
49,-0.7065222,-0.60164094,"('unable', 'able')",-0.59159064,-0.46723044,-0.6490564,-0.5344357,0.1146207
50,0.75910527,0.80549926,"('clumsy', 'skillful')",-0.8244779,-0.8944053,-0.0326863,-0.044453,-0.0117667
51,-2.1157422,-1.9637656,"('uneducated', 'educated')",0.0167377,0.0062777996,-1.0495023,-0.9787439,0.0707584
52,0.6435914,0.5413041,"('irrational', 'rational')",0.040233903,-0.20686282,0.3419127,0.1672207,-0.174692
53,-0.6760228,-0.6621129,"('uncreative', 'creative')",0.3253351,0.3183333,-0.1753439,-0.1718898,0.0034541
54,0.10454869,0.018167434,"('incapable', 'capable')",0.58061963,0.57061875,0.3425842,0.2943931,-0.0481911
55,-2.0377643,-1.9110712,"('incompetent', 'clever')",0.78504133,0.9305517,-0.6263615,-0.4902597,0.1361018
56,-1.2320375,-1.095318,"('impractical', 'practical')",1.1507422,1.334284,-0.0406477,0.119483,0.1601307
57,-1.2184758,-1.2069637,"('unimaginative', 'imaginative')",-2.1401062,-2.0027423,-1.679291,-1.6048529,0.0744381
58,-0.38735607,-0.33727953,"('undiscriminating', 'discriminating')",0.20907131,0.2968427,-0.0891424,-0.0202184,0.068924
59,1.2401903,1.2216864,"('foolish', 'wise')",-0.28201833,-0.34803364,0.479086,0.4368263,-0.0422597
60,-2.8006885,-2.5375292,"('inefficient', 'efficient')",0.54541105,0.8704448,-1.1276387,-0.8335422,0.2940965
61,-0.13956983,-0.24774633,"('illogical', 'logical')",0.7671028,0.56678444,0.3137665,0.159519,-0.1542475
