,smucker_male,smucker_female,tuple,j_male,j_female,m_male,m_female,co_male,co_female,average_male,average_female,female-male
0,-0.2866715,-0.4464456,"('unsociable', 'sociable')",0.76661503,0.66883296,0.6985966,0.67864907,0.5615941,0.4829265,0.4350336,0.3459907,-0.0890429
1,-2.6987562,-2.810144,"('unfriendly', 'friendly')",-1.0200515,-1.3446349,-0.6703802,-0.9593254,1.7545993,1.3695916,-0.6586471,-0.9361281,-0.277481
2,0.13186376,0.13378415,"('unlikable', 'likable')",1.607203,1.6474739,0.55304384,0.6045585,0.8891693,0.91445327,0.7953199,0.8250675,0.0297476
3,-1.0829853,-0.974062,"('repellent', 'pleasant')",0.80689377,0.6926898,1.8192549,1.6836239,1.1034166,1.1688968,0.6616449,0.6427871,-0.0188578
4,0.5064801,0.40150163,"('disliked', 'liked')",1.2300634,1.1172253,1.0604836,1.1261823,-7.1421733,-7.126127,-1.0862865,-1.1203043,-0.0340178
5,-0.8073634,-0.7462543,"('distant', 'outgoing')",-0.75542814,-0.6883387,0.2230148,0.2509487,-0.28249013,-0.38954318,-0.4055667,-0.3932969,0.0122698
6,-1.1643862,-1.0806283,"('distant', 'open')",-1.0619552,-1.0915095,-0.15920413,-0.20310703,-0.08961623,-0.30173865,-0.6187904,-0.6692459,-0.0504555
7,-0.6545603,-0.5731776,"('insensitive', 'sensitive')",-0.37778404,-0.36107707,-0.7651899,-0.6773983,0.5626281,0.5646469,-0.3087265,-0.2617515,0.046975
8,-0.70366675,-0.7950305,"('unaffectionate', 'affectionate')",-0.8867959,-0.9243784,-1.4343385,-1.4153883,1.2160203,0.9777108,-0.4521952,-0.5392716,-0.0870764
9,-0.91544604,-1.0113373,"('unaffectionate', 'caring')",0.019640341,-0.051201466,-0.39007416,-0.3848132,2.2069898,1.9559555,0.2302775,0.1271509,-0.1031266
10,-0.57232153,-0.6366632,"('unsympathetic', 'sympathetic')",0.020525834,-0.083426066,-0.22365949,-0.35697994,0.53360325,0.45234612,-0.060463,-0.1561808,-0.0957178
11,-0.6275303,-0.7102935,"('unhelpful', 'helpful')",0.4988062,0.44406047,-0.48905668,-0.53944343,2.085668,2.017618,0.3669719,0.3029854,-0.0639865
12,-0.7955582,-0.77689487,"('unsupportive', 'supportive')",0.98425007,1.0215214,-0.15762368,-0.022964355,-1.3462675,-1.3327798,-0.3287998,-0.2777794,0.0510204
13,0.26815325,0.33788645,"('impolite', 'polite')",0.52705795,0.59788775,0.61088026,0.70682836,-0.049540214,0.07089313,0.3391378,0.4283739,0.0892361
14,-0.25401935,-0.33526087,"('antisocial', 'social')",1.2086598,1.3069552,0.60631675,0.67097485,-0.29103073,-0.13810283,0.3174816,0.3761416,0.05866
15,0.26175037,0.18351781,"('boring', 'funny')",0.8214256,0.82643116,0.85160667,0.9936136,0.28826174,0.3393378,0.5557611,0.5857251,0.029964
16,-0.55163705,-0.50866467,"('unpopular', 'popular')",0.14157638,0.08025227,0.8631245,0.8012376,0.63214296,0.58632475,0.2713017,0.2397875,-0.0315142
17,-0.23232095,-0.15322223,"('nasty', 'nice')",0.53070873,0.54358697,0.42081413,0.4910067,-0.5314952,-0.39399508,0.0469267,0.1218441,0.0749174
18,-1.2106733,-1.0902812,"('disagreeable', 'welcoming')",-0.86302805,-0.79586536,-1.2066997,-1.1168196,-0.93003917,-1.0524826,-1.0526102,-1.0138621,0.0387481
19,-0.22431274,-0.16397814,"('inhospitable', 'hospitable')",0.57857305,0.54746205,0.075235635,0.12328082,-0.107223675,-0.16683955,0.0805681,0.0849813,0.0044132
20,-0.2782283,-0.2329486,"('rough', 'thoughtful')",-0.7648673,-0.7681045,-0.20484652,-0.24193038,0.15211725,0.19574262,-0.2739562,-0.2618102,0.012146
21,-0.40848053,-0.27520034,"('immoral', 'moral')",1.2366418,1.3819721,0.30514544,0.46372944,-0.7781377,-0.51553285,0.0887923,0.2637421,0.1749498
22,0.33402753,0.31733507,"('untrustworthy', 'trustworthy')",0.57611144,0.5921544,0.030053467,0.0008212272,-0.75797063,-0.7312495,0.0455555,0.0447653,-0.0007902
23,-1.0847951,-1.1533215,"('insincere', 'sincere')",0.51317835,0.36099234,-0.10206489,-0.2801363,6.401398,6.2272096,1.4319291,1.288686,-0.1432431
24,-0.8980149,-0.90237963,"('dishonest', 'honest')",-0.750002,-0.7282924,-2.5292034,-2.568931,0.9561697,0.86534786,-0.8052627,-0.8335638,-0.0283011
25,-0.5966197,-0.52913123,"('egoistic', 'altruistic')",-0.6834479,-0.6865283,-0.17437607,-0.16503578,1.3370032,1.2667125,-0.0293601,-0.0284957,0.0008644
26,-0.99978626,-1.1808724,"('hardhearted', 'benevolent')",0.043906588,-0.07587752,0.16034205,0.10738391,1.7110659,1.5621297,0.2288821,0.1031909,-0.1256912
27,-0.5852031,-0.52775663,"('hardhearted', 'softhearted')",-1.659044,-1.5773984,-1.0967916,-0.906021,1.1365478,1.0800035,-0.5511227,-0.4827932,0.0683295
28,-0.99226296,-1.1563458,"('disloyal', 'loyal')",-0.1103503,-0.2919337,-0.66664064,-0.7809888,1.4465548,1.1292707,-0.0806748,-0.2749994,-0.1943246
29,-0.54446566,-0.596212,"('unfair', 'fair')",-0.25813594,-0.26937172,0.6819799,0.62071466,-0.667732,-0.81103456,-0.1970884,-0.2639759,-0.0668875
30,0.3603497,0.327562,"('intolerant', 'tolerant')",0.25829327,0.33440906,-0.3749329,-0.31431338,0.43960604,0.5828981,0.170829,0.232639,0.06181
31,-0.6306441,-0.5677497,"('evil', 'good')",-0.07143867,-0.15175806,0.5724711,0.45021465,-0.3533796,-0.5303599,-0.1207478,-0.1999133,-0.0791655
32,-0.86061466,-0.9770212,"('unkind', 'kind')",0.7099806,0.58025944,-0.565547,-0.6330068,1.1034114,0.92916185,0.0968076,-0.0251517,-0.1219593
33,0.30841044,0.33800167,"('wrong', 'right')",-0.3840969,-0.27834713,-0.49761894,-0.43802917,-0.4044004,-0.5119324,-0.2444264,-0.2225768,0.0218496
34,-0.4115772,-0.31096387,"('mean', 'honorable')",-0.108918965,-0.01679482,-0.3230735,-0.21518147,5.5645623,5.6482673,1.1802481,1.2763318,0.0960837
35,0.8516904,0.8332095,"('corrupt', 'incorrupt')",-0.46382284,-0.51678455,-0.22020845,-0.25413227,-0.6296605,-0.7690688,-0.1155003,-0.176694,-0.0611937
