,mallinckrodt_male,mallinckrodt_female,tuple,plc_male,plc_female,average_male,average_female,female-male
28,-0.8348052,-0.90414333,"('disloyal', 'loyal')",1.0001999,0.8236782,0.0826974,-0.0402326,-0.12293
29,0.32724133,0.25891027,"('unfair', 'fair')",-0.3550347,-0.48865053,-0.0138967,-0.1148701,-0.1009734
30,-0.74238026,-0.69484603,"('intolerant', 'tolerant')",0.75287044,0.84581625,0.0052451,0.0754851,0.07024
31,0.56845766,0.45065454,"('evil', 'good')",-0.006126318,-0.22907716,0.2811657,0.1107887,-0.170377
32,-1.1406337,-1.2084632,"('unkind', 'kind')",0.55664295,0.4318232,-0.2919954,-0.38832,-0.0963246
33,0.8534141,0.7768634,"('wrong', 'right')",0.34178212,0.2363497,0.5975981,0.5066066,-0.0909915
34,-0.40141812,-0.3758493,"('mean', 'honorable')",3.8905668,3.7936027,1.7445743,1.7088767,-0.0356976
35,2.0361097,1.8875799,"('corrupt', 'incorrupt')",-0.46415207,-0.71908087,0.7859788,0.5842495,-0.2017293
36,0.8907253,0.7215588,"('hostile', 'amicable')",0.9490129,0.6297702,0.9198691,0.6756645,-0.2442046
37,-0.253907,-0.26145628,"('fake', 'genuine')",0.65076196,0.6191766,0.1984275,0.1788602,-0.0195673
38,-0.3365392,-0.42114615,"('untruthful', 'truthful')",0.35965997,0.34095523,0.0115604,-0.0400955,-0.0516559
39,0.013934995,0.14278807,"('exploitative', 'cooperative')",0.49722543,0.56433177,0.2555802,0.3535599,0.0979797
40,0.3771737,0.32418185,"('stingy', 'generous')",-1.4186124,-1.4588159,-0.5207193,-0.567317,-0.0465977
41,-0.41057336,-0.47402856,"('unforgiving', 'forgiving')",0.26109147,0.2750644,-0.0747409,-0.0994821,-0.0247412
42,0.81602925,0.90722436,"('unreliable', 'reliable')",-1.9879456,-1.7778558,-0.5859581,-0.4353157,0.1506424
43,-0.8413056,-0.788432,"('irresponsible', 'responsible')",1.3504366,1.4502754,0.2545655,0.3309217,0.0763562
44,0.17536022,0.27612826,"('prejudiced', 'unprejudiced')",-1.873493,-1.8079216,-0.8490664,-0.7658967,0.0831697
45,-1.2721891,-1.2719914,"('incompetent', 'competent')",0.7686176,0.9234029,-0.2517858,-0.1742942,0.0774916
46,-1.7200072,-1.6137414,"('uncompetitive', 'competitive')",-0.57636625,-0.4157848,-1.1481867,-1.0147631,0.1334236
47,-0.3111973,-0.24085867,"('stupid', 'smart')",4.606754,4.523623,2.1477783,2.1413822,-0.0063961
48,-1.2044774,-1.1835147,"('unintelligent', 'intelligent')",0.015117697,0.13374858,-0.5946799,-0.5248831,0.0697968
49,-1.1665252,-1.0450656,"('unable', 'able')",-0.65717053,-0.5557963,-0.9118479,-0.800431,0.1114169
50,0.11571095,0.1223658,"('clumsy', 'skillful')",-0.3418259,-0.49051872,-0.1130575,-0.1840765,-0.071019
51,-1.1607752,-1.1504043,"('uneducated', 'educated')",-0.04582753,-0.002741024,-0.6033013,-0.5765727,0.0267286
52,0.5243607,0.43313992,"('irrational', 'rational')",0.11008056,-0.0873228,0.3172206,0.1729086,-0.144312
53,-0.18427551,-0.237724,"('uncreative', 'creative')",0.9395007,0.839217,0.3776126,0.3007465,-0.0768661
54,0.19625401,0.10302278,"('incapable', 'capable')",0.7068428,0.54312307,0.4515484,0.3230729,-0.1284755
55,-1.2912742,-1.1811234,"('incompetent', 'clever')",-0.15583302,0.087251954,-0.7235536,-0.5469357,0.1766179
56,-0.4717872,-0.403578,"('impractical', 'practical')",0.71676564,0.9490947,0.1224892,0.2727584,0.1502692
57,0.29171094,0.24252403,"('unimaginative', 'imaginative')",-1.6030122,-1.3450658,-0.6556506,-0.5512709,0.1043797
58,-0.02237449,-0.014321221,"('undiscriminating', 'discriminating')",0.47727326,0.59047085,0.2274494,0.2880748,0.0606254
59,0.70938295,0.6782429,"('foolish', 'wise')",0.28355324,0.13660151,0.4964681,0.4074222,-0.0890459
60,-1.5681685,-1.3726778,"('inefficient', 'efficient')",-0.11877866,0.26650643,-0.8434736,-0.5530857,0.2903879
61,-0.28031766,-0.31522086,"('illogical', 'logical')",1.1007121,1.020066,0.4101972,0.3524226,-0.0577746
62,-1.2642578,-1.0988716,"('incompetent', 'brilliant')",0.36967164,0.61505413,-0.4472931,-0.2419087,0.2053844
63,-1.3450358,-1.3570554,"('unperceptive', 'insightful')",0.9527527,1.083262,-0.1961415,-0.1368967,0.0592448
64,-0.21847372,-0.18285392,"('shy', 'confident')",-4.827131,-4.4613414,-2.5228024,-2.3220975,0.2007049
65,-0.6573694,-0.54348654,"('insecure', 'secure')",0.18487263,0.36004704,-0.2362484,-0.0917197,0.1445287
66,0.63056034,0.5753681,"('inactive', 'active')",0.87478995,0.7935646,0.7526752,0.6844664,-0.0682088
67,-0.22336386,-0.20814522,"('doubtful', 'determined')",-0.28472278,-0.23781225,-0.2540433,-0.2229787,0.0310646
68,0.30374458,0.25889295,"('dependent', 'independent')",-0.7666819,-0.7519435,-0.2314687,-0.2465253,-0.0150566
69,1.260036,1.2157258,"('lazy', 'industrious')",0.21232548,0.16185535,0.7361807,0.6887906,-0.0473901
70,-0.9626077,-0.8356093,"('lethargic', 'energetic')",0.03309927,0.19334489,-0.4647542,-0.3211322,0.143622
71,0.37971586,0.28481483,"('diffident', 'self-confident')",0.79004633,0.6694642,0.5848811,0.4771395,-0.1077416
72,-0.59474784,-0.5856041,"('unambitious', 'ambitious')",0.68854064,0.7478187,0.0468964,0.0811073,0.0342109
73,1.0935441,1.1440448,"('helpless', 'self-reliant')",-2.103376,-2.0249817,-0.5049159,-0.4404685,0.0644474
74,-0.38341358,-0.36265454,"('undedicated', 'dedicated')",0.77864265,0.8019523,0.1976145,0.2196489,0.0220344
75,0.95751,0.85402966,"('meek', 'impulsive')",-0.9200154,-0.9364397,0.0187473,-0.041205,-0.0599523
76,-0.9490235,-0.7877766,"('anxious', 'daring')",-0.4648003,-0.23289207,-0.7069119,-0.5103343,0.1965776
77,-1.1347141,-1.0625185,"('unmotivated', 'motivated')",-0.8434771,-0.67472625,-0.9890956,-0.8686224,0.1204732
78,-0.8229617,-0.81269896,"('nonresilient', 'resilient')",0.6024033,0.62615126,-0.1102792,-0.0932738,0.0170054
79,0.5412024,0.39628407,"('wavering', 'unwavering')",0.0002516443,-0.1776775,0.270727,0.1093033,-0.1614237
80,-0.9960429,-0.8545173,"('dominated', 'dominating')",-0.012326285,0.30816934,-0.5041846,-0.273174,0.2310106
81,-1.2370791,-1.1760267,"('submissive', 'aggressive')",-0.93094134,-0.5660235,-1.0840102,-0.8710251,0.2129851
82,-0.7088692,-0.7276393,"('poor', 'rich')",4.620667,4.46642,1.9558989,1.8693905,-0.0865084
83,-0.67564124,-0.6074866,"('powerless', 'powerful')",-0.5781659,-0.49366862,-0.6269035,-0.5505776,0.0763259
84,0.0581844,0.07169335,"('inferior', 'superior')",0.5975208,0.59131116,0.3278526,0.3315023,0.0036497
85,1.117844,1.0474303,"('insignificant', 'prestigious')",0.19791803,-0.015613373,0.657881,0.5159085,-0.1419725
86,-2.1899552,-2.2315662,"('uninfluential', 'influential')",0.21342307,0.23144692,-0.9882661,-1.0000596,-0.0117935
87,-0.58528894,-0.55618155,"('unsuccessful', 'successful')",1.6219987,1.8358899,0.5183549,0.6398542,0.1214993
88,-1.0696379,-1.1051081,"('low', 'eminent')",0.2625566,0.27678317,-0.4035406,-0.4141625,-0.0106219
