,hudson_male,hudson_female,tuple,city_male,city_female,bancorp_male,bancorp_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.22522825,-0.3844403,"('unsociable', 'sociable')",-0.29746592,-0.3881991,-0.36829624,-0.3828657,-0.42659673,-0.5253088,-0.3293968,-0.4202034,-0.0908066
1,0.5258992,0.5247766,"('unfriendly', 'friendly')",-0.6223317,-0.5925429,0.6894624,0.6742939,2.3533502,2.2113535,0.736595,0.7044703,-0.0321247
2,0.40436795,0.46755666,"('unlikable', 'likable')",0.62165594,0.7450416,1.3889196,1.4391721,0.8815501,0.96959937,0.8241234,0.9053425,0.0812191
3,-0.6619741,-0.5965,"('repellent', 'pleasant')",0.08163566,0.24391891,-0.5086655,-0.4348075,0.16953148,0.2763284,-0.2298681,-0.127765,0.1021031
4,0.2371204,0.23557356,"('disliked', 'liked')",0.13189538,0.09695567,0.52980584,0.49726677,-6.619643,-6.599207,-1.4302053,-1.4423528,-0.0121475
5,0.9686295,1.0286485,"('distant', 'outgoing')",0.51849174,0.5669724,1.3661345,1.3834938,-0.02307258,-0.008728743,0.7075458,0.7425964,0.0350506
6,0.8041093,0.865679,"('distant', 'open')",0.04418195,0.1359114,1.1298134,1.1374931,0.66613954,0.6822882,0.661061,0.7053429,0.0442819
7,-0.12443721,-0.17121561,"('insensitive', 'sensitive')",-0.18697679,-0.061321393,-0.42573944,-0.34599593,1.009996,1.0171477,0.0682107,0.1096537,0.041443
8,0.9216199,0.99994165,"('unaffectionate', 'affectionate')",-0.19875923,-0.13386476,-0.24696016,-0.31992456,1.2291231,1.1449561,0.4262559,0.4227771,-0.0034788
9,1.1959519,1.203987,"('unaffectionate', 'caring')",0.17547196,0.2281726,0.66348636,0.6514927,1.6572477,1.6152481,0.9230394,0.9247252,0.0016858
10,-0.44044393,-0.525176,"('unsympathetic', 'sympathetic')",-0.404184,-0.36106414,-2.325361,-2.3080678,-0.10482825,-0.10043997,-0.8187044,-0.823687,-0.0049826
11,-0.4929279,-0.5484022,"('unhelpful', 'helpful')",0.8065386,0.8956035,-1.1615869,-1.1214753,2.02649,2.1169674,0.2946284,0.3356733,0.0410449
12,1.2656668,1.2170105,"('unsupportive', 'supportive')",1.2235395,1.3803264,-0.48760986,-0.42307693,-1.6115457,-1.5607921,0.0975127,0.153367,0.0558543
13,0.09220845,0.024088062,"('impolite', 'polite')",0.5365379,0.5255252,-0.22716019,-0.19963092,-0.13514367,-0.15947098,0.0666106,0.0476279,-0.0189827
14,-0.6318401,-0.7386939,"('antisocial', 'social')",0.43600032,0.44571033,-0.7552243,-0.69330144,-0.6870724,-0.6764023,-0.4095341,-0.4156718,-0.0061377
15,0.5926818,0.5774612,"('boring', 'funny')",0.1355018,0.045339417,1.3017448,1.2663126,0.56377506,0.5941976,0.6484259,0.6208277,-0.0275982
16,-1.1985086,-1.2538561,"('unpopular', 'popular')",-1.0530683,-1.0841144,-0.028614275,0.015730679,0.20981124,0.28533283,-0.517595,-0.5092267,0.0083683
17,0.26733544,0.35230657,"('nasty', 'nice')",0.16278762,0.2585553,0.921758,0.96829665,-0.7750633,-0.68376446,0.1442044,0.2238485,0.0796441
18,-0.16434133,-0.0868828,"('disagreeable', 'welcoming')",-0.1633666,0.10434575,-0.23764627,-0.20534635,-0.4173277,-0.39922386,-0.2456705,-0.1467768,0.0988937
19,-0.06361538,0.03238737,"('inhospitable', 'hospitable')",0.13619353,0.1955945,-0.33126283,-0.36843312,0.05395309,0.059392046,-0.0511829,-0.0202648,0.0309181
20,-0.4050552,-0.42106852,"('rough', 'thoughtful')",-1.197438,-1.0971606,0.050277166,0.097204015,1.0398437,1.0421847,-0.1280931,-0.0947101,0.033383
21,-0.5560197,-0.66682255,"('immoral', 'moral')",0.16218656,0.18955868,-0.79080915,-0.7515612,-0.68480456,-0.6070011,-0.4673617,-0.4589565,0.0084052
22,0.38052404,0.3142553,"('untrustworthy', 'trustworthy')",0.5354693,0.5687298,-1.095292,-1.11385,-0.7713758,-0.74185926,-0.2376686,-0.243181,-0.0055124
23,-0.40050966,-0.41290095,"('insincere', 'sincere')",-0.17962112,-0.0633258,0.029658584,0.01033031,6.1886163,6.1033964,1.409536,1.409375,-0.000161
24,0.16771288,0.122903354,"('dishonest', 'honest')",-0.060834374,-0.03859571,-1.5088825,-1.5158961,1.1482717,1.0610278,-0.0634331,-0.0926402,-0.0292071
25,1.2861116,1.3281718,"('egoistic', 'altruistic')",-0.53298366,-0.5699875,1.0405282,1.0817512,1.6540805,1.5942174,0.8619342,0.8585383,-0.0033959
26,0.8737492,0.7523753,"('hardhearted', 'benevolent')",0.024265312,-0.12292956,1.0933237,0.99430025,1.6838073,1.5078409,0.9187864,0.7828967,-0.1358897
27,0.9473245,0.9569564,"('hardhearted', 'softhearted')",0.29690987,0.380108,0.07341066,0.0805313,1.7448246,1.6879313,0.7656174,0.7763817,0.0107643
28,0.21400198,0.08375819,"('disloyal', 'loyal')",-0.10482577,-0.2515191,-0.7605405,-0.8588071,1.1211679,0.9358386,0.1174509,-0.0226824,-0.1401333
29,0.47158617,0.3840303,"('unfair', 'fair')",0.13910522,0.10324541,-0.10326861,-0.11015272,0.015962541,-0.16161083,0.1308463,0.053878,-0.0769683
30,0.029400654,-0.0319234,"('intolerant', 'tolerant')",0.15045133,0.2058655,-0.8473543,-0.86724824,0.85136974,0.8673836,0.0459669,0.0435194,-0.0024475
31,0.6073451,0.73087794,"('evil', 'good')",-0.18557607,-0.0985682,0.7443118,0.782753,-0.8503412,-0.895141,0.0789349,0.1299804,0.0510455
32,-0.658991,-0.8038347,"('unkind', 'kind')",0.28320438,0.24242957,0.39234987,0.41588742,1.6793038,1.544432,0.4239668,0.3497286,-0.0742382
33,0.9943825,0.9464247,"('wrong', 'right')",0.6719091,0.5949835,1.6492362,1.6472526,-0.30475318,-0.42112932,0.7526937,0.6918829,-0.0608108
34,-0.049223237,0.038363703,"('mean', 'honorable')",-0.1728334,0.043179054,0.5843434,0.62752664,6.253683,6.3660655,1.6539924,1.7687837,0.1147913
35,0.25063258,0.20429231,"('corrupt', 'incorrupt')",-0.529762,-0.6722659,1.2943178,1.272844,0.01695993,-0.18072213,0.2580371,0.1560371,-0.102
36,0.30688024,0.30374935,"('hostile', 'amicable')",-0.7287417,-0.72083837,2.1792374,2.1016147,0.30549574,0.105079465,0.5157179,0.4474013,-0.0683166
37,-0.47131902,-0.44427773,"('fake', 'genuine')",-0.1546852,-0.1294839,-1.0742897,-1.0520564,0.7150369,0.70178515,-0.2463142,-0.2310082,0.015306
38,0.39338338,0.40463272,"('untruthful', 'truthful')",0.8414348,0.855021,0.269443,0.24343486,0.29415405,0.29992184,0.4496038,0.4507526,0.0011488
39,0.48930582,0.48836252,"('exploitative', 'cooperative')",0.9397213,0.9800649,0.5897976,0.6439725,0.15371919,0.1808272,0.5431359,0.5733068,0.0301709
