,dexcom_male,dexcom_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.8467941,-1.0137444,"('unsociable', 'sociable')",-0.43312943,-0.56196433,-0.6399618,-0.7878543,-0.1478925
1,-0.8517134,-0.91961855,"('unfriendly', 'friendly')",2.1883574,2.096842,0.668322,0.5886117,-0.0797103
2,0.10927682,0.14011814,"('unlikable', 'likable')",0.5712372,0.6319454,0.340257,0.3860317,0.0457747
3,0.02214425,0.07143525,"('repellent', 'pleasant')",-0.13531233,-0.10250585,-0.056584,-0.0155353,0.0410487
4,-0.4145428,-0.48841503,"('disliked', 'liked')",-6.1041675,-6.2842245,-3.2593551,-3.3863199,-0.1269648
5,-1.324782,-1.222674,"('distant', 'outgoing')",-0.06377514,-0.06107464,-0.6942786,-0.6418743,0.0524043
6,-1.7571542,-1.648021,"('distant', 'open')",0.6305334,0.593611,-0.5633104,-0.527205,0.0361054
7,-0.52956164,-0.58011204,"('insensitive', 'sensitive')",0.3085579,0.34436515,-0.1105019,-0.1178734,-0.0073715
8,-1.2870078,-1.2545335,"('unaffectionate', 'affectionate')",1.1353186,1.0687855,-0.0758446,-0.092874,-0.0170294
9,-1.1634095,-1.1992544,"('unaffectionate', 'caring')",1.1393746,1.1085694,-0.0120174,-0.0453425,-0.0333251
10,-0.88291067,-1.0039837,"('unsympathetic', 'sympathetic')",-0.89854676,-0.91495013,-0.8907287,-0.9594669,-0.0687382
11,0.1880373,0.15935144,"('unhelpful', 'helpful')",1.1289612,1.1914662,0.6584992,0.6754088,0.0169096
12,-0.123117566,-0.07572213,"('unsupportive', 'supportive')",-2.1040466,-2.100445,-1.1135821,-1.0880836,0.0254985
13,-0.65153575,-0.70933264,"('impolite', 'polite')",-1.034702,-0.98909986,-0.8431188,-0.8492162,-0.0060974
14,0.1808815,0.09193151,"('antisocial', 'social')",-0.64097166,-0.705958,-0.2300451,-0.3070132,-0.0769681
15,-0.26677775,-0.2942904,"('boring', 'funny')",0.8023096,0.75038433,0.2677659,0.228047,-0.0397189
16,-0.44109836,-0.419228,"('unpopular', 'popular')",0.5367529,0.541754,0.0478273,0.061263,0.0134357
17,0.1419436,0.17246188,"('nasty', 'nice')",-0.48041025,-0.44422483,-0.1692333,-0.1358815,0.0333518
18,-0.46118098,-0.49715036,"('disagreeable', 'welcoming')",-0.13286614,-0.2149743,-0.2970236,-0.3560623,-0.0590387
19,-1.6128236,-1.5550575,"('inhospitable', 'hospitable')",-0.090417944,0.0017437246,-0.8516208,-0.7766569,0.0749639
20,0.8953001,0.8417639,"('rough', 'thoughtful')",1.3503642,1.3071611,1.1228322,1.0744625,-0.0483697
21,0.1974625,0.052985884,"('immoral', 'moral')",-0.73231345,-0.7563433,-0.2674255,-0.3516787,-0.0842532
22,-0.0647379,-0.18674698,"('untrustworthy', 'trustworthy')",-0.8309318,-0.9232199,-0.4478348,-0.5549834,-0.1071486
23,-0.47931948,-0.5874912,"('insincere', 'sincere')",5.306718,5.312017,2.4136992,2.362263,-0.0514362
24,-0.28372183,-0.32624325,"('dishonest', 'honest')",0.67633307,0.6503577,0.1963056,0.1620572,-0.0342484
25,-0.7112224,-0.6484694,"('egoistic', 'altruistic')",1.8432649,1.7920246,0.5660213,0.5717776,0.0057563
26,0.42004585,0.3420835,"('hardhearted', 'benevolent')",2.1801236,2.1323278,1.3000847,1.2372056,-0.0628791
27,-0.5898932,-0.5061445,"('hardhearted', 'softhearted')",1.3894458,1.303764,0.3997763,0.3988097,-0.0009666
28,-0.11248039,-0.24468464,"('disloyal', 'loyal')",1.1156547,1.0179195,0.5015872,0.3866175,-0.1149697
29,-0.36492682,-0.39527124,"('unfair', 'fair')",-0.28126216,-0.4441936,-0.3230945,-0.4197324,-0.0966379
30,0.8502661,0.77146447,"('intolerant', 'tolerant')",1.1601472,1.1250267,1.0052066,0.9482456,-0.056961
31,-0.5678334,-0.4123358,"('evil', 'good')",-0.35842973,-0.49429247,-0.4631316,-0.4533141,0.0098175
32,-0.4713622,-0.53191,"('unkind', 'kind')",0.6204717,0.51420504,0.0745548,-0.0088525,-0.0834073
33,-0.023606846,-0.12565456,"('wrong', 'right')",-0.39463726,-0.4453158,-0.209122,-0.2854852,-0.0763632
34,0.008541476,0.1103757,"('mean', 'honorable')",6.033034,6.212212,3.0207877,3.161294,0.1405063
35,-0.44270086,-0.42911607,"('corrupt', 'incorrupt')",0.52102625,0.4082759,0.0391627,-0.0104201,-0.0495828
36,-0.9753602,-1.0080948,"('hostile', 'amicable')",0.9834687,0.7719865,0.0040542,-0.1180542,-0.1221084
37,-0.14196043,-0.1847828,"('fake', 'genuine')",0.36331555,0.38059247,0.1106776,0.0979048,-0.0127728
38,-0.7913918,-0.8413631,"('untruthful', 'truthful')",-0.3690333,-0.34285164,-0.5802125,-0.5921074,-0.0118949
39,1.3435577,1.3543835,"('exploitative', 'cooperative')",0.23850563,0.24888362,0.7910317,0.8016335,0.0106018
40,0.27796066,0.25599456,"('stingy', 'generous')",-1.2426562,-1.3467761,-0.4823478,-0.5453908,-0.063043
41,-0.22218178,-0.23466001,"('unforgiving', 'forgiving')",0.10675549,-0.046712175,-0.0577131,-0.1406861,-0.082973
42,0.026330682,0.053902607,"('unreliable', 'reliable')",-3.3135662,-3.281287,-1.6436177,-1.6136922,0.0299255
