,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.30043843,-0.3473624,"('unsociable', 'sociable')",-0.0915291,-0.21785147,-0.1959838,-0.2826069,-0.0866231
1,-1.2112945,-1.3227235,"('unfriendly', 'friendly')",1.9140301,1.6649919,0.3513678,0.1711342,-0.1802336
2,0.43753684,0.4703779,"('unlikable', 'likable')",0.56128263,0.6539078,0.4994097,0.5621428,0.0627331
3,-0.49952132,-0.3805898,"('repellent', 'pleasant')",-0.49283078,-0.43730035,-0.4961761,-0.4089451,0.087231
4,0.1618181,0.15092222,"('disliked', 'liked')",-3.4947758,-3.4202013,-1.6664789,-1.6346395,0.0318394
5,-0.8991978,-0.9353054,"('distant', 'outgoing')",0.2837368,0.21871874,-0.3077305,-0.3582934,-0.0505629
6,-1.5067751,-1.5131037,"('distant', 'open')",0.18871564,0.08650313,-0.6590297,-0.7133003,-0.0542706
7,0.4283886,0.49780753,"('insensitive', 'sensitive')",0.47595444,0.4632214,0.4521715,0.4805145,0.028343
8,-0.97067106,-1.0290159,"('unaffectionate', 'affectionate')",0.5477689,0.3450177,-0.2114511,-0.3419991,-0.130548
9,-0.9113853,-0.97744924,"('unaffectionate', 'caring')",1.0634166,0.8815518,0.0760157,-0.0479487,-0.1239644
10,-0.17362079,-0.11140542,"('unsympathetic', 'sympathetic')",-0.25024617,-0.3011075,-0.2119335,-0.2062564,0.0056771
11,-0.48262352,-0.48808348,"('unhelpful', 'helpful')",0.97987014,0.83990234,0.2486233,0.1759094,-0.0727139
12,-0.5377301,-0.41955447,"('unsupportive', 'supportive')",-0.7467414,-0.71682286,-0.6422358,-0.5681887,0.0740471
13,-0.14420673,-0.16209865,"('impolite', 'polite')",-0.30032295,-0.32591575,-0.2222648,-0.2440072,-0.0217424
14,0.92014635,0.95643145,"('antisocial', 'social')",0.7598059,0.86890405,0.8399761,0.9126678,0.0726917
15,0.22198048,0.10616423,"('boring', 'funny')",0.12939772,0.12113815,0.1756891,0.1136512,-0.0620379
16,-0.54724824,-0.54784906,"('unpopular', 'popular')",-0.017919157,-0.07947553,-0.2825837,-0.3136623,-0.0310786
17,-0.37627998,-0.34668356,"('nasty', 'nice')",-0.9711533,-1.0316985,-0.6737167,-0.689191,-0.0154743
18,-1.3241178,-1.3112607,"('disagreeable', 'welcoming')",-0.8567134,-0.9052087,-1.0904156,-1.1082346,-0.017819
19,-1.814982,-1.8657473,"('inhospitable', 'hospitable')",-0.505327,-0.64371926,-1.1601546,-1.2547333,-0.0945787
20,0.039242066,0.095754266,"('rough', 'thoughtful')",0.9347478,0.9104023,0.486995,0.5030783,0.0160833
21,0.05804159,0.12208584,"('immoral', 'moral')",-1.0821434,-1.0073842,-0.5120509,-0.4426492,0.0694017
22,0.018822063,-7.7604316e-05,"('untrustworthy', 'trustworthy')",-0.3802487,-0.44202667,-0.1807133,-0.2210521,-0.0403388
23,-0.89930195,-0.98338586,"('insincere', 'sincere')",3.7571561,3.4329724,1.4289271,1.2247933,-0.2041338
24,0.36368102,0.32782978,"('dishonest', 'honest')",0.75891477,0.65266705,0.5612979,0.4902484,-0.0710495
25,-0.7042696,-0.77541655,"('egoistic', 'altruistic')",1.0314386,0.9454968,0.1635845,0.0850401,-0.0785444
26,0.5173378,0.41417706,"('hardhearted', 'benevolent')",2.4378104,2.2910872,1.4775741,1.352632,-0.1249421
27,0.080370285,0.061378192,"('hardhearted', 'softhearted')",0.44079065,0.21264765,0.2605805,0.1370129,-0.1235676
28,-1.0069654,-1.0553259,"('disloyal', 'loyal')",0.70616084,0.49629357,-0.1504023,-0.2795162,-0.1291139
29,-0.19045562,-0.13481532,"('unfair', 'fair')",-0.3891104,-0.52041906,-0.289783,-0.3276172,-0.0378342
30,0.9554028,0.90553737,"('intolerant', 'tolerant')",0.88660866,0.8775075,0.9210057,0.8915224,-0.0294833
31,-1.0576003,-1.0618492,"('evil', 'good')",-0.20034672,-0.30029002,-0.6289735,-0.6810696,-0.0520961
32,-0.120489284,-0.24394858,"('unkind', 'kind')",0.63382584,0.4494198,0.2566683,0.1027356,-0.1539327
33,-0.11155095,-0.22509935,"('wrong', 'right')",0.19763568,0.10612437,0.0430424,-0.0594875,-0.1025299
34,0.16231176,0.25689888,"('mean', 'honorable')",3.5945008,3.528496,1.8784063,1.8926975,0.0142912
35,-0.034985602,-0.12899551,"('corrupt', 'incorrupt')",-0.3352613,-0.44876492,-0.1851234,-0.2888802,-0.1037568
36,-0.6226522,-0.7424989,"('hostile', 'amicable')",0.7580739,0.49091265,0.0677109,-0.1257931,-0.193504
37,0.3615753,0.42399395,"('fake', 'genuine')",0.43938133,0.43492854,0.4004783,0.4294612,0.0289829
38,-0.74366736,-0.76838416,"('untruthful', 'truthful')",0.4801095,0.41687012,-0.1317789,-0.175757,-0.0439781
39,0.36717314,0.40338734,"('exploitative', 'cooperative')",0.19047041,0.1436295,0.2788218,0.2735084,-0.0053134
40,-0.11463131,-0.044937644,"('stingy', 'generous')",-0.9950318,-1.011467,-0.5548316,-0.5282023,0.0266293
41,0.011038873,0.06622331,"('unforgiving', 'forgiving')",0.6974393,0.6598079,0.3542391,0.3630156,0.0087765
42,0.41033536,0.4819412,"('unreliable', 'reliable')",-1.6171893,-1.5640622,-0.6034269,-0.5410605,0.0623664
43,0.025723316,0.09791526,"('irresponsible', 'responsible')",1.140434,1.1179874,0.5830787,0.6079513,0.0248726
44,-0.08551019,-0.048282094,"('prejudiced', 'unprejudiced')",-1.653185,-1.6124319,-0.8693476,-0.830357,0.0389906
45,0.189501,0.2758957,"('incompetent', 'competent')",1.1532048,1.122489,0.6713529,0.6991923,0.0278394
46,-0.037041083,0.07624783,"('uncompetitive', 'competitive')",-0.53244144,-0.53354734,-0.2847413,-0.2286498,0.0560915
47,-0.00032181758,0.093436,"('stupid', 'smart')",4.2321134,4.1617956,2.1158957,2.1276159,0.0117202
48,0.7361485,0.7641461,"('unintelligent', 'intelligent')",0.15680064,0.15341942,0.4464746,0.4587828,0.0123082
49,-0.30677414,-0.21788642,"('unable', 'able')",-0.4648041,-0.40099397,-0.3857891,-0.3094402,0.0763489
50,-0.16621228,-0.2128679,"('clumsy', 'skillful')",-0.61447537,-0.74452484,-0.3903438,-0.4786964,-0.0883526
51,-0.4455893,-0.50324875,"('uneducated', 'educated')",0.47988096,0.3968013,0.0171458,-0.0532237,-0.0703695
52,-0.56934214,-0.68853176,"('irrational', 'rational')",-0.2801797,-0.3983853,-0.4247609,-0.5434585,-0.1186976
53,-1.5296096,-1.5438108,"('uncreative', 'creative')",0.9743536,0.7818425,-0.277628,-0.3809842,-0.1033562
54,-0.8338748,-0.9115676,"('incapable', 'capable')",0.45070603,0.32291907,-0.1915844,-0.2943243,-0.1027399
55,-0.2253864,-0.13782871,"('incompetent', 'clever')",0.025323594,0.09575108,-0.1000314,-0.0210388,0.0789926
56,0.9247284,0.886548,"('impractical', 'practical')",0.9516815,1.0499188,0.9382049,0.9682333,0.0300284
57,-0.19769697,-0.21982783,"('unimaginative', 'imaginative')",-0.81796056,-0.80632275,-0.5078288,-0.5130753,-0.0052465
58,0.77874476,0.7587231,"('undiscriminating', 'discriminating')",0.96390426,0.95418096,0.8713245,0.856452,-0.0148725
59,-0.32502025,-0.34801155,"('foolish', 'wise')",-0.004995577,-0.0980553,-0.1650079,-0.2230334,-0.0580255
60,1.0827492,1.1687223,"('inefficient', 'efficient')",0.1285747,0.29618996,0.605662,0.7324561,0.1267941
61,0.5114705,0.38904944,"('illogical', 'logical')",0.9138479,0.7461939,0.7126592,0.5676216,-0.1450376
62,0.36781254,0.52901673,"('incompetent', 'brilliant')",0.62674975,0.765438,0.4972811,0.6472274,0.1499463
63,-0.35811895,-0.2867491,"('unperceptive', 'insightful')",1.1563525,1.1498774,0.3991168,0.4315642,0.0324474
64,0.9279828,0.9288482,"('shy', 'confident')",-3.947719,-3.7018898,-1.5098681,-1.3865207,0.1233474
65,0.6098146,0.59758955,"('insecure', 'secure')",0.30441317,0.32935986,0.4571139,0.4634747,0.0063608
66,-0.5912583,-0.5875189,"('inactive', 'active')",1.0209024,0.9232546,0.2148221,0.1678679,-0.0469542
67,0.61583865,0.58592963,"('doubtful', 'determined')",-0.5537083,-0.4600583,0.0310652,0.0629357,0.0318705
68,-0.6998428,-0.7144643,"('dependent', 'independent')",-0.76108426,-0.79107124,-0.7304635,-0.7527678,-0.0223043
69,0.2258578,0.15306011,"('lazy', 'industrious')",0.20631817,0.2228837,0.216088,0.1879719,-0.0281161
70,0.16738404,0.23655617,"('lethargic', 'energetic')",0.29193208,0.2917298,0.2296581,0.264143,0.0344849
71,-0.37665504,-0.41128567,"('diffident', 'self-confident')",0.46184886,0.34896922,0.0425969,-0.0311582,-0.0737551
72,0.03546952,0.06929648,"('unambitious', 'ambitious')",0.6918486,0.71835756,0.3636591,0.393827,0.0301679
73,0.75642735,0.6993265,"('helpless', 'self-reliant')",-2.1613932,-2.0814483,-0.7024829,-0.6910609,0.011422
74,-0.2633003,-0.21800667,"('undedicated', 'dedicated')",0.8674657,0.7927873,0.3020827,0.2873903,-0.0146924
75,-0.45284086,-0.43337476,"('meek', 'impulsive')",-0.82620597,-0.75434303,-0.6395234,-0.5938589,0.0456645
76,0.22535273,0.33874744,"('anxious', 'daring')",-0.30455172,-0.21503627,-0.0395995,0.0618556,0.1014551
77,-0.67123526,-0.63818866,"('unmotivated', 'motivated')",-1.02432,-0.9523508,-0.8477776,-0.7952697,0.0525079
78,-0.54206,-0.4490314,"('nonresilient', 'resilient')",0.60033697,0.5935284,0.0291385,0.0722485,0.04311
79,-1.2247952,-1.2981477,"('wavering', 'unwavering')",-0.14789726,-0.25255558,-0.6863462,-0.7753516,-0.0890054
80,0.68248546,0.775317,"('dominated', 'dominating')",0.46916267,0.6441258,0.5758241,0.7097214,0.1338973
81,0.6344067,0.68223417,"('submissive', 'aggressive')",-0.47390708,-0.2557989,0.0802498,0.2132176,0.1329678
82,-0.7331764,-0.71610796,"('poor', 'rich')",4.386474,4.2875237,1.8266488,1.785708,-0.0409408
83,0.31840122,0.3312181,"('powerless', 'powerful')",-0.49974266,-0.46178192,-0.0906707,-0.0652819,0.0253888
84,0.16608272,0.1628177,"('inferior', 'superior')",0.38805127,0.41183156,0.277067,0.2873246,0.0102576
85,-0.8991987,-0.9280763,"('insignificant', 'prestigious')",0.20654336,0.04593233,-0.3463277,-0.441072,-0.0947443
