,aflac_male,aflac_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.21311721,-0.3345584,"('unsociable', 'sociable')",-0.13897674,-0.31747115,-0.176047,-0.3260148,-0.1499678
1,-1.5355875,-1.4681453,"('unfriendly', 'friendly')",1.8395336,1.7142779,0.151973,0.1230663,-0.0289067
2,0.72697186,0.7731866,"('unlikable', 'likable')",0.7378284,0.83022046,0.7324001,0.8017036,0.0693035
3,0.28416246,0.35065496,"('repellent', 'pleasant')",0.28956556,0.3354393,0.286864,0.3430471,0.0561831
4,-0.64612925,-0.66883326,"('disliked', 'liked')",-6.5949244,-6.6563177,-3.6205268,-3.6625755,-0.0420487
5,-1.3527248,-1.2061154,"('distant', 'outgoing')",-0.2831181,-0.26737702,-0.8179215,-0.7367462,0.0811753
6,-1.7493905,-1.5666525,"('distant', 'open')",0.1126709,0.11883204,-0.8183598,-0.7239103,0.0944495
7,0.0027847048,0.10119064,"('insensitive', 'sensitive')",0.46433616,0.49720725,0.2335604,0.299199,0.0656386
8,-1.5214385,-1.5427831,"('unaffectionate', 'affectionate')",0.6193712,0.5413425,-0.4510337,-0.5007203,-0.0496866
9,-1.0394841,-1.0177951,"('unaffectionate', 'caring')",0.98513335,0.978567,-0.0271754,-0.019614,0.0075614
10,-0.08304627,-0.04177551,"('unsympathetic', 'sympathetic')",-0.30035046,-0.31251988,-0.1916984,-0.1771477,0.0145507
11,0.4204506,0.48273712,"('unhelpful', 'helpful')",1.7758114,1.8812593,1.0981311,1.1819983,0.0838672
12,-0.20813051,0.024164204,"('unsupportive', 'supportive')",-1.9932201,-1.9344643,-1.1006753,-0.9551501,0.1455252
13,0.19825345,0.08393764,"('impolite', 'polite')",-0.34902596,-0.36454567,-0.0753863,-0.140304,-0.0649177
14,1.0637755,0.99287033,"('antisocial', 'social')",-0.1975413,-0.29654956,0.4331171,0.3481604,-0.0849567
15,-0.33975706,-0.4405878,"('boring', 'funny')",0.57110834,0.491939,0.1156756,0.0256756,-0.09
16,-0.88210577,-0.82216966,"('unpopular', 'popular')",0.51538444,0.5476674,-0.1833607,-0.1372511,0.0461096
17,-0.34788188,-0.30416384,"('nasty', 'nice')",-0.53796405,-0.5211117,-0.4429229,-0.4126378,0.0302851
18,-0.9878067,-0.84367913,"('disagreeable', 'welcoming')",-0.35468546,-0.3780053,-0.6712461,-0.6108422,0.0604039
19,-1.6673367,-1.608379,"('inhospitable', 'hospitable')",-0.35134834,-0.2726832,-1.0093426,-0.9405311,0.0688115
20,0.5939268,0.5831275,"('rough', 'thoughtful')",1.3355622,1.2976124,0.9647445,0.94037,-0.0243745
21,0.51081675,0.5279476,"('immoral', 'moral')",-0.4800963,-0.4011286,0.0153602,0.0634095,0.0480493
22,0.45579043,0.40341094,"('untrustworthy', 'trustworthy')",-0.6830379,-0.7784599,-0.1136237,-0.1875245,-0.0739008
23,0.04239757,0.06945807,"('insincere', 'sincere')",6.116892,6.0242567,3.0796447,3.0468574,-0.0327873
24,0.31622335,0.20893304,"('dishonest', 'honest')",0.99397594,0.9582769,0.6550996,0.583605,-0.0714946
25,-1.0406358,-1.0268427,"('egoistic', 'altruistic')",1.4006892,1.311263,0.1800267,0.1422101,-0.0378166
26,0.037347935,-0.078404635,"('hardhearted', 'benevolent')",1.6157267,1.4723231,0.8265373,0.6969592,-0.1295781
27,-0.43502697,-0.34354243,"('hardhearted', 'softhearted')",1.3570501,1.2801921,0.4610115,0.4683248,0.0073133
28,-0.7592864,-0.8396176,"('disloyal', 'loyal')",1.0311462,0.8894638,0.1359299,0.0249231,-0.1110068
29,-0.28041604,-0.29633287,"('unfair', 'fair')",-0.23671348,-0.4446107,-0.2585648,-0.3704718,-0.111907
30,0.97906494,0.88462406,"('intolerant', 'tolerant')",1.4615453,1.5229063,1.2203052,1.2037652,-0.01654
31,-1.4530754,-1.2820386,"('evil', 'good')",-1.0660298,-1.2034631,-1.2595526,-1.2427509,0.0168017
32,0.16387169,0.09912201,"('unkind', 'kind')",1.2315701,0.9780745,0.6977209,0.5385982,-0.1591227
