,yum_male,yum_female,tuple,china_male,china_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2308859,-1.3427283,"('unsociable', 'sociable')",-0.64247024,-0.8161349,0.6103972,0.36233217,-0.23632051,-0.35872498,-0.3748198,-0.538814,-0.1639942
1,-0.22942175,-0.13180707,"('unfriendly', 'friendly')",-0.0012481995,0.0002661124,-0.09572875,-0.12950629,1.5578474,1.405085,0.3078622,0.2860094,-0.0218528
2,1.3188688,1.309275,"('unlikable', 'likable')",1.5868733,1.5234578,1.942133,2.0479345,0.763953,0.89847654,1.402957,1.444786,0.041829
3,-0.7565771,-0.6388272,"('repellent', 'pleasant')",-0.017303897,0.111142255,0.8752822,0.8513595,0.22103542,0.27464068,0.0806092,0.1495788,0.0689696
4,0.5017421,0.6499141,"('disliked', 'liked')",-0.4411201,-0.44618174,-0.29653183,-0.2353018,-6.4668064,-6.461123,-1.6756791,-1.6231731,0.052506
5,-0.051307313,0.090488344,"('distant', 'outgoing')",-1.1364875,-1.0319493,-0.99245214,-0.80495065,-0.19875146,-0.124832116,-0.5947496,-0.4678109,0.1269387
6,-0.14233416,0.09672986,"('distant', 'open')",-0.71834505,-0.5276104,-1.3618478,-1.1449009,0.42940646,0.4716002,-0.4482802,-0.2760453,0.1722349
7,-0.62806517,-0.6185991,"('insensitive', 'sensitive')",-0.33218673,-0.34362254,0.7602678,0.7271218,0.6260338,0.58480257,0.1065124,0.0874257,-0.0190867
8,-0.23066452,-0.16731286,"('unaffectionate', 'affectionate')",0.35099155,0.37532085,-0.49292898,-0.3694314,0.644429,0.6107313,0.0679568,0.112327,0.0443702
9,-0.6201169,-0.5823684,"('unaffectionate', 'caring')",0.26256984,0.26541284,0.15037176,0.1264051,1.0470638,1.037517,0.2099721,0.2117416,0.0017695
10,-1.7933111,-1.6976951,"('unsympathetic', 'sympathetic')",-0.3979206,-0.3959471,0.008251982,-0.102962,-0.10217546,-0.15846656,-0.5712888,-0.5887677,-0.0174789
11,-0.9355235,-0.98027873,"('unhelpful', 'helpful')",0.015609212,-0.012788672,-0.11327212,-0.20659901,2.2675958,2.308841,0.3086023,0.2772937,-0.0313086
12,-0.16315225,0.026087446,"('unsupportive', 'supportive')",1.2670783,1.3762742,0.08270486,0.31918424,-1.8532795,-1.8073986,-0.1666621,-0.0214632,0.1451989
13,-0.6616009,-0.7304381,"('impolite', 'polite')",0.23160243,0.16686389,0.0057050735,-0.113631964,0.18597433,0.14577746,-0.0595798,-0.1328572,-0.0732774
14,-1.4318715,-1.4432799,"('antisocial', 'social')",0.20683092,0.13353696,2.5518506,2.467022,-0.3996397,-0.46923926,0.2317925,0.1720099,-0.0597826
15,0.38395306,0.2489698,"('boring', 'funny')",0.2144594,0.064033955,-1.2071775,-1.211229,0.4070922,0.35310096,-0.0504182,-0.1362811,-0.0858629
16,-0.046205815,0.07261209,"('unpopular', 'popular')",-0.94291824,-0.7858377,-0.84632707,-0.6559899,0.3106222,0.35305429,-0.3812072,-0.2540403,0.1271669
17,0.36597794,0.4465049,"('nasty', 'nice')",-0.018498823,0.1428835,-0.83362085,-0.66498977,-0.3789201,-0.2944267,-0.2162655,-0.092507,0.1237585
18,0.12345749,0.25174654,"('disagreeable', 'welcoming')",0.024221921,0.16520943,-0.3502114,-0.15171058,-0.3246361,-0.3150073,-0.131792,-0.0124405,0.1193515
19,0.471676,0.63804525,"('inhospitable', 'hospitable')",0.042635605,0.15803765,-1.3485633,-1.1611496,-0.16105382,-0.0037267236,-0.2488264,-0.0921984,0.156628
20,0.3282653,0.35237944,"('rough', 'thoughtful')",0.52352154,0.5581126,0.41681987,0.5031068,1.0692682,1.051359,0.5844687,0.6162394,0.0317707
21,-1.0433333,-1.0691959,"('immoral', 'moral')",-0.039245084,-0.15409207,0.49641562,0.42264456,-0.62658906,-0.6439679,-0.303188,-0.3611528,-0.0579648
22,-0.23341683,-0.29296115,"('untrustworthy', 'trustworthy')",0.7468096,0.6513825,-0.2699674,-0.32283434,-1.0635759,-1.1018289,-0.2050376,-0.2665605,-0.0615229
23,-0.24326813,-0.32719147,"('insincere', 'sincere')",0.74593556,0.7274371,0.24952017,0.07605639,6.0001445,5.867802,1.6880831,1.5860261,-0.102057
24,-0.16139573,-0.13090652,"('dishonest', 'honest')",1.1557127,1.1499591,-0.5755403,-0.59571314,0.86125714,0.7751176,0.3200085,0.2996143,-0.0203942
25,-0.33240914,-0.3944492,"('egoistic', 'altruistic')",0.3061076,0.3062445,0.49371934,0.48608565,1.0902766,1.0459834,0.3894236,0.3609661,-0.0284575
26,-0.43567428,-0.49553114,"('hardhearted', 'benevolent')",0.21993737,0.038463254,1.7923708,1.7479515,1.5773484,1.3906026,0.7884955,0.6703715,-0.118124
27,-0.22278169,-0.009393197,"('hardhearted', 'softhearted')",-0.52018684,-0.48082393,-0.15258008,-0.11597146,1.4804274,1.3599018,0.1462197,0.1884283,0.0422086
28,-0.77324903,-0.8000191,"('disloyal', 'loyal')",0.14270173,0.08373519,-0.23061958,-0.39520872,1.3560829,1.2101603,0.123729,0.0246669,-0.0990621
29,-0.33887857,-0.37400848,"('unfair', 'fair')",-0.473128,-0.51048076,-0.5830057,-0.5461423,-0.4453068,-0.61572623,-0.4600798,-0.5115894,-0.0515096
30,-0.55144024,-0.5780348,"('intolerant', 'tolerant')",0.48615828,0.4022174,1.6642371,1.60057,1.2346756,1.259106,0.7084077,0.6709646,-0.0374431
31,-0.027087647,0.14879163,"('evil', 'good')",-0.29424965,-0.15230075,-1.8746257,-1.6830909,-1.4087017,-1.4791368,-0.9011661,-0.7914342,0.1097319
32,-0.14690903,-0.18817505,"('unkind', 'kind')",-0.14581937,-0.3041737,0.68017155,0.4479188,1.1211658,0.956449,0.3771522,0.2280048,-0.1491474
