,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.2829249,-0.45058113,"('unsociable', 'sociable')",-0.26372957,-0.513754,-0.2733272,-0.4821676,-0.2088404
1,-0.5619752,-0.6875708,"('unfriendly', 'friendly')",1.6859004,1.5109116,0.5619626,0.4116704,-0.1502922
2,0.023621622,-0.009877006,"('unlikable', 'likable')",0.8817255,0.89719784,0.4526736,0.4436604,-0.0090132
3,-0.3244172,-0.25506064,"('repellent', 'pleasant')",0.32905528,0.3013158,0.002319,0.0231276,0.0208086
4,-0.46333146,-0.50955456,"('disliked', 'liked')",-6.3752604,-6.4541187,-3.4192958,-3.4818366,-0.0625408
5,-0.8299201,-0.73273444,"('distant', 'outgoing')",-0.30162534,-0.24712805,-0.5657727,-0.4899313,0.0758414
6,-1.1653366,-1.1030056,"('distant', 'open')",0.03378822,0.08449508,-0.5657742,-0.5092553,0.0565189
7,-0.27341253,-0.19865762,"('insensitive', 'sensitive')",0.2652575,0.28014538,-0.0040775,0.0407439,0.0448214
8,-0.8114478,-0.87984264,"('unaffectionate', 'affectionate')",0.67542166,0.60807556,-0.0680131,-0.1358835,-0.0678704
9,-1.050735,-1.090283,"('unaffectionate', 'caring')",0.7927667,0.8276172,-0.1289842,-0.1313329,-0.0023487
10,-1.2965057,-1.36675,"('unsympathetic', 'sympathetic')",-0.5125377,-0.5741936,-0.9045217,-0.9704718,-0.0659501
11,0.261539,0.21654707,"('unhelpful', 'helpful')",1.977076,2.0577288,1.1193075,1.1371379,0.0178304
12,0.21919599,0.33936775,"('unsupportive', 'supportive')",-1.8955431,-1.8335977,-0.8381736,-0.747115,0.0910586
13,-0.22767827,-0.40242767,"('impolite', 'polite')",-0.48337567,-0.49667233,-0.355527,-0.44955,-0.094023
14,0.52597266,0.50709164,"('antisocial', 'social')",-0.41610637,-0.5555405,0.0549331,-0.0242244,-0.0791575
15,0.33059192,0.20158476,"('boring', 'funny')",0.5686666,0.4976569,0.4496292,0.3496208,-0.1000084
16,-0.5341503,-0.6025418,"('unpopular', 'popular')",0.59777075,0.5483215,0.0318102,-0.0271102,-0.0589204
17,-0.33645552,-0.25626546,"('nasty', 'nice')",-0.49983084,-0.4415662,-0.4181432,-0.3489158,0.0692274
18,-0.09713672,-0.091695845,"('disagreeable', 'welcoming')",-0.24994592,-0.31295642,-0.1735413,-0.2023261,-0.0287848
19,-1.3122765,-1.2730901,"('inhospitable', 'hospitable')",0.036310114,0.13093413,-0.6379832,-0.571078,0.0669052
20,0.9633602,0.9677363,"('rough', 'thoughtful')",1.3339466,1.274294,1.1486534,1.1210152,-0.0276382
21,0.7678302,0.6532781,"('immoral', 'moral')",-0.24281044,-0.28247562,0.2625099,0.1854012,-0.0771087
22,0.37398243,0.24345902,"('untrustworthy', 'trustworthy')",-0.6565649,-0.8237337,-0.1412912,-0.2901374,-0.1488462
23,0.10775994,0.07287642,"('insincere', 'sincere')",5.7095227,5.674209,2.9086413,2.8735428,-0.0350985
24,-0.32675022,-0.41614178,"('dishonest', 'honest')",0.6628539,0.63236696,0.1680518,0.1081126,-0.0599392
25,-0.4109431,-0.40352193,"('egoistic', 'altruistic')",1.33628,1.2322232,0.4626684,0.4143506,-0.0483178
26,0.21933705,0.017922834,"('hardhearted', 'benevolent')",1.6061661,1.4211926,0.9127516,0.7195578,-0.1931938
27,0.13687803,0.2468359,"('hardhearted', 'softhearted')",1.2979128,1.2456962,0.7173954,0.7462661,0.0288707
28,-0.34526494,-0.43475774,"('disloyal', 'loyal')",0.9562933,0.83824104,0.3055142,0.2017417,-0.1037725
29,-0.23669848,-0.20808709,"('unfair', 'fair')",-0.3936696,-0.58485913,-0.3151841,-0.3964731,-0.081289
30,0.41889185,0.34096047,"('intolerant', 'tolerant')",1.3348062,1.2889003,0.8768491,0.8149304,-0.0619187
31,-0.6362626,-0.52703243,"('evil', 'good')",-0.9478839,-1.0572208,-0.7920732,-0.7921267,-5.35e-05
32,0.15901652,0.06981201,"('unkind', 'kind')",0.9367128,0.69398594,0.5478647,0.381899,-0.1659657
33,0.20594819,0.101953655,"('wrong', 'right')",-0.6226044,-0.706591,-0.2083281,-0.3023187,-0.0939906
34,0.33388138,0.5211361,"('mean', 'honorable')",6.1115646,6.3374214,3.222723,3.4292789,0.2065559
35,-0.27532566,-0.24615113,"('corrupt', 'incorrupt')",-0.22269304,-0.3138209,-0.2490093,-0.279986,-0.0309767
36,-0.8358013,-0.88114315,"('hostile', 'amicable')",0.22585918,0.023374092,-0.3049711,-0.4288845,-0.1239134
37,-0.20577821,-0.21337008,"('fake', 'genuine')",0.30325657,0.3290564,0.0487392,0.0578432,0.009104
38,-0.6220342,-0.660636,"('untruthful', 'truthful')",0.013544463,0.12078518,-0.3042449,-0.2699254,0.0343195
39,1.0333719,0.98563534,"('exploitative', 'cooperative')",0.16987497,0.14869666,0.6016234,0.567166,-0.0344574
40,0.14954618,0.16461122,"('stingy', 'generous')",-1.6753728,-1.8402506,-0.7629133,-0.8378197,-0.0749064
41,0.35848612,0.4170714,"('unforgiving', 'forgiving')",0.28288877,0.18998715,0.3206874,0.3035293,-0.0171581
42,-0.27372843,-0.19173792,"('unreliable', 'reliable')",-3.436587,-3.3447206,-1.8551577,-1.7682292,0.0869285
43,-0.22235791,-0.2312706,"('irresponsible', 'responsible')",0.53131855,0.5042495,0.1544803,0.1364895,-0.0179908
44,0.3646077,0.3737566,"('prejudiced', 'unprejudiced')",-1.4532893,-1.4897784,-0.5443408,-0.5580109,-0.0136701
45,-0.4183902,-0.43817812,"('incompetent', 'competent')",-0.04100169,-0.13460904,-0.2296959,-0.2863936,-0.0566977
46,-0.47198868,-0.53507066,"('uncompetitive', 'competitive')",-0.39752647,-0.43682495,-0.4347576,-0.4859478,-0.0511902
47,0.4546693,0.49000272,"('stupid', 'smart')",5.73236,5.8655896,3.0935147,3.1777961,0.0842814
48,1.050658,1.0597414,"('unintelligent', 'intelligent')",1.0192031,1.0575032,1.0349305,1.0586224,0.0236919
49,-0.04764182,0.16044682,"('unable', 'able')",0.20323396,0.35451975,0.0777961,0.2574833,0.1796872
