,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.73518664,-0.8002571,"('unsociable', 'sociable')",-0.27043384,-0.40324074,-0.5028102,-0.6017489,-0.0989387
1,-2.0790222,-2.109312,"('unfriendly', 'friendly')",1.6522801,1.5333407,-0.213371,-0.2879857,-0.0746147
2,0.62444437,0.67285454,"('unlikable', 'likable')",0.61738545,0.74317515,0.6209149,0.7080148,0.0870999
3,-0.2753045,-0.09543155,"('repellent', 'pleasant')",0.47944385,0.52149,0.1020697,0.2130292,0.1109595
4,-0.2568853,-0.28277597,"('disliked', 'liked')",-6.472047,-6.6016736,-3.3644662,-3.4422247,-0.0777585
5,-0.7772496,-0.7815751,"('distant', 'outgoing')",-0.38398576,-0.4090576,-0.5806177,-0.5953164,-0.0146987
6,-0.8937666,-0.85215235,"('distant', 'open')",0.071832046,0.017060194,-0.4109673,-0.4175461,-0.0065788
7,-0.5726922,-0.43748212,"('insensitive', 'sensitive')",0.49235034,0.6086862,-0.0401709,0.085602,0.1257729
8,-0.7854428,-0.7878251,"('unaffectionate', 'affectionate')",0.9042344,0.8249169,0.0593958,0.0185459,-0.0408499
9,-1.0509104,-0.9670056,"('unaffectionate', 'caring')",0.9308518,0.91315013,-0.0600293,-0.0269277,0.0331016
10,-1.1758611,-1.0452602,"('unsympathetic', 'sympathetic')",-0.32068244,-0.31639865,-0.7482718,-0.6808294,0.0674424
11,-0.33197087,-0.22063956,"('unhelpful', 'helpful')",1.3656476,1.5268717,0.5168383,0.653116,0.1362777
12,-0.49746305,-0.25566414,"('unsupportive', 'supportive')",-1.9199731,-1.8613912,-1.2087181,-1.0585277,0.1501904
13,-0.37670898,-0.31434056,"('impolite', 'polite')",-0.74799764,-0.6527908,-0.5623533,-0.4835657,0.0787876
14,0.4697297,0.5214477,"('antisocial', 'social')",-0.18570505,-0.20609616,0.1420123,0.1576758,0.0156635
15,-0.1730448,-0.265233,"('boring', 'funny')",0.35385796,0.33961555,0.0904066,0.0371913,-0.0532153
16,-0.7365118,-0.6862159,"('unpopular', 'popular')",0.41015375,0.40665308,-0.163179,-0.1397814,0.0233976
17,-0.27937257,-0.1510899,"('nasty', 'nice')",-0.62540984,-0.567163,-0.4523912,-0.3591264,0.0932648
18,-0.09175563,0.085978776,"('disagreeable', 'welcoming')",-0.51672417,-0.4928362,-0.3042399,-0.2034287,0.1008112
19,-1.4997395,-1.4339215,"('inhospitable', 'hospitable')",-0.49619532,-0.37617263,-0.9979674,-0.9050471,0.0929203
20,-0.35528633,-0.23153538,"('rough', 'thoughtful')",1.6225327,1.5371655,0.6336232,0.6528151,0.0191919
21,-0.044500414,-0.016914211,"('immoral', 'moral')",-0.3580494,-0.25659746,-0.2012749,-0.1367558,0.0645191
22,-0.04426622,0.05939375,"('untrustworthy', 'trustworthy')",-0.8160251,-0.8366236,-0.4301457,-0.3886149,0.0415308
23,-0.9308509,-0.8468002,"('insincere', 'sincere')",5.3062468,5.321001,2.1876979,2.2371004,0.0494025
24,-0.65741074,-0.6455196,"('dishonest', 'honest')",0.60755545,0.6082975,-0.0249276,-0.018611,0.0063166
25,0.040991545,0.039728872,"('egoistic', 'altruistic')",1.3943348,1.3151429,0.7176632,0.6774359,-0.0402273
26,-0.39501977,-0.37641007,"('hardhearted', 'benevolent')",1.8972876,1.8127782,0.7511339,0.7181841,-0.0329498
27,-0.7909564,-0.65965396,"('hardhearted', 'softhearted')",1.3339007,1.2763649,0.2714722,0.3083555,0.0368833
28,-0.36784947,-0.42987904,"('disloyal', 'loyal')",0.8877441,0.7819386,0.2599473,0.1760298,-0.0839175
29,-0.80083245,-0.8076788,"('unfair', 'fair')",-0.27085698,-0.42154437,-0.5358447,-0.6146116,-0.0787669
30,0.8613272,0.9264288,"('intolerant', 'tolerant')",1.3963284,1.4387857,1.1288278,1.1826072,0.0537794
31,-1.1129142,-1.0733927,"('evil', 'good')",-0.8786233,-1.0265495,-0.9957688,-1.0499711,-0.0542023
32,-0.18266463,-0.14507903,"('unkind', 'kind')",0.77715814,0.6608827,0.2972468,0.2579018,-0.039345
33,-0.013552913,-0.06850648,"('wrong', 'right')",-0.63724375,-0.67360014,-0.3253983,-0.3710533,-0.045655
34,-0.28957656,-0.14787744,"('mean', 'honorable')",5.6754603,5.910825,2.6929419,2.8814738,0.1885319
35,0.061312966,-0.08805983,"('corrupt', 'incorrupt')",-0.16444649,-0.3495629,-0.0515668,-0.2188114,-0.1672446
36,-1.3858088,-1.4702606,"('hostile', 'amicable')",0.09414771,-0.15602551,-0.6458306,-0.8131431,-0.1673125
37,0.9239303,0.9668758,"('fake', 'genuine')",0.64595234,0.6811975,0.7849413,0.8240367,0.0390954
38,-0.6267432,-0.5843958,"('untruthful', 'truthful')",-0.39684218,-0.31892166,-0.5117927,-0.4516587,0.060134
39,0.82267135,0.88606566,"('exploitative', 'cooperative')",0.3449645,0.38916966,0.583818,0.6376176,0.0537996
40,0.27048707,0.2486443,"('stingy', 'generous')",-1.5262617,-1.6496482,-0.6278873,-0.7005019,-0.0726146
41,-0.11908394,-0.017698472,"('unforgiving', 'forgiving')",-0.065736055,-0.12257775,-0.09241,-0.0701381,0.0222719
42,0.40750906,0.67178607,"('unreliable', 'reliable')",-2.9986324,-2.8566685,-1.2955617,-1.0924412,0.2031205
43,-0.06405615,0.09276789,"('irresponsible', 'responsible')",0.716042,0.77828,0.3259929,0.435524,0.1095311
44,1.3646107,1.3259507,"('prejudiced', 'unprejudiced')",-1.2289318,-1.195789,0.0678394,0.0650809,-0.0027585
45,-0.4353164,-0.3434794,"('incompetent', 'competent')",0.041108064,0.020749085,-0.1971042,-0.1613652,0.035739
46,-0.3864762,-0.25776905,"('uncompetitive', 'competitive')",-0.6004816,-0.5651313,-0.4934789,-0.4114502,0.0820287
47,0.24401139,0.3452633,"('stupid', 'smart')",5.259695,5.3840938,2.7518532,2.8646786,0.1128254
48,-0.41901913,-0.3834353,"('unintelligent', 'intelligent')",0.7608819,0.85616666,0.1709314,0.2363657,0.0654343
49,-0.20151074,0.112377994,"('unable', 'able')",-0.1654619,-0.01733898,-0.1834863,0.0475195,0.2310058
50,0.1053655,0.23595409,"('clumsy', 'skillful')",0.039531395,0.029545479,0.0724484,0.1327498,0.0603014
51,-0.72513574,-0.8324471,"('uneducated', 'educated')",-0.007339284,-0.012180209,-0.3662375,-0.4223137,-0.0560762
52,-0.23287638,-0.4578966,"('irrational', 'rational')",0.37877738,0.16530854,0.0729505,-0.146294,-0.2192445
53,-1.9192902,-1.8258479,"('uncreative', 'creative')",0.7181371,0.70497805,-0.6005765,-0.5604349,0.0401416
54,-0.96483326,-1.0340796,"('incapable', 'capable')",0.9691398,1.0536667,0.0021533,0.0097936,0.0076403
55,-0.08588123,0.04993635,"('incompetent', 'clever')",0.27767685,0.31213057,0.0958978,0.1810335,0.0851357
56,0.7188247,0.7919464,"('impractical', 'practical')",0.114315346,0.20869029,0.41657,0.5003183,0.0837483
57,-0.970126,-0.9610797,"('unimaginative', 'imaginative')",-2.2542892,-2.3019252,-1.6122075,-1.6315024,-0.0192949
58,-0.83335537,-0.84786195,"('undiscriminating', 'discriminating')",0.09350647,0.038793825,-0.3699245,-0.4045341,-0.0346096
59,0.35665533,0.33871704,"('foolish', 'wise')",0.27203226,0.23813912,0.3143438,0.2884281,-0.0259157
60,0.6979111,0.9175698,"('inefficient', 'efficient')",-0.058307692,0.1852182,0.3198017,0.551394,0.2315923
61,-0.8711371,-0.93834317,"('illogical', 'logical')",0.37994725,0.2261172,-0.2455949,-0.356113,-0.1105181
62,0.4171886,0.5986529,"('incompetent', 'brilliant')",0.20612997,0.41068953,0.3116593,0.5046712,0.1930119
63,-0.9882405,-0.77855146,"('unperceptive', 'insightful')",0.67386913,0.81437445,-0.1571857,0.0179115,0.1750972
64,0.45045057,0.40239963,"('shy', 'confident')",-6.431374,-6.479101,-2.9904618,-3.0383508,-0.047889
65,0.07258624,-0.025154924,"('insecure', 'secure')",-0.33700746,-0.3002557,-0.1322106,-0.1627053,-0.0304947
66,-1.1894535,-1.2469646,"('inactive', 'active')",0.4333788,0.4256699,-0.3780373,-0.4106473,-0.03261
67,0.4550383,0.4832597,"('doubtful', 'determined')",-0.4652759,-0.40604702,-0.0051188,0.0386063,0.0437251
68,-0.059335858,-0.08583244,"('dependent', 'independent')",-0.57032984,-0.5646731,-0.3148329,-0.3252528,-0.0104199
69,0.5981571,0.58895034,"('lazy', 'industrious')",-0.5486864,-0.58435625,0.0247354,0.002297,-0.0224384
70,-0.29271045,-0.120586365,"('lethargic', 'energetic')",0.61268216,0.71050715,0.1599859,0.2949604,0.1349745
71,-0.99094146,-0.96684617,"('diffident', 'self-confident')",0.38872236,0.392624,-0.3011096,-0.2871111,0.0139985
72,-0.2016707,-0.23828846,"('unambitious', 'ambitious')",-0.71212345,-0.67069143,-0.4568971,-0.4544899,0.0024072
73,0.9563701,0.8779088,"('helpless', 'self-reliant')",-2.5938776,-2.5882418,-0.8187537,-0.8551665,-0.0364128
74,-0.29951632,-0.17718247,"('undedicated', 'dedicated')",0.08747758,0.06219565,-0.1060194,-0.0574934,0.048526
75,0.03969779,-0.077155724,"('meek', 'impulsive')",-0.4678012,-0.45756266,-0.2140517,-0.2673592,-0.0533075
76,0.1138105,0.29125237,"('anxious', 'daring')",0.26677397,0.45667595,0.1902922,0.3739642,0.183672
77,-0.8963986,-0.7890546,"('unmotivated', 'motivated')",-1.2023208,-1.1081457,-1.0493597,-0.9486002,0.1007595
78,-1.0222869,-0.8015774,"('nonresilient', 'resilient')",0.15007105,0.22411907,-0.4361079,-0.2887292,0.1473787
79,-0.65549785,-0.6839484,"('wavering', 'unwavering')",-0.39933622,-0.3721446,-0.5274171,-0.5280465,-0.0006294
80,0.8741399,0.8918396,"('dominated', 'dominating')",-1.2745227,-1.1761956,-0.2001914,-0.142178,0.0580134
81,0.80836356,0.68635243,"('submissive', 'aggressive')",-0.7168413,-0.56416774,0.0457611,0.0610923,0.0153312
82,-0.69440514,-0.72575766,"('poor', 'rich')",5.819482,5.933782,2.5625384,2.6040123,0.0414739
83,0.1163819,0.12009199,"('powerless', 'powerful')",-0.86664134,-0.90482646,-0.3751297,-0.3923672,-0.0172375
84,0.07359745,0.017316703,"('inferior', 'superior')",0.8389566,0.8117024,0.456277,0.4145095,-0.0417675
85,-1.0852746,-1.0731076,"('insignificant', 'prestigious')",0.3968471,0.3502285,-0.3442137,-0.3614396,-0.0172259
86,-1.5387745,-1.5504467,"('uninfluential', 'influential')",-0.17709112,-0.28881055,-0.8579328,-0.9196286,-0.0616958
87,-0.3565403,-0.4796009,"('unsuccessful', 'successful')",0.7304991,0.7770581,0.1869794,0.1487286,-0.0382508
88,-0.5421945,-0.5806501,"('low', 'eminent')",0.08527614,0.09568709,-0.2284592,-0.2424815,-0.0140223
