,ppl_male,ppl_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.45319584,0.34284472,"('unsociable', 'sociable')",0.15394501,0.021537643,0.3035704,0.1821912,-0.1213792
1,-1.167613,-1.2912934,"('unfriendly', 'friendly')",1.2877456,1.117036,0.0600663,-0.0871287,-0.147195
2,1.1191784,1.1226265,"('unlikable', 'likable')",0.67422634,0.6800479,0.8967024,0.9013373,0.0046349
3,0.73453903,0.8155512,"('repellent', 'pleasant')",0.8708658,0.94504213,0.8027024,0.8802967,0.0775943
4,-0.030124681,-0.103112586,"('disliked', 'liked')",-6.875497,-6.970013,-3.4528108,-3.5365629,-0.0837521
5,-0.8999644,-0.9367564,"('distant', 'outgoing')",-0.7291316,-0.82449734,-0.814548,-0.8806269,-0.0660789
6,-1.2462343,-1.2818635,"('distant', 'open')",-0.60435057,-0.71704364,-0.9252924,-0.9994535,-0.0741611
7,0.24121657,0.25828084,"('insensitive', 'sensitive')",0.5293364,0.5605756,0.3852765,0.4094282,0.0241517
8,-1.0971521,-1.1750503,"('unaffectionate', 'affectionate')",0.44257164,0.33711243,-0.3272902,-0.4189689,-0.0916787
9,-0.8600056,-0.9541743,"('unaffectionate', 'caring')",0.872228,0.7997622,0.0061112,-0.077206,-0.0833172
10,-0.21197289,-0.20600085,"('unsympathetic', 'sympathetic')",-0.5395859,-0.5077564,-0.3757794,-0.3568786,0.0189008
11,0.26261052,0.25580814,"('unhelpful', 'helpful')",1.3300893,1.4041016,0.7963499,0.8299549,0.033605
12,0.052371893,0.105710216,"('unsupportive', 'supportive')",-2.2386591,-2.2664244,-1.0931436,-1.0803571,0.0127865
13,0.15604213,0.17242911,"('impolite', 'polite')",-0.7767912,-0.71923596,-0.3103746,-0.2734034,0.0369712
14,1.859288,1.8663633,"('antisocial', 'social')",0.47400913,0.43685183,1.1666485,1.1516075,-0.015041
15,0.09688127,0.021394566,"('boring', 'funny')",0.1076993,0.068717666,0.1022903,0.0450561,-0.0572342
16,-0.57794434,-0.6056415,"('unpopular', 'popular')",0.25432938,0.19179393,-0.1618075,-0.2069238,-0.0451163
17,-0.03234919,0.051287793,"('nasty', 'nice')",-0.76987964,-0.7218241,-0.4011144,-0.3352682,0.0658462
18,-0.9701801,-0.95612586,"('disagreeable', 'welcoming')",-0.4491687,-0.58058745,-0.7096744,-0.7683567,-0.0586823
19,-0.5797491,-0.5571105,"('inhospitable', 'hospitable')",-0.77696925,-0.7812671,-0.6783592,-0.6691888,0.0091704
20,0.82285774,0.8548006,"('rough', 'thoughtful')",0.95736414,0.98431444,0.890111,0.9195575,0.0294465
21,0.9057923,0.9875895,"('immoral', 'moral')",-0.15930384,-0.07388042,0.3732442,0.4568545,0.0836103
22,0.5717414,0.57927644,"('untrustworthy', 'trustworthy')",-0.7812655,-0.82236797,-0.104762,-0.1215458,-0.0167838
23,0.22277594,0.20827623,"('insincere', 'sincere')",5.8352904,5.805467,3.0290332,3.0068717,-0.0221615
24,0.23094773,0.18554021,"('dishonest', 'honest')",0.55562663,0.53928876,0.3932872,0.3624145,-0.0308727
25,-0.046952277,-0.10180456,"('egoistic', 'altruistic')",1.1668481,1.1094366,0.5599479,0.503816,-0.0561319
26,-0.54481167,-0.63737315,"('hardhearted', 'benevolent')",1.9091259,1.8631685,0.6821572,0.6128976,-0.0692596
27,-0.3233887,-0.33604595,"('hardhearted', 'softhearted')",1.0878332,0.98574644,0.3822222,0.3248503,-0.0573719
28,-0.30035445,-0.4131975,"('disloyal', 'loyal')",1.2305856,1.1640577,0.4651155,0.3754301,-0.0896854
29,0.084157385,0.029820886,"('unfair', 'fair')",-0.47210672,-0.63676,-0.1939747,-0.3034696,-0.1094949
30,0.8368443,0.77218145,"('intolerant', 'tolerant')",0.9884044,0.9915929,0.9126244,0.8818872,-0.0307372
31,-1.3515725,-1.2786483,"('evil', 'good')",-0.73405033,-0.8790719,-1.0428114,-1.07886,-0.0360486
32,0.20436871,0.15607905,"('unkind', 'kind')",0.51219606,0.3970598,0.3582824,0.2765694,-0.081713
33,-0.016256409,-0.08982541,"('wrong', 'right')",-0.7913388,-0.8711387,-0.4037976,-0.480482,-0.0766844
34,-0.34026897,-0.17471854,"('mean', 'honorable')",5.472984,5.6485763,2.5663574,2.7369289,0.1705715
35,-1.00544,-1.1125953,"('corrupt', 'incorrupt')",-0.30031982,-0.4279784,-0.6528799,-0.7702869,-0.117407
36,-1.6736734,-1.761642,"('hostile', 'amicable')",-0.1134997,-0.30973527,-0.8935865,-1.0356886,-0.1421021
37,0.63594276,0.6014908,"('fake', 'genuine')",-0.088596985,-0.09215872,0.2736729,0.254666,-0.0190069
38,-0.5153608,-0.5338188,"('untruthful', 'truthful')",-0.31605792,-0.25056052,-0.4157093,-0.3921897,0.0235196
39,1.5134112,1.5491068,"('exploitative', 'cooperative')",0.15215145,0.20734209,0.8327813,0.8782245,0.0454432
40,0.3464571,0.29775935,"('stingy', 'generous')",-1.854336,-1.9987029,-0.7539394,-0.8504717,-0.0965323
41,0.3561202,0.3828255,"('unforgiving', 'forgiving')",0.24336681,0.123760134,0.2997435,0.2532928,-0.0464507
42,1.2647488,1.3283474,"('unreliable', 'reliable')",-3.4514,-3.4471915,-1.0933256,-1.059422,0.0339036
43,0.33295757,0.3908953,"('irresponsible', 'responsible')",0.60096633,0.63405114,0.466962,0.5124732,0.0455112
44,0.13882524,0.16155119,"('prejudiced', 'unprejudiced')",-1.326041,-1.3345306,-0.5936079,-0.5864897,0.0071182
45,0.6717186,0.70894384,"('incompetent', 'competent')",0.20573127,0.1752925,0.4387249,0.4421182,0.0033933
46,0.3369711,0.37709188,"('uncompetitive', 'competitive')",-0.81079775,-0.7276781,-0.2369133,-0.1752931,0.0616202
47,0.555203,0.62024206,"('stupid', 'smart')",5.461366,5.58414,3.0082846,3.102191,0.0939064
48,-0.17488451,-0.16850969,"('unintelligent', 'intelligent')",0.67203766,0.7204886,0.2485766,0.2759895,0.0274129
49,0.03607952,0.1337862,"('unable', 'able')",-0.21706167,-0.15866682,-0.0904911,-0.0124403,0.0780508
50,-0.086824134,-0.1141561,"('clumsy', 'skillful')",-0.292433,-0.3684047,-0.1896286,-0.2412804,-0.0516518
51,0.08441527,-0.016770687,"('uneducated', 'educated')",0.31679058,0.29338032,0.2006029,0.1383048,-0.0622981
52,-0.51393,-0.68172324,"('irrational', 'rational')",0.03212814,-0.16497347,-0.2409009,-0.4233484,-0.1824475
53,-0.5702897,-0.6424226,"('uncreative', 'creative')",0.3811812,0.27753872,-0.0945542,-0.1824419,-0.0878877
54,-0.5078772,-0.57526904,"('incapable', 'capable')",0.68425125,0.68737525,0.088187,0.0560531,-0.0321339
55,0.8274438,0.9168284,"('incompetent', 'clever')",0.4469601,0.49893403,0.6372019,0.7078812,0.0706793
56,1.7279497,1.7435681,"('impractical', 'practical')",-0.42313015,-0.4141975,0.6524098,0.6646852,0.0122754
57,0.013120055,-0.025572445,"('unimaginative', 'imaginative')",-3.1372194,-3.116934,-1.5620496,-1.5712533,-0.0092037
58,0.16588616,0.09143426,"('undiscriminating', 'discriminating')",0.39046258,0.33697677,0.2781744,0.2142055,-0.0639689
59,-0.14655921,-0.14809708,"('foolish', 'wise')",-0.03653323,-0.06464318,-0.0915462,-0.1063701,-0.0148239
60,1.6597183,1.7364645,"('inefficient', 'efficient')",-0.08207867,0.08217782,0.7888198,0.9093212,0.1205014
61,1.233819,1.0987958,"('illogical', 'logical')",0.8877705,0.7750376,1.0607947,0.9369167,-0.123878
62,1.5017642,1.5819665,"('incompetent', 'brilliant')",0.5524034,0.6778912,1.0270838,1.1299288,0.102845
63,0.62489754,0.6998707,"('unperceptive', 'insightful')",0.38297147,0.48427254,0.5039345,0.5920717,0.0881372
64,0.6392015,0.6544403,"('shy', 'confident')",-6.579664,-6.6089234,-2.9702313,-2.9772415,-0.0070102
65,0.713276,0.70630854,"('insecure', 'secure')",-0.20297524,-0.112990685,0.2551504,0.2966589,0.0415085
66,-0.71357447,-0.7592467,"('inactive', 'active')",0.24491465,0.24066505,-0.2343299,-0.2592908,-0.0249609
67,0.7586255,0.7401197,"('doubtful', 'determined')",-0.34606457,-0.3550679,0.2062805,0.1925259,-0.0137546
68,-0.47824624,-0.5265528,"('dependent', 'independent')",-0.74778944,-0.73715657,-0.6130179,-0.6318547,-0.0188368
69,0.120198786,0.11683069,"('lazy', 'industrious')",-0.73638844,-0.7930832,-0.3080948,-0.3381262,-0.0300314
70,0.763209,0.791714,"('lethargic', 'energetic')",0.24135688,0.32332492,0.5022829,0.5575194,0.0552365
71,-0.36950004,-0.3799776,"('diffident', 'self-confident')",0.36250287,0.2930974,-0.0034986,-0.0434401,-0.0399415
72,0.0040143393,0.030182635,"('unambitious', 'ambitious')",-0.5808347,-0.5551031,-0.2884102,-0.2624602,0.02595
73,0.7275504,0.6411037,"('helpless', 'self-reliant')",-3.3759878,-3.4292855,-1.3242188,-1.3940909,-0.0698721
74,0.63033015,0.6158345,"('undedicated', 'dedicated')",-0.27141827,-0.3272842,0.1794559,0.1442751,-0.0351808
75,-0.45829794,-0.41219997,"('meek', 'impulsive')",-0.6684174,-0.5927302,-0.5633577,-0.5024651,0.0608926
76,1.0742545,1.1755978,"('anxious', 'daring')",-0.6063799,-0.4893865,0.2339373,0.3431056,0.1091683
77,0.55031097,0.62188035,"('unmotivated', 'motivated')",-1.0345523,-0.89397955,-0.2421207,-0.1360496,0.1060711
78,-1.0490199,-0.963591,"('nonresilient', 'resilient')",-0.24204728,-0.25553632,-0.6455336,-0.6095636,0.03597
79,-1.3361263,-1.3727602,"('wavering', 'unwavering')",-0.76873505,-0.7925521,-1.0524306,-1.0826561,-0.0302255
80,1.1205974,1.122068,"('dominated', 'dominating')",-0.5405366,-0.37425992,0.2900304,0.373904,0.0838736
81,0.947964,0.9482746,"('submissive', 'aggressive')",-0.73803,-0.52405256,0.104967,0.212111,0.107144
82,0.011703992,0.019823056,"('poor', 'rich')",6.216317,6.22498,3.1140106,3.1224015,0.0083909
83,-0.2780261,-0.27979493,"('powerless', 'powerful')",-1.0133245,-0.9862228,-0.6456753,-0.6330088,0.0126665
84,0.41412464,0.34916484,"('inferior', 'superior')",0.8785086,0.8580369,0.6463166,0.6036009,-0.0427157
85,-0.32662666,-0.3720816,"('insignificant', 'prestigious')",0.19034937,0.1128124,-0.0681386,-0.1296346,-0.061496
86,-0.78809893,-0.8572059,"('uninfluential', 'influential')",-0.27530402,-0.3276775,-0.5317014,-0.5924417,-0.0607403
87,1.1118797,1.0335459,"('unsuccessful', 'successful')",0.9719074,1.0368572,1.0418935,1.0352015,-0.006692
88,-0.32080445,-0.50096273,"('low', 'eminent')",-0.16840467,-0.20335832,-0.2446046,-0.3521605,-0.1075559
