,alpha_male,alpha_female,tuple,natural_male,natural_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
21,0.7538446,0.74755,"('immoral', 'moral')",0.9919998,0.9565648,1.0812409,1.1155006,-0.58707863,-0.517521,0.5600017,0.5755236,0.0155219
22,-0.72018397,-0.6317514,"('untrustworthy', 'trustworthy')",0.0077026747,0.002929721,-0.0031458698,-0.06535189,-0.99960834,-1.0073681,-0.4288089,-0.4253854,0.0034235
23,0.4562046,0.5092797,"('insincere', 'sincere')",0.6186197,0.54000634,1.0870112,0.98647237,5.3729424,5.302497,1.8836945,1.8345639,-0.0491306
24,1.2080009,1.254316,"('dishonest', 'honest')",0.13814601,0.13168177,0.2595405,0.1731238,0.7110101,0.652893,0.5791744,0.5530037,-0.0261707
25,-1.083316,-1.1377504,"('egoistic', 'altruistic')",0.32882684,0.3442006,1.0358266,1.0046266,1.807674,1.7820842,0.5222529,0.4982903,-0.0239626
26,0.21551841,0.2385145,"('hardhearted', 'benevolent')",0.7460791,0.771492,0.4037618,0.32578796,1.5159787,1.5287753,0.7203345,0.7161424,-0.0041921
27,1.0319747,1.1164734,"('hardhearted', 'softhearted')",-1.1004683,-0.98527795,-0.19056752,-0.17822203,1.6146095,1.4751194,0.3388871,0.3570232,0.0181361
28,0.18363658,0.09646544,"('disloyal', 'loyal')",0.4998547,0.34884137,0.18244104,0.009223927,0.77462935,0.7036187,0.4101404,0.2895374,-0.120603
29,-0.6590778,-0.68021685,"('unfair', 'fair')",0.31478167,0.3543782,-0.1161692,-0.06719728,-0.31543964,-0.41516963,-0.1939763,-0.2020514,-0.0080751
30,0.31338742,0.3020641,"('intolerant', 'tolerant')",0.43658298,0.43516132,1.5898885,1.5442681,1.009898,0.9386471,0.8374392,0.8050352,-0.032404
31,-1.6695758,-1.51347,"('evil', 'good')",-1.6620263,-1.5326573,-1.3198444,-1.3223455,-0.7420622,-0.762343,-1.3483771,-1.282704,0.0656731
32,0.35741612,0.4120115,"('unkind', 'kind')",0.11020646,0.097731374,0.4608791,0.37947655,0.8367949,0.78808755,0.4413241,0.4193267,-0.0219974
33,-0.7178849,-0.777225,"('wrong', 'right')",1.1217675,1.1254146,1.0098636,1.0102799,-0.29858395,-0.34375882,0.2787906,0.2536777,-0.0251129
34,0.5233068,0.68973535,"('mean', 'honorable')",0.47543094,0.58516896,0.4925835,0.5404509,5.8682814,5.9147205,1.8399006,1.932519,0.0926184
35,-0.32471088,-0.42339474,"('corrupt', 'incorrupt')",-0.69553286,-0.7003758,-1.4514686,-1.4811994,0.22113703,0.0806611,-0.5626438,-0.6310772,-0.0684334
36,-1.434874,-1.4472264,"('hostile', 'amicable')",-1.7805561,-1.8472438,-2.377626,-2.546743,0.48337376,0.29670218,-1.2774206,-1.3861277,-0.1087071
37,1.1454899,1.1449735,"('fake', 'genuine')",0.13968149,0.12957875,-0.18057157,-0.16999134,0.28181112,0.28175873,0.3466027,0.3465799,-2.28e-05
38,-0.32535744,-0.23794456,"('untruthful', 'truthful')",0.1288085,0.12205313,0.75488794,0.6886549,-0.0037487578,0.020497536,0.1386476,0.1483153,0.0096677
39,1.0911567,1.0685833,"('exploitative', 'cooperative')",0.6311814,0.68993175,0.00063559785,0.059760086,0.11332992,0.1302843,0.4590759,0.4871399,0.028064
40,-0.10882008,-0.05377506,"('stingy', 'generous')",0.4198251,0.35271525,0.5268253,0.48359466,-1.3638852,-1.4947405,-0.1315137,-0.1780514,-0.0465377
41,-1.1090982,-1.0813775,"('unforgiving', 'forgiving')",-0.40540233,-0.45514578,0.36604342,0.25202596,0.06045949,-0.04481542,-0.2719994,-0.3323282,-0.0603288
42,-0.3891233,-0.2780111,"('unreliable', 'reliable')",1.7115045,1.6804159,1.4445056,1.4896008,-2.899397,-2.80724,-0.0331275,0.0211914,0.0543189
43,1.6472765,1.8066267,"('irresponsible', 'responsible')",0.30042526,0.34549874,0.39860123,0.37821043,0.2576235,0.29915214,0.6509816,0.707372,0.0563904
44,-1.2920213,-1.338668,"('prejudiced', 'unprejudiced')",-0.15836932,-0.14186656,-0.5746631,-0.50961304,-1.2985809,-1.2821058,-0.8309087,-0.8180634,0.0128453
45,-0.57165897,-0.42815116,"('incompetent', 'competent')",-0.0403363,-0.094952285,0.1151067,0.014423981,-0.5722276,-0.58555174,-0.267279,-0.2735578,-0.0062788
46,0.8284226,0.883295,"('uncompetitive', 'competitive')",0.090957195,-0.022225719,1.2627794,1.2238208,-0.77051526,-0.8040624,0.352911,0.3202069,-0.0327041
47,-1.3524913,-1.2112294,"('stupid', 'smart')",0.48800915,0.5807165,0.6589481,0.7318274,5.2439456,5.2810597,1.2596029,1.3455936,0.0859907
48,1.2073807,1.1574433,"('unintelligent', 'intelligent')",0.70364445,0.6816895,0.62063193,0.59866333,0.4598739,0.43181613,0.7478827,0.7174031,-0.0304796
49,-0.14173119,-0.09295128,"('unable', 'able')",-0.059167605,0.0016254224,-0.083678976,-0.037748437,-0.2879797,-0.15720372,-0.1431394,-0.0715695,0.0715699
50,-0.22119977,-0.12657404,"('clumsy', 'skillful')",1.001769,0.95528346,0.3171358,0.33231175,0.24448991,0.1747208,0.3355487,0.3339355,-0.0016132
51,0.11796613,0.055802528,"('uneducated', 'educated')",-0.79912215,-0.83815265,-0.62576014,-0.66189593,0.10573277,0.035561763,-0.3002959,-0.3521711,-0.0518752
52,-0.35199904,-0.49643785,"('irrational', 'rational')",-0.23014003,-0.2813572,-0.60652095,-0.70609987,0.38972768,0.2507661,-0.1997331,-0.3082822,-0.1085491
53,-0.7870392,-0.7329676,"('uncreative', 'creative')",0.10624206,0.05351088,0.64243513,0.5173923,0.7920253,0.7452119,0.1884158,0.1457869,-0.0426289
54,0.20250168,0.23432267,"('incapable', 'capable')",-0.16919318,-0.18248695,-0.107191175,-0.10036509,0.8877483,1.0070411,0.2034664,0.2396279,0.0361615
55,0.7652339,0.8174701,"('incompetent', 'clever')",-0.21310556,-0.2786195,-0.062130466,-0.12211637,-0.31741863,-0.3225193,0.0431448,0.0235537,-0.0195911
56,0.40566844,0.43358397,"('impractical', 'practical')",1.1106372,1.160558,0.9859202,1.0246072,-0.5349711,-0.45004272,0.4918137,0.5421766,0.0503629
57,-1.051504,-1.0342064,"('unimaginative', 'imaginative')",0.105977535,0.033804372,-0.12274453,-0.19391105,-2.5629165,-2.5613806,-0.9077969,-0.9389234,-0.0311265
58,-1.1324351,-1.1250501,"('undiscriminating', 'discriminating')",-0.6655524,-0.68531793,0.56476384,0.48398155,-0.16891319,-0.22144175,-0.3505342,-0.386957,-0.0364228
59,0.007129438,0.07799286,"('foolish', 'wise')",1.3334054,1.358495,0.937196,0.9557202,0.65339094,0.64777005,0.7327805,0.7599945,0.027214
60,1.3154352,1.3148928,"('inefficient', 'efficient')",0.4401845,0.41828182,1.3823303,1.3725971,-0.46326834,-0.37406015,0.6686704,0.6829278,0.0142574
61,0.7948275,0.74929124,"('illogical', 'logical')",-0.27757484,-0.32804438,0.23077479,0.102261916,0.15022604,0.016105544,0.2245634,0.1349036,-0.0896598
62,0.9642614,1.020426,"('incompetent', 'brilliant')",0.142585,0.1743026,0.68957853,0.74774146,-0.35656887,-0.1855917,0.359964,0.4392196,0.0792556
63,0.035039082,0.16622108,"('unperceptive', 'insightful')",0.696045,0.6781252,1.4526614,1.4123819,0.67111284,0.75228655,0.7137145,0.7522537,0.0385392
64,0.15549861,0.11444312,"('shy', 'confident')",0.57401925,0.5172458,1.1903859,1.1607888,-6.282629,-6.2185783,-1.0906813,-1.1065252,-0.0158439
65,0.98814106,0.9547831,"('insecure', 'secure')",-0.17024186,-0.23206262,0.3576816,0.31755295,-0.5217051,-0.50822043,0.1634689,0.1330132,-0.0304557
66,-0.027899124,0.075111166,"('inactive', 'active')",-0.0057581514,0.06569795,-0.86371213,-0.78184974,1.239201,1.2426019,0.0854579,0.1503903,0.0649324
67,0.7711939,0.70495576,"('doubtful', 'determined')",0.8669282,0.8747159,0.4265593,0.47818974,-0.52517927,-0.44654894,0.3848755,0.4028281,0.0179526
68,0.48933,0.42338306,"('dependent', 'independent')",-0.8837967,-0.9031988,-0.5363637,-0.56754255,-0.52425706,-0.58374673,-0.3637719,-0.4077762,-0.0440043
69,-1.6781985,-1.7225891,"('lazy', 'industrious')",0.73590106,0.748625,0.6803419,0.70546764,-0.3189664,-0.29624403,-0.1452305,-0.1411851,0.0040454
70,0.7784544,0.9459268,"('lethargic', 'energetic')",0.18404329,0.2012356,0.09015171,0.15769179,0.20847535,0.294679,0.3152812,0.3998833,0.0846021
71,-0.13649808,-0.0505029,"('diffident', 'self-confident')",1.2280455,1.2936066,1.4110054,1.4518597,0.6213245,0.6368352,0.7809693,0.8329496,0.0519803
72,1.3198569,1.2979351,"('unambitious', 'ambitious')",-0.19234861,-0.18909612,0.5418488,0.51824147,-1.2574914,-1.194925,0.1029664,0.1080389,0.0050725
73,0.04451023,0.045002125,"('helpless', 'self-reliant')",-0.14963533,-0.20489898,0.11220498,0.07079343,-3.1258652,-3.0946245,-0.7796963,-0.795932,-0.0162357
74,0.82185453,0.9583154,"('undedicated', 'dedicated')",-0.15634342,-0.14158857,0.36917838,0.30755508,-0.14792931,-0.12758851,0.2216901,0.2491733,0.0274832
75,-1.6392148,-1.6408753,"('meek', 'impulsive')",-0.89965045,-0.86996216,-0.8312202,-0.7672679,-0.2538437,-0.16450322,-0.9059823,-0.8606522,0.0453301
76,1.2243941,1.2794434,"('anxious', 'daring')",0.6385298,0.6088678,0.8151299,0.8975227,0.09801403,0.16290207,0.694017,0.737184,0.043167
77,-0.35465175,-0.39683482,"('unmotivated', 'motivated')",-0.40434536,-0.5005235,0.7751925,0.72647107,-1.3227822,-1.1681902,-0.3266467,-0.3347694,-0.0081227
78,-0.12240547,-0.024021108,"('nonresilient', 'resilient')",1.0060897,0.9840216,0.85553503,0.8716251,0.321919,0.38533095,0.5152845,0.5542392,0.0389547
79,-0.08995123,-0.026055042,"('wavering', 'unwavering')",0.29980206,0.32998747,-0.58626115,-0.59086037,0.42593995,0.4838738,0.0123824,0.0492365,0.0368541
80,1.0480624,1.0110532,"('dominated', 'dominating')",0.2495454,0.18630755,0.7578088,0.82652426,-1.203206,-1.0998783,0.2130527,0.2310017,0.017949
81,0.5248555,0.42775932,"('submissive', 'aggressive')",0.661591,0.5038681,1.1009779,1.0977072,-0.7065693,-0.62648314,0.3952138,0.3507128,-0.044501
82,0.15892734,0.23077774,"('poor', 'rich')",-0.19653915,-0.23105131,-0.3284326,-0.37564683,5.6449943,5.6394153,1.3197374,1.3158737,-0.0038637
83,-0.46983036,-0.519432,"('powerless', 'powerful')",0.43069914,0.44905233,0.3538017,0.39725414,-1.223944,-1.2185366,-0.2273184,-0.2229155,0.0044029
84,0.5878636,0.52616715,"('inferior', 'superior')",0.7127859,0.67837775,0.75315404,0.7362269,0.89602596,0.8147408,0.7374573,0.6888782,-0.0485791
85,-1.5614369,-1.4823899,"('insignificant', 'prestigious')",0.62053424,0.6453708,0.48435837,0.46475175,1.144894,1.1207598,0.1720874,0.1871231,0.0150357
86,0.7710305,0.8166623,"('uninfluential', 'influential')",-0.6609817,-0.6963753,-0.4674359,-0.556639,-0.3746977,-0.46144137,-0.1830212,-0.2244484,-0.0414272
87,-0.53569984,-0.5299624,"('unsuccessful', 'successful')",0.88082904,0.822613,0.9158027,0.9604504,0.42895326,0.5750935,0.4224713,0.4570486,0.0345773
88,-0.039069638,-0.10350042,"('low', 'eminent')",0.20967185,0.15467212,-0.032076523,-0.1305402,0.23438933,0.26740146,0.0932288,0.0470082,-0.0462206
