,old_male,old_female,tuple,dominion_male,dominion_female,freight_male,freight_female,line_male,line_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2055537,-1.31896,"('unsociable', 'sociable')",-0.8461118,-0.9269689,0.014604688,0.0018348321,1.3379048,1.3921298,-0.19762042,-0.28805852,-0.1793553,-0.2280045,-0.0486492
1,-1.097733,-1.2111071,"('unfriendly', 'friendly')",-0.5594555,-0.6400286,0.99513954,1.0583733,0.27226782,0.26707023,2.3977194,2.31415,0.4015876,0.3576916,-0.043896
2,-0.10485813,-0.11665335,"('unlikable', 'likable')",-0.20464784,-0.18994258,0.14269441,0.15244187,0.6092723,0.6189193,0.49078834,0.5600449,0.1866498,0.204962,0.0183122
3,0.24328066,0.37210622,"('repellent', 'pleasant')",-0.34450215,-0.37646207,-0.5124267,-0.47807798,0.71865255,0.83632284,0.48132992,0.5387172,0.1172669,0.1785213,0.0612544
4,0.28059837,0.1764335,"('disliked', 'liked')",0.5151145,0.45088348,-0.41008484,-0.4750769,-0.16921958,-0.26819748,-6.2783823,-6.2757516,-1.2123948,-1.2783418,-0.065947
5,-0.50739217,-0.5318636,"('distant', 'outgoing')",0.40541348,0.3801644,0.22762561,0.32456094,-1.8179243,-1.8842481,0.06297279,0.06448367,-0.3258609,-0.3293805,-0.0035196
6,-0.3328621,-0.31643635,"('distant', 'open')",0.3041675,0.27653527,0.28330836,0.3348373,-1.7523469,-1.8318928,0.5240235,0.5527293,-0.1947419,-0.1968455,-0.0021036
7,0.35176027,0.3638431,"('insensitive', 'sensitive')",-0.25123122,-0.22884707,0.5278171,0.6406325,0.48794636,0.632672,1.2425263,1.2621347,0.4717638,0.5340871,0.0623233
8,-0.5435672,-0.57166445,"('unaffectionate', 'affectionate')",-0.17214754,-0.20630337,1.2442362,1.2299074,-0.4809156,-0.51470464,1.2615007,1.2153311,0.2618213,0.2305132,-0.0313081
9,-0.47287574,-0.50321263,"('unaffectionate', 'caring')",-0.18596335,-0.24935424,1.1883752,1.1870469,-0.3789104,-0.40110058,1.5318155,1.5362906,0.3364882,0.313934,-0.0225542
10,-0.6913163,-0.6220795,"('unsympathetic', 'sympathetic')",-0.7055324,-0.70034474,-0.7345309,-0.7747872,0.47151822,0.6025314,-0.07086685,-0.0337881,-0.3461456,-0.3056936,0.040452
11,-0.7151557,-0.5987258,"('unhelpful', 'helpful')",-1.3049009,-1.2399106,-0.6911755,-0.662093,-0.79514086,-0.67752564,1.6605884,1.7930475,-0.3691569,-0.2770415,0.0921154
12,-0.092163146,-0.0030334257,"('unsupportive', 'supportive')",0.43113583,0.43536267,0.60203743,0.6693802,-0.06188698,0.03318961,-1.6093686,-1.5490024,-0.1460491,-0.0828207,0.0632284
13,0.28614756,0.2911246,"('impolite', 'polite')",-0.24119306,-0.22647053,-0.12062317,-0.06597392,1.3651229,1.437265,-0.21000853,-0.257905,0.2158891,0.235608,0.0197189
14,-0.8468892,-0.64729846,"('antisocial', 'social')",0.0319993,0.04181185,-0.026251197,0.10397833,0.929402,1.1314751,-0.22392726,-0.18872388,-0.0271333,0.0882486,0.1153819
15,-0.1410839,-0.2653773,"('boring', 'funny')",0.20432219,0.20558372,0.4570464,0.3958326,-0.26376024,-0.4126209,0.7801472,0.8230241,0.2073343,0.1492884,-0.0580459
16,-0.28227293,-0.3896984,"('unpopular', 'popular')",-0.8830322,-0.9154872,-0.20638244,-0.22121124,-0.012871226,-0.030851714,0.371076,0.45108134,-0.2026966,-0.2212334,-0.0185368
17,-0.48635563,-0.2699,"('nasty', 'nice')",-0.6450621,-0.5443578,-0.23941836,-0.108619496,0.051111333,0.11012268,-0.37782735,-0.27549428,-0.3395104,-0.2176498,0.1218606
18,-0.6183442,-0.38748187,"('disagreeable', 'welcoming')",-0.2459288,-0.21560061,-0.34852844,-0.25182903,-1.0821573,-0.95810884,-0.4605016,-0.4275567,-0.5510921,-0.4481154,0.1029767
19,-1.142089,-1.1237892,"('inhospitable', 'hospitable')",-0.5154079,-0.48573905,-0.7980865,-0.84672356,-1.4274065,-1.4954884,0.28595388,0.29923248,-0.7194073,-0.7305016,-0.0110943
20,-0.73836726,-0.4469109,"('rough', 'thoughtful')",-0.5473903,-0.44028398,-1.2391263,-1.0894017,-0.36373228,-0.19219214,0.88852566,0.92938733,-0.4000181,-0.2478803,0.1521378
21,-0.19539288,-0.19872704,"('immoral', 'moral')",-0.33594123,-0.3337158,-0.3960168,-0.3918059,0.73988724,0.87363905,-0.47108528,-0.40988228,-0.1317098,-0.0920984,0.0396114
22,0.06976247,0.09315905,"('untrustworthy', 'trustworthy')",-0.0437236,-0.062086295,-0.75011957,-0.7138491,0.7991922,0.86341095,-0.7777927,-0.7592147,-0.1405362,-0.115716,0.0248202
23,-0.50078386,-0.42889908,"('insincere', 'sincere')",-0.60067844,-0.611227,0.07659932,0.102190375,0.056293424,0.17698723,6.0285597,5.983955,1.011998,1.0446012,0.0326032
24,0.8410878,0.8724832,"('dishonest', 'honest')",0.3464517,0.36254144,0.038093437,0.094420016,-0.53394127,-0.48792103,0.8898022,0.88573885,0.3162988,0.3454525,0.0291537
25,0.061053954,-0.039367422,"('egoistic', 'altruistic')",0.44762114,0.46280876,1.812927,1.7926185,1.7736716,1.7155943,2.006278,1.9811338,1.2203104,1.1825576,-0.0377528
26,0.34539783,0.16020449,"('hardhearted', 'benevolent')",1.288487,1.0945481,1.2695775,1.1962609,0.43815297,0.38731325,1.3670939,1.2748315,0.9417418,0.8226316,-0.1191102
27,-0.43991932,-0.16355239,"('hardhearted', 'softhearted')",-0.28388584,-0.21465926,-0.363543,-0.25296304,-0.760104,-0.70708454,1.7881279,1.7904177,-0.0118649,0.0904317,0.1022966
28,0.29900846,0.19227582,"('disloyal', 'loyal')",0.47030964,0.423402,0.7784326,0.7523238,0.5694763,0.632167,1.2094843,1.118655,0.6653423,0.6237648,-0.0415775
29,-0.5378884,-0.59012914,"('unfair', 'fair')",-0.33018506,-0.3019436,-0.2605287,-0.22450249,-0.49620655,-0.5356295,-0.04804398,-0.12436943,-0.3345705,-0.3553148,-0.0207443
30,0.12271648,0.17719536,"('intolerant', 'tolerant')",0.48993996,0.4701417,-0.39607137,-0.35543895,0.4612164,0.51518804,0.87186193,0.91833466,0.3099327,0.3450842,0.0351515
