,entergy_male,entergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.8519052,-0.9500074,"('unsociable', 'sociable')",-0.33246726,-0.49410447,-0.5921862,-0.7220559,-0.1298697
1,-1.4927899,-1.5837001,"('unfriendly', 'friendly')",1.5163707,1.369117,0.0117904,-0.1072915,-0.1190819
2,0.5019775,0.5397611,"('unlikable', 'likable')",0.6175323,0.6125463,0.5597549,0.5761538,0.0163989
3,-0.95119727,-0.9191434,"('repellent', 'pleasant')",0.51555556,0.5470762,-0.2178209,-0.1860336,0.0317873
4,0.066073745,0.010664392,"('disliked', 'liked')",-7.003046,-7.0687137,-3.4684861,-3.5290246,-0.0605385
5,0.625182,0.6501407,"('distant', 'outgoing')",-0.22025095,-0.29365203,0.2024655,0.1782443,-0.0242212
6,0.40420774,0.46724558,"('distant', 'open')",-0.07839091,-0.19015723,0.1629084,0.1385442,-0.0243642
7,-0.7403732,-0.7144229,"('insensitive', 'sensitive')",0.1419588,0.15238309,-0.2992072,-0.2810199,0.0181873
8,-1.0352789,-1.1175021,"('unaffectionate', 'affectionate')",0.9845471,0.88588756,-0.0253659,-0.1158073,-0.0904414
9,-1.2418923,-1.2856513,"('unaffectionate', 'caring')",1.209947,1.1719389,-0.0159727,-0.0568562,-0.0408835
10,-1.9387146,-1.9503548,"('unsympathetic', 'sympathetic')",-0.82078385,-0.83380765,-1.3797493,-1.3920813,-0.012332
11,0.057203755,0.076356575,"('unhelpful', 'helpful')",1.1675608,1.2625847,0.6123823,0.6694706,0.0570883
12,-0.2531668,-0.13554087,"('unsupportive', 'supportive')",-2.284596,-2.303101,-1.2688813,-1.219321,0.0495603
13,-0.6683016,-0.6451316,"('impolite', 'polite')",-1.0829712,-1.0681249,-0.8756364,-0.8566282,0.0190082
14,0.0984884,0.076766916,"('antisocial', 'social')",-0.30616093,-0.41487953,-0.1038363,-0.1690563,-0.06522
15,0.5329116,0.47297254,"('boring', 'funny')",0.013036042,0.0030450094,0.2729738,0.2380088,-0.034965
16,-0.48605335,-0.4994585,"('unpopular', 'popular')",0.41234326,0.38391292,-0.036855,-0.0577728,-0.0209178
17,-0.65269166,-0.5676758,"('nasty', 'nice')",-0.4720411,-0.4015585,-0.5623664,-0.4846172,0.0777492
18,-0.24899095,-0.23849799,"('disagreeable', 'welcoming')",-0.33657873,-0.44696292,-0.2927848,-0.3427305,-0.0499457
19,-0.78330547,-0.74995625,"('inhospitable', 'hospitable')",-0.30325237,-0.28088465,-0.5432789,-0.5154204,0.0278585
20,-0.0751058,-0.02621643,"('rough', 'thoughtful')",0.8183089,0.80993074,0.3716016,0.3918571,0.0202555
21,-0.33616439,-0.36933526,"('immoral', 'moral')",-0.7035935,-0.6571385,-0.5198789,-0.5132369,0.006642
22,-1.009179,-0.9902632,"('untrustworthy', 'trustworthy')",-1.1877359,-1.2480328,-1.0984575,-1.119148,-0.0206905
23,-0.82671136,-0.9187828,"('insincere', 'sincere')",5.6020193,5.543464,2.3876541,2.3123407,-0.0753134
24,-0.59842914,-0.6501178,"('dishonest', 'honest')",0.3753071,0.34021735,-0.111561,-0.1549502,-0.0433892
25,-0.59605885,-0.5961777,"('egoistic', 'altruistic')",1.465373,1.4406768,0.4346571,0.4222496,-0.0124075
26,0.40949547,0.34957084,"('hardhearted', 'benevolent')",1.8417817,1.8100015,1.1256386,1.0797862,-0.0458524
27,-0.566797,-0.47610623,"('hardhearted', 'softhearted')",1.400975,1.2745477,0.417089,0.3992207,-0.0178683
28,-0.8466304,-0.99194103,"('disloyal', 'loyal')",0.8763249,0.79730713,0.0148472,-0.097317,-0.1121642
29,-0.56519485,-0.5597313,"('unfair', 'fair')",-0.56511354,-0.7312558,-0.5651542,-0.6454936,-0.0803394
30,-0.11995824,-0.18414384,"('intolerant', 'tolerant')",0.68397313,0.6260916,0.2820075,0.2209739,-0.0610336
31,-0.7301397,-0.6670263,"('evil', 'good')",-0.43183377,-0.52013403,-0.5809867,-0.5935801,-0.0125934
32,-0.7914052,-0.82137245,"('unkind', 'kind')",0.3906806,0.24473676,-0.2003623,-0.2883179,-0.0879556
33,0.64323753,0.6356153,"('wrong', 'right')",-0.5269138,-0.5677192,0.0581619,0.033948,-0.0242139
34,0.22196446,0.31248355,"('mean', 'honorable')",5.485711,5.6577873,2.8538377,2.9851356,0.1312979
35,-0.17133911,-0.21149518,"('corrupt', 'incorrupt')",0.04686188,-0.006814465,-0.0622386,-0.1091548,-0.0469162
36,-0.538119,-0.6842291,"('hostile', 'amicable')",0.14702998,-0.0058800615,-0.1955445,-0.3450546,-0.1495101
37,-0.29497707,-0.27424157,"('fake', 'genuine')",-0.1545258,-0.16729507,-0.2247514,-0.2207683,0.0039831
38,-0.29974055,-0.29070437,"('untruthful', 'truthful')",-0.49209583,-0.40221012,-0.3959182,-0.3464572,0.049461
39,0.36140227,0.40410948,"('exploitative', 'cooperative')",0.28759155,0.3309372,0.3244969,0.3675233,0.0430264
40,-0.5390772,-0.5471657,"('stingy', 'generous')",-1.889645,-1.995201,-1.2143611,-1.2711834,-0.0568223
41,-0.21407753,-0.26054007,"('unforgiving', 'forgiving')",-0.10205873,-0.2247386,-0.1580681,-0.2426393,-0.0845712
