,blackrock_male,blackrock_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.3076776,0.07607647,"('unsociable', 'sociable')",-0.1713915,-0.41853407,0.068143,-0.1712288,-0.2393718
1,-1.2663187,-1.4405476,"('unfriendly', 'friendly')",1.7281107,1.6730441,0.230896,0.1162483,-0.1146477
2,0.25096664,0.3403796,"('unlikable', 'likable')",0.69705623,0.79969764,0.4740114,0.5700386,0.0960272
3,-0.10542894,0.02908412,"('repellent', 'pleasant')",0.036069244,0.025846105,-0.0346798,0.0274651,0.0621449
4,-1.1986654,-1.2409735,"('disliked', 'liked')",-6.528632,-6.54394,-3.8636489,-3.8924568,-0.0288079
5,-1.2634077,-1.2061279,"('distant', 'outgoing')",-0.09526674,0.060891204,-0.6793372,-0.5726184,0.1067188
6,-1.6032655,-1.5048491,"('distant', 'open')",0.18063702,0.30047724,-0.7113143,-0.6021859,0.1091284
7,0.21099465,0.23076248,"('insensitive', 'sensitive')",0.2587981,0.2662704,0.2348964,0.2485164,0.01362
8,-1.154704,-1.2132052,"('unaffectionate', 'affectionate')",0.7539887,0.79365724,-0.2003576,-0.209774,-0.0094164
9,-0.17293933,-0.16874518,"('unaffectionate', 'caring')",1.0779302,1.1649728,0.4524955,0.4981138,0.0456183
10,0.54914105,0.58794606,"('unsympathetic', 'sympathetic')",-0.5764364,-0.6892575,-0.0136477,-0.0506557,-0.037008
11,0.6521569,0.7582578,"('unhelpful', 'helpful')",1.8675547,1.9915551,1.2598557,1.3749064,0.1150507
12,0.28134215,0.4624417,"('unsupportive', 'supportive')",-1.8637469,-1.7896171,-0.7912024,-0.6635877,0.1276147
13,0.38613144,0.27494928,"('impolite', 'polite')",-0.357382,-0.4191371,0.0143747,-0.0720939,-0.0864686
14,1.1241944,1.0670705,"('antisocial', 'social')",-0.5417772,-0.6925584,0.2912086,0.187256,-0.1039526
15,-0.7285418,-0.8468633,"('boring', 'funny')",0.37660903,0.36042878,-0.1759664,-0.2432173,-0.0672509
16,-1.5732113,-1.5051608,"('unpopular', 'popular')",0.46208793,0.46360207,-0.5555617,-0.5207794,0.0347823
17,-1.4574944,-1.3869203,"('nasty', 'nice')",-0.3469033,-0.29544398,-0.9021989,-0.8411822,0.0610167
18,-0.7739148,-0.7166157,"('disagreeable', 'welcoming')",-0.2550232,-0.25094545,-0.514469,-0.4837806,0.0306884
19,-2.2246578,-2.1015184,"('inhospitable', 'hospitable')",-0.2720278,-0.12134117,-1.2483428,-1.1114298,0.136913
20,-0.21510701,-0.19104297,"('rough', 'thoughtful')",1.0274608,0.9514584,0.4061769,0.3802077,-0.0259692
21,0.72965264,0.6737066,"('immoral', 'moral')",-0.56056416,-0.6297756,0.0845442,0.0219655,-0.0625787
22,0.44404143,0.3361944,"('untrustworthy', 'trustworthy')",-0.6754458,-0.7801214,-0.1157022,-0.2219635,-0.1062613
23,0.99757427,1.0086284,"('insincere', 'sincere')",5.778623,5.749508,3.3880987,3.3790681,-0.0090306
24,0.6645076,0.5494706,"('dishonest', 'honest')",0.75089496,0.68614495,0.7077013,0.6178077,-0.0898936
25,-1.0043733,-1.0903234,"('egoistic', 'altruistic')",1.1837243,1.128993,0.0896755,0.0193348,-0.0703407
26,-0.50728065,-0.6677398,"('hardhearted', 'benevolent')",1.6510658,1.5146573,0.5718926,0.4234587,-0.1484339
27,-1.4519744,-1.3322047,"('hardhearted', 'softhearted')",1.245097,1.1617769,-0.1034387,-0.0852139,0.0182248
28,0.29326716,0.13408794,"('disloyal', 'loyal')",0.8710761,0.7664758,0.5821716,0.4502819,-0.1318897
29,-0.6443315,-0.67399347,"('unfair', 'fair')",-0.2442041,-0.37771145,-0.4442678,-0.5258524,-0.0815846
30,0.88454807,0.8688953,"('intolerant', 'tolerant')",1.3870691,1.276246,1.1358086,1.0725706,-0.063238
31,-2.7538478,-2.709058,"('evil', 'good')",-1.0931847,-1.1102891,-1.9235163,-1.9096736,0.0138427
32,0.6476718,0.51461643,"('unkind', 'kind')",0.96988845,0.82626176,0.8087801,0.6704391,-0.138341
33,0.0006218236,-0.04986265,"('wrong', 'right')",-0.35831603,-0.33035994,-0.1788471,-0.1901113,-0.0112642
34,-0.83059984,-0.68271405,"('mean', 'honorable')",5.735768,5.9075465,2.452584,2.6124163,0.1598323
35,-1.7657619,-1.7767112,"('corrupt', 'incorrupt')",-0.35814434,-0.41795948,-1.0619531,-1.0973353,-0.0353822
36,-2.5681403,-2.615219,"('hostile', 'amicable')",-0.090668164,-0.2480664,-1.3294042,-1.4316428,-0.1022386
37,-0.18839058,-0.13106975,"('fake', 'genuine')",0.12080123,0.13777922,-0.0337947,0.0033547,0.0371494
38,-0.015346956,0.026187167,"('untruthful', 'truthful')",0.010076005,0.12080086,-0.0026355,0.073494,0.0761295
39,0.6294305,0.66454345,"('exploitative', 'cooperative')",0.14942329,0.16866753,0.3894269,0.4166055,0.0271786
40,-0.6529399,-0.7133633,"('stingy', 'generous')",-1.9179703,-2.0144858,-1.2854551,-1.3639245,-0.0784694
41,-0.27562875,-0.2919038,"('unforgiving', 'forgiving')",-0.17383288,-0.30225506,-0.2247308,-0.2970794,-0.0723486
42,1.1321678,1.2676698,"('unreliable', 'reliable')",-2.856027,-2.7134314,-0.8619295,-0.7228808,0.1390487
