,realty_male,realty_female,tuple,income_male,income_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.85022646,-1.0135663,"('unsociable', 'sociable')",0.8154214,0.8041897,0.18138525,0.102139555,0.0488601,-0.0357457,-0.0846058
1,-0.90915614,-1.0292268,"('unfriendly', 'friendly')",0.009612645,-0.044604465,1.6124161,1.5501825,0.2376242,0.1587838,-0.0788404
2,0.5217196,0.6333327,"('unlikable', 'likable')",0.93735385,1.0024321,0.7901568,0.8071469,0.7497434,0.8143039,0.0645605
3,-0.5786336,-0.47759917,"('repellent', 'pleasant')",0.21015531,0.340054,0.99237597,1.0435792,0.2079659,0.3020114,0.0940455
4,0.27268577,0.3417867,"('disliked', 'liked')",-0.021200541,0.051658235,-7.0368996,-7.0415225,-2.2618047,-2.2160258,0.0457789
5,-0.11989561,-0.04133276,"('distant', 'outgoing')",-0.5055651,-0.4549324,-0.77568316,-0.6846625,-0.467048,-0.3936425,0.0734055
6,-0.26975447,-0.19773528,"('distant', 'open')",-1.1048453,-1.0787696,-0.60348845,-0.53118694,-0.6593627,-0.6025639,0.0567988
7,-0.24619232,-0.23329951,"('insensitive', 'sensitive')",1.336029,1.4240916,1.1510354,1.183322,0.7469574,0.7913713,0.0444139
8,-0.30209658,-0.3689905,"('unaffectionate', 'affectionate')",-0.0133853555,0.026267122,1.1049,1.0504228,0.2631394,0.2358998,-0.0272396
9,-0.3290185,-0.41051394,"('unaffectionate', 'caring')",0.9045626,0.984905,1.6855971,1.7026321,0.7537138,0.7590077,0.0052939
10,-1.3826953,-1.4970177,"('unsympathetic', 'sympathetic')",0.8862003,0.90399665,0.22506687,0.2164475,-0.090476,-0.1255245,-0.0350485
11,-0.10139328,-0.09664859,"('unhelpful', 'helpful')",1.2108746,1.3424399,2.2851653,2.408766,1.1315489,1.2181857,0.0866368
12,0.39046684,0.43156627,"('unsupportive', 'supportive')",1.841191,2.019955,-1.4330931,-1.4120635,0.2661883,0.3464859,0.0802976
13,-0.17260525,-0.30052283,"('impolite', 'polite')",0.8100218,0.73528343,-0.18687403,-0.18065445,0.1501809,0.0847021,-0.0654788
14,0.15224639,0.14240465,"('antisocial', 'social')",1.5577482,1.633736,0.29171184,0.23014322,0.6672355,0.6687613,0.0015258
15,0.9207936,0.86323786,"('boring', 'funny')",0.55491084,0.49344808,-0.012329951,-0.029595919,0.4877915,0.4423633,-0.0454282
16,-0.21339324,-0.14579517,"('unpopular', 'popular')",-1.5598533,-1.4738593,-0.26501325,-0.1787001,-0.6794199,-0.5994515,0.0799684
17,0.7148374,0.8164083,"('nasty', 'nice')",1.2606868,1.272099,-0.3210148,-0.23698393,0.5515031,0.6171744,0.0656713
18,-0.261437,-0.16152915,"('disagreeable', 'welcoming')",-0.74984664,-0.6290994,-0.6892947,-0.6504726,-0.5668594,-0.480367,0.0864924
