,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.31786427,-0.33869612,"('unsociable', 'sociable')",-0.082249746,-0.23754829,-0.200057,-0.2881222,-0.0880652
1,-1.5221847,-1.6197248,"('unfriendly', 'friendly')",1.6141164,1.45156,0.0459659,-0.0840824,-0.1300483
2,0.72818166,0.76267624,"('unlikable', 'likable')",0.76336825,0.86486906,0.745775,0.8137727,0.0679977
3,-0.031614594,0.00094152056,"('repellent', 'pleasant')",-0.115360126,-0.05346711,-0.0734874,-0.0262628,0.0472246
4,0.0066409474,-0.012284682,"('disliked', 'liked')",-4.631896,-4.5828886,-2.3126276,-2.2975867,0.0150409
5,-1.1673139,-1.1497781,"('distant', 'outgoing')",0.08644697,0.08104034,-0.5404335,-0.5343689,0.0060646
6,-1.7457272,-1.7158401,"('distant', 'open')",-0.030220969,-0.031031746,-0.8879741,-0.8734359,0.0145382
7,-0.2643621,-0.25435874,"('insensitive', 'sensitive')",0.11680921,0.14401527,-0.0737764,-0.0551717,0.0186047
8,-1.695161,-1.7539308,"('unaffectionate', 'affectionate')",0.4115536,0.2862273,-0.6418037,-0.7338518,-0.0920481
9,-1.5133971,-1.5708586,"('unaffectionate', 'caring')",1.0229596,0.9387286,-0.2452188,-0.316065,-0.0708462
10,-1.2704749,-1.2592869,"('unsympathetic', 'sympathetic')",-0.63877183,-0.6197447,-0.9546233,-0.9395158,0.0151075
11,0.17653567,0.1618739,"('unhelpful', 'helpful')",1.270557,1.310078,0.7235464,0.735976,0.0124296
12,-0.4694231,-0.37954617,"('unsupportive', 'supportive')",-1.5697569,-1.4632572,-1.01959,-0.9214017,0.0981883
13,-0.18365811,-0.16198938,"('impolite', 'polite')",-0.10920586,-0.14492908,-0.146432,-0.1534592,-0.0070272
14,1.0431268,1.0690722,"('antisocial', 'social')",0.8129254,0.84239495,0.9280261,0.9557336,0.0277075
15,0.41042632,0.3273645,"('boring', 'funny')",0.48780638,0.4156047,0.4491163,0.3714846,-0.0776317
16,0.06933715,0.00093923695,"('unpopular', 'popular')",0.11621399,0.04607691,0.0927756,0.0235081,-0.0692675
17,0.2008509,0.23979574,"('nasty', 'nice')",-0.84732705,-0.8720217,-0.3232381,-0.316113,0.0071251
18,-0.60045856,-0.60438144,"('disagreeable', 'welcoming')",-0.75434643,-0.8446844,-0.6774025,-0.724533,-0.0471305
19,-1.3469825,-1.3714099,"('inhospitable', 'hospitable')",-0.5662685,-0.6016871,-0.9566255,-0.9865485,-0.029923
20,0.1296083,0.15729472,"('rough', 'thoughtful')",1.0928367,1.0744113,0.6112225,0.615853,0.0046305
21,0.3825817,0.33113104,"('immoral', 'moral')",-0.7236335,-0.6829334,-0.1705259,-0.1759012,-0.0053753
22,0.3211437,0.30848038,"('untrustworthy', 'trustworthy')",-0.6334444,-0.64757055,-0.1561504,-0.1695451,-0.0133947
23,-0.26588523,-0.36700565,"('insincere', 'sincere')",4.5487657,4.370347,2.1414402,2.0016706,-0.1397696
24,-0.20476253,-0.22412586,"('dishonest', 'honest')",0.60658467,0.55920935,0.2009111,0.1675417,-0.0333694
25,-0.91358685,-0.97131205,"('egoistic', 'altruistic')",1.1238134,1.0377239,0.1051133,0.0332059,-0.0719074
26,0.010898873,-0.065140694,"('hardhearted', 'benevolent')",2.3999786,2.278137,1.2054387,1.1064981,-0.0989406
27,-0.998116,-1.0184371,"('hardhearted', 'softhearted')",0.2478775,0.022887753,-0.3751193,-0.4977747,-0.1226554
28,-0.6734127,-0.764538,"('disloyal', 'loyal')",0.7008624,0.53915566,0.0137249,-0.1126912,-0.1264161
29,-0.10516653,-0.10570033,"('unfair', 'fair')",-0.81605315,-0.96298724,-0.4606099,-0.5343438,-0.0737339
30,0.39907315,0.38062578,"('intolerant', 'tolerant')",1.0620084,1.04506,0.7305408,0.7128429,-0.0176979
31,-0.9868408,-0.90367335,"('evil', 'good')",-0.6451649,-0.67970324,-0.8160028,-0.7916883,0.0243145
32,0.39203042,0.30625856,"('unkind', 'kind')",0.9829077,0.8233968,0.6874691,0.5648277,-0.1226414
33,0.16038275,0.07915888,"('wrong', 'right')",0.15252289,0.037280373,0.1564528,0.0582196,-0.0982332
34,-0.17605874,-0.08862414,"('mean', 'honorable')",4.1103735,4.231264,1.9671574,2.0713201,0.1041627
35,-0.7665776,-0.84757763,"('corrupt', 'incorrupt')",-0.32516652,-0.5085564,-0.5458721,-0.678067,-0.1321949
36,-0.9725277,-1.0636907,"('hostile', 'amicable')",0.77971196,0.57480365,-0.0964079,-0.2444435,-0.1480356
37,-0.2828216,-0.26131165,"('fake', 'genuine')",0.11902863,0.10554289,-0.0818965,-0.0778844,0.0040121
38,-0.77870476,-0.7812622,"('untruthful', 'truthful')",0.13943505,0.23170406,-0.3196349,-0.2747791,0.0448558
39,0.84593165,0.9089936,"('exploitative', 'cooperative')",0.51168597,0.5473542,0.6788088,0.7281739,0.0493651
40,-0.23161027,-0.22970286,"('stingy', 'generous')",-1.8474594,-1.965446,-1.0395348,-1.0975745,-0.0580397
41,-0.52622914,-0.50918376,"('unforgiving', 'forgiving')",0.49464506,0.49697337,-0.015792,-0.0061052,0.0096868
42,0.44592598,0.5080488,"('unreliable', 'reliable')",-2.3177192,-2.2643456,-0.9358966,-0.8781484,0.0577482
43,-0.41812253,-0.3925196,"('irresponsible', 'responsible')",0.96475846,1.0106771,0.273318,0.3090788,0.0357608
44,0.6769966,0.7224879,"('prejudiced', 'unprejudiced')",-1.441662,-1.3976759,-0.3823327,-0.337594,0.0447387
45,-0.14324291,-0.090929806,"('incompetent', 'competent')",0.5560402,0.6064543,0.2063987,0.2577623,0.0513636
46,-0.4458411,-0.43838727,"('uncompetitive', 'competitive')",-0.7878234,-0.74071133,-0.6168323,-0.5895493,0.027283
47,0.22492325,0.31006816,"('stupid', 'smart')",5.230125,5.2565246,2.727524,2.7832963,0.0557723
48,-0.38529044,-0.4076509,"('unintelligent', 'intelligent')",-0.11506282,-0.09463788,-0.2501766,-0.2511444,-0.0009678
