,globe_male,globe_female,tuple,life_male,life_female,inc_male,inc_female,average_male,average_female,female-male
0,0.36900795,0.36347437,"('unsociable', 'sociable')",1.037881,0.9668588,-0.1931367,-0.30290225,0.4045841,0.342477,-0.0621071
1,0.07250158,-0.045720097,"('unfriendly', 'friendly')",0.80952483,0.5750555,1.9158702,1.7119194,0.9326322,0.7470849,-0.1855473
2,0.0011571273,0.062072508,"('unlikable', 'likable')",0.7538898,0.8211067,0.72196275,0.8465147,0.4923366,0.5765646,0.084228
3,-0.21337105,0.0014965497,"('repellent', 'pleasant')",-0.15651593,-0.023124795,-0.24693982,-0.09802808,-0.2056089,-0.0398854,0.1657235
4,-1.1581097,-1.2760894,"('disliked', 'liked')",0.2770052,0.22102933,-5.73467,-5.689355,-2.2052582,-2.2481384,-0.0428802
5,-1.1774093,-1.2801676,"('distant', 'outgoing')",0.2709133,0.21536183,-0.050566692,-0.06623729,-0.3190209,-0.3770144,-0.0579935
6,-1.7288088,-1.8104043,"('distant', 'open')",-0.49941304,-0.5509281,0.3203739,0.22874305,-0.6359493,-0.7108631,-0.0749138
7,1.4729201,1.598955,"('insensitive', 'sensitive')",0.24001247,0.3337028,0.77666163,0.7677087,0.8298647,0.9001222,0.0702575
8,0.22333963,0.18456492,"('unaffectionate', 'affectionate')",-0.014791399,-0.07370348,0.3877907,0.2763593,0.1987796,0.1290736,-0.069706
9,0.9573348,0.962434,"('unaffectionate', 'caring')",0.98341775,0.9572546,0.9592689,0.90587854,0.9666739,0.9418557,-0.0248182
10,1.1497808,1.3379687,"('unsympathetic', 'sympathetic')",-0.5497195,-0.44866645,-0.21235341,-0.2699886,0.1292359,0.2064379,0.077202
11,0.69724333,0.84325325,"('unhelpful', 'helpful')",0.35517406,0.47950357,1.9015219,1.9386452,0.9846465,1.087134,0.1024875
12,1.627993,1.8306874,"('unsupportive', 'supportive')",0.6335268,0.8221259,-1.4266361,-1.3524787,0.2782946,0.4334449,0.1551503
13,1.4853538,1.5167263,"('impolite', 'polite')",0.2501198,0.24459125,0.18074661,0.1641686,0.6387401,0.6418287,0.0030886
14,0.61392015,0.7046357,"('antisocial', 'social')",1.398027,1.4982134,-0.6266454,-0.5185967,0.4617673,0.5614175,0.0996502
15,0.94598764,0.8199916,"('boring', 'funny')",-0.11571784,-0.1246631,0.38743773,0.36622527,0.4059025,0.3538512,-0.0520513
16,-1.2970282,-1.2846609,"('unpopular', 'popular')",-0.65928364,-0.51721585,0.47294855,0.5955712,-0.4944544,-0.4021018,0.0923526
17,-0.25894025,-0.1378714,"('nasty', 'nice')",0.6265803,0.7921203,-0.20523983,-0.120416075,0.0541334,0.1779443,0.1238109
18,0.57493454,0.61918163,"('disagreeable', 'welcoming')",-0.61922646,-0.52568984,-0.11823491,-0.13125822,-0.0541756,-0.0125888,0.0415868
19,-0.49306968,-0.49778646,"('inhospitable', 'hospitable')",0.18800682,0.077132255,0.09010248,0.09420158,-0.0716535,-0.1088175,-0.037164
20,-0.36733443,-0.3027947,"('rough', 'thoughtful')",-0.4996384,-0.49717277,0.868388,0.82994026,0.0004717,0.0099909,0.0095192
21,0.289753,0.40828192,"('immoral', 'moral')",0.8123163,0.8577582,-0.35869163,-0.2730044,0.2477925,0.3310119,0.0832194
22,0.67191356,0.7216914,"('untrustworthy', 'trustworthy')",0.12601864,0.08700808,-1.0424881,-1.0210458,-0.0815186,-0.0707821,0.0107365
23,0.95885617,1.0985392,"('insincere', 'sincere')",0.4423746,0.4990388,5.4611936,5.363199,2.2874748,2.3202591,0.0327843
24,1.3047463,1.3240885,"('dishonest', 'honest')",0.8232865,0.7290146,0.9696615,0.8543641,1.0325647,0.9691557,-0.063409
25,-0.9656821,-1.038639,"('egoistic', 'altruistic')",-0.027756177,-0.10745299,1.3299649,1.2982711,0.1121755,0.0507264,-0.0614491
26,1.6641978,1.5148102,"('hardhearted', 'benevolent')",1.2986896,1.246093,1.6105098,1.5292015,1.5244657,1.430035,-0.0944307
27,0.2074633,0.22909579,"('hardhearted', 'softhearted')",-0.26435366,-0.15661272,1.5682164,1.4475166,0.5037754,0.5066665,0.0028911
28,0.3323068,0.2346198,"('disloyal', 'loyal')",0.36485422,0.19203505,0.69408256,0.48005307,0.4637479,0.302236,-0.1615119
29,0.2804709,0.27605382,"('unfair', 'fair')",-0.060109425,-0.054632243,-0.32645163,-0.5237732,-0.0353634,-0.1007839,-0.0654205
30,2.207129,2.3690252,"('intolerant', 'tolerant')",1.6154553,1.687194,1.8734488,1.8036261,1.8986777,1.9532817,0.054604
31,-1.1643848,-1.2138178,"('evil', 'good')",-0.6308531,-0.70405,-1.2036585,-1.2743633,-0.9996322,-1.0640771,-0.0644449
32,0.572662,0.6098762,"('unkind', 'kind')",1.247503,1.2961524,1.2926935,1.1954058,1.0376195,1.0338114,-0.0038081
33,-0.07392374,-0.19424118,"('wrong', 'right')",0.25686064,0.1133188,-0.25749326,-0.28144374,-0.0248521,-0.1207887,-0.0959366
34,0.35583156,0.51772285,"('mean', 'honorable')",0.8512963,0.9273518,5.762177,5.771979,2.3231017,2.4056845,0.0825828
35,-1.1945052,-1.3611598,"('corrupt', 'incorrupt')",-0.5097593,-0.64078295,0.030541336,-0.15394987,-0.5579077,-0.7186309,-0.1607232
36,-2.0819664,-2.183591,"('hostile', 'amicable')",-0.50275165,-0.63862747,0.088906154,-0.10408289,-0.8319373,-0.9754337,-0.1434964
37,-0.08420713,-0.017810768,"('fake', 'genuine')",0.77930117,0.7026199,0.41414252,0.35235044,0.3697455,0.3457199,-0.0240256
38,0.2423634,0.3070366,"('untruthful', 'truthful')",0.30567747,0.364767,0.4638686,0.51754445,0.3373032,0.3964493,0.0591461
39,2.1125555,2.1834242,"('exploitative', 'cooperative')",0.29082584,0.3461497,-0.32569417,-0.3143751,0.6925624,0.7383996,0.0458372
40,0.32230502,0.29552385,"('stingy', 'generous')",-0.49260542,-0.49549556,-1.4405794,-1.5091078,-0.5369599,-0.5696932,-0.0327333
41,0.33843917,0.4317851,"('unforgiving', 'forgiving')",-0.0742526,-0.036129247,0.056889094,0.026641969,0.1070252,0.1407659,0.0337407
42,1.1114856,1.1635529,"('unreliable', 'reliable')",0.70165026,0.81756735,-2.2329636,-2.0992181,-0.1399426,-0.039366,0.1005766
43,1.6485384,1.7942742,"('irresponsible', 'responsible')",0.7183112,0.87823707,0.6439203,0.6157325,1.0035899,1.0960813,0.0924914
44,-1.068686,-0.98848385,"('prejudiced', 'unprejudiced')",-0.82319254,-0.68401116,-1.21927,-1.1945046,-1.0370495,-0.9556665,0.081383
45,0.690022,0.87929666,"('incompetent', 'competent')",0.1455151,0.23766305,-0.12662825,-0.09475352,0.2363029,0.3407354,0.1044325
46,0.4020671,0.54939395,"('uncompetitive', 'competitive')",-0.6660094,-0.5287596,-0.5613856,-0.55102277,-0.2751093,-0.1767961,0.0983132
47,0.049528614,0.16094323,"('stupid', 'smart')",0.92582345,0.92983544,5.2834697,5.2624764,2.0862738,2.1177518,0.031478
48,1.1543452,1.1940777,"('unintelligent', 'intelligent')",0.27602214,0.3248741,0.8342965,0.7965038,0.7548879,0.7718186,0.0169307
49,-0.019664135,0.092963144,"('unable', 'able')",-0.522882,-0.3744712,-0.2156581,-0.08815987,-0.2527347,-0.1232226,0.1295121
50,-0.9676187,-1.0064497,"('clumsy', 'skillful')",0.49581212,0.5152921,0.41163442,0.3849593,-0.0200574,-0.0353994,-0.015342
51,0.3866112,0.28903544,"('uneducated', 'educated')",-0.19084583,-0.26178676,0.5492334,0.4500865,0.2483329,0.1591117,-0.0892212
52,-0.6361482,-0.816234,"('irrational', 'rational')",-0.6791688,-0.8204942,-0.104615435,-0.24459338,-0.4733108,-0.6271072,-0.1537964
53,0.004019102,-0.06486058,"('uncreative', 'creative')",-0.8755541,-1.0179307,0.84214586,0.6956074,-0.0097964,-0.1290613,-0.1192649
54,-0.27797282,-0.30291978,"('incapable', 'capable')",-0.089415856,-0.06173951,0.8931586,0.9208838,0.1752566,0.1854082,0.0101516
55,1.1466784,1.3517584,"('incompetent', 'clever')",0.048155062,0.13938196,-0.3042544,-0.26494628,0.2968597,0.4087314,0.1118717
56,1.9119515,2.0098917,"('impractical', 'practical')",1.7317795,1.7344357,0.27213588,0.31844777,1.305289,1.3542584,0.0489694
57,-0.044238754,0.0032469314,"('unimaginative', 'imaginative')",-1.1979952,-1.222089,-2.4982188,-2.5131683,-1.2468176,-1.2440035,0.0028141
58,0.35843515,0.29444343,"('undiscriminating', 'discriminating')",-1.2516336,-1.3518602,-0.07772003,-0.17993681,-0.3236395,-0.4124511,-0.0888116
59,0.2910796,0.18095084,"('foolish', 'wise')",1.2984959,1.2109663,0.69251406,0.6789136,0.7606966,0.6902769,-0.0704197
60,1.4714171,1.7254386,"('inefficient', 'efficient')",0.8271649,0.9782345,0.32906687,0.45709512,0.8758829,1.0535894,0.1777065
61,0.053653654,-0.023468412,"('illogical', 'logical')",-0.32329804,-0.44716832,0.26246545,0.11947313,-0.002393,-0.1170545,-0.1146615
62,1.3325049,1.57852,"('incompetent', 'brilliant')",0.22821246,0.5748853,0.27014026,0.5294677,0.6102859,0.8942911,0.2840052
63,0.9838365,1.1019264,"('unperceptive', 'insightful')",0.32535756,0.4213161,1.16432,1.2893481,0.8245047,0.9375302,0.1130255
64,0.11491112,0.029475078,"('shy', 'confident')",-0.21328768,-0.19020762,-5.9147058,-5.769234,-2.0043608,-1.9766556,0.0277052
65,1.3379612,1.4177347,"('insecure', 'secure')",0.08195336,0.06364644,-0.30749613,-0.2784272,0.3708061,0.4009846,0.0301785
66,-0.1254985,-0.22557098,"('inactive', 'active')",-0.23111925,-0.2515772,1.0002017,0.9902681,0.214528,0.17104,-0.043488
67,0.26802027,0.17823362,"('doubtful', 'determined')",0.8148595,0.8067725,-0.18119945,-0.16662684,0.3005601,0.2727931,-0.027767
68,-0.24018481,-0.28097853,"('dependent', 'independent')",-0.8421146,-0.94903123,-0.49207187,-0.5778015,-0.5247904,-0.6026038,-0.0778134
69,-1.456765,-1.5615994,"('lazy', 'industrious')",0.21949393,0.29536694,-0.22656305,-0.13996205,-0.4879447,-0.4687315,0.0192132
