,adtalem_male,adtalem_female,tuple,global_male,global_female,education_male,education_female,inc_male,inc_female,average_male,average_female,female-male
0,0.19008598,0.048049968,"('unsociable', 'sociable')",-0.16613165,-0.26129022,0.80063653,0.67607576,-0.29551598,-0.449542,0.1322687,0.0033234,-0.1289453
1,-2.3256962,-2.3928256,"('unfriendly', 'friendly')",0.8839205,0.9143439,-0.7727125,-0.81929475,1.5939512,1.46855,-0.1551343,-0.2073066,-0.0521723
2,0.9347699,0.9689533,"('unlikable', 'likable')",1.41822,1.4993304,0.52154005,0.58491117,0.73996437,0.86025435,0.9036236,0.9783623,0.0747387
3,-0.013232674,0.10777555,"('repellent', 'pleasant')",-0.91696,-0.7778493,0.35057473,0.43435714,0.05588639,0.08212294,-0.1309329,-0.0383984,0.0925345
4,-0.66488165,-0.63887763,"('disliked', 'liked')",0.98691493,0.96332526,0.9850209,0.9474793,-5.549758,-5.6973186,-1.060676,-1.1063479,-0.0456719
5,-2.2493048,-2.165868,"('distant', 'outgoing')",0.9051324,1.0071965,-0.5261061,-0.45746818,-0.23862897,-0.20777243,-0.5272269,-0.455978,0.0712489
6,-2.539366,-2.4396956,"('distant', 'open')",0.316364,0.43061316,-0.9511454,-0.8765176,0.22246486,0.23634514,-0.7379206,-0.6623137,0.0756069
7,0.9479212,0.90626943,"('insensitive', 'sensitive')",0.078539975,0.09973244,1.119149,1.1468065,0.54808325,0.5123313,0.6734234,0.6662849,-0.0071385
8,-2.5641825,-2.59053,"('unaffectionate', 'affectionate')",-0.060282458,-0.026036702,-1.0332147,-1.0289608,0.38404408,0.29395258,-0.8184088,-0.8378937,-0.0194849
9,-2.3084388,-2.3317308,"('unaffectionate', 'caring')",0.4432348,0.5122623,-0.26739213,-0.26776257,0.94717026,0.904301,-0.2963564,-0.2957326,0.0006238
10,0.71733195,0.6236514,"('unsympathetic', 'sympathetic')",-0.8416086,-0.78217876,0.53312457,0.59062296,-0.23657174,-0.2830169,0.043069,0.0372697,-0.0057993
11,0.36472556,0.35690352,"('unhelpful', 'helpful')",0.18500659,0.25355124,0.7742485,0.7896069,2.0387528,2.04258,0.8406833,0.8606604,0.0199771
12,-0.07834697,0.038785167,"('unsupportive', 'supportive')",1.944708,2.2120821,1.1252786,1.3276488,-1.555328,-1.5383736,0.3590779,0.5100356,0.1509577
13,1.2595885,1.2060553,"('impolite', 'polite')",-0.0048082764,-0.027035715,1.3769228,1.350299,-0.1367038,-0.14950307,0.6237498,0.5949539,-0.0287959
14,1.5399456,1.4866487,"('antisocial', 'social')",0.40332738,0.41023073,1.5748394,1.5400617,-0.40246883,-0.46383092,0.7789108,0.7432775,-0.0356333
15,0.37549683,0.25390357,"('boring', 'funny')",0.7072124,0.5779321,-0.004123183,-0.07089301,0.8432448,0.8066233,0.4804577,0.3918915,-0.0885662
16,-0.9488284,-0.90420663,"('unpopular', 'popular')",-0.11849274,-0.11244419,-0.43585622,-0.4474148,0.46922648,0.4209345,-0.2584877,-0.2607828,-0.0022951
17,-0.19675219,-0.091391124,"('nasty', 'nice')",-1.3205521,-1.1945919,-0.06058114,0.014854914,-0.27074564,-0.20851633,-0.4621578,-0.3699111,0.0922467
18,-0.32123655,-0.329887,"('disagreeable', 'welcoming')",0.92805314,1.0410557,-0.3224585,-0.2639004,-0.37693986,-0.4047947,-0.0231454,0.0106184,0.0337638
19,-1.7481226,-1.6658018,"('inhospitable', 'hospitable')",0.5090312,0.5913937,-0.528676,-0.4593538,0.013214618,0.09166056,-0.4386382,-0.3605253,0.0781129
20,0.2424472,0.22395082,"('rough', 'thoughtful')",0.4638558,0.50828546,0.3767789,0.37281784,0.56814575,0.52159894,0.4128069,0.4066633,-0.0061436
21,1.7970561,1.7096921,"('immoral', 'moral')",-0.091799915,-0.12170136,2.6638746,2.6368613,-0.3569514,-0.32079208,1.003045,0.976015,-0.02703
22,0.68583935,0.68896437,"('untrustworthy', 'trustworthy')",0.115763895,0.13522108,0.08751941,0.08261473,-0.8719232,-0.8827478,0.0042999,0.0060131,0.0017132
23,0.28074273,0.18062425,"('insincere', 'sincere')",0.41230658,0.48047283,1.1727337,1.1540407,5.5023966,5.432327,1.8420448,1.8118662,-0.0301786
24,0.21725193,0.18330286,"('dishonest', 'honest')",-0.31686231,-0.30861887,0.09277955,0.07557982,0.57817656,0.5346786,0.1428364,0.1212356,-0.0216008
25,-1.5613678,-1.6097405,"('egoistic', 'altruistic')",0.53872496,0.4852625,-0.09385241,-0.1569233,1.4857922,1.4278167,0.0923242,0.0366039,-0.0557203
26,-0.5076065,-0.5837841,"('hardhearted', 'benevolent')",1.556423,1.5881305,0.7272649,0.70290554,1.8699704,1.827294,0.911513,0.8836365,-0.0278765
27,-0.69861424,-0.7156144,"('hardhearted', 'softhearted')",-0.43188816,-0.32470182,0.29845586,0.36398953,1.1221164,1.0285894,0.0725175,0.0880657,0.0155482
