,agilent_male,agilent_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2918993,-1.4521044,"('unsociable', 'sociable')",-0.8925872,-1.0182369,-0.43966523,-0.56751883,-0.8747172,-1.01262,-0.1379028
1,0.29317153,0.09561955,"('unfriendly', 'friendly')",-0.07256969,-0.33756152,2.0374882,1.8494245,0.7526967,0.5358275,-0.2168692
2,0.22707166,0.29023278,"('unlikable', 'likable')",0.46602452,0.508922,0.63640416,0.68425864,0.4431668,0.4944712,0.0513044
3,-1.9095826,-1.8259566,"('repellent', 'pleasant')",-0.1175594,-0.019198403,-0.115524136,-0.053752635,-0.714222,-0.6329692,0.0812528
4,0.43294674,0.3720488,"('disliked', 'liked')",-0.19748223,-0.22901241,-5.5411706,-5.5732074,-1.7685687,-1.810057,-0.0414883
5,1.6492665,1.6186445,"('distant', 'outgoing')",0.15704638,0.10578699,0.30678427,0.27102488,0.7043657,0.6651522,-0.0392135
6,1.3308964,1.3349657,"('distant', 'open')",-0.26695284,-0.356264,0.9883921,0.93255645,0.6841119,0.6370861,-0.0470258
7,-0.15575436,-0.10506439,"('insensitive', 'sensitive')",-0.068807885,0.051150076,0.46454635,0.5138443,0.0799947,0.15331,0.0733153
8,-0.14791037,-0.3082226,"('unaffectionate', 'affectionate')",-0.4427003,-0.6328742,0.845469,0.6962751,0.0849528,-0.0816072,-0.16656
9,-0.17547727,-0.27391818,"('unaffectionate', 'caring')",0.111082695,-0.028405689,1.3988718,1.329307,0.4448257,0.3423277,-0.102498
10,-2.4072928,-2.4158943,"('unsympathetic', 'sympathetic')",-1.2092568,-1.1896901,-0.5689334,-0.6021291,-1.395161,-1.4025712,-0.0074102
11,0.027516002,0.08590162,"('unhelpful', 'helpful')",1.1306994,1.1945915,1.5009115,1.4698318,0.8863756,0.916775,0.0303994
12,0.53211313,0.57241976,"('unsupportive', 'supportive')",0.5610266,0.6388683,-1.6354958,-1.6375785,-0.1807854,-0.1420968,0.0386886
13,-0.53932184,-0.49140856,"('impolite', 'polite')",-0.36883655,-0.27255127,-0.520463,-0.54534316,-0.4762071,-0.4364343,0.0397728
14,-1.6281707,-1.5609013,"('antisocial', 'social')",-0.0035743918,0.08042711,-1.0408683,-0.99902457,-0.8908711,-0.8264996,0.0643715
15,0.98748213,0.9457293,"('boring', 'funny')",-0.04447705,-0.083180115,0.8239859,0.81255245,0.588997,0.5583672,-0.0306298
16,0.25351116,0.13205034,"('unpopular', 'popular')",0.32642612,0.28594437,0.8386845,0.7958463,0.4728739,0.4046137,-0.0682602
17,0.093318135,0.11275837,"('nasty', 'nice')",-0.25485346,-0.16494869,-0.22608392,-0.18523994,-0.1292064,-0.0791434,0.050063
18,0.032233942,0.068432555,"('disagreeable', 'welcoming')",0.38018855,0.42425492,-0.19043346,-0.27575627,0.0739964,0.0723104,-0.001686
19,0.26335377,0.26865888,"('inhospitable', 'hospitable')",0.004851762,-0.066177055,0.09347762,0.1434803,0.120561,0.1153207,-0.0052403
20,0.6973647,0.6788582,"('rough', 'thoughtful')",1.100744,1.1731398,0.937198,0.91056067,0.9117689,0.9208529,0.009084
21,-1.2012621,-1.1898947,"('immoral', 'moral')",0.0723203,0.10542773,-1.1370678,-1.0858485,-0.7553365,-0.7234384,0.0318981
22,-0.70636743,-0.715299,"('untrustworthy', 'trustworthy')",-0.43443313,-0.43669814,-1.2511808,-1.304107,-0.7973271,-0.8187013,-0.0213742
23,-0.6326459,-0.65241194,"('insincere', 'sincere')",-0.59183896,-0.5984111,4.883616,4.752153,1.2197104,1.16711,-0.0526004
24,-1.8922143,-1.8481923,"('dishonest', 'honest')",-2.1100419,-2.151725,0.5650436,0.4864654,-1.1457376,-1.1711507,-0.0254131
25,-0.026328309,-0.1346549,"('egoistic', 'altruistic')",0.6946397,0.62863034,1.7780911,1.7484702,0.8154675,0.7474819,-0.0679856
26,0.57978547,0.53179455,"('hardhearted', 'benevolent')",0.28177708,0.256311,1.8021233,1.7330564,0.8878953,0.8403873,-0.047508
27,0.3829945,0.47676596,"('hardhearted', 'softhearted')",0.13548237,0.20225449,1.6984143,1.661558,0.7389638,0.7801929,0.0412291
28,-1.3117571,-1.4578437,"('disloyal', 'loyal')",-0.5020546,-0.62667847,0.5969211,0.458942,-0.4056302,-0.5418601,-0.1362299
29,-0.15487713,-0.17657965,"('unfair', 'fair')",-0.7241604,-0.7309739,-0.60611904,-0.7239404,-0.4950522,-0.5438313,-0.0487791
30,-0.14625819,-0.14565478,"('intolerant', 'tolerant')",1.1279185,1.0791595,0.98688906,0.92999154,0.6561831,0.6211654,-0.0350177
31,0.27136865,0.18435697,"('evil', 'good')",-0.18364275,-0.3052783,-0.33541626,-0.45290148,-0.0825634,-0.1912743,-0.1087109
32,-1.2795024,-1.2104268,"('unkind', 'kind')",-0.63504785,-0.55514705,0.64752346,0.5685741,-0.4223423,-0.3989999,0.0233424
33,1.4334286,1.3499745,"('wrong', 'right')",0.89134896,0.8561288,0.010382235,-0.04232038,0.7783866,0.7212609,-0.0571257
34,0.5095177,0.56999546,"('mean', 'honorable')",-0.43993172,-0.35883212,5.7259216,5.8071094,1.9318358,2.006091,0.0742552
35,1.4069405,1.3399985,"('corrupt', 'incorrupt')",0.21437377,0.10608479,0.4279729,0.32433668,0.6830958,0.59014,-0.0929558
36,1.2759348,1.0492254,"('hostile', 'amicable')",-0.38011637,-0.6266784,0.7625207,0.5880207,0.5527797,0.3368559,-0.2159238
37,-0.1908969,-0.09741579,"('fake', 'genuine')",-0.25847432,-0.1541337,0.10709861,0.1373429,-0.1140909,-0.0380689,0.076022
38,-0.82102764,-0.7879938,"('untruthful', 'truthful')",-0.49001956,-0.49612308,0.047617316,0.03837821,-0.4211433,-0.4152462,0.0058971
39,0.90263253,0.937861,"('exploitative', 'cooperative')",0.9790122,1.0149449,0.12749219,0.09719661,0.6697123,0.6833342,0.0136219
40,-0.6995833,-0.7272259,"('stingy', 'generous')",0.03226474,0.12464,-1.2285138,-1.29657,-0.6319441,-0.633052,-0.0011079
41,-1.1666968,-1.2961148,"('unforgiving', 'forgiving')",-0.7711654,-0.7854199,0.25839266,0.13147977,-0.5598232,-0.6500183,-0.0901951
42,-0.3264198,-0.0873871,"('unreliable', 'reliable')",-0.9736931,-0.7283634,-2.988485,-2.9078517,-1.4295327,-1.2412008,0.1883319
43,-0.8918144,-0.78093016,"('irresponsible', 'responsible')",-1.047082,-0.94637,-0.016271397,-0.011702701,-0.6517226,-0.5796676,0.072055
44,-0.09359824,0.03715145,"('prejudiced', 'unprejudiced')",-0.115191475,0.00089878216,-1.3704107,-1.3552946,-0.5264001,-0.4390815,0.0873186
45,-2.4052672,-2.4425995,"('incompetent', 'competent')",-1.325424,-1.3473318,-0.709872,-0.7340616,-1.4801877,-1.5079977,-0.02781
46,-1.0670177,-1.0535347,"('uncompetitive', 'competitive')",0.46027613,0.58410025,-1.1558676,-1.1715086,-0.5875364,-0.546981,0.0405554
47,0.38609034,0.51183635,"('stupid', 'smart')",0.8254396,0.93455553,5.3604016,5.3899508,2.1906439,2.2787809,0.088137
48,-0.6421911,-0.8283105,"('unintelligent', 'intelligent')",0.48419654,0.36793447,0.6638508,0.61576086,0.1686187,0.0517949,-0.1168238
49,0.5665988,0.6723214,"('unable', 'able')",0.7398513,0.8427512,-0.1029177,0.022009563,0.4011775,0.5123607,0.1111832
50,1.0295527,1.1807336,"('clumsy', 'skillful')",0.8803461,1.0353928,0.09111228,0.05409514,0.6670037,0.7567405,0.0897368
51,-1.3826451,-1.44308,"('uneducated', 'educated')",-0.19871125,-0.24932514,0.22892854,0.1938108,-0.4508093,-0.4995314,-0.0487221
52,1.5598586,1.3712163,"('irrational', 'rational')",0.35917664,0.12136627,0.55126894,0.3983024,0.8234347,0.630295,-0.1931397
53,0.79183143,0.7228711,"('uncreative', 'creative')",1.1812617,1.0846034,1.2790985,1.2102374,1.0840638,1.005904,-0.0781598
54,0.91136503,0.7869636,"('incapable', 'capable')",0.6216055,0.4593372,1.143041,1.1319487,0.8920039,0.7927499,-0.099254
55,-1.9049698,-2.0033867,"('incompetent', 'clever')",-0.35564667,-0.36282718,-0.3536906,-0.36128896,-0.8714357,-0.9091676,-0.0377319
56,-0.6131729,-0.5684025,"('impractical', 'practical')",-0.67442995,-0.672645,-0.642666,-0.62153697,-0.643423,-0.6208615,0.0225615
57,-0.4248261,-0.54182035,"('unimaginative', 'imaginative')",0.39808103,0.31435445,-2.1574638,-2.192604,-0.7280696,-0.80669,-0.0786204
58,0.19422878,0.09152556,"('undiscriminating', 'discriminating')",0.55050737,0.47114748,-0.015136492,-0.059179023,0.2431999,0.1678313,-0.0753686
59,1.145992,1.1663587,"('foolish', 'wise')",0.56824803,0.49716267,0.6475691,0.61488664,0.7872698,0.7594694,-0.0278004
60,-1.0157208,-0.93443614,"('inefficient', 'efficient')",0.20239602,0.33397323,-0.6109856,-0.5235653,-0.4747701,-0.3746761,0.100094
61,0.60828346,0.500567,"('illogical', 'logical')",0.5252949,0.37653542,0.20832615,0.08701195,0.4473015,0.3213715,-0.12593
62,-1.2769123,-1.1986694,"('incompetent', 'brilliant')",0.44793674,0.57079595,-0.26115084,-0.1673501,-0.3633755,-0.2650745,0.098301
63,-0.14000161,-0.08014838,"('unperceptive', 'insightful')",0.6702371,0.7794067,0.6228426,0.6744514,0.3843594,0.4579032,0.0735438
64,-0.34755743,-0.31781662,"('shy', 'confident')",-0.26839885,-0.16995892,-6.531375,-6.4983473,-2.3824437,-2.3287075,0.0537362
65,-1.2827766,-1.2798668,"('insecure', 'secure')",-0.78500754,-0.7163743,-1.0396664,-0.98707366,-1.0358168,-0.9944383,0.0413785
66,0.27648258,0.30696923,"('inactive', 'active')",-0.18505487,-0.15811546,1.4847981,1.5443661,0.5254086,0.5644066,0.038998
67,0.611417,0.70676833,"('doubtful', 'determined')",0.5772715,0.6261689,-0.5730552,-0.5161219,0.2052111,0.2722718,0.0670607
68,0.32210156,0.3169706,"('dependent', 'independent')",0.07468646,0.019076956,-0.51187176,-0.48628485,-0.0383612,-0.0500791,-0.0117179
69,2.1495168,2.2102547,"('lazy', 'industrious')",1.5495825,1.7023504,0.27082354,0.35661733,1.3233076,1.4230741,0.0997665
70,-1.3367578,-1.2519104,"('lethargic', 'energetic')",-0.58040655,-0.43179333,0.039220944,0.115302116,-0.6259811,-0.5228006,0.1031805
71,1.4184908,1.3639542,"('diffident', 'self-confident')",1.0886946,1.096524,0.8136045,0.8155831,1.1069299,1.0920205,-0.0149094
72,-0.86499125,-0.8817221,"('unambitious', 'ambitious')",-1.1821833,-1.1924709,-1.3034621,-1.2557778,-1.1168788,-1.1099903,0.0068885
73,1.4384011,1.4793125,"('helpless', 'self-reliant')",0.7415133,0.70570004,-2.9335387,-2.931568,-0.2512081,-0.2488518,0.0023563
74,-0.413803,-0.3434146,"('undedicated', 'dedicated')",-0.2623595,-0.19504645,0.04118823,0.015519362,-0.2116581,-0.1743139,0.0373442
75,-0.122776344,-0.19756405,"('meek', 'impulsive')",0.08695555,0.04604961,-0.17068313,-0.08978145,-0.0688346,-0.080432,-0.0115974
76,-1.4418864,-1.2787896,"('anxious', 'daring')",0.0330806,0.29585066,-0.06411573,0.032531254,-0.4909739,-0.3168026,0.1741713
77,0.06423491,-0.05335622,"('unmotivated', 'motivated')",1.1504688,1.1302527,-1.1047975,-1.0327553,0.0366354,0.0147138,-0.0219216
78,0.26890683,0.28932264,"('nonresilient', 'resilient')",1.5589998,1.6986407,0.2690175,0.350587,0.6989747,0.7795168,0.0805421
79,0.018372145,-0.030685917,"('wavering', 'unwavering')",-0.9079583,-1.0085318,0.08506729,0.0668091,-0.268173,-0.3241362,-0.0559632
80,-0.70753443,-0.53511226,"('dominated', 'dominating')",0.18183179,0.4061286,-1.2880629,-1.1488743,-0.6045885,-0.4259527,0.1786358
81,-1.6912955,-1.7089219,"('submissive', 'aggressive')",0.14586975,0.17416272,-0.94257796,-0.87249136,-0.8293346,-0.8024168,0.0269178
82,-2.01097,-2.0730236,"('poor', 'rich')",-0.55262184,-0.62573695,5.4608126,5.4947257,0.9657402,0.9319884,-0.0337518
83,0.64027745,0.60129243,"('powerless', 'powerful')",0.43019253,0.41955107,-1.0220631,-1.0602459,0.0161356,-0.0131341,-0.0292697
84,1.5263758,1.4599581,"('inferior', 'superior')",0.64551765,0.5952323,0.9070853,0.8877607,1.0263262,0.9809837,-0.0453425
85,1.5188628,1.3967729,"('insignificant', 'prestigious')",1.0689234,1.0058651,1.3340491,1.2332197,1.3072785,1.2119525,-0.095326
86,-1.8206977,-2.0606852,"('uninfluential', 'influential')",-0.49485904,-0.7502439,-0.23118466,-0.3495338,-0.8489138,-1.0534876,-0.2045738
87,0.53191537,0.5095954,"('unsuccessful', 'successful')",1.0057967,1.0642023,0.7063068,0.79289955,0.7480063,0.7888991,0.0408928
88,-0.009144958,-0.028488576,"('low', 'eminent')",0.08131218,0.028442351,0.14626317,0.105272286,0.0728101,0.0350754,-0.0377347
