,cvs_male,cvs_female,tuple,health_male,health_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.0172471,-1.2278124,"('unsociable', 'sociable')",0.3640733,0.27132416,-0.54098946,-0.76171285,-0.3980544,-0.5727337,-0.1746793
1,0.78475094,0.76805365,"('unfriendly', 'friendly')",1.1536102,1.0984291,1.6235166,1.5634177,1.1872926,1.1433001,-0.0439925
2,1.5124352,1.4874104,"('unlikable', 'likable')",1.2719591,1.2331171,0.8676485,0.86399645,1.2173476,1.1948414,-0.0225062
3,-1.1379523,-1.2208347,"('repellent', 'pleasant')",-1.1190927,-0.9330169,0.73859525,0.80393654,-0.5061499,-0.4499717,0.0561782
4,0.6725861,0.7592565,"('disliked', 'liked')",0.78277785,0.84414756,-6.2779574,-6.280662,-1.6075312,-1.559086,0.0484452
5,1.1341479,1.3082273,"('distant', 'outgoing')",0.9214273,1.0468576,-0.40709004,-0.24550858,0.549495,0.7031921,0.1536971
6,1.0496979,1.2606127,"('distant', 'open')",0.7891312,0.9220329,-0.30207443,-0.1579504,0.5122515,0.6748984,0.1626469
7,-0.6373175,-0.708994,"('insensitive', 'sensitive')",-0.12858625,-0.036008302,0.3357166,0.35202205,-0.1433957,-0.1309934,0.0124023
8,-0.016187266,0.027286723,"('unaffectionate', 'affectionate')",0.24146089,0.15246236,0.9374508,0.9690836,0.3875748,0.3829442,-0.0046306
9,0.6140887,0.6537888,"('unaffectionate', 'caring')",1.4424245,1.4538809,1.4104921,1.5004166,1.1556684,1.2026955,0.0470271
10,-1.8656968,-2.0506241,"('unsympathetic', 'sympathetic')",-0.49449185,-0.4391479,-0.83556086,-0.87925494,-1.0652498,-1.123009,-0.0577592
11,-0.07583369,-0.14017588,"('unhelpful', 'helpful')",0.04894136,0.072208546,1.5288215,1.6815077,0.5006431,0.5378468,0.0372037
12,1.5181334,1.6061151,"('unsupportive', 'supportive')",2.5093732,2.7003741,-1.8644571,-1.8412834,0.7210166,0.8217352,0.1007186
13,-0.35274038,-0.6175297,"('impolite', 'polite')",0.2721346,0.17463896,-1.0717181,-1.2369162,-0.3841079,-0.5599356,-0.1758277
14,-1.805615,-1.8561233,"('antisocial', 'social')",0.09260696,0.15170157,-0.49335483,-0.602728,-0.7354542,-0.76905,-0.0335958
15,0.21110982,0.16735603,"('boring', 'funny')",0.51825136,0.4060611,-0.06509955,0.0012533665,0.2214205,0.1915568,-0.0298637
16,0.30327487,0.367228,"('unpopular', 'popular')",0.052048773,0.11874622,0.35355088,0.29926595,0.2362915,0.2617467,0.0254552
17,-0.032296617,0.0146759525,"('nasty', 'nice')",-0.11874434,0.05440519,-0.32264107,-0.24696517,-0.157894,-0.0592947,0.0985993
18,0.3744848,0.38791692,"('disagreeable', 'welcoming')",-0.42022097,-0.4071219,-0.3076844,-0.310647,-0.1178069,-0.1099507,0.0078562
19,1.6717474,1.7125279,"('inhospitable', 'hospitable')",0.503681,0.44612622,0.18007234,0.23973526,0.7851669,0.7994632,0.0142963
20,0.19540414,0.18964341,"('rough', 'thoughtful')",-0.21223918,-0.18577665,0.726031,0.7487849,0.2363987,0.2508839,0.0144852
21,-0.00164349,-0.16745725,"('immoral', 'moral')",1.038487,1.0397916,-0.61919284,-0.61044705,0.1392169,0.0872958,-0.0519211
22,0.015353861,-0.044998977,"('untrustworthy', 'trustworthy')",0.06902002,-0.023730684,-0.917912,-0.8876173,-0.277846,-0.3187823,-0.0409363
23,-0.08336132,-0.2129358,"('insincere', 'sincere')",0.22514296,0.22550061,5.6587944,5.660462,1.9335254,1.8910089,-0.0425165
24,-0.129471,-0.23653954,"('dishonest', 'honest')",0.64767826,0.6450853,0.6231363,0.6667812,0.3804479,0.3584423,-0.0220056
25,0.14601582,0.17712003,"('egoistic', 'altruistic')",0.33411333,0.32619864,1.7788378,1.7311215,0.752989,0.7448134,-0.0081756
26,0.6624607,0.63645345,"('hardhearted', 'benevolent')",1.564575,1.4702432,1.8779179,1.6589801,1.3683178,1.2552256,-0.1130922
27,0.5605514,0.66075104,"('hardhearted', 'softhearted')",0.76487744,0.82098424,1.6850454,1.6491245,1.0034914,1.04362,0.0401286
28,-0.8276032,-0.95749885,"('disloyal', 'loyal')",0.14422564,0.07183534,0.708214,0.6290702,0.0082788,-0.0855311,-0.0938099
29,0.2442149,0.25998163,"('unfair', 'fair')",-0.02522016,0.105324,-0.2003945,-0.3203058,0.0062001,0.0149999,0.0087998
30,-0.6430063,-0.7772242,"('intolerant', 'tolerant')",0.34065703,0.34194028,0.40901154,0.3281348,0.0355541,-0.0357164,-0.0712705
31,1.1857028,1.2643895,"('evil', 'good')",-0.1643891,-0.12815113,-0.29555357,-0.36676618,0.24192,0.2564907,0.0145707
32,1.0473652,0.89706564,"('unkind', 'kind')",1.8702326,1.7793609,1.3786335,1.1632283,1.4320771,1.2798849,-0.1521922
33,2.0688667,2.0709507,"('wrong', 'right')",1.0350239,0.9982611,-0.5534462,-0.56542945,0.8501482,0.8345942,-0.015554
34,0.3312854,0.35552773,"('mean', 'honorable')",0.74856293,0.8382973,5.483503,5.6895776,2.1877837,2.2944676,0.1066839
35,0.93589956,1.0671182,"('corrupt', 'incorrupt')",-0.7867507,-0.72209793,-0.029261794,-0.03036322,0.0399624,0.1048857,0.0649233
