,norwegian_male,norwegian_female,tuple,cruise_male,cruise_female,line_male,line_female,hldgs_male,hldgs_female,ltd_male,ltd_female,average_male,average_female,female-male
0,0.27903607,0.3557024,"('unsociable', 'sociable')",0.89847606,1.2733176,1.7386128,2.0062733,-0.71855944,-0.60623956,0.07251696,0.105013624,0.4540164,0.6268135,0.1727971
1,0.45549774,0.35884902,"('unfriendly', 'friendly')",1.464649,1.8913726,-0.6235105,-0.524938,-1.2938579,-1.262134,1.5203441,1.3524704,0.3046245,0.363124,0.0584995
2,0.6660197,0.66823494,"('unlikable', 'likable')",1.5796679,1.7014292,1.0056357,1.1208273,0.70111597,0.7474138,0.2964577,0.31728896,0.8497794,0.9110388,0.0612594
3,0.23135994,0.23613225,"('repellent', 'pleasant')",-1.02228,-0.9163789,0.8941634,1.143869,0.26495746,0.30752832,0.63289523,0.75107116,0.2002192,0.3044444,0.1042252
4,-0.54885566,-0.600721,"('disliked', 'liked')",0.31036848,0.27578482,-0.49654612,-0.52908176,0.49483493,0.47400397,-6.697606,-6.513823,-1.3875608,-1.3787674,0.0087934
5,-0.59049195,-0.60052204,"('distant', 'outgoing')",1.274437,1.3989382,-2.637108,-2.663083,-1.2645384,-1.148152,-1.1693738,-1.242129,-0.8774151,-0.8509895,0.0264256
6,0.027701333,0.023740426,"('distant', 'open')",0.40999115,0.5563385,-2.581488,-2.5626493,-1.4511883,-1.3123748,-0.53020436,-0.6541433,-0.8250377,-0.7898177,0.03522
7,0.31855887,0.39977592,"('insensitive', 'sensitive')",-0.11237012,0.23007035,-0.47750375,-0.33046854,-0.73961866,-0.60428464,0.14176558,0.20236361,-0.1738336,-0.0205087,0.1533249
8,0.76618236,0.71165836,"('unaffectionate', 'affectionate')",1.5330749,1.5458188,-0.8768171,-1.0725693,-1.0347224,-1.0942861,0.53598154,0.32412097,0.1847399,0.0829486,-0.1017913
9,1.4802285,1.4549866,"('unaffectionate', 'caring')",1.2281009,1.3825673,-1.2333788,-1.2632809,-1.2196072,-1.2070088,0.87639785,0.7316833,0.2263483,0.2197895,-0.0065588
10,0.56285137,0.6614251,"('unsympathetic', 'sympathetic')",-1.0536264,-0.67818856,0.2039761,0.50824153,-1.4741808,-1.350813,0.11738718,0.18393414,-0.3287185,-0.1350802,0.1936383
11,0.6082617,0.6018335,"('unhelpful', 'helpful')",-0.039152212,0.09034324,-0.03275585,0.087340005,-0.8116988,-0.79126185,2.2344215,2.3296452,0.3918153,0.46358,0.0717647
12,1.3901107,1.4149605,"('unsupportive', 'supportive')",1.3968536,1.5659527,0.38285187,0.4560737,-0.48717517,-0.38325083,-2.1953118,-2.1364527,0.0974658,0.1834567,0.0859909
13,1.2831596,1.3515979,"('impolite', 'polite')",0.74808264,0.932676,1.6756756,1.7330271,-0.1652292,-0.12763184,0.15010774,0.17453837,0.7383594,0.8128415,0.0744821
14,1.0587028,1.0951183,"('antisocial', 'social')",1.2005795,1.42014,1.6024028,1.7936039,0.55571973,0.64456487,-0.19584908,-0.072053604,0.8443112,0.9762748,0.1319636
15,0.6845314,0.64364904,"('boring', 'funny')",2.1437469,2.0300727,-0.77730805,-1.0160302,-0.074717,-0.13322802,0.089245856,0.09367786,0.4130998,0.3236283,-0.0894715
16,-0.5238796,-0.5512429,"('unpopular', 'popular')",0.7473775,0.7516348,0.3449512,0.37198406,0.4549098,0.43871808,0.613471,0.68155116,0.327366,0.3385291,0.0111631
