,cimarex_male,cimarex_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,-0.8675813,-0.9187404,"('unsociable', 'sociable')",0.5582625,0.41030127,-0.26715475,-0.39688528,-0.1921578,-0.3017748,-0.109617
1,-1.9728286,-2.0608256,"('unfriendly', 'friendly')",0.5405847,0.29944065,0.700419,0.6497325,-0.2439416,-0.3705508,-0.1266092
2,1.6195543,1.674513,"('unlikable', 'likable')",1.580449,1.5350063,1.2308674,1.3659973,1.4769568,1.5251722,0.0482154
3,-0.09381392,0.015186474,"('repellent', 'pleasant')",-0.100531965,-0.07150963,0.64192957,0.6343785,0.1491946,0.1926851,0.0434905
4,-0.34459558,-0.42282656,"('disliked', 'liked')",0.45964566,0.3379513,-6.4548965,-6.4391,-2.1132822,-2.1746583,-0.0613761
5,-1.3296006,-1.284193,"('distant', 'outgoing')",0.17391537,0.16486551,-1.1428506,-0.9816229,-0.7661786,-0.7003168,0.0658618
6,-1.8719666,-1.8339003,"('distant', 'open')",-0.44049883,-0.5371287,-0.87450606,-0.74906874,-1.0623238,-1.0400325,0.0222913
7,0.05647546,0.11978814,"('insensitive', 'sensitive')",0.8017195,0.86996955,-0.36483023,-0.3334981,0.1644549,0.2187532,0.0542983
8,-1.577398,-1.6894225,"('unaffectionate', 'affectionate')",-0.36215883,-0.51672435,0.0680465,0.10664269,-0.6238368,-0.6998347,-0.0759979
9,-1.269339,-1.3469976,"('unaffectionate', 'caring')",0.6944493,0.56747633,0.66168123,0.6802725,0.0289305,-0.0330829,-0.0620134
10,-0.21788505,-0.27596164,"('unsympathetic', 'sympathetic')",-0.19029078,-0.23116648,-0.32211906,-0.35962474,-0.2434316,-0.2889176,-0.045486
11,0.38782147,0.4398799,"('unhelpful', 'helpful')",0.7564265,0.78698486,2.0479593,2.0794435,1.0640691,1.1021028,0.0380337
12,-0.22501126,-0.13273261,"('unsupportive', 'supportive')",0.98371905,1.0249562,-2.1995494,-2.0910494,-0.4802806,-0.3996086,0.080672
13,-0.02101741,0.0061133807,"('impolite', 'polite')",0.21671318,0.34211338,-0.43350592,-0.4132734,-0.0792701,-0.0216822,0.0575879
14,0.59599924,0.6584624,"('antisocial', 'social')",1.2716186,1.2678738,-0.10679247,-0.20655382,0.5869418,0.5732608,-0.013681
15,0.3894087,0.24825124,"('boring', 'funny')",0.2708832,0.17394617,0.5759496,0.55437523,0.4120805,0.3255242,-0.0865563
16,-0.24097098,-0.360329,"('unpopular', 'popular')",-0.23375124,-0.464375,0.40754184,0.23081216,-0.0223935,-0.197964,-0.1755705
17,-0.28425497,-0.2536386,"('nasty', 'nice')",-1.0430186,-0.96857804,-0.28313988,-0.30094457,-0.5368045,-0.5077204,0.0290841
18,-0.40497774,-0.31943327,"('disagreeable', 'welcoming')",-0.87034035,-0.9036825,-0.9032625,-0.83840907,-0.7261936,-0.687175,0.0390186
19,-1.2571222,-1.2568549,"('inhospitable', 'hospitable')",-1.0070995,-1.0485573,-0.85490686,-0.707812,-1.0397095,-1.0044081,0.0353014
20,-0.18450965,-0.14749436,"('rough', 'thoughtful')",-0.29024744,-0.23069379,0.43888038,0.38812506,-0.0119589,0.0033123,0.0152712
21,1.2185296,1.1452038,"('immoral', 'moral')",1.6313891,1.5367814,-0.3076545,-0.3173908,0.8474215,0.7881982,-0.0592233
22,0.60991335,0.6415724,"('untrustworthy', 'trustworthy')",-0.56755394,-0.6816618,-0.2739609,-0.282033,-0.0772005,-0.1073741,-0.0301736
