,plum_male,plum_female,tuple,creek_male,creek_female,timber_male,timber_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3067383,-1.4132987,"('unsociable', 'sociable')",-1.1877627,-1.2792976,0.18523267,0.17401206,-0.10940983,-0.1641195,-0.6652532,-0.749668,-0.6167863,-0.6864743,-0.069688
1,0.4615788,0.43998864,"('unfriendly', 'friendly')",-0.38238955,-0.33530623,0.993191,0.93372285,-0.3556299,-0.4934699,2.6484365,2.41616,0.6730374,0.5922191,-0.0808183
2,-0.25864428,-0.24272297,"('unlikable', 'likable')",-0.2460941,-0.1370711,-0.034550317,0.033931065,0.88889796,0.97263277,0.83702236,0.87130815,0.2373263,0.2996156,0.0622893
3,-0.6089373,-0.47774288,"('repellent', 'pleasant')",0.059857808,0.14463724,-0.010403929,0.04507906,0.8012072,0.8588592,-0.102248415,-0.06342103,0.0278951,0.1014823,0.0735872
4,0.7617334,0.7346098,"('disliked', 'liked')",0.6026194,0.5561183,-0.07516201,-0.11326936,-0.16744253,-0.25786614,-6.5414553,-6.6159368,-1.0839415,-1.1392689,-0.0553274
5,1.3191404,1.311471,"('distant', 'outgoing')",0.3365586,0.3967948,0.17812303,0.18476245,-0.258863,-0.27772003,0.41676822,0.34312758,0.3983454,0.3916872,-0.0066582
6,1.0395571,1.0604907,"('distant', 'open')",0.17591931,0.23943149,-0.24161166,-0.2687621,-0.8768984,-0.9333168,1.0216262,0.9293842,0.2237185,0.2054455,-0.018273
7,-0.48244873,-0.46149096,"('insensitive', 'sensitive')",-0.252727,-0.19131476,0.3736537,0.4048029,-0.46197915,-0.36671567,0.84983546,0.8182991,0.0052669,0.0407161,0.0354492
8,0.18820032,0.18543851,"('unaffectionate', 'affectionate')",-0.22127613,-0.15982814,0.5927843,0.54129094,-1.364178,-1.4496013,1.1656873,0.9947635,0.0722436,0.0224127,-0.0498309
9,0.7265402,0.72044796,"('unaffectionate', 'caring')",0.18550755,0.26782313,1.2875372,1.2629905,-0.75136554,-0.78042936,1.7030197,1.5880467,0.6302478,0.6117758,-0.018472
10,-1.3748616,-1.3691866,"('unsympathetic', 'sympathetic')",-1.2306241,-1.1772541,-0.6089613,-0.5935244,-1.1338022,-1.0497998,-0.8028544,-0.7696187,-1.0302208,-0.9918767,0.0383441
11,-1.2500254,-1.2476854,"('unhelpful', 'helpful')",-0.08487094,-0.051004406,0.27134782,0.3396057,-0.31261337,-0.20244741,1.7928672,1.892688,0.0833411,0.1462313,0.0628902
12,0.16392174,0.19047053,"('unsupportive', 'supportive')",0.47289935,0.5595902,1.0474163,1.1606803,-0.60062426,-0.46387285,-1.8217742,-1.8693253,-0.1476322,-0.0844914,0.0631408
13,-0.25180644,-0.34648693,"('impolite', 'polite')",-0.79617447,-0.87371653,-0.22523093,-0.21848679,-0.07508829,-0.04770256,-0.46244067,-0.4837647,-0.3621481,-0.3940315,-0.0318834
14,-0.49709862,-0.5629173,"('antisocial', 'social')",-0.8199214,-0.8467399,0.58362824,0.65111893,0.42579883,0.5244503,-0.9498663,-0.9727814,-0.2514918,-0.2413739,0.0101179
15,0.12795918,0.10031965,"('boring', 'funny')",-0.2648558,-0.3137568,-0.11571362,-0.13590375,0.045790017,0.012316372,0.67442864,0.6688282,0.0935217,0.0663607,-0.027161
