,wage_male,wage_female,tuple,average_male,average_female,female-male
0,0.42071894,0.39936936,"('unsociable', 'sociable')",0.4207189,0.3993694,-0.0213495
1,1.0586805,1.0930609,"('unfriendly', 'friendly')",1.0586805,1.0930609,0.0343804
2,-0.011209916,0.17561421,"('unlikable', 'likable')",-0.0112099,0.1756142,0.1868241
3,0.9433361,1.1266106,"('repellent', 'pleasant')",0.9433361,1.1266106,0.1832745
4,-7.11146,-7.2537456,"('disliked', 'liked')",-7.1114602,-7.2537456,-0.1422854
5,-0.93876696,-0.8686178,"('distant', 'outgoing')",-0.938767,-0.8686178,0.0701492
6,-0.30288762,-0.36223668,"('distant', 'open')",-0.3028876,-0.3622367,-0.0593491
7,1.6084989,1.7256557,"('insensitive', 'sensitive')",1.6084989,1.7256557,0.1171568
8,1.0046104,0.92589104,"('unaffectionate', 'affectionate')",1.0046104,0.925891,-0.0787194
9,1.3536625,1.369086,"('unaffectionate', 'caring')",1.3536625,1.369086,0.0154235
10,1.4033127,1.4985381,"('unsympathetic', 'sympathetic')",1.4033127,1.4985381,0.0952254
11,1.5036153,1.6418478,"('unhelpful', 'helpful')",1.5036153,1.6418478,0.1382325
12,-1.503954,-1.4088106,"('unsupportive', 'supportive')",-1.5039541,-1.4088106,0.0951435
13,0.00726033,0.28539467,"('impolite', 'polite')",0.0072603,0.2853947,0.2781344
14,0.35992524,0.46506023,"('antisocial', 'social')",0.3599252,0.4650602,0.105135
15,0.4618476,0.41840708,"('boring', 'funny')",0.4618476,0.4184071,-0.0434405
16,-0.728848,-0.70699424,"('unpopular', 'popular')",-0.728848,-0.7069942,0.0218538
17,-0.0011492148,-0.04311825,"('nasty', 'nice')",-0.0011492,-0.0431182,-0.041969
18,-0.64866865,-0.45436966,"('disagreeable', 'welcoming')",-0.6486686,-0.4543697,0.1942989
19,-0.62285274,-0.61608505,"('inhospitable', 'hospitable')",-0.6228527,-0.6160851,0.0067676
20,0.63003576,0.54877144,"('rough', 'thoughtful')",0.6300358,0.5487714,-0.0812644
21,0.059475847,0.37365755,"('immoral', 'moral')",0.0594758,0.3736576,0.3141818
22,-0.08523379,0.046887867,"('untrustworthy', 'trustworthy')",-0.0852338,0.0468879,0.1321217
23,6.196111,6.45431,"('insincere', 'sincere')",6.1961112,6.4543099,0.2581987
24,1.6497247,1.7099922,"('dishonest', 'honest')",1.6497247,1.7099922,0.0602675
25,0.90918195,0.90334237,"('egoistic', 'altruistic')",0.909182,0.9033424,-0.0058396
26,1.3797024,1.1301537,"('hardhearted', 'benevolent')",1.3797024,1.1301537,-0.2495487
27,1.8792156,1.6395395,"('hardhearted', 'softhearted')",1.8792156,1.6395395,-0.2396761
28,1.414573,1.2978334,"('disloyal', 'loyal')",1.414573,1.2978334,-0.1167396
29,-0.5750334,-0.7072106,"('unfair', 'fair')",-0.5750334,-0.7072106,-0.1321772
30,0.83618236,1.0196205,"('intolerant', 'tolerant')",0.8361824,1.0196205,0.1834381
31,-1.1903441,-1.3367097,"('evil', 'good')",-1.1903441,-1.3367097,-0.1463656
32,1.1534916,1.101024,"('unkind', 'kind')",1.1534916,1.101024,-0.0524676
33,-0.63708776,-0.61209184,"('wrong', 'right')",-0.6370878,-0.6120918,0.024996
34,4.343785,4.644961,"('mean', 'honorable')",4.3437848,4.6449609,0.3011761
35,-0.94854033,-1.375439,"('corrupt', 'incorrupt')",-0.9485403,-1.375439,-0.4268987
36,-0.8888404,-1.132954,"('hostile', 'amicable')",-0.8888404,-1.132954,-0.2441136
37,1.1184129,1.1173793,"('fake', 'genuine')",1.1184129,1.1173793,-0.0010336
38,-0.49287912,-0.36705115,"('untruthful', 'truthful')",-0.4928791,-0.3670512,0.1258279
39,0.3182328,0.42163488,"('exploitative', 'cooperative')",0.3182328,0.4216349,0.1034021
40,-0.95213985,-0.97405297,"('stingy', 'generous')",-0.9521399,-0.974053,-0.0219131
41,0.6188526,0.48161483,"('unforgiving', 'forgiving')",0.6188526,0.4816148,-0.1372378
42,-2.0418017,-1.9258672,"('unreliable', 'reliable')",-2.0418017,-1.9258672,0.1159345
43,1.0017987,1.2147181,"('irresponsible', 'responsible')",1.0017987,1.2147181,0.2129194
44,-1.2990115,-1.3136241,"('prejudiced', 'unprejudiced')",-1.2990115,-1.3136241,-0.0146126
45,0.7345536,0.59579337,"('incompetent', 'competent')",0.7345536,0.5957934,-0.1387602
46,-0.41577277,-0.33282688,"('uncompetitive', 'competitive')",-0.4157728,-0.3328269,0.0829459
47,4.983426,5.170079,"('stupid', 'smart')",4.9834261,5.1700792,0.1866531
48,0.5451909,0.6453928,"('unintelligent', 'intelligent')",0.5451909,0.6453928,0.1002019
49,-0.3006392,-0.1207469,"('unable', 'able')",-0.3006392,-0.1207469,0.1798923
50,-0.40297583,-0.41366863,"('clumsy', 'skillful')",-0.4029758,-0.4136686,-0.0106928
51,0.36461604,0.51203877,"('uneducated', 'educated')",0.364616,0.5120388,0.1474228
52,-0.2531851,-0.4639221,"('irrational', 'rational')",-0.2531851,-0.4639221,-0.210737
53,-0.0035179015,-0.08138663,"('uncreative', 'creative')",-0.0035179,-0.0813866,-0.0778687
54,0.6770633,0.812245,"('incapable', 'capable')",0.6770633,0.812245,0.1351817
55,0.9688924,1.2404612,"('incompetent', 'clever')",0.9688924,1.2404612,0.2715688
56,0.32250524,0.46229994,"('impractical', 'practical')",0.3225052,0.4622999,0.1397947
57,-1.7181374,-1.8007894,"('unimaginative', 'imaginative')",-1.7181374,-1.8007894,-0.082652
58,0.5041673,0.52121603,"('undiscriminating', 'discriminating')",0.5041673,0.521216,0.0170487
59,-0.31049272,-0.26190013,"('foolish', 'wise')",-0.3104927,-0.2619001,0.0485926
60,0.28296387,0.719781,"('inefficient', 'efficient')",0.2829639,0.719781,0.4368171
61,0.6477782,0.500878,"('illogical', 'logical')",0.6477782,0.500878,-0.1469002
62,0.617286,0.9519246,"('incompetent', 'brilliant')",0.617286,0.9519246,0.3346386
63,0.22759035,0.44012034,"('unperceptive', 'insightful')",0.2275904,0.4401203,0.2125299
64,-6.392656,-6.1273093,"('shy', 'confident')",-6.3926558,-6.1273093,0.2653465
65,0.48387098,0.82124186,"('insecure', 'secure')",0.483871,0.8212419,0.3373709
66,-0.22255896,-0.43829352,"('inactive', 'active')",-0.222559,-0.4382935,-0.2157345
67,-0.72235847,-0.70191634,"('doubtful', 'determined')",-0.7223585,-0.7019163,0.0204422
68,-0.96725184,-0.73134434,"('dependent', 'independent')",-0.9672518,-0.7313443,0.2359075
69,-2.0951998,-2.2044418,"('lazy', 'industrious')",-2.0951998,-2.2044418,-0.109242
70,1.7825074,1.8480757,"('lethargic', 'energetic')",1.7825074,1.8480757,0.0655683
71,0.3956137,0.4202917,"('diffident', 'self-confident')",0.3956137,0.4202917,0.024678
72,0.9359451,1.186558,"('unambitious', 'ambitious')",0.9359451,1.186558,0.2506129
73,-2.8328338,-2.7180798,"('helpless', 'self-reliant')",-2.8328338,-2.7180798,0.114754
74,0.58861,0.45705855,"('undedicated', 'dedicated')",0.58861,0.4570585,-0.1315515
75,-1.0791663,-1.112359,"('meek', 'impulsive')",-1.0791663,-1.112359,-0.0331927
76,0.5366536,0.75036126,"('anxious', 'daring')",0.5366536,0.7503613,0.2137077
77,-1.4114263,-1.2478282,"('unmotivated', 'motivated')",-1.4114263,-1.2478282,0.1635981
78,-1.002975,-1.026019,"('nonresilient', 'resilient')",-1.002975,-1.026019,-0.023044
79,-0.29889807,-0.4554123,"('wavering', 'unwavering')",-0.2988981,-0.4554123,-0.1565142
80,0.39361235,0.35797995,"('dominated', 'dominating')",0.3936124,0.35798,-0.0356324
81,0.04740166,0.23892212,"('submissive', 'aggressive')",0.0474017,0.2389221,0.1915204
82,6.099519,6.218139,"('poor', 'rich')",6.0995188,6.2181392,0.1186204
83,-0.4373614,-0.352235,"('powerless', 'powerful')",-0.4373614,-0.352235,0.0851264
84,0.09674996,0.08439815,"('inferior', 'superior')",0.09675,0.0843982,-0.0123518
85,-1.2995366,-1.4669149,"('insignificant', 'prestigious')",-1.2995366,-1.4669149,-0.1673783
86,0.9856006,0.97636575,"('uninfluential', 'influential')",0.9856006,0.9763657,-0.0092349
87,0.18846913,0.2799567,"('unsuccessful', 'successful')",0.1884691,0.2799567,0.0914876
88,0.031960517,0.075028196,"('low', 'eminent')",0.0319605,0.0750282,0.0430677
