,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
0,-2.5430722,-2.645587,"('unsociable', 'sociable')",-0.81018054,-0.99054587,-0.84156334,-1.0640969,-1.398272,-1.5667432,-0.1684712
1,-1.0386541,-1.1979568,"('unfriendly', 'friendly')",0.81451887,0.7075264,1.3630202,1.1501544,0.3796283,0.219908,-0.1597203
2,-0.15696204,-0.14768848,"('unlikable', 'likable')",-0.71468043,-0.6793686,0.47356617,0.5773013,-0.1326921,-0.0832519,0.0494402
3,-1.235341,-1.1003864,"('repellent', 'pleasant')",-1.0951061,-1.073691,0.23052427,0.27689007,-0.6999743,-0.6323958,0.0675785
4,0.17712118,0.13479108,"('disliked', 'liked')",-1.4598149,-1.4963278,-5.568136,-5.693567,-2.28361,-2.3517011,-0.0680911
5,0.97959536,0.9634531,"('distant', 'outgoing')",1.0965937,1.190146,0.08143369,0.16508558,0.7192076,0.7728949,0.0536873
6,0.48643082,0.474558,"('distant', 'open')",0.3310958,0.43277115,0.40190008,0.4937219,0.4064756,0.467017,0.0605414
7,-2.0425766,-2.0121453,"('insensitive', 'sensitive')",-0.70959467,-0.73876995,-0.07261394,-0.087158546,-0.9415951,-0.9460246,-0.0044295
8,-0.5668965,-0.71855146,"('unaffectionate', 'affectionate')",0.8804643,0.8453071,0.22278205,0.143114,0.1787833,0.0899566,-0.0888267
9,-0.8727214,-1.0298557,"('unaffectionate', 'caring')",0.9706659,0.91227067,0.651173,0.5956677,0.2497058,0.1593609,-0.0903449
10,-3.2454677,-3.2605865,"('unsympathetic', 'sympathetic')",-1.5654175,-1.7242174,-1.012491,-1.1307898,-1.9411256,-2.0385313,-0.0974057
11,-1.746398,-1.7163743,"('unhelpful', 'helpful')",0.06459657,0.07508379,1.3798012,1.3503474,-0.1006668,-0.096981,0.0036858
12,-1.7155062,-1.6951386,"('unsupportive', 'supportive')",0.5679501,0.5812917,-1.884659,-1.9406703,-1.0107384,-1.0181724,-0.007434
13,-2.4586174,-2.4193819,"('impolite', 'polite')",-1.2226481,-1.2474647,-0.7982491,-0.8293921,-1.4931715,-1.4987462,-0.0055747
14,-2.1411967,-2.1417038,"('antisocial', 'social')",-0.92383623,-1.0344374,-1.1516188,-1.2164798,-1.4055506,-1.464207,-0.0586564
15,0.25747433,0.15588078,"('boring', 'funny')",0.44182947,0.44874465,0.24832092,0.23097293,0.3158749,0.2785328,-0.0373421
16,0.3155237,0.37503228,"('unpopular', 'popular')",-0.63504106,-0.61710536,0.9617954,0.993774,0.2140927,0.250567,0.0364743
17,-0.6035566,-0.5579135,"('nasty', 'nice')",-1.6959363,-1.5771897,-0.7512985,-0.6162688,-1.0169304,-0.917124,0.0998064
18,-0.2877681,-0.27513492,"('disagreeable', 'welcoming')",-0.53425056,-0.4928998,-0.25558606,-0.2654678,-0.3592016,-0.3445008,0.0147008
19,-0.31489208,-0.31028932,"('inhospitable', 'hospitable')",-0.49292782,-0.42306265,0.081006214,0.25430414,-0.2422712,-0.1596826,0.0825886
20,-0.58762234,-0.60483134,"('rough', 'thoughtful')",-0.41381216,-0.45493662,0.9665812,0.9157215,-0.0116178,-0.0480155,-0.0363977
21,-1.9583921,-2.0185888,"('immoral', 'moral')",-0.99589515,-1.1502583,-0.98600304,-1.0768895,-1.3134302,-1.4152455,-0.1018153
22,-2.091763,-2.108489,"('untrustworthy', 'trustworthy')",-0.9570938,-1.0679061,-1.1017445,-1.2732036,-1.3835338,-1.4831996,-0.0996658
23,-1.7849855,-1.8570948,"('insincere', 'sincere')",0.1659169,0.098909646,4.556445,4.44515,0.9791255,0.8956549,-0.0834706
24,-1.4355946,-1.4847739,"('dishonest', 'honest')",0.12341976,0.056629412,0.16810402,0.07693893,-0.3813569,-0.4504019,-0.069045
25,0.623471,0.516658,"('egoistic', 'altruistic')",0.7739563,0.7440399,1.7012748,1.639965,1.0329007,0.9668876,-0.0660131
26,0.46947575,0.37286073,"('hardhearted', 'benevolent')",1.4668454,1.4001169,1.2510617,1.0923353,1.0624609,0.9551044,-0.1073565
27,-1.2785697,-1.3702554,"('hardhearted', 'softhearted')",-0.90366566,-1.0104086,0.37296495,0.30422518,-0.6030901,-0.6921462,-0.0890561
28,-0.9062445,-1.036557,"('disloyal', 'loyal')",0.22638352,0.13745652,0.76729584,0.57007897,0.0291449,-0.1096738,-0.1388187
29,0.1341306,0.11882441,"('unfair', 'fair')",-0.79785997,-0.8049547,-0.4180697,-0.5506034,-0.3605997,-0.4122446,-0.0516449
30,-1.3287289,-1.3528789,"('intolerant', 'tolerant')",-0.06574445,-0.11339614,0.51165855,0.46308887,-0.2942716,-0.3343954,-0.0401238
31,0.13798162,0.19887581,"('evil', 'good')",-0.6581562,-0.43270853,-0.94193673,-0.9055753,-0.4873705,-0.3798027,0.1075678
32,-0.8238604,-0.8840195,"('unkind', 'kind')",0.42927387,0.3209439,0.28763914,0.12088453,-0.0356491,-0.147397,-0.1117479
33,0.60532415,0.5335957,"('wrong', 'right')",0.64923966,0.6282958,-0.4576789,-0.44121122,0.2656283,0.2402267,-0.0254016
34,-0.4149163,-0.34283704,"('mean', 'honorable')",-0.6320382,-0.5292454,5.2751713,5.4449654,1.4094055,1.5242944,0.1148889
35,2.4975173,2.4041953,"('corrupt', 'incorrupt')",0.3194371,0.34976605,0.49772233,0.54406124,1.1048923,1.0993408,-0.0055515
36,1.3629388,1.2509238,"('hostile', 'amicable')",-0.19496778,-0.1966149,0.74988806,0.6734539,0.6392864,0.5759209,-0.0633655
37,-0.7827133,-0.8055522,"('fake', 'genuine')",-0.8842807,-0.96941835,-0.19727969,-0.20231219,-0.6214246,-0.6590943,-0.0376697
38,-1.2229042,-1.1715428,"('untruthful', 'truthful')",-0.64570963,-0.6199524,-0.1873942,-0.1631279,-0.685336,-0.651541,0.033795
39,-0.26940513,-0.2803787,"('exploitative', 'cooperative')",0.90634257,0.99013394,0.06872192,0.08671819,0.2352198,0.2654911,0.0302713
40,-0.03573274,-0.08757676,"('stingy', 'generous')",-0.5203564,-0.5668008,-1.730109,-1.8523244,-0.762066,-0.8355673,-0.0735013
41,-2.0515378,-2.102995,"('unforgiving', 'forgiving')",-0.8664754,-0.941967,-0.24508746,-0.3521186,-1.0543668,-1.1323601,-0.0779933
42,-0.81091934,-0.6879924,"('unreliable', 'reliable')",-1.2804228,-1.2482922,-3.0714211,-3.035791,-1.7209212,-1.6573585,0.0635627
43,-2.2259622,-2.166046,"('irresponsible', 'responsible')",-0.1382139,-0.14474481,-0.034587033,-0.07451369,-0.7995877,-0.7951015,0.0044862
44,0.15917456,0.22050667,"('prejudiced', 'unprejudiced')",-2.1382627,-2.0353398,-1.2533767,-1.1521544,-1.0774883,-0.9889959,0.0884924
45,-2.8369489,-2.7972581,"('incompetent', 'competent')",-1.2432581,-1.32611,-0.9120362,-1.0596608,-1.6640809,-1.7276764,-0.0635955
46,-2.3541863,-2.3199039,"('uncompetitive', 'competitive')",-0.45744658,-0.6166427,-0.5633076,-0.6962635,-1.1249801,-1.2109367,-0.0859566
47,-1.6952404,-1.5729761,"('stupid', 'smart')",-0.60033345,-0.55367064,4.317702,4.4664474,0.6740427,0.7799335,0.1058908
48,-1.1397272,-1.2751068,"('unintelligent', 'intelligent')",0.23011383,0.13066716,0.2128937,0.038387254,-0.2322399,-0.3686841,-0.1364442
49,0.095489025,0.11989364,"('unable', 'able')",0.05363673,0.1506497,-0.14940505,-0.07719645,-9.31e-05,0.064449,0.0645421
50,1.2905629,1.351875,"('clumsy', 'skillful')",0.02302608,0.039829914,0.26480526,0.2712639,0.5261314,0.554323,0.0281916
51,-1.9217448,-1.9885135,"('uneducated', 'educated')",-1.217412,-1.4026387,0.18328956,0.09660575,-0.9852891,-1.0981821,-0.112893
52,0.65752196,0.4948886,"('irrational', 'rational')",0.14000076,0.1532233,0.08596653,-0.029779486,0.2944964,0.2061108,-0.0883856
53,-0.45811257,-0.54238766,"('uncreative', 'creative')",1.3856304,1.3077731,1.4568915,1.3087893,0.7948031,0.6913915,-0.1034116
54,0.81211424,0.7204377,"('incapable', 'capable')",1.2186956,1.1502497,1.2516954,1.2405188,1.0941684,1.0370688,-0.0570996
55,-2.5523736,-2.5890303,"('incompetent', 'clever')",-0.6262575,-0.75156194,-0.57182616,-0.69801944,-1.2501524,-1.3462038,-0.0960514
56,-1.6246681,-1.5915396,"('impractical', 'practical')",0.38568425,0.35454005,-0.5021067,-0.5601447,-0.5803635,-0.5990481,-0.0186846
57,-2.2114167,-2.2461307,"('unimaginative', 'imaginative')",-0.9482821,-1.0689917,-2.3276763,-2.496596,-1.8291251,-1.9372395,-0.1081144
58,-0.65104526,-0.7106906,"('undiscriminating', 'discriminating')",-0.26362678,-0.42587283,0.041161288,-0.027480166,-0.2911702,-0.3880145,-0.0968443
59,1.2555798,1.2489202,"('foolish', 'wise')",0.5812156,0.6749147,0.76075107,0.7799194,0.8658489,0.9012515,0.0354026
60,-1.6918583,-1.6640395,"('inefficient', 'efficient')",-0.61409724,-0.70134306,-0.5140308,-0.5585852,-0.9399954,-0.9746559,-0.0346605
61,-0.96163887,-1.0487925,"('illogical', 'logical')",1.041836,0.9308818,0.040118627,-0.12808326,0.0401053,-0.081998,-0.1221033
62,-2.1155512,-2.061742,"('incompetent', 'brilliant')",-0.7227948,-0.675025,-0.7614032,-0.69358194,-1.1999164,-1.1434496,0.0564668
63,-1.6791825,-1.6262383,"('unperceptive', 'insightful')",0.5899114,0.56434,0.80047154,0.80678016,-0.0962665,-0.0850394,0.0112271
64,-0.24151175,-0.28155985,"('shy', 'confident')",-0.7406853,-0.8067966,-5.633472,-5.7738576,-2.2052231,-2.2874047,-0.0821816
65,-1.6273317,-1.6699296,"('insecure', 'secure')",-0.34214646,-0.42858228,-0.5119762,-0.6251309,-0.8271515,-0.9078809,-0.0807294
66,-0.24509887,-0.22992755,"('inactive', 'active')",-1.2584453,-1.2782828,0.68767935,0.76955897,-0.2719549,-0.2462171,0.0257378
