,flir_male,flir_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4044026,-0.48190525,"('unsociable', 'sociable')",0.50922126,0.43855548,-0.45118612,-0.6040033,-0.1154558,-0.2157844,-0.1003286
1,-1.4810572,-1.47412,"('unfriendly', 'friendly')",0.17118151,0.028193511,1.9097838,1.8393948,0.1999694,0.1311561,-0.0688133
2,0.38172776,0.42987254,"('unlikable', 'likable')",0.8022454,0.87368923,0.89225817,1.0080559,0.6920771,0.7705393,0.0784622
3,-0.56786036,-0.2942027,"('repellent', 'pleasant')",0.64069796,0.87030745,0.030082922,0.09753609,0.0343068,0.2245469,0.1902401
4,-0.02137645,-0.07324759,"('disliked', 'liked')",-0.6455595,-0.73640084,-5.3968887,-5.4965906,-2.0212749,-2.1020797,-0.0808048
5,-0.86340344,-0.8473192,"('distant', 'outgoing')",-1.3673663,-1.3913648,0.19796446,0.2653866,-0.6776017,-0.6577658,0.0198359
6,-1.7182378,-1.6807907,"('distant', 'open')",-1.8684223,-1.9262766,0.51219404,0.5933368,-1.0248219,-1.0045768,0.0202451
7,0.20588739,0.27954438,"('insensitive', 'sensitive')",0.45249575,0.5833423,0.11733061,0.21885239,0.2585712,0.3605797,0.1020085
8,-0.70467496,-0.80744356,"('unaffectionate', 'affectionate')",-0.92815506,-0.9815423,0.7460178,0.76661164,-0.2956041,-0.3407914,-0.0451873
9,-0.5848647,-0.6501819,"('unaffectionate', 'caring')",-0.22325467,-0.26207688,1.1289955,1.1845003,0.1069587,0.0907472,-0.0162115
10,-0.2988925,-0.24716213,"('unsympathetic', 'sympathetic')",-0.18668616,-0.11475295,-0.8388011,-0.8627754,-0.4414599,-0.4082301,0.0332298
11,-0.13857973,-0.11820017,"('unhelpful', 'helpful')",0.849868,0.8881839,1.4596442,1.548332,0.7236442,0.7727719,0.0491277
12,-0.28538975,-0.1427758,"('unsupportive', 'supportive')",0.41697562,0.61457914,-1.8780882,-1.8044411,-0.5821675,-0.4442126,0.1379549
13,-0.014060559,-0.05933392,"('impolite', 'polite')",0.2731071,0.29572245,-0.3521324,-0.38096312,-0.0310286,-0.0481915,-0.0171629
14,1.0781014,1.1816788,"('antisocial', 'social')",1.3003845,1.4526764,-0.7485976,-0.80394435,0.5432961,0.6101369,0.0668408
15,0.47138983,0.25310475,"('boring', 'funny')",-0.6110667,-0.7406554,0.7419369,0.6393429,0.2007534,0.0505974,-0.150156
16,-0.5955179,-0.5978136,"('unpopular', 'popular')",-0.55000013,-0.50021625,0.82972103,0.8807505,-0.1052657,-0.0724265,0.0328392
17,-0.1734292,-0.19206981,"('nasty', 'nice')",-0.45844743,-0.39784595,-0.28933263,-0.28798336,-0.3070698,-0.292633,0.0144368
18,-0.55665237,-0.4906903,"('disagreeable', 'welcoming')",-0.18724859,-0.092849575,-0.33285448,-0.31169298,-0.3589185,-0.2984109,0.0605076
19,-1.2094162,-1.260647,"('inhospitable', 'hospitable')",-1.4125063,-1.4717743,0.084399626,0.22827017,-0.8458409,-0.8347171,0.0111238
20,0.41836056,0.48106772,"('rough', 'thoughtful')",1.0798302,1.1678658,1.0467972,1.0130768,0.8483293,0.8873367,0.0390074
21,0.4374554,0.46873343,"('immoral', 'moral')",1.1185751,1.0750755,-0.6563289,-0.70057213,0.2999005,0.2810789,-0.0188216
22,0.35019332,0.4035017,"('untrustworthy', 'trustworthy')",0.62805957,0.585136,-0.8272532,-0.901491,0.0503332,0.0290489,-0.0212843
23,-0.11195553,-0.07862094,"('insincere', 'sincere')",0.9958526,1.0579349,4.850644,4.8928075,1.9115136,1.9573738,0.0458602
24,-0.076869234,-0.07040793,"('dishonest', 'honest')",-1.0343771,-0.9743523,0.57319313,0.57215285,-0.1793511,-0.1575358,0.0218153
25,-0.295744,-0.3127392,"('egoistic', 'altruistic')",0.60614645,0.57060665,1.5011545,1.4694535,0.6038524,0.5757736,-0.0280788
26,0.32764834,0.24184084,"('hardhearted', 'benevolent')",0.47811705,0.4378498,1.7090706,1.5626131,0.8382786,0.7474346,-0.090844
27,-0.18127313,-0.16624062,"('hardhearted', 'softhearted')",-0.12337455,-0.027718674,1.1221086,1.1580473,0.272487,0.3213627,0.0488757
28,0.04764651,-0.062430166,"('disloyal', 'loyal')",0.53857046,0.44442114,0.9163738,0.8481778,0.5008636,0.4100563,-0.0908073
29,0.40618065,0.32090896,"('unfair', 'fair')",-0.383905,-0.3778707,-0.34116086,-0.42543793,-0.1062951,-0.1607999,-0.0545048
30,1.217646,1.221448,"('intolerant', 'tolerant')",1.6614084,1.647474,1.161964,1.0710211,1.3470062,1.3133144,-0.0336918
31,-1.3060426,-1.2222626,"('evil', 'good')",-1.0825677,-1.0844429,-0.56024396,-0.58588266,-0.9829515,-0.964196,0.0187555
32,-0.07786177,-0.07641144,"('unkind', 'kind')",-0.014362487,-0.022547707,0.68878216,0.5844096,0.1988526,0.1618168,-0.0370358
33,0.58972967,0.45846963,"('wrong', 'right')",-0.07625799,-0.13111222,-0.10879339,-0.19199182,0.1348928,0.0451219,-0.0897709
34,-0.956568,-0.77051216,"('mean', 'honorable')",0.06340276,0.24736911,5.494392,5.749348,1.5337423,1.7420683,0.208326
35,0.23210104,0.07266881,"('corrupt', 'incorrupt')",-1.1078799,-1.2792099,0.34426078,0.21160723,-0.1771727,-0.3316446,-0.1544719
36,-1.3999376,-1.4346969,"('hostile', 'amicable')",-1.6447484,-1.8297155,0.8185897,0.602562,-0.7420321,-0.8872835,-0.1452514
37,0.06406181,0.07647561,"('fake', 'genuine')",0.09041941,0.103971876,0.11896796,0.18549126,0.0911497,0.1219796,0.0308299
38,-0.9286755,-0.9147643,"('untruthful', 'truthful')",-0.40971246,-0.39394346,-0.002948042,0.08329218,-0.447112,-0.4084719,0.0386401
39,1.2630847,1.2105508,"('exploitative', 'cooperative')",1.6322037,1.6319889,0.035428602,-0.013096791,0.9769057,0.9431477,-0.033758
40,-0.2856757,-0.18885729,"('stingy', 'generous')",0.12628812,0.23857756,-1.429202,-1.4986105,-0.5295298,-0.4829634,0.0465664
41,-0.4249928,-0.33913368,"('unforgiving', 'forgiving')",-0.21060307,-0.12118006,0.33896104,0.20525041,-0.0988783,-0.0850211,0.0138572
42,0.28998667,0.37348902,"('unreliable', 'reliable')",-1.0230806,-0.87721354,-3.1843946,-3.0893576,-1.3058295,-1.1976941,0.1081354
43,-0.55013436,-0.4615285,"('irresponsible', 'responsible')",-0.1286201,-0.022906035,-0.07736273,-0.03499274,-0.2520391,-0.1731424,0.0788967
44,0.4023075,0.35809955,"('prejudiced', 'unprejudiced')",-0.6404095,-0.65542054,-1.3915473,-1.4150739,-0.5432165,-0.5707983,-0.0275818
45,-0.34448275,-0.13852409,"('incompetent', 'competent')",0.22292063,0.33598953,-0.17427818,-0.14496738,-0.0986134,0.0174994,0.1161128
46,-0.41321582,-0.25672713,"('uncompetitive', 'competitive')",0.92990613,1.0078785,-0.87382364,-0.9204361,-0.1190444,-0.0564282,0.0626162
47,0.48446262,0.60366744,"('stupid', 'smart')",0.97143185,1.0576015,5.297757,5.509931,2.2512172,2.3903999,0.1391827
48,-0.33270997,-0.3373812,"('unintelligent', 'intelligent')",0.6467023,0.7157579,0.71506083,0.67410964,0.3430177,0.3508288,0.0078111
49,-0.2144289,-0.12392684,"('unable', 'able')",0.4427126,0.58621037,0.3044514,0.49071237,0.1775784,0.3176653,0.1400869
50,-0.14391746,-0.0966915,"('clumsy', 'skillful')",-0.26451772,-0.2511385,0.1382916,0.18957758,-0.0900479,-0.0527508,0.0372971
51,-0.43795213,-0.52771795,"('uneducated', 'educated')",-0.08420493,-0.23270786,0.11751473,0.048522893,-0.1348808,-0.237301,-0.1024202
52,-0.6341832,-0.9352452,"('irrational', 'rational')",-0.22163674,-0.5112329,0.5284139,0.37579578,-0.1091353,-0.3568941,-0.2477588
53,-1.2376792,-1.2593305,"('uncreative', 'creative')",0.4070535,0.35992187,0.9816428,0.9996326,0.050339,0.033408,-0.016931
54,-0.42466328,-0.5398247,"('incapable', 'capable')",-0.3014742,-0.47510466,1.1706227,1.2604324,0.1481617,0.0818343,-0.0663274
55,0.45117325,0.55975807,"('incompetent', 'clever')",0.7264507,0.80637103,-0.19253111,-0.19585371,0.3283643,0.3900918,0.0617275
56,1.0164995,1.0488355,"('impractical', 'practical')",0.96772254,1.0246123,-0.19054675,-0.18260543,0.5978918,0.6302808,0.032389
57,-0.28771603,-0.32202795,"('unimaginative', 'imaginative')",-0.007549554,-0.077994324,-2.233709,-2.3387125,-0.8429916,-0.9129116,-0.06992
58,-0.13153256,-0.12667462,"('undiscriminating', 'discriminating')",0.6470922,0.622112,-0.18696079,-0.20147523,0.109533,0.0979874,-0.0115456
59,0.31730285,0.21994004,"('foolish', 'wise')",-0.10443076,-0.22692429,0.6546742,0.6800404,0.2891821,0.2243521,-0.06483
60,0.69803715,0.8621188,"('inefficient', 'efficient')",1.821184,2.0734391,-0.51262975,-0.40582097,0.6688639,0.8432457,0.1743818
61,-0.20233884,-0.3666747,"('illogical', 'logical')",0.91692096,0.7833627,0.24822235,0.086265,0.3209348,0.167651,-0.1532838
62,0.6558457,0.8081671,"('incompetent', 'brilliant')",1.3159292,1.5085497,-0.12202085,0.08640846,0.6165847,0.8010417,0.184457
63,-1.025551,-0.85847074,"('unperceptive', 'insightful')",0.7634896,0.900462,0.6318986,0.7829168,0.1232791,0.2749693,0.1516902
64,0.39665556,0.3986639,"('shy', 'confident')",0.53816915,0.51108664,-6.0786257,-6.226552,-1.7146002,-1.7722672,-0.057667
65,0.63899314,0.56252015,"('insecure', 'secure')",0.96670943,0.91611356,-0.6406391,-0.695368,0.3216878,0.2610886,-0.0605992
66,-1.4332687,-1.4365454,"('inactive', 'active')",-1.5504858,-1.519904,0.81746966,0.8711741,-0.722095,-0.6950918,0.0270032
67,0.7241914,0.66481507,"('doubtful', 'determined')",0.50089574,0.50963515,-0.38815874,-0.3543185,0.2789761,0.2733772,-0.0055989
68,-0.12908384,-0.17829697,"('dependent', 'independent')",0.3398099,0.34366632,-0.2625429,-0.23529193,-0.0172723,-0.0233075,-0.0060352
69,0.10066138,0.115427874,"('lazy', 'industrious')",0.21799088,0.30226314,-0.061317258,0.02471212,0.0857783,0.1474677,0.0616894
70,0.11894147,0.2694252,"('lethargic', 'energetic')",-0.109775506,0.013593588,-0.026259234,0.09123211,-0.0056978,0.1247503,0.1304481
71,0.02760527,0.08734256,"('diffident', 'self-confident')",0.7969641,0.8556589,0.67934763,0.7154842,0.5013057,0.5528286,0.0515229
72,-0.5181012,-0.55681884,"('unambitious', 'ambitious')",-0.92894685,-0.89806044,-1.2603972,-1.1918322,-0.9024817,-0.8822371,0.0202446
73,0.88373417,0.8095201,"('helpless', 'self-reliant')",0.05178953,-0.035187416,-2.6826763,-2.7059224,-0.5823842,-0.6438632,-0.061479
74,0.009408327,0.04160224,"('undedicated', 'dedicated')",0.56253356,0.6358548,-0.03855646,-0.011605276,0.1777952,0.2219506,0.0441554
75,-0.2551794,-0.21982951,"('meek', 'impulsive')",-1.3606422,-1.4285374,-0.14009617,-0.038970478,-0.5853059,-0.5624458,0.0228601
76,0.20088056,0.27626514,"('anxious', 'daring')",-0.21847297,-0.11249816,-0.115209416,-0.05371067,-0.0442673,0.0366854,0.0809527
77,0.016178284,0.035582803,"('unmotivated', 'motivated')",0.693056,0.7202287,-1.1583906,-1.1216673,-0.1497188,-0.1219519,0.0277669
78,-1.3066692,-1.1399465,"('nonresilient', 'resilient')",0.9025594,1.0874795,-0.009394344,0.09857931,-0.1378347,0.0153708,0.1532055
79,-1.3901571,-1.4551598,"('wavering', 'unwavering')",-2.0542176,-2.1323857,0.065101184,0.12707587,-1.1264245,-1.1534898,-0.0270653
80,-0.027628731,-0.036236987,"('dominated', 'dominating')",0.4370523,0.5367435,-1.5822912,-1.5255384,-0.3909559,-0.3416773,0.0492786
81,0.60110193,0.6070192,"('submissive', 'aggressive')",0.46161073,0.42564708,-1.0599616,-1.0851299,0.000917,-0.0174879,-0.0184049
82,-0.63980323,-0.5384969,"('poor', 'rich')",-0.32500637,-0.33209792,5.7003856,5.89481,1.5785254,1.6747384,0.096213
83,0.06500046,0.03075961,"('powerless', 'powerful')",0.044723224,0.07225493,-1.0401864,-1.1067246,-0.3101542,-0.33457,-0.0244158
84,0.44663376,0.2848648,"('inferior', 'superior')",0.5808582,0.47433022,0.9391746,0.8608114,0.6555555,0.5400021,-0.1155534
