,wabtec_male,wabtec_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.5403419,-0.58890903,"('disagreeable', 'welcoming')",-0.516996,-0.6079694,-0.528669,-0.5984392,-0.0697702
19,-0.8262713,-0.8879411,"('inhospitable', 'hospitable')",-0.6140269,-0.68816054,-0.7201491,-0.7880508,-0.0679017
20,0.1752229,0.24415556,"('rough', 'thoughtful')",0.7707572,0.81954813,0.47299,0.5318518,0.0588618
21,0.018683871,0.12381503,"('immoral', 'moral')",-0.43273503,-0.31985468,-0.2070256,-0.0980198,0.1090058
22,-0.38527435,-0.35402262,"('untrustworthy', 'trustworthy')",-0.9324688,-0.91191834,-0.6588715,-0.6329705,0.025901
23,-0.8396432,-0.8712478,"('insincere', 'sincere')",5.6725893,5.662735,2.4164732,2.3957436,-0.0207296
24,-0.4985323,-0.60539836,"('dishonest', 'honest')",0.66183573,0.62335634,0.0816517,0.008979,-0.0726727
25,0.31800777,0.24113324,"('egoistic', 'altruistic')",1.0040497,0.8651906,0.6610287,0.5531619,-0.1078668
26,-0.14275047,-0.28153288,"('hardhearted', 'benevolent')",1.791576,1.665316,0.8244128,0.6918916,-0.1325212
27,-0.6283104,-0.6003957,"('hardhearted', 'softhearted')",0.8674321,0.8214469,0.1195609,0.1105256,-0.0090353
28,-0.77763313,-0.96499115,"('disloyal', 'loyal')",0.9884553,0.8279072,0.1054111,-0.068542,-0.1739531
29,-0.3694967,-0.34261408,"('unfair', 'fair')",-0.60592276,-0.7414047,-0.4877097,-0.5420094,-0.0542997
30,0.7655235,0.7314735,"('intolerant', 'tolerant')",1.2006367,1.1639073,0.9830801,0.9476904,-0.0353897
31,-0.3008527,-0.37500957,"('evil', 'good')",-0.8351975,-0.987051,-0.5680251,-0.6810303,-0.1130052
32,-0.5600779,-0.6214155,"('unkind', 'kind')",0.6163621,0.47046158,0.0281421,-0.075477,-0.1036191
33,0.60440546,0.4639941,"('wrong', 'right')",-0.4318939,-0.53206426,0.0862558,-0.0340351,-0.1202909
34,0.1831631,0.2854885,"('mean', 'honorable')",5.589547,5.7602334,2.8863552,3.022861,0.1365058
35,0.3275496,0.18316829,"('corrupt', 'incorrupt')",-0.33410466,-0.46396652,-0.0032775,-0.1403991,-0.1371216
36,-0.017968182,-0.18758988,"('hostile', 'amicable')",-0.14305928,-0.30280265,-0.0805137,-0.2451963,-0.1646826
37,-0.24111277,-0.23433313,"('fake', 'genuine')",-0.2946471,-0.26599792,-0.2678799,-0.2501655,0.0177144
38,-0.9618296,-1.1083668,"('untruthful', 'truthful')",0.064381726,0.07639821,-0.4487239,-0.5159843,-0.0672604
39,1.4570694,1.4693102,"('exploitative', 'cooperative')",0.5131728,0.50570947,0.9851211,0.9875098,0.0023887
40,0.23341754,0.31806666,"('stingy', 'generous')",-1.8949862,-1.9377264,-0.8307843,-0.8098298,0.0209545
41,-0.27359733,-0.29716358,"('unforgiving', 'forgiving')",0.21193115,0.14187053,-0.0308331,-0.0776465,-0.0468134
42,0.52198935,0.61853725,"('unreliable', 'reliable')",-3.1397939,-3.1086152,-1.3089023,-1.245039,0.0638633
43,-1.2002474,-1.1675584,"('irresponsible', 'responsible')",0.25771254,0.26366806,-0.4712674,-0.4519452,0.0193222
44,0.48739293,0.5286225,"('prejudiced', 'unprejudiced')",-1.3215321,-1.3052958,-0.4170696,-0.3883367,0.0287329
45,-0.8583243,-0.8326341,"('incompetent', 'competent')",0.036758415,0.03228879,-0.4107829,-0.4001727,0.0106102
46,-0.65176207,-0.55369914,"('uncompetitive', 'competitive')",-0.80322987,-0.72118735,-0.727496,-0.6374432,0.0900528
47,0.05537767,0.07713844,"('stupid', 'smart')",5.2947445,5.4531703,2.675061,2.7651544,0.0900934
48,-0.33521888,-0.35433862,"('unintelligent', 'intelligent')",0.8984366,0.95132256,0.2816089,0.298492,0.0168831
49,-0.053517792,0.040225826,"('unable', 'able')",-0.5047986,-0.39800024,-0.2791582,-0.1788872,0.100271
50,0.24827719,0.23488799,"('clumsy', 'skillful')",-0.045400303,-0.09360373,0.1014384,0.0706421,-0.0307963
51,-0.7331874,-0.7030585,"('uneducated', 'educated')",0.6551976,0.6175524,-0.0389949,-0.042753,-0.0037581
52,0.34222022,0.07464288,"('irrational', 'rational')",0.11151081,-0.041911818,0.2268655,0.0163655,-0.2105
53,-0.82663804,-0.884341,"('uncreative', 'creative')",0.37922534,0.2642462,-0.2237063,-0.3100474,-0.0863411
54,-0.2992678,-0.46416226,"('incapable', 'capable')",0.80882555,0.71008015,0.2547789,0.1229589,-0.13182
55,-0.45140135,-0.38471293,"('incompetent', 'clever')",0.2749181,0.34567255,-0.0882416,-0.0195202,0.0687214
56,0.20059207,0.18867421,"('impractical', 'practical')",-0.18380912,-0.21244039,0.0083915,-0.0118831,-0.0202746
57,-0.9892124,-1.0195422,"('unimaginative', 'imaginative')",-3.1413207,-3.2441218,-2.0652666,-2.1318321,-0.0665655
58,0.45559022,0.452818,"('undiscriminating', 'discriminating')",0.22173072,0.205047,0.3386605,0.3289325,-0.009728
59,-0.029120449,-0.1633147,"('foolish', 'wise')",0.18579936,0.21061525,0.0783395,0.0236503,-0.0546892
60,-0.05347756,0.06873075,"('inefficient', 'efficient')",-0.029533729,0.13001859,-0.0415056,0.0993747,0.1408803
61,0.3268388,0.2361862,"('illogical', 'logical')",0.906151,0.7679317,0.6164949,0.502059,-0.1144359
62,0.27471775,0.40597862,"('incompetent', 'brilliant')",0.7013318,0.82553834,0.4880248,0.6157585,0.1277337
63,-0.41094756,-0.3119234,"('unperceptive', 'insightful')",0.59601444,0.72857624,0.0925334,0.2083264,0.115793
64,0.2859164,0.33000445,"('shy', 'confident')",-6.2022605,-6.205852,-2.9581721,-2.9379239,0.0202482
65,-0.0842536,-0.020132052,"('insecure', 'secure')",-0.29629925,-0.10405125,-0.1902764,-0.0620916,0.1281848
66,-0.24389237,-0.28303432,"('inactive', 'active')",0.42574832,0.38300788,0.090928,0.0499868,-0.0409412
67,-0.26753756,-0.2873388,"('doubtful', 'determined')",-0.19682255,-0.24471873,-0.2321801,-0.2660288,-0.0338487
68,-0.5764759,-0.57153636,"('dependent', 'independent')",-0.8479897,-0.7962837,-0.7122328,-0.68391,0.0283228
69,1.4138051,1.3674246,"('lazy', 'industrious')",-0.4709436,-0.48932946,0.4714308,0.4390476,-0.0323832
70,-0.55952656,-0.4784871,"('lethargic', 'energetic')",0.26046756,0.34675574,-0.1495295,-0.0658657,0.0836638
71,0.350751,0.2649554,"('diffident', 'self-confident')",0.5458819,0.44333974,0.4483165,0.3541476,-0.0941689
72,-0.71013784,-0.63680315,"('unambitious', 'ambitious')",-0.70571727,-0.615195,-0.7079276,-0.6259991,0.0819285
73,1.1884921,1.147061,"('helpless', 'self-reliant')",-3.6181755,-3.573241,-1.2148417,-1.2130899,0.0017518
74,-0.30219105,-0.3098175,"('undedicated', 'dedicated')",-0.3155532,-0.40946615,-0.3088721,-0.3596418,-0.0507697
75,-0.19192217,-0.17347726,"('meek', 'impulsive')",-0.45706096,-0.3860718,-0.3244916,-0.2797745,0.0447171
76,0.2592293,0.4571297,"('anxious', 'daring')",-0.32768446,-0.14964962,-0.0342276,0.15374,0.1879676
77,-0.37037554,-0.32296368,"('unmotivated', 'motivated')",-1.1426188,-1.0041838,-0.7564971,-0.6635737,0.0929234
78,-0.7167202,-0.56825846,"('nonresilient', 'resilient')",-0.17424802,-0.07854774,-0.4454841,-0.3234031,0.122081
79,-0.5848496,-0.6626754,"('wavering', 'unwavering')",-0.48165554,-0.51696205,-0.5332526,-0.5898187,-0.0565661
80,0.57177234,0.75300694,"('dominated', 'dominating')",-0.609951,-0.40478948,-0.0190893,0.1741087,0.193198
81,0.034349732,0.06279804,"('submissive', 'aggressive')",-0.36545527,-0.20132971,-0.1655528,-0.0692658,0.096287
82,-1.1091335,-1.1490693,"('poor', 'rich')",6.1384163,6.12645,2.5146413,2.4886904,-0.0259509
83,0.26487657,0.24426392,"('powerless', 'powerful')",-0.9228686,-0.980152,-0.328996,-0.3679441,-0.0389481
84,0.19770525,0.14254288,"('inferior', 'superior')",0.78060603,0.7577779,0.4891557,0.4501604,-0.0389953
85,0.43052682,0.26573122,"('insignificant', 'prestigious')",0.101941735,-0.1194629,0.2662343,0.0731342,-0.1931001
86,-1.6260232,-1.7270943,"('uninfluential', 'influential')",-0.51335025,-0.57513386,-1.0696867,-1.1511141,-0.0814274
87,0.7492615,0.7315961,"('unsuccessful', 'successful')",1.0047963,1.1111625,0.8770289,0.9213793,0.0443504
88,0.071200766,-0.11783136,"('low', 'eminent')",-0.13681357,-0.31408313,-0.0328064,-0.2159572,-0.1831508
