,abbott_male,abbott_female,tuple,laboratories_male,laboratories_female,average_male,average_female,female-male
0,-0.7464338,-0.8027738,"('unsociable', 'sociable')",-0.21191573,-0.29317412,-0.4791748,-0.5479739,-0.0687991
1,1.2931648,1.2929933,"('unfriendly', 'friendly')",1.930918,1.8348941,1.6120415,1.5639436,-0.0480979
2,0.77076584,0.820806,"('unlikable', 'likable')",0.34791905,0.4073747,0.5593424,0.6140904,0.054748
3,-1.5599383,-1.5060658,"('repellent', 'pleasant')",-0.5895605,-0.5779903,-1.0747495,-1.0420281,0.0327214
4,0.67609817,0.6747382,"('disliked', 'liked')",-4.634937,-4.51029,-1.9794194,-1.917776,0.0616434
5,1.7153445,1.6861452,"('distant', 'outgoing')",0.15184835,0.15197831,0.9335964,0.9190618,-0.0145346
6,1.7906164,1.7733412,"('distant', 'open')",0.35372445,0.37073785,1.0721704,1.0720395,-0.0001309
7,-0.729535,-0.7912788,"('insensitive', 'sensitive')",-0.3438724,-0.36389282,-0.5367037,-0.5775858,-0.0408821
8,1.156075,1.1592078,"('unaffectionate', 'affectionate')",1.0836146,1.0140308,1.1198448,1.0866194,-0.0332254
9,1.8165159,1.7765632,"('unaffectionate', 'caring')",1.4548274,1.3777784,1.6356716,1.5771708,-0.0585008
10,-0.8737605,-0.8834473,"('unsympathetic', 'sympathetic')",-0.4550727,-0.46980903,-0.6644166,-0.6766282,-0.0122116
11,-0.48852864,-0.5358907,"('unhelpful', 'helpful')",1.2263602,1.0822434,0.3689158,0.2731764,-0.0957394
12,0.21905951,0.2570206,"('unsupportive', 'supportive')",-1.0626775,-1.0634403,-0.421809,-0.4032099,0.0185991
13,-1.8852316,-1.9673667,"('impolite', 'polite')",-1.0636244,-1.113757,-1.4744279,-1.5405619,-0.066134
14,-0.6146171,-0.6752525,"('antisocial', 'social')",-0.70197874,-0.71445245,-0.6582979,-0.6948525,-0.0365546
15,-0.17394549,-0.2207711,"('boring', 'funny')",0.19974628,0.21739724,0.0129004,-0.0016869,-0.0145873
16,0.3682985,0.4176085,"('unpopular', 'popular')",1.4842504,1.4697801,0.9262745,0.9436943,0.0174198
17,-0.84873325,-0.81373423,"('nasty', 'nice')",-0.34790662,-0.23710096,-0.5983199,-0.5254176,0.0729023
18,0.85887593,0.83268505,"('disagreeable', 'welcoming')",0.2950536,0.21405038,0.5769647,0.5233677,-0.053597
19,0.6325069,0.6582357,"('inhospitable', 'hospitable')",-0.1639381,-0.18033403,0.2342844,0.2389508,0.0046664
20,0.34881395,0.34306872,"('rough', 'thoughtful')",1.292524,1.3802147,0.8206689,0.8616417,0.0409728
