,duke_male,duke_female,tuple,realty_male,realty_female,corp_male,corp_female,average_male,average_female,female-male
0,0.69486684,0.42664766,"('unsociable', 'sociable')",-0.3050952,-0.45899096,-0.21297456,-0.31070602,0.0589324,-0.1143498,-0.1732822
1,-0.17341587,-0.103946514,"('unfriendly', 'friendly')",-0.513179,-0.5737703,1.5247211,1.3268373,0.2793754,0.2163735,-0.0630019
2,0.8156637,0.85974395,"('unlikable', 'likable')",1.090953,1.1486775,0.7043787,0.7377334,0.8703318,0.9153849,0.0450531
3,0.25539315,0.343894,"('repellent', 'pleasant')",-0.62844807,-0.5407948,0.72878903,0.79596984,0.118578,0.1996897,0.0811117
4,-0.8743217,-0.7612071,"('disliked', 'liked')",0.83048314,0.89087313,-7.184286,-7.1346283,-2.4093749,-2.3349875,0.0743874
5,-1.1294639,-0.97329026,"('distant', 'outgoing')",0.49786544,0.5057414,0.10165143,0.045965545,-0.176649,-0.1405278,0.0361212
6,-1.6447636,-1.4732813,"('distant', 'open')",0.23243202,0.26698986,-0.09117428,-0.1707575,-0.5011686,-0.4590163,0.0421523
7,0.8950348,0.7973931,"('insensitive', 'sensitive')",-0.71200776,-0.6999356,0.37730217,0.36199135,0.1867764,0.1531496,-0.0336268
8,-0.26560852,-0.2444441,"('unaffectionate', 'affectionate')",-0.49620876,-0.48426744,0.65152776,0.5312847,-0.0367632,-0.065809,-0.0290458
9,0.56490165,0.5675335,"('unaffectionate', 'caring')",0.11637965,0.09587419,1.6110113,1.5351424,0.7640975,0.7328501,-0.0312474
10,1.191239,0.93982637,"('unsympathetic', 'sympathetic')",-1.9845254,-2.0592377,-0.4675274,-0.535635,-0.4202713,-0.5516821,-0.1314108
11,0.31272417,0.20187189,"('unhelpful', 'helpful')",-0.5610279,-0.5858328,2.2014492,2.2113082,0.6510485,0.6091158,-0.0419327
12,2.127937,2.0969806,"('unsupportive', 'supportive')",0.29384607,0.34290883,-1.9370962,-1.9463072,0.1615623,0.1645274,0.0029651
13,0.9625645,0.818242,"('impolite', 'polite')",-0.36010346,-0.4984011,-0.088337794,-0.10342431,0.1713744,0.0721389,-0.0992355
14,1.0700376,0.8860978,"('antisocial', 'social')",0.1988024,0.21404576,-0.49966943,-0.49464512,0.2563902,0.2018328,-0.0545574
15,-0.3740376,-0.34402615,"('boring', 'funny')",0.61737007,0.5374201,-0.0696735,-0.09546729,0.0578863,0.0326422,-0.0252441
16,-1.6368476,-1.4938438,"('unpopular', 'popular')",0.7127366,0.73297656,0.69865966,0.64146423,-0.0751505,-0.039801,0.0353495
17,-0.93848854,-0.81680316,"('nasty', 'nice')",0.36969778,0.40106067,-0.60116714,-0.55800325,-0.389986,-0.3245819,0.0654041
18,-0.2848112,-0.29358977,"('disagreeable', 'welcoming')",-0.019137181,0.04784195,-0.50475395,-0.60677075,-0.2695674,-0.2841729,-0.0146055
19,-0.27242616,-0.17287633,"('inhospitable', 'hospitable')",-0.76498467,-0.7018819,-0.2696861,-0.31142193,-0.435699,-0.3953934,0.0403056
20,-0.24144946,-0.18621072,"('rough', 'thoughtful')",-0.06771077,0.021919709,0.51955116,0.5339982,0.0701303,0.1232357,0.0531054
21,1.6042714,1.4421669,"('immoral', 'moral')",-0.5942806,-0.664611,-0.5762122,-0.582337,0.1445929,0.065073,-0.0795199
22,0.16350299,0.067218766,"('untrustworthy', 'trustworthy')",-1.3999529,-1.3528105,-1.0781727,-1.0054532,-0.7715409,-0.7636817,0.0078592
23,0.73762333,0.5421192,"('insincere', 'sincere')",-0.32447997,-0.4195579,6.4480214,6.3425927,2.2870549,2.1550514,-0.1320035
24,1.45868,1.3206853,"('dishonest', 'honest')",-1.201758,-1.2369168,0.95865923,0.93926084,0.4051937,0.3410098,-0.0641839
25,-0.22975914,-0.09411915,"('egoistic', 'altruistic')",0.41326448,0.44981652,0.92951787,0.87048906,0.3710077,0.4087288,0.0377211
26,0.22932236,0.20293114,"('hardhearted', 'benevolent')",1.0518265,0.97173464,0.9944797,0.8866488,0.7585429,0.6871049,-0.071438
27,-0.21290815,-0.16034141,"('hardhearted', 'softhearted')",-0.57369953,-0.5402056,1.1585383,1.0184611,0.1239769,0.1059714,-0.0180055
28,0.197272,0.028765531,"('disloyal', 'loyal')",-0.9141229,-1.0305538,0.96041924,0.8579418,0.0811895,-0.0479488,-0.1291383
29,-0.26144835,-0.1928563,"('unfair', 'fair')",-0.62447655,-0.541379,-0.33504245,-0.44532567,-0.4069891,-0.393187,0.0138021
30,2.153472,2.0890613,"('intolerant', 'tolerant')",-0.12258906,-0.21547094,0.88560563,0.8635376,0.9721628,0.912376,-0.0597868
31,-2.166467,-1.904404,"('evil', 'good')",-0.083202556,-0.03842895,-0.8303933,-0.94564515,-1.0266876,-0.962826,0.0638616
32,0.95219356,0.659752,"('unkind', 'kind')",-0.51973194,-0.59976804,0.7149216,0.55105096,0.3824611,0.2036783,-0.1787828
33,0.09587284,0.1441746,"('wrong', 'right')",1.0958166,1.0512257,-0.51431406,-0.48706073,0.2257918,0.2361132,0.0103214
34,-0.24832506,-0.11767091,"('mean', 'honorable')",0.33450004,0.3859097,6.183031,6.1706405,2.0897353,2.146293,0.0565577
35,-1.1448342,-0.9437569,"('corrupt', 'incorrupt')",0.4819507,0.49181712,-0.15419717,-0.18614972,-0.2723602,-0.2126965,0.0596637
36,-2.1997342,-1.9671856,"('hostile', 'amicable')",0.80100435,0.83235747,0.03929331,-0.12593433,-0.4531455,-0.4202542,0.0328913
37,0.20494418,0.21206811,"('fake', 'genuine')",-1.2426163,-1.20804,0.07088493,0.073051244,-0.3222624,-0.3076402,0.0146222
