,take_male,take_female,tuple,two_male,two_female,interactive_male,interactive_female,softwr_male,softwr_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33063,-0.36932203,"('unsociable', 'sociable')",-0.22616783,-0.26293224,-0.22769201,-0.40307128,0.83443785,0.7533665,-0.035738315,-0.29991776,0.0028419,-0.1163754,-0.1192173
1,-0.8765284,-0.80914414,"('unfriendly', 'friendly')",-1.7860445,-1.877668,-0.0404635,-0.23002547,-0.28274468,-0.25921148,2.2785559,2.05543,-0.141445,-0.2241239,-0.0826789
2,0.91487384,1.0262134,"('unlikable', 'likable')",-0.41014713,-0.301161,-0.3009807,-0.24033621,-0.0012462437,0.09533708,0.27197295,0.4482235,0.0948945,0.2056554,0.1107609
3,-0.37075928,-0.18796426,"('repellent', 'pleasant')",-0.027899163,0.09674488,-1.2248245,-1.1527355,0.27077088,0.37166315,-0.2903853,-0.22777572,-0.3286195,-0.2200135,0.108606
4,-1.2338738,-1.3210841,"('disliked', 'liked')",-0.746038,-0.7782676,-0.7524101,-0.76415706,-2.107674,-2.0785654,-5.857413,-6.0048113,-2.1394817,-2.1893772,-0.0498955
5,-1.293005,-1.313165,"('distant', 'outgoing')",-0.9330007,-0.98180026,0.17243472,0.20699118,-1.4489769,-1.3489238,0.028769985,0.037260912,-0.6947556,-0.6799273,0.0148283
6,-1.2206935,-1.1964482,"('distant', 'open')",-0.69864297,-0.7155993,0.057492167,0.11019001,-1.2123578,-1.0897527,0.62514,0.6271944,-0.4898124,-0.4528831,0.0369293
7,1.2377394,1.4201999,"('insensitive', 'sensitive')",-0.14986157,-0.03587772,-0.27543992,-0.19640687,1.0689731,1.1629574,0.11212767,0.13991281,0.3987077,0.4981571,0.0994494
8,-0.43891436,-0.4517443,"('unaffectionate', 'affectionate')",-1.3528676,-1.4064987,1.007205,0.95796144,-0.90423393,-0.894586,0.87939405,0.7948095,-0.1618834,-0.2000116,-0.0381282
9,-0.71276057,-0.60815907,"('unaffectionate', 'caring')",-1.5482401,-1.5352745,0.48062032,0.4360039,-0.05370631,-0.028778091,1.3094875,1.2598997,-0.1049198,-0.0952616,0.0096582
10,0.7352693,0.9250957,"('unsympathetic', 'sympathetic')",0.19402878,0.35437408,-0.96749,-0.8427581,0.5505289,0.6721163,-0.74414414,-0.78199124,-0.0463614,0.0653673,0.1117287
11,0.9643998,1.0548229,"('unhelpful', 'helpful')",1.0957639,1.1865554,1.487393,1.6107736,0.77159786,0.8204797,1.8071488,1.8612312,1.2252607,1.3067726,0.0815119
12,0.50457275,0.7060969,"('unsupportive', 'supportive')",-0.4199289,-0.22211577,0.656384,0.78598183,-0.12707245,0.03248257,-1.8651798,-1.8996123,-0.2502449,-0.1194333,0.1308116
13,1.1584638,1.1958961,"('impolite', 'polite')",0.8417926,0.8544811,0.10009119,0.09897866,1.4041542,1.4014735,-0.6546694,-0.6474614,0.5699665,0.5806736,0.0107071
14,-0.046239063,-0.07301365,"('antisocial', 'social')",0.13874657,0.11753012,-0.12099816,-0.15667154,1.2471764,1.2683679,-1.0006081,-1.0108557,0.0436155,0.0290714,-0.0145441
15,-0.18380119,-0.2967026,"('boring', 'funny')",0.24288683,0.1627545,1.4000782,1.4209597,0.5826697,0.4888775,0.917139,0.9042982,0.5917945,0.5360374,-0.0557571
16,-1.6151582,-1.5994937,"('unpopular', 'popular')",-1.3164691,-1.2779187,-0.09272351,-0.037783675,-0.83951354,-0.84397674,0.6886048,0.6864753,-0.6350519,-0.6145395,0.0205124
17,-0.38203895,-0.2825744,"('nasty', 'nice')",0.98612744,1.0491118,-0.8154247,-0.65383905,-0.6035888,-0.5249085,-0.69688815,-0.60563207,-0.3023626,-0.2035684,0.0987942
18,-0.5177575,-0.4739558,"('disagreeable', 'welcoming')",-0.7889181,-0.725132,-0.2508595,-0.21816549,-0.25898683,-0.14530745,-0.122703046,-0.22286841,-0.387845,-0.3570858,0.0307592
19,-0.79520065,-0.7588188,"('inhospitable', 'hospitable')",0.08735107,0.085956976,-0.8648352,-0.76706886,-1.4270535,-1.3199548,0.012337204,0.13248737,-0.5974802,-0.5254796,0.0720006
20,-0.32509443,-0.23201242,"('rough', 'thoughtful')",-0.28414848,-0.2176265,-0.5475716,-0.45221108,-0.37119812,-0.32794765,0.94220376,1.0328892,-0.1171618,-0.0393817,0.0777801
21,1.798561,1.8955528,"('immoral', 'moral')",1.4121404,1.4695371,-0.60526675,-0.6357681,1.5880117,1.5860616,-0.6324567,-0.68308103,0.7121979,0.7264605,0.0142626
22,0.7667676,0.81114405,"('untrustworthy', 'trustworthy')",0.8878842,0.87744564,-0.17526552,-0.20370346,0.9337861,0.9099483,-0.7163214,-0.89646995,0.3393702,0.2996729,-0.0396973
23,1.080605,1.2063593,"('insincere', 'sincere')",0.41895604,0.43240243,0.29085472,0.2597169,1.7975943,1.8387924,4.9693613,4.996539,1.7114742,1.7467621,0.0352879
24,1.169491,1.2841164,"('dishonest', 'honest')",0.87073886,0.97469836,-0.11688453,0.008597616,1.1902155,1.2591597,0.30955777,0.30811346,0.6846237,0.7669372,0.0823135
25,-1.0139676,-0.97268605,"('egoistic', 'altruistic')",-0.6173102,-0.70545423,-0.24112457,-0.3111355,-0.45024678,-0.4547675,1.5093616,1.424766,-0.1626575,-0.2038555,-0.041198
26,-0.62605363,-0.6038471,"('hardhearted', 'benevolent')",-1.4033397,-1.4406344,0.27049896,0.27162722,-0.5048875,-0.50101876,1.5294044,1.4125359,-0.1468755,-0.1722674,-0.0253919
27,-0.6894858,-0.6368923,"('hardhearted', 'softhearted')",-0.96698445,-0.84941226,0.1077397,0.16345133,0.23000088,0.21005979,1.3258883,1.2906172,0.0014317,0.0355648,0.0341331
28,0.41316038,0.34124205,"('disloyal', 'loyal')",-0.14267975,-0.22110412,0.07797601,-0.06689669,0.6247103,0.5667409,1.1396897,0.8970028,0.4225713,0.303397,-0.1191743
29,-0.5157796,-0.56232923,"('unfair', 'fair')",-1.1431651,-1.1797869,-1.3065901,-1.4179804,-0.04651945,-0.14386904,-0.7088182,-0.8621267,-0.7441745,-0.8332185,-0.089044
30,0.8193283,0.91851014,"('intolerant', 'tolerant')",0.16013417,0.19432648,0.34393805,0.42815912,1.4013549,1.4601902,0.8450056,0.84859186,0.7139522,0.7699555,0.0560033
31,-1.8904335,-1.8545482,"('evil', 'good')",-1.0011336,-0.9924973,-0.893072,-0.82361054,-1.8062344,-1.677972,-0.71114486,-0.7864191,-1.2604037,-1.2270094,0.0333943
32,0.9311154,0.9738251,"('unkind', 'kind')",0.49711305,0.56896514,-0.7622932,-0.88421273,0.88698906,0.8052759,0.6981549,0.5654042,0.4502158,0.4058515,-0.0443643
33,-0.7994224,-0.8524959,"('wrong', 'right')",0.30303645,0.19368197,0.046363667,0.050660744,-0.36219,-0.3602914,-0.6762747,-0.64573866,-0.2976974,-0.3228366,-0.0251392
34,-0.5873815,-0.45677996,"('mean', 'honorable')",-0.090235755,0.011287484,-0.28470805,-0.030933762,-0.12532803,-0.0005784258,5.3800225,5.5945096,0.8584738,1.023501,0.1650272
35,-1.672346,-1.7986966,"('corrupt', 'incorrupt')",-0.5964438,-0.7208221,-0.55863696,-0.6142595,-1.8340154,-1.9205081,0.20788038,0.102436416,-0.8907123,-0.99037,-0.0996577
36,-1.6470358,-1.7729013,"('hostile', 'amicable')",-1.2694575,-1.4370333,-0.7130499,-0.8726243,-2.4430256,-2.4872215,0.54169273,0.31525362,-1.1061752,-1.2509053,-0.1447301
37,0.34176233,0.42296138,"('fake', 'genuine')",0.37693828,0.42732584,-0.32290256,-0.27121502,0.62040925,0.744698,0.47000027,0.49463663,0.2972415,0.3636814,0.0664399
