,qwest_male,qwest_female,tuple,communications_male,communications_female,intl_male,intl_female,inc_male,inc_female,average_male,average_female,female-male
21,-1.1280869,-1.1131884,"('immoral', 'moral')",0.8556191,0.9357534,-0.4193907,-0.4076349,-0.8016526,-0.76688385,-0.3733778,-0.3379884,0.0353894
22,-0.0053896755,0.010794938,"('untrustworthy', 'trustworthy')",0.9206288,0.92396593,-0.78716606,-0.8480631,-0.81130534,-0.89411503,-0.1708081,-0.2018543,-0.0310462
23,-0.2288753,-0.23597153,"('insincere', 'sincere')",0.7184025,0.78834957,-0.96371675,-1.0648278,5.902829,5.8202147,1.3571599,1.3269413,-0.0302186
24,0.1654885,0.18074211,"('dishonest', 'honest')",0.07324256,0.1318813,-0.7329375,-0.78498363,0.9665909,0.9017724,0.1180961,0.107353,-0.0107431
25,-0.37913492,-0.4520834,"('egoistic', 'altruistic')",0.20873544,0.07126655,0.039614037,-0.026209645,1.9060259,1.8220195,0.4438101,0.3537482,-0.0900619
26,-0.25609124,-0.31657943,"('hardhearted', 'benevolent')",-0.11766252,-0.21360806,0.66942865,0.59504336,1.7093942,1.6578317,0.5012673,0.4306719,-0.0705954
27,-0.3273205,-0.27929428,"('hardhearted', 'softhearted')",-1.0370797,-0.9896804,-0.11745924,-0.20851186,1.1720455,1.098529,-0.0774535,-0.0947394,-0.0172859
28,-0.48323882,-0.6082728,"('disloyal', 'loyal')",-0.24042472,-0.44209418,-1.3603189,-1.5209755,1.2956632,1.1229118,-0.1970798,-0.3621077,-0.1650279
29,-0.00461372,-0.07296295,"('unfair', 'fair')",-0.49818856,-0.5390989,-1.0954922,-1.1578445,-0.46912473,-0.5908731,-0.5168548,-0.5901949,-0.0733401
30,-0.08970666,-0.0922713,"('intolerant', 'tolerant')",1.5210001,1.5858506,-0.26438054,-0.22706148,1.0610017,1.1113849,0.5569786,0.5944756,0.037497
31,0.11375897,0.15894195,"('evil', 'good')",-0.99698013,-1.1723965,-0.84160644,-0.8520703,-1.0628679,-1.1795943,-0.6969239,-0.7612798,-0.0643559
32,-0.3412803,-0.35669968,"('unkind', 'kind')",0.2776116,0.29997155,-0.3279814,-0.37797013,0.8378673,0.7586848,0.1115543,0.0809966,-0.0305577
33,0.6402787,0.5580318,"('wrong', 'right')",0.500655,0.40222687,0.3719785,0.3556549,-0.4592061,-0.46400535,0.2634265,0.2129771,-0.0504494
34,-0.24132133,-0.10533752,"('mean', 'honorable')",0.24278072,0.41627756,0.29194197,0.39100882,5.862733,5.9961486,1.5390335,1.6745243,0.1354908
35,0.38261032,0.31458798,"('corrupt', 'incorrupt')",-1.5413467,-1.6947742,0.65621245,0.55402297,-0.15899825,-0.27072266,-0.1653805,-0.2742215,-0.108841
36,0.45415077,0.2883048,"('hostile', 'amicable')",-1.3139354,-1.6474353,0.09502129,-0.02486425,0.46092144,0.3316779,-0.0759605,-0.2630792,-0.1871187
37,-0.02974942,0.007418394,"('fake', 'genuine')",0.27227658,0.4004558,-0.052366167,-0.025914002,0.56462187,0.5613797,0.1886957,0.235835,0.0471393
38,-0.30833364,-0.3314042,"('untruthful', 'truthful')",-0.124163255,-0.14392656,-1.7228911,-1.7449561,-0.23579109,-0.249297,-0.5977948,-0.6173959,-0.0196011
39,1.5500973,1.575133,"('exploitative', 'cooperative')",1.1489058,1.1757421,0.5030176,0.5218456,0.27922276,0.27072242,0.8703109,0.8858607,0.0155498
40,0.48567355,0.4692444,"('stingy', 'generous')",-0.022566264,-0.07837997,-0.64494485,-0.6424602,-1.2753172,-1.3774108,-0.3642887,-0.4072517,-0.042963
41,-0.61292577,-0.6290036,"('unforgiving', 'forgiving')",-0.975709,-1.0482305,-0.64771134,-0.72474116,0.09246713,0.036193475,-0.5359697,-0.5914455,-0.0554758
42,0.9160099,1.0384935,"('unreliable', 'reliable')",0.65192056,0.931217,0.26155263,0.35129535,-3.1815736,-3.0890734,-0.3380226,-0.1920169,0.1460057
43,-0.703758,-0.5736978,"('irresponsible', 'responsible')",0.64987624,0.8844263,-1.4240953,-1.3845873,0.7317865,0.7597147,-0.1865476,-0.078536,0.1080116
44,0.2714265,0.35233337,"('prejudiced', 'unprejudiced')",-0.64489627,-0.5238267,0.27895096,0.2771824,-1.3929956,-1.4064939,-0.3718786,-0.3252012,0.0466774
45,-0.6965167,-0.64305663,"('incompetent', 'competent')",0.12243338,0.17382723,-0.7170901,-0.8008138,-0.11913708,-0.19235441,-0.3525776,-0.3655994,-0.0130218
46,-0.49418005,-0.49102455,"('uncompetitive', 'competitive')",1.4787248,1.5471847,-1.0541781,-1.0237714,-0.3939327,-0.37155172,-0.1158915,-0.0847907,0.0311008
47,-0.4721822,-0.33448118,"('stupid', 'smart')",0.77859837,0.8669061,0.2644631,0.24224639,5.481381,5.5227323,1.5130651,1.5743508,0.0612857
48,-1.2520659,-1.3054852,"('unintelligent', 'intelligent')",-0.062509716,-0.09739508,-1.7173803,-1.7287644,0.37986755,0.3671727,-0.6630221,-0.691118,-0.0280959
49,-1.2872465,-1.2339008,"('unable', 'able')",-0.84679854,-0.7397291,-0.73240024,-0.69761896,-0.73457634,-0.6243031,-0.9002554,-0.823888,0.0763674
50,0.20246251,0.23289502,"('clumsy', 'skillful')",-0.04965595,-0.04581114,0.38453716,0.2904596,-0.1780122,-0.21000266,0.0898329,0.0668852,-0.0229477
51,-0.7159788,-0.83066976,"('uneducated', 'educated')",0.3404413,0.2974463,-0.10341936,-0.17727698,0.5295705,0.45437658,0.0126534,-0.064031,-0.0766844
52,1.0050309,0.81871665,"('irrational', 'rational')",-0.2501143,-0.5788654,-1.0328029,-1.1075035,0.15949252,-0.016569223,-0.0295985,-0.2210554,-0.1914569
53,-1.1821697,-1.1868907,"('uncreative', 'creative')",0.7797238,0.8216151,-0.8098778,-0.8360546,1.3093795,1.241572,0.0242639,0.0100605,-0.0142034
54,-0.6312356,-0.6570161,"('incapable', 'capable')",-1.1165954,-1.0691115,-0.6221868,-0.6244853,0.75080395,0.76496255,-0.4048035,-0.3964126,0.0083909
55,-1.2547308,-1.2041906,"('incompetent', 'clever')",0.13776395,0.20311609,-1.0003561,-1.020138,0.28671384,0.26353645,-0.4576523,-0.439419,0.0182333
56,-0.20664135,-0.15767236,"('impractical', 'practical')",1.2296649,1.4210533,0.15093882,0.17456836,-0.3094898,-0.27579576,0.2161182,0.2905384,0.0744202
57,-1.0797167,-1.1584952,"('unimaginative', 'imaginative')",0.00466612,0.03313628,-0.85942906,-0.85941464,-2.3975632,-2.4034352,-1.0830107,-1.0970522,-0.0140415
58,-0.045807004,-0.10457516,"('undiscriminating', 'discriminating')",1.1545932,1.1977557,-0.7005674,-0.7766329,0.050926864,0.029290628,0.1147864,0.0864596,-0.0283268
59,0.97104657,0.9420599,"('foolish', 'wise')",0.12330891,-0.0002223663,0.38817093,0.37015295,0.115929015,0.09037811,0.3996139,0.3505922,-0.0490217
60,-0.9569868,-0.8833003,"('inefficient', 'efficient')",1.584397,1.7500854,-0.58634317,-0.55563504,0.06632296,0.19717637,0.0268475,0.1270816,0.1002341
61,-0.42539814,-0.56460047,"('illogical', 'logical')",1.0477543,0.90324396,-0.10143496,-0.24796051,0.59102964,0.4651466,0.2779877,0.1389574,-0.1390303
62,-0.27574578,-0.21697728,"('incompetent', 'brilliant')",0.9112603,1.0984361,-0.8788453,-0.8216243,0.13763547,0.24623747,-0.0264238,0.076518,0.1029418
63,-0.4401024,-0.36713123,"('unperceptive', 'insightful')",1.3385445,1.4473243,-0.85575974,-0.8259268,0.59493095,0.73279065,0.1594033,0.2467642,0.0873609
64,0.17090459,0.14516681,"('shy', 'confident')",0.12937981,0.16021748,-0.7087758,-0.6581591,-6.6859126,-6.7001605,-1.7736011,-1.7632338,0.0103673
65,-0.25377563,-0.29659635,"('insecure', 'secure')",0.4287352,0.38881633,0.1377376,0.13632838,-0.13471973,-0.15778458,0.0444944,0.0176909,-0.0268035
66,0.3247882,0.29154783,"('inactive', 'active')",-0.41931668,-0.46239462,1.1875153,1.1516682,0.9174865,0.92293996,0.5026183,0.4759403,-0.026678
67,0.21488793,0.2087116,"('doubtful', 'determined')",-0.30690324,-0.21723607,1.046016,1.0709938,-0.3925304,-0.3209238,0.1403676,0.1853864,0.0450188
68,-0.7103714,-0.7154615,"('dependent', 'independent')",-0.38877392,-0.3368122,-0.21245022,-0.18618883,-0.9222544,-0.92727077,-0.5584625,-0.5414333,0.0170292
69,0.8108835,0.82452387,"('lazy', 'industrious')",-0.041320283,-0.06561425,1.4141599,1.3947659,-0.9409481,-0.8879216,0.3106938,0.3164385,0.0057447
70,-0.20000651,-0.13096862,"('lethargic', 'energetic')",1.0019933,1.2383034,0.1952075,0.23401274,0.8891129,0.9669215,0.4715768,0.5770673,0.1054905
71,0.28935632,0.2938996,"('diffident', 'self-confident')",0.54512817,0.52136445,-0.8743457,-0.82529455,0.34615806,0.33659953,0.0765742,0.0816423,0.0050681
72,-0.94556016,-0.9305623,"('unambitious', 'ambitious')",-0.62312955,-0.53314507,-1.2967867,-1.2938185,-0.6408362,-0.6704155,-0.8765782,-0.8569853,0.0195929
73,1.3656195,1.366768,"('helpless', 'self-reliant')",0.44873244,0.47117126,-0.45914355,-0.41546106,-3.771927,-3.7220745,-0.6041796,-0.5748991,0.0292805
74,-0.035131868,0.06976693,"('undedicated', 'dedicated')",0.3867522,0.5206169,-0.47796503,-0.46788278,0.029700514,0.05403758,-0.024161,0.0441347,0.0682957
75,-0.03967847,0.006720811,"('meek', 'impulsive')",-0.756409,-0.7193544,0.057905152,0.10587782,-0.41230753,-0.35124826,-0.2876225,-0.239501,0.0481215
76,0.644199,0.7169118,"('anxious', 'daring')",0.96566343,1.1895202,0.5090886,0.5805346,0.040350888,0.15329891,0.5398255,0.6600664,0.1202409
77,-1.2312002,-1.2571123,"('unmotivated', 'motivated')",0.5316934,0.5328373,-0.79946434,-0.7242344,-0.89654225,-0.7987902,-0.5988784,-0.5618249,0.0370535
78,-1.3619334,-1.2870268,"('nonresilient', 'resilient')",0.3348915,0.3487412,-0.8651348,-0.8854156,-0.19016024,-0.054403592,-0.5205842,-0.4695262,0.051058
79,0.36300993,0.29819685,"('wavering', 'unwavering')",-0.6005748,-0.64569134,-0.06364862,-0.10779652,-0.15575759,-0.15617631,-0.1142428,-0.1528668,-0.038624
80,0.080513455,0.07956412,"('dominated', 'dominating')",0.5327065,0.5917689,-0.10183969,-0.07213619,-1.2075635,-1.1683141,-0.1740458,-0.1422793,0.0317665
81,-1.1376272,-1.1677802,"('submissive', 'aggressive')",0.9149025,0.9569745,0.28262085,0.33917487,-0.87138784,-0.79452443,-0.2028729,-0.1665388,0.0363341
82,-1.0770435,-0.9702406,"('poor', 'rich')",0.7259805,0.80659485,0.93583137,0.878048,6.062498,6.0848045,1.6618166,1.6998017,0.0379851
83,-0.2908277,-0.37647974,"('powerless', 'powerful')",0.45054674,0.458031,-1.098988,-1.072155,-0.6308287,-0.6795376,-0.3925244,-0.4175353,-0.0250109
84,0.45040825,0.32100922,"('inferior', 'superior')",0.06293745,0.013564041,0.4490933,0.43230525,0.7236369,0.7070607,0.421519,0.3684848,-0.0530342
85,0.6465372,0.60477877,"('insignificant', 'prestigious')",-0.765604,-0.90509915,-1.1547207,-1.1850806,0.6075354,0.57140684,-0.166563,-0.2284985,-0.0619355
86,-1.6494423,-1.7833456,"('uninfluential', 'influential')",0.7483811,0.6093092,-1.748403,-1.7814058,-0.06123776,-0.16350552,-0.6776755,-0.7797369,-0.1020614
87,0.5045885,0.38723126,"('unsuccessful', 'successful')",1.0671806,1.0077131,0.6361044,0.60584986,0.373041,0.41934285,0.6452286,0.6050342,-0.0401944
88,-0.2700328,-0.3786076,"('low', 'eminent')",0.014431231,-0.0044317283,-0.89558667,-0.94757986,0.05749741,0.07624334,-0.2734227,-0.313594,-0.0401713
