,brown_male,brown_female,tuple,&_male,&_female,inc_male,inc_female,average_male,average_female,female-male
0,0.67895406,0.5877154,"('unsociable', 'sociable')",0.73550445,0.6360434,-0.54370046,-0.64481145,0.2902527,0.1929825,-0.0972702
1,0.6818023,0.6605618,"('unfriendly', 'friendly')",0.17962816,0.10925867,2.231083,2.071749,1.0308378,0.9471898,-0.083648
2,0.28585476,0.36496747,"('unlikable', 'likable')",1.4388596,1.442589,0.47785348,0.5776595,0.7341893,0.795072,0.0608827
3,-0.665233,-0.6950074,"('repellent', 'pleasant')",-0.42334628,-0.43165356,-0.45709926,-0.4359758,-0.5152262,-0.5208789,-0.0056527
4,0.47032318,0.3909914,"('disliked', 'liked')",0.08910659,0.10812369,-5.3978367,-5.384978,-1.6128023,-1.6286209,-0.0158186
5,0.7264971,0.7694179,"('distant', 'outgoing')",0.14259116,0.20643814,0.69746107,0.6064658,0.5221831,0.5274406,0.0052575
6,1.2523302,1.2841462,"('distant', 'open')",-0.084879346,0.025045387,0.90576607,0.77896464,0.6910723,0.6960521,0.0049798
7,0.063498735,0.10980961,"('insensitive', 'sensitive')",-0.36746535,-0.3157,0.39732194,0.40982503,0.0311184,0.0679782,0.0368598
8,0.71454,0.7509711,"('unaffectionate', 'affectionate')",0.6965524,0.68402565,1.1149439,1.0067631,0.8420121,0.8139199,-0.0280922
9,1.4824127,1.4786109,"('unaffectionate', 'caring')",0.65335655,0.6425738,1.2537322,1.1918553,1.1298339,1.1043466,-0.0254873
10,-0.3464722,-0.44061914,"('unsympathetic', 'sympathetic')",-0.2745955,-0.40085316,-0.8179683,-0.8409433,-0.4796787,-0.5608052,-0.0811265
11,-0.661879,-0.6140272,"('unhelpful', 'helpful')",-0.8543613,-0.8649881,1.6764122,1.6947588,0.0533906,0.0719145,0.0185239
12,1.5017018,1.5954686,"('unsupportive', 'supportive')",1.1237934,1.2371429,-0.9971851,-0.91929734,0.54277,0.6377714,0.0950014
13,-0.39052185,-0.31332266,"('impolite', 'polite')",0.05917187,0.023232363,-0.8246826,-0.84456044,-0.3853442,-0.3782169,0.0071273
14,0.2175315,0.1704982,"('antisocial', 'social')",1.1640781,1.0512406,-1.0714653,-1.0795429,0.1033815,0.0473986,-0.0559829
15,0.5853114,0.7024877,"('boring', 'funny')",0.73308176,0.7440679,0.5995747,0.57588047,0.6393226,0.6741454,0.0348228
16,-1.0080606,-1.0101799,"('unpopular', 'popular')",-0.26069862,-0.16819528,0.36121503,0.3344001,-0.3025148,-0.281325,0.0211898
17,0.3116819,0.35878676,"('nasty', 'nice')",0.40764388,0.51215005,-0.085702,-0.07260654,0.2112079,0.2661101,0.0549022
18,-0.39424425,-0.39672792,"('disagreeable', 'welcoming')",0.40546116,0.5070567,-0.2389685,-0.36458763,-0.0759172,-0.0847529,-0.0088357
19,0.47165942,0.56363684,"('inhospitable', 'hospitable')",-0.61118627,-0.5038673,0.5576292,0.57167166,0.1393675,0.2104804,0.0711129
20,-1.0002793,-1.0182244,"('rough', 'thoughtful')",0.2346459,0.26066092,1.2592953,1.2288706,0.164554,0.1571024,-0.0074516
21,0.04679997,0.027399596,"('immoral', 'moral')",0.7990168,0.7700214,-0.8194381,-0.7656521,0.0087929,0.0105896,0.0017967
22,-1.1803056,-1.2934686,"('untrustworthy', 'trustworthy')",-0.037568923,-0.11497583,-1.2694801,-1.3380818,-0.8291183,-0.9155087,-0.0863904
23,-0.94144446,-0.97061723,"('insincere', 'sincere')",-0.41910636,-0.4585717,5.136889,4.997144,1.2587794,1.1893184,-0.069461
24,0.5127905,0.42544177,"('dishonest', 'honest')",0.2551848,0.23975194,0.58068335,0.46633524,0.4495529,0.3771763,-0.0723766
25,1.317145,1.3789899,"('egoistic', 'altruistic')",0.3108995,0.32827595,1.5009325,1.4944165,1.0429923,1.0672274,0.0242351
26,0.6321468,0.6075434,"('hardhearted', 'benevolent')",1.8612549,1.7309446,2.1035547,2.0469832,1.5323188,1.4618238,-0.070495
27,-0.6380486,-0.56687903,"('hardhearted', 'softhearted')",-0.52251256,-0.3976856,1.4638008,1.3332672,0.1010799,0.1229009,0.021821
28,0.42505944,0.2345725,"('disloyal', 'loyal')",0.6079154,0.42929566,0.75201744,0.5923337,0.5949974,0.418734,-0.1762634
29,0.49838397,0.43249735,"('unfair', 'fair')",-0.35387525,-0.3059561,-0.33098242,-0.4751596,-0.0621579,-0.1162061,-0.0540482
