,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8540015,-1.027034,"('unsociable', 'sociable')",-0.45056763,-0.62075096,-0.09261173,-0.22934294,-0.4657269,-0.6257093,-0.1599824
1,3.0453262,2.941021,"('unfriendly', 'friendly')",0.5878312,0.39531064,1.3200428,1.1161287,1.6510668,1.4841534,-0.1669134
2,0.691816,0.71606886,"('unlikable', 'likable')",0.7020314,0.72976303,0.6684084,0.6789974,0.6874186,0.7082764,0.0208578
3,-2.199471,-2.0874975,"('repellent', 'pleasant')",0.070400596,0.17639662,0.012523595,0.07089925,-0.7055155,-0.6134005,0.092115
4,0.33743483,0.27463564,"('disliked', 'liked')",-0.653305,-0.79403305,-5.6949697,-5.808381,-2.0036133,-2.1092594,-0.1056461
5,2.2518501,2.3189502,"('distant', 'outgoing')",0.015274137,0.048951738,-0.46563807,-0.44373232,0.6004954,0.6413898,0.0408944
6,2.7191868,2.8247063,"('distant', 'open')",0.15993683,0.19212274,0.09236524,0.06628916,0.9904963,1.0277061,0.0372098
7,-0.47558242,-0.5055535,"('insensitive', 'sensitive')",-0.75060135,-0.6625242,0.2739597,0.29624894,-0.317408,-0.2906096,0.0267984
8,0.90355134,0.9220178,"('unaffectionate', 'affectionate')",-0.75549614,-0.8428555,-0.2963239,-0.33337173,-0.0494229,-0.0847365,-0.0353136
9,1.554152,1.6043439,"('unaffectionate', 'caring')",0.014777778,-0.00343249,0.6539555,0.62794393,0.7409618,0.7429518,0.00199
10,-1.8415667,-1.9127893,"('unsympathetic', 'sympathetic')",-1.4480494,-1.4425108,-0.17939194,-0.21075496,-1.156336,-1.188685,-0.032349
11,-0.21561942,-0.24165504,"('unhelpful', 'helpful')",0.6247878,0.65032244,1.9925745,1.9983366,0.800581,0.8023346,0.0017536
12,0.9146048,0.9640935,"('unsupportive', 'supportive')",0.115568675,0.14209676,-1.7521931,-1.7164435,-0.2406732,-0.2034178,0.0372554
13,-0.7883887,-0.93568474,"('impolite', 'polite')",-0.45546463,-0.50418097,0.15467592,0.13185786,-0.3630591,-0.4360026,-0.0729435
14,-0.62918705,-0.7628208,"('antisocial', 'social')",-0.96549714,-1.0154526,-0.7374104,-0.72286403,-0.7773649,-0.8337124,-0.0563475
15,1.1212518,0.98469496,"('boring', 'funny')",-1.351598,-1.3770531,0.20975082,0.1971275,-0.0068651,-0.0650769,-0.0582118
16,0.36611256,0.3789355,"('unpopular', 'popular')",1.1883273,1.2013378,0.9297415,0.9144585,0.8280605,0.8315773,0.0035168
17,-0.5886723,-0.5843067,"('nasty', 'nice')",-0.32525584,-0.32013023,-0.34890008,-0.2960633,-0.4209427,-0.4001667,0.020776
18,0.5315236,0.4159808,"('disagreeable', 'welcoming')",0.1295738,0.14545408,-0.65349007,-0.7331751,0.0025358,-0.0572467,-0.0597825
19,1.157395,1.1480894,"('inhospitable', 'hospitable')",-0.36641535,-0.3880423,-0.25109386,-0.21116629,0.1799619,0.1829603,0.0029984
20,0.43510032,0.37463877,"('rough', 'thoughtful')",0.09757834,0.12828207,1.1315565,1.0803909,0.554745,0.5277706,-0.0269744
21,-1.0765358,-1.1963826,"('immoral', 'moral')",-0.3756025,-0.43480805,-0.46303338,-0.4814631,-0.6383905,-0.7042179,-0.0658274
22,-0.80306935,-0.9170264,"('untrustworthy', 'trustworthy')",-0.4373709,-0.51628065,-0.8570157,-0.9192346,-0.699152,-0.7841806,-0.0850286
23,-0.15137142,-0.24754938,"('insincere', 'sincere')",0.32483748,0.30816367,5.223359,5.239223,1.7989418,1.7666124,-0.0323294
24,0.1676427,0.16033307,"('dishonest', 'honest')",-1.4772903,-1.4684607,0.74999154,0.6925147,-0.186552,-0.2052043,-0.0186523
25,1.5453165,1.5998263,"('egoistic', 'altruistic')",0.6804868,0.74901414,1.2218686,1.2416075,1.149224,1.196816,0.047592
26,2.4000392,2.2677088,"('hardhearted', 'benevolent')",-0.45449623,-0.5092447,0.97989273,0.81561273,0.9751452,0.8580256,-0.1171196
27,-0.532331,-0.5089882,"('hardhearted', 'softhearted')",-0.79964405,-0.7578594,0.85092294,0.8239604,-0.1603507,-0.1476291,0.0127216
28,0.32510585,0.17167002,"('disloyal', 'loyal')",-0.7792284,-0.8132482,0.53228337,0.39690822,0.0260536,-0.0815567,-0.1076103
29,-0.39174333,-0.3543813,"('unfair', 'fair')",0.045083784,0.05510301,-0.65073156,-0.748383,-0.3324637,-0.3492204,-0.0167567
30,-0.18465185,-0.29145277,"('intolerant', 'tolerant')",-0.054369144,-0.17568061,0.73775434,0.6198592,0.1662444,0.0509086,-0.1153358
31,1.3009056,1.3682668,"('evil', 'good')",0.15716225,0.1180039,-1.1846163,-1.2518542,0.0911505,0.0781388,-0.0130117
32,0.21525079,0.14676557,"('unkind', 'kind')",-0.353629,-0.29672584,0.90742606,0.79367197,0.2563493,0.2145706,-0.0417787
33,2.3387082,2.2283292,"('wrong', 'right')",0.9257783,0.7989803,-0.43229955,-0.4773281,0.9440623,0.8499938,-0.0940685
34,0.32871827,0.40892395,"('mean', 'honorable')",0.5607458,0.60598797,5.8174753,5.9188256,2.2356464,2.3112459,0.0755995
35,0.59280944,0.63153553,"('corrupt', 'incorrupt')",0.11180312,0.15125787,-0.19970128,-0.24464615,0.1683038,0.1793824,0.0110786
36,2.1975856,2.102298,"('hostile', 'amicable')",0.28910133,0.042910837,0.28084803,0.039611194,0.9225117,0.7282733,-0.1942384
37,-1.2330927,-1.2343245,"('fake', 'genuine')",-1.0364441,-0.9159681,0.026193807,0.11599449,-0.747781,-0.6780994,0.0696816
38,0.0728582,0.0959654,"('untruthful', 'truthful')",0.3142007,0.25751334,0.2922363,0.35669416,0.2264317,0.2367243,0.0102926
39,1.498617,1.4610435,"('exploitative', 'cooperative')",1.4189626,1.4304278,0.19870704,0.1969332,1.0387623,1.0294682,-0.0092941
40,0.20327175,0.211676,"('stingy', 'generous')",0.46751797,0.5476345,-1.4912237,-1.5508441,-0.273478,-0.2638445,0.0096335
41,-0.7440069,-0.8903993,"('unforgiving', 'forgiving')",-0.9038282,-0.974711,0.10508918,-0.09623784,-0.5142486,-0.6537827,-0.1395341
42,-1.3875716,-1.4686917,"('unreliable', 'reliable')",-1.6902574,-1.7002118,-3.124308,-3.1307817,-2.067379,-2.099895,-0.032516
