,alcoa_male,alcoa_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.61686057,-0.74443275,"('unsociable', 'sociable')",-0.4313007,-0.6203299,-0.5240806,-0.6823813,-0.1583007
1,-1.7048945,-1.811788,"('unfriendly', 'friendly')",0.94345474,0.8314024,-0.3807199,-0.4901928,-0.1094729
2,1.2882249,1.2347698,"('unlikable', 'likable')",1.0162575,1.0985386,1.1522412,1.1666542,0.014413
3,0.28569683,0.3926769,"('repellent', 'pleasant')",1.1167679,1.0906891,0.7012324,0.741683,0.0404506
4,0.039290715,-0.023222815,"('disliked', 'liked')",-6.4841585,-6.4427934,-3.2224338,-3.2330081,-0.0105743
5,-1.3101883,-1.3084469,"('distant', 'outgoing')",-0.86460817,-0.7267143,-1.0873983,-1.0175806,0.0698177
6,-1.4977908,-1.4225627,"('distant', 'open')",-0.980893,-0.8447553,-1.239342,-1.133659,0.105683
7,-0.2306113,-0.074562155,"('insensitive', 'sensitive')",0.13878691,0.18782744,-0.0459122,0.0566326,0.1025448
8,-1.5211742,-1.6087879,"('unaffectionate', 'affectionate')",0.30233073,0.2916262,-0.6094217,-0.6585808,-0.0491591
9,-1.5313978,-1.5928651,"('unaffectionate', 'caring')",0.7859328,0.8236041,-0.3727325,-0.3846305,-0.011898
10,-0.50118595,-0.5030651,"('unsympathetic', 'sympathetic')",-0.3573387,-0.4114106,-0.4292623,-0.4572378,-0.0279755
11,-0.2576466,-0.32122236,"('unhelpful', 'helpful')",2.0008585,2.0246186,0.871606,0.8516982,-0.0199078
12,-0.42730427,-0.34530345,"('unsupportive', 'supportive')",-2.2995007,-2.2351453,-1.3634025,-1.2902244,0.0731781
13,-0.006768517,-0.07099621,"('impolite', 'polite')",-0.6322785,-0.62261385,-0.3195235,-0.346805,-0.0272815
14,0.8903908,0.9156911,"('antisocial', 'social')",0.30062875,0.13296783,0.5955098,0.5243294,-0.0711804
15,-0.13161576,-0.3136717,"('boring', 'funny')",0.15749316,0.16410874,0.0129387,-0.0747815,-0.0877202
16,-0.8127671,-0.8473323,"('unpopular', 'popular')",0.32310718,0.2431846,-0.24483,-0.3020738,-0.0572438
17,-0.36162287,-0.28988174,"('nasty', 'nice')",-0.28715587,-0.25452086,-0.3243894,-0.2722013,0.0521881
18,-0.6252614,-0.5206912,"('disagreeable', 'welcoming')",-0.86948186,-0.8409302,-0.7473717,-0.6808107,0.066561
19,-1.7575278,-1.7158372,"('inhospitable', 'hospitable')",-0.80971503,-0.6562872,-1.2836214,-1.1860622,0.0975592
