,western_male,western_female,tuple,union_male,union_female,co_male,co_female,average_male,average_female,female-male
0,-0.021968938,-0.2772388,"('unsociable', 'sociable')",0.28658614,0.12857248,-0.3052889,-0.4004178,-0.0135572,-0.183028,-0.1694708
1,0.14852293,0.018641096,"('unfriendly', 'friendly')",-0.122708656,-0.105865434,1.6902187,1.6833715,0.572011,0.5320491,-0.0399619
2,1.228427,1.3021145,"('unlikable', 'likable')",0.6515062,0.78451127,0.5455381,0.8619664,0.8084904,0.9828641,0.1743737
3,0.13261484,0.21016654,"('repellent', 'pleasant')",-0.513501,-0.271392,0.46573085,0.52473205,0.0282816,0.1545022,0.1262206
4,-0.28493267,-0.37262613,"('disliked', 'liked')",0.45574197,0.28226835,-6.9999294,-6.9863844,-2.2763734,-2.3589141,-0.0825407
5,-0.9731957,-0.9615867,"('distant', 'outgoing')",-0.019689031,-2.0483509e-05,-0.6412564,-0.45264444,-0.5447137,-0.4714172,0.0732965
6,-1.1489846,-1.095587,"('distant', 'open')",0.2625885,0.3110709,-0.43698567,-0.2149169,-0.4411272,-0.3331443,0.1079829
7,0.7683879,0.73914605,"('insensitive', 'sensitive')",-0.049715325,-0.063339554,0.25847352,0.29491588,0.3257154,0.3235741,-0.0021413
8,-0.67292744,-0.58718383,"('unaffectionate', 'affectionate')",-0.31944957,-0.2796497,0.7631112,0.7766639,-0.076422,-0.0300566,0.0463654
9,0.28558338,0.20718126,"('unaffectionate', 'caring')",0.0023377817,0.022149187,1.137938,1.1656795,0.4752864,0.4650033,-0.0102831
10,0.41805375,0.4177596,"('unsympathetic', 'sympathetic')",-0.89449114,-0.8781419,0.14406388,0.049541436,-0.1107912,-0.1369469,-0.0261557
11,0.2555813,0.27825144,"('unhelpful', 'helpful')",-0.28388247,-0.28977835,2.314271,2.2805276,0.7619899,0.7563336,-0.0056563
12,0.37644655,0.4861197,"('unsupportive', 'supportive')",-0.32852232,-0.21919647,-2.088521,-1.9554933,-0.6801989,-0.5628567,0.1173422
13,-0.36685506,-0.33316562,"('impolite', 'polite')",-0.83452916,-0.762778,-0.57767487,-0.6315419,-0.5930197,-0.5758285,0.0171912
14,1.3607763,1.2627143,"('antisocial', 'social')",1.24782,1.2732116,-0.02427382,-0.15973923,0.8614408,0.7920622,-0.0693786
15,0.9786155,0.8110481,"('boring', 'funny')",1.1566453,0.861691,0.78411514,0.7900077,0.9731253,0.8209155,-0.1522098
16,-1.5678499,-1.5165889,"('unpopular', 'popular')",-1.0765285,-1.0928087,0.14609264,0.14562765,-0.8327619,-0.8212566,0.0115053
17,-0.2303257,-0.14540693,"('nasty', 'nice')",0.06992438,0.17527723,0.0083300695,-0.094345726,-0.0506904,-0.0214918,0.0291986
18,-0.9939859,-0.5619733,"('disagreeable', 'welcoming')",-1.0203555,-0.61462736,-1.188728,-0.9490786,-1.0676897,-0.7085598,0.3591299
19,-0.43983445,-0.35535032,"('inhospitable', 'hospitable')",-0.43347648,-0.33203426,-0.41141498,-0.24434425,-0.428242,-0.3105763,0.1176657
20,0.34090224,0.3977693,"('rough', 'thoughtful')",-0.68640924,-0.52593094,0.33866018,0.4062286,-0.0022823,0.092689,0.0949713
21,0.61273104,0.73396987,"('immoral', 'moral')",-0.34453225,-0.26290846,-1.0572073,-0.8066601,-0.2630029,-0.1118662,0.1511367
22,0.47343606,0.4456239,"('untrustworthy', 'trustworthy')",-0.2763389,-0.35433736,-0.6553027,-0.61131674,-0.1527352,-0.1733434,-0.0206082
23,0.8804818,0.9739147,"('insincere', 'sincere')",-0.0965631,0.007236662,6.017125,5.966619,2.2670147,2.3159234,0.0489087
24,0.43093634,0.52039176,"('dishonest', 'honest')",-0.12388912,-0.0045158044,0.92560863,0.9362188,0.4108853,0.4840316,0.0731463
25,-0.5056964,-0.39744437,"('egoistic', 'altruistic')",-0.046669073,0.03420448,1.0774658,1.0261655,0.1750334,0.2209752,0.0459418
26,1.4365956,1.2169355,"('hardhearted', 'benevolent')",2.8130689,2.6286216,1.8868942,1.7244438,2.0455195,1.856667,-0.1888525
27,-0.7660902,-0.6708266,"('hardhearted', 'softhearted')",-0.63270646,-0.47915143,0.72182244,0.7338642,-0.2256581,-0.1387046,0.0869535
28,0.5423739,0.42059028,"('disloyal', 'loyal')",0.031309895,-0.065917194,1.3429409,1.1365103,0.6388749,0.4970611,-0.1418138
29,0.36965385,0.26280633,"('unfair', 'fair')",-1.0803514,-1.052714,-0.4617456,-0.6268995,-0.3908144,-0.4722691,-0.0814547
