,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.10817673,-0.19252549,"('unsociable', 'sociable')",1.2705789,1.3064934,-0.49142334,-0.6155419,0.2236596,0.166142,-0.0575176
1,-0.7361494,-0.83054423,"('unfriendly', 'friendly')",0.5952419,0.58247125,1.6448208,1.5523001,0.5013045,0.4347424,-0.0665621
2,0.80575514,0.83737004,"('unlikable', 'likable')",1.1077688,1.1879069,0.62672496,0.71003103,0.8467496,0.9117693,0.0650197
3,0.32971412,0.54247224,"('repellent', 'pleasant')",0.5180771,0.6586492,0.18707712,0.24986175,0.3449561,0.4836611,0.138705
4,-0.55148226,-0.64088476,"('disliked', 'liked')",-2.0337796,-2.1735907,-6.5375714,-6.621784,-3.0409444,-3.1454201,-0.1044757
5,-0.34191573,-0.2913538,"('distant', 'outgoing')",-0.4325899,-0.505053,-0.26234293,-0.23386872,-0.3456162,-0.3434252,0.002191
6,-1.1527301,-1.0863031,"('distant', 'open')",-0.7918511,-0.84556127,0.5309979,0.5692586,-0.4711945,-0.4542019,0.0169926
7,0.049588025,0.108120896,"('insensitive', 'sensitive')",0.7479605,0.96124315,0.49563143,0.5417476,0.43106,0.5370372,0.1059772
8,-0.52129006,-0.58172965,"('unaffectionate', 'affectionate')",-1.0970789,-1.1515808,0.63323814,0.62858343,-0.3283769,-0.3682423,-0.0398654
9,-0.1925649,-0.2434559,"('unaffectionate', 'caring')",0.20708841,0.2029422,1.1063908,1.1507822,0.3736381,0.3700895,-0.0035486
10,0.030063156,0.14528051,"('unsympathetic', 'sympathetic')",0.01176564,0.26072243,-0.7993558,-0.7889381,-0.252509,-0.1276451,0.1248639
11,0.6004026,0.6588024,"('unhelpful', 'helpful')",1.1938657,1.3041655,1.2279812,1.302417,1.0074165,1.0884616,0.0810451
12,0.43805218,0.63022447,"('unsupportive', 'supportive')",0.020630483,0.22010702,-2.5580482,-2.4894602,-0.6997886,-0.5463762,0.1534124
13,0.40926382,0.36024296,"('impolite', 'polite')",0.46121478,0.55714095,-0.8986894,-0.9383021,-0.0094036,-0.0069727,0.0024309
14,0.4135061,0.3264,"('antisocial', 'social')",1.9181391,1.9714723,-0.5656973,-0.6824182,0.5886493,0.5384847,-0.0501646
15,-0.17523408,-0.31004435,"('boring', 'funny')",0.15830398,0.13425936,0.16138183,0.11258258,0.0481506,-0.0210675,-0.0692181
16,-0.54385275,-0.49389464,"('unpopular', 'popular')",0.090438634,0.031917363,0.90140474,0.8749491,0.1493302,0.1376573,-0.0116729
17,-0.05237335,0.04024631,"('nasty', 'nice')",-0.68881035,-0.70363545,-0.62984645,-0.6049867,-0.45701,-0.422792,0.034218
18,-0.7093465,-0.6594652,"('disagreeable', 'welcoming')",-1.1292856,-1.0616263,-0.2641672,-0.28760692,-0.7009331,-0.6695662,0.0313669
19,-0.18547994,-0.06028302,"('inhospitable', 'hospitable')",-0.32839835,-0.3180024,-0.5889934,-0.4720308,-0.3676239,-0.2834387,0.0841852
20,0.24977349,0.30428764,"('rough', 'thoughtful')",0.5976369,0.6713393,1.0110918,1.0227671,0.6195007,0.6661313,0.0466306
21,1.1592286,1.1605287,"('immoral', 'moral')",1.3681035,1.5853567,-0.9232124,-0.9136753,0.5347066,0.6107367,0.0760301
22,0.95545584,0.92860997,"('untrustworthy', 'trustworthy')",1.258143,1.3174851,-0.94434154,-1.0448998,0.4230857,0.4003985,-0.0226872
23,0.14222433,0.19592357,"('insincere', 'sincere')",1.1076299,1.2752496,5.5629764,5.4950986,2.2709435,2.3220906,0.0511471
24,0.31941855,0.27089003,"('dishonest', 'honest')",0.41492367,0.5060349,0.85430974,0.7989056,0.5295506,0.5252769,-0.0042737
25,-0.16165632,-0.211464,"('egoistic', 'altruistic')",-0.72552955,-0.81025904,1.9441404,1.8503059,0.3523182,0.2761943,-0.0761239
26,0.34155667,0.15104276,"('hardhearted', 'benevolent')",1.3152331,1.2759718,1.7067589,1.6370174,1.1211829,1.021344,-0.0998389
27,-1.0661753,-0.9363172,"('hardhearted', 'softhearted')",-0.6084134,-0.5700068,1.1681477,1.1358147,-0.1688137,-0.1235031,0.0453106
28,-0.4785487,-0.63241374,"('disloyal', 'loyal')",-0.43256918,-0.4432156,1.0755388,0.9645232,0.0548069,-0.0370354,-0.0918423
29,-0.2085397,-0.20789711,"('unfair', 'fair')",-0.5009184,-0.61638665,-0.36585987,-0.53871137,-0.3584393,-0.4543317,-0.0958924
30,0.2741347,0.2624441,"('intolerant', 'tolerant')",1.3949754,1.498988,0.787816,0.7684475,0.8189754,0.8432932,0.0243178
31,-1.6260078,-1.5819007,"('evil', 'good')",-1.007863,-1.1342417,-0.858883,-0.9724958,-1.1642513,-1.2295461,-0.0652948
32,0.29729885,0.27721494,"('unkind', 'kind')",1.7116232,1.7473109,1.2554578,1.1642257,1.0881267,1.0629172,-0.0252095
33,0.6412386,0.6500975,"('wrong', 'right')",-0.56410366,-0.5737034,-0.56654036,-0.6279112,-0.1631352,-0.183839,-0.0207038
34,-0.011333186,0.12787618,"('mean', 'honorable')",0.82615656,1.0245922,5.923739,6.068207,2.2461875,2.4068917,0.1607042
35,-0.27493438,-0.38831654,"('corrupt', 'incorrupt')",-0.994135,-1.3330934,0.01951845,-0.14484869,-0.416517,-0.6220862,-0.2055692
36,-1.2723877,-1.35853,"('hostile', 'amicable')",-1.0875546,-1.3564024,0.48334143,0.29964173,-0.6255337,-0.8050969,-0.1795632
37,0.37234873,0.4638806,"('fake', 'genuine')",-0.5401894,-0.4287942,0.25290355,0.28761715,0.0283543,0.1075678,0.0792135
38,-0.14617163,-0.12150889,"('untruthful', 'truthful')",-0.16683792,-0.12161937,-0.55886716,-0.5545028,-0.2906256,-0.265877,0.0247486
39,1.0969858,1.073269,"('exploitative', 'cooperative')",2.0662763,2.0957184,0.3237477,0.28452772,1.1623366,1.1511717,-0.0111649
40,-0.51755697,-0.5437243,"('stingy', 'generous')",-0.7984497,-0.8152965,-1.7371395,-1.8000928,-1.0177154,-1.0530378,-0.0353224
41,-0.6353288,-0.66396224,"('unforgiving', 'forgiving')",0.51852274,0.5790799,-0.23725356,-0.32626483,-0.1180199,-0.137049,-0.0190291
42,0.50606525,0.7745278,"('unreliable', 'reliable')",-0.2850018,-0.023698196,-3.0529013,-2.9337895,-0.943946,-0.7276533,0.2162927
43,0.658797,0.84671533,"('irresponsible', 'responsible')",0.60654765,0.91755277,0.34103876,0.39555466,0.5354611,0.719941,0.1844799
44,0.13320678,0.16876589,"('prejudiced', 'unprejudiced')",-0.70358074,-0.73949516,-0.88988644,-0.87799954,-0.4867535,-0.4829096,0.0038439
45,-0.02284966,0.09422108,"('incompetent', 'competent')",0.5825931,0.757043,-0.46628502,-0.5151007,0.0311528,0.1120544,0.0809016
46,1.4609164,1.6119394,"('uncompetitive', 'competitive')",0.18118718,0.47980136,-0.68875104,-0.6433216,0.3177842,0.4828064,0.1650222
47,0.8037537,0.92291415,"('stupid', 'smart')",1.4435304,1.6097821,5.671133,5.719489,2.6394723,2.7507286,0.1112563
48,-1.074458,-1.2073116,"('unintelligent', 'intelligent')",0.15768899,0.24761039,0.26276818,0.2844874,-0.2180003,-0.2250713,-0.007071
49,-0.30661237,-0.18520075,"('unable', 'able')",-0.48433787,-0.39166573,-0.04887832,0.06731734,-0.2799429,-0.1698497,0.1100932
50,0.40355778,0.54298437,"('clumsy', 'skillful')",0.7009232,0.713472,0.124981165,0.16967267,0.4098207,0.4753764,0.0655557
