,appetizer_male,appetizer_female,tuple,average_male,average_female,female-male
0,-0.2366272,-0.19044277,"('unsociable', 'sociable')",-0.2366272,-0.1904428,0.0461844
1,-0.36452845,-0.26700312,"('unfriendly', 'friendly')",-0.3645284,-0.2670031,0.0975253
2,-0.08303727,0.039661925,"('unlikable', 'likable')",-0.0830373,0.0396619,0.1226992
3,-1.9032891,-1.7499447,"('repellent', 'pleasant')",-1.9032891,-1.7499447,0.1533444
4,-1.7604988,-1.6317362,"('disliked', 'liked')",-1.7604988,-1.6317362,0.1287626
5,0.20737666,0.28509453,"('distant', 'outgoing')",0.2073767,0.2850945,0.0777178
6,0.8391712,0.9389559,"('distant', 'open')",0.8391712,0.9389559,0.0997847
7,-1.343057,-1.2033014,"('insensitive', 'sensitive')",-1.343057,-1.2033014,0.1397556
8,-0.36969513,-0.36488497,"('unaffectionate', 'affectionate')",-0.3696951,-0.364885,0.0048101
9,-0.7332165,-0.65797055,"('unaffectionate', 'caring')",-0.7332165,-0.6579705,0.075246
10,-1.3164665,-1.1774561,"('unsympathetic', 'sympathetic')",-1.3164665,-1.1774561,0.1390104
11,-0.50151134,-0.36038935,"('unhelpful', 'helpful')",-0.5015113,-0.3603894,0.1411219
12,-1.6622007,-1.4859816,"('unsupportive', 'supportive')",-1.6622007,-1.4859816,0.1762191
13,-0.32350317,-0.33875465,"('impolite', 'polite')",-0.3235032,-0.3387547,-0.0152515
14,-1.0114393,-1.0244838,"('antisocial', 'social')",-1.0114393,-1.0244838,-0.0130445
15,1.1807832,1.1094239,"('boring', 'funny')",1.1807832,1.1094239,-0.0713593
16,0.37505904,0.48631197,"('unpopular', 'popular')",0.375059,0.486312,0.111253
17,-0.37472636,-0.25618666,"('nasty', 'nice')",-0.3747264,-0.2561867,0.1185397
18,-0.85623205,-0.7546454,"('disagreeable', 'welcoming')",-0.856232,-0.7546454,0.1015866
19,-0.32634705,-0.1915448,"('inhospitable', 'hospitable')",-0.3263471,-0.1915448,0.1348023
20,0.56364316,0.539537,"('rough', 'thoughtful')",0.5636432,0.539537,-0.0241062
21,-0.908192,-0.8007085,"('immoral', 'moral')",-0.908192,-0.8007085,0.1074835
22,-0.6859653,-0.65865463,"('untrustworthy', 'trustworthy')",-0.6859653,-0.6586546,0.0273107
23,0.26645112,0.3586591,"('insincere', 'sincere')",0.2664511,0.3586591,0.092208
24,-0.950414,-0.9894229,"('dishonest', 'honest')",-0.950414,-0.9894229,-0.0390089
25,0.84062773,0.7782022,"('egoistic', 'altruistic')",0.8406277,0.7782022,-0.0624255
26,0.7449624,0.65745145,"('hardhearted', 'benevolent')",0.7449624,0.6574515,-0.0875109
27,0.47116992,0.38048124,"('hardhearted', 'softhearted')",0.4711699,0.3804812,-0.0906887
28,0.037326798,0.07729547,"('disloyal', 'loyal')",0.0373268,0.0772955,0.0399687
29,-0.4343541,-0.45067763,"('unfair', 'fair')",-0.4343541,-0.4506776,-0.0163235
30,-1.1018623,-0.97131526,"('intolerant', 'tolerant')",-1.1018623,-0.9713153,0.130547
31,-0.88988376,-0.79419523,"('evil', 'good')",-0.8898838,-0.7941952,0.0956886
32,0.0007380694,-0.03185906,"('unkind', 'kind')",0.0007381,-0.0318591,-0.0325972
33,0.13109596,0.1117794,"('wrong', 'right')",0.131096,0.1117794,-0.0193166
34,0.89962083,1.1225213,"('mean', 'honorable')",0.8996208,1.1225213,0.2229005
35,1.5413917,1.3977575,"('corrupt', 'incorrupt')",1.5413917,1.3977575,-0.1436342
36,-0.02837275,0.04283548,"('hostile', 'amicable')",-0.0283727,0.0428355,0.0712082
37,-0.21473584,-0.22123337,"('fake', 'genuine')",-0.2147358,-0.2212334,-0.0064976
38,-0.12049201,-0.043186877,"('untruthful', 'truthful')",-0.120492,-0.0431869,0.0773051
39,-0.024366181,-0.0149869025,"('exploitative', 'cooperative')",-0.0243662,-0.0149869,0.0093793
40,-1.831228,-1.7889721,"('stingy', 'generous')",-1.831228,-1.7889721,0.0422559
41,-0.7317029,-0.59239566,"('unforgiving', 'forgiving')",-0.7317029,-0.5923957,0.1393072
42,-0.7123337,-0.5387424,"('unreliable', 'reliable')",-0.7123337,-0.5387424,0.1735913
