,sealed_male,sealed_female,tuple,air_male,air_female,corp_male,corp_female,average_male,average_female,female-male
0,1.2967229,1.4152306,"('unsociable', 'sociable')",-0.42842722,-0.49740803,0.5185219,0.44355637,0.4622725,0.453793,-0.0084795
1,-1.2362977,-1.5361905,"('unfriendly', 'friendly')",-0.6814988,-0.94535935,1.3110464,1.1414466,-0.2022501,-0.446701,-0.2444509
2,0.5321994,0.45358577,"('unlikable', 'likable')",0.20737016,0.17555287,0.74874586,0.74946445,0.4961051,0.4595344,-0.0365707
3,0.7959182,1.127695,"('repellent', 'pleasant')",-0.3008552,-0.121914506,1.1348428,1.2362599,0.5433019,0.7473468,0.2040449
4,-1.2465194,-1.3725038,"('disliked', 'liked')",0.005137194,0.037710365,-6.5313745,-6.4904056,-2.5909189,-2.6083997,-0.0174808
5,-2.4212825,-2.6681626,"('distant', 'outgoing')",-1.0211635,-1.0798076,-1.0833068,-1.0374848,-1.5085843,-1.5951516,-0.0865673
6,-2.2724783,-2.5166929,"('distant', 'open')",-0.88686126,-1.0099255,-1.2797141,-1.2882435,-1.4796845,-1.6049541,-0.1252696
7,2.4595883,2.6657429,"('insensitive', 'sensitive')",0.42133677,0.4874754,1.0748802,1.1986495,1.3186018,1.4506226,0.1320208
8,-1.8997309,-2.1420164,"('unaffectionate', 'affectionate')",-1.4573249,-1.7623746,0.39819023,0.23769549,-0.9862885,-1.2222319,-0.2359434
9,-0.57372427,-0.59050506,"('unaffectionate', 'caring')",-1.0501717,-1.1707783,1.2182646,1.2425958,-0.1352105,-0.1728959,-0.0376854
10,1.7462826,1.9428641,"('unsympathetic', 'sympathetic')",-0.64668316,-0.6679662,0.1497282,0.15616013,0.4164425,0.4770193,0.0605768
11,1.8644798,2.0924933,"('unhelpful', 'helpful')",0.58224297,0.6103043,2.314403,2.4177136,1.5870419,1.706837,0.1197951
12,2.0994194,2.2319684,"('unsupportive', 'supportive')",0.16401161,0.23702426,-1.4149832,-1.3038021,0.282816,0.3883969,0.1055809
13,2.319581,2.3603947,"('impolite', 'polite')",0.77979183,0.72243863,-0.16020074,-0.20741704,0.979724,0.9584721,-0.0212519
