,progressive_male,progressive_female,tuple,corp_male,corp_female,oh_male,oh_female,average_male,average_female,female-male
0,1.15768,1.1301564,"('unsociable', 'sociable')",0.49805856,0.33305803,-0.35603106,-0.44160867,0.4332358,0.3405352,-0.0927006
1,-0.7124797,-0.6821627,"('unfriendly', 'friendly')",-0.12512466,-0.34179887,2.045204,1.9739546,0.4025332,0.3166643,-0.0858689
2,0.43682113,0.47191966,"('unlikable', 'likable')",1.0886595,1.1268903,0.45123386,0.5890787,0.6589048,0.7292962,0.0703914
3,0.34533846,0.5745498,"('repellent', 'pleasant')",0.5735451,0.65279514,0.67039585,0.6639367,0.5297598,0.6304272,0.1006674
4,-1.1901186,-1.2875037,"('disliked', 'liked')",-0.29570878,-0.39053017,-6.9284043,-7.0866036,-2.8047438,-2.9215457,-0.1168019
5,-1.1312071,-1.1820596,"('distant', 'outgoing')",-0.684678,-0.6748744,0.2652452,0.26219553,-0.51688,-0.5315795,-0.0146995
6,-1.6067998,-1.5797546,"('distant', 'open')",-1.4829174,-1.472776,0.7666176,0.79482466,-0.7743666,-0.7525687,0.0217979
7,1.751307,1.8467727,"('insensitive', 'sensitive')",0.095820576,0.09252374,0.20484346,0.3192917,0.6839903,0.7528627,0.0688724
8,-0.928102,-0.96283084,"('unaffectionate', 'affectionate')",-0.58476275,-0.7039654,1.3997288,1.3568301,-0.037712,-0.103322,-0.06561
9,0.4001223,0.437614,"('unaffectionate', 'caring')",-0.3739655,-0.48572126,1.4648362,1.5692966,0.4969977,0.5070631,0.0100654
10,2.2267375,2.4285822,"('unsympathetic', 'sympathetic')",-0.41064993,-0.39506364,-0.66007,-0.29368597,0.3853392,0.5799442,0.194605
11,1.2051251,1.3870411,"('unhelpful', 'helpful')",0.58298033,0.58923805,0.6763384,0.9169842,0.8214813,0.9644211,0.1429398
12,1.2471004,1.5090907,"('unsupportive', 'supportive')",-0.26811442,-0.13702136,-2.0336902,-1.9128578,-0.3515681,-0.1802628,0.1713053
13,1.2581519,1.3869252,"('impolite', 'polite')",-0.36739606,-0.29084957,-0.46047243,-0.39003322,0.1434278,0.2353475,0.0919197
14,2.8977304,2.804661,"('antisocial', 'social')",1.5467517,1.525437,-0.6382482,-0.7037512,1.2687445,1.2087824,-0.0599621
