,gun_male,gun_female,tuple,average_male,average_female,female-male
0,0.02178054,0.038163893,"('unsociable', 'sociable')",0.0217805,0.0381639,0.0163834
1,1.4197571,1.3728386,"('unfriendly', 'friendly')",1.4197571,1.3728386,-0.0469185
2,0.24249859,0.26887074,"('unlikable', 'likable')",0.2424986,0.2688707,0.0263721
3,0.8369984,0.9372448,"('repellent', 'pleasant')",0.8369984,0.9372448,0.1002464
4,-7.2681813,-7.4910216,"('disliked', 'liked')",-7.2681813,-7.4910216,-0.2228403
5,-0.66553575,-0.7498052,"('distant', 'outgoing')",-0.6655357,-0.7498052,-0.0842695
6,0.048524193,-0.10497386,"('distant', 'open')",0.0485242,-0.1049739,-0.1534981
7,1.2442907,1.3761857,"('insensitive', 'sensitive')",1.2442907,1.3761857,0.131895
8,1.2561846,1.1157,"('unaffectionate', 'affectionate')",1.2561846,1.1157,-0.1404846
9,1.6432422,1.6486965,"('unaffectionate', 'caring')",1.6432422,1.6486965,0.0054543
10,1.1163639,1.2305076,"('unsympathetic', 'sympathetic')",1.1163639,1.2305076,0.1141437
11,1.641488,1.8118283,"('unhelpful', 'helpful')",1.641488,1.8118283,0.1703403
12,-1.5690511,-1.5328668,"('unsupportive', 'supportive')",-1.5690511,-1.5328668,0.0361843
13,-0.32433087,-0.21437564,"('impolite', 'polite')",-0.3243309,-0.2143756,0.1099553
14,0.12059482,0.1928483,"('antisocial', 'social')",0.1205948,0.1928483,0.0722535
15,0.20355712,0.060255945,"('boring', 'funny')",0.2035571,0.0602559,-0.1433012
16,-0.27965152,-0.35082582,"('unpopular', 'popular')",-0.2796515,-0.3508258,-0.0711743
17,-0.1371012,-0.10125925,"('nasty', 'nice')",-0.1371012,-0.1012592,0.035842
18,-0.73022896,-0.6741398,"('disagreeable', 'welcoming')",-0.730229,-0.6741398,0.0560892
19,-0.62505686,-0.68293864,"('inhospitable', 'hospitable')",-0.6250569,-0.6829386,-0.0578817
20,0.93712455,0.92689633,"('rough', 'thoughtful')",0.9371246,0.9268963,-0.0102283
21,-0.2709167,-0.05464264,"('immoral', 'moral')",-0.2709167,-0.0546426,0.2162741
22,-0.49532753,-0.52040017,"('untrustworthy', 'trustworthy')",-0.4953275,-0.5204002,-0.0250727
23,6.279606,6.4997015,"('insincere', 'sincere')",6.2796059,6.4997015,0.2200956
24,1.6149361,1.5536721,"('dishonest', 'honest')",1.6149361,1.5536721,-0.061264
25,0.46336925,0.41380632,"('egoistic', 'altruistic')",0.4633693,0.4138063,-0.049563
26,1.0950246,0.9429102,"('hardhearted', 'benevolent')",1.0950246,0.9429102,-0.1521144
27,1.4089801,1.2513076,"('hardhearted', 'softhearted')",1.4089801,1.2513076,-0.1576725
28,1.4895223,1.4745387,"('disloyal', 'loyal')",1.4895223,1.4745387,-0.0149836
29,-0.11115445,-0.24701926,"('unfair', 'fair')",-0.1111545,-0.2470193,-0.1358648
30,0.6273898,0.79369926,"('intolerant', 'tolerant')",0.6273898,0.7936993,0.1663095
31,-1.1053084,-1.3117709,"('evil', 'good')",-1.1053084,-1.3117709,-0.2064625
32,1.4558148,1.4125854,"('unkind', 'kind')",1.4558148,1.4125854,-0.0432294
33,-0.58593655,-0.69460475,"('wrong', 'right')",-0.5859365,-0.6946048,-0.1086683
34,4.452245,4.6780562,"('mean', 'honorable')",4.4522452,4.6780562,0.225811
35,-0.7922382,-1.1942434,"('corrupt', 'incorrupt')",-0.7922382,-1.1942434,-0.4020052
36,-0.89047664,-1.090122,"('hostile', 'amicable')",-0.8904766,-1.090122,-0.1996454
37,0.9324023,0.94527704,"('fake', 'genuine')",0.9324023,0.945277,0.0128747
38,-0.28822488,-0.23965286,"('untruthful', 'truthful')",-0.2882249,-0.2396529,0.048572
39,-0.00520212,0.14746687,"('exploitative', 'cooperative')",-0.0052021,0.1474669,0.152669
40,-1.574181,-1.6833698,"('stingy', 'generous')",-1.574181,-1.6833698,-0.1091888
41,0.09105976,0.10639636,"('unforgiving', 'forgiving')",0.0910598,0.1063964,0.0153366
42,-2.161765,-2.1050587,"('unreliable', 'reliable')",-2.1617651,-2.1050587,0.0567064
43,1.2181665,1.4007537,"('irresponsible', 'responsible')",1.2181665,1.4007537,0.1825872
44,-1.1865764,-1.1075157,"('prejudiced', 'unprejudiced')",-1.1865764,-1.1075157,0.0790607
45,0.4004394,0.2893866,"('incompetent', 'competent')",0.4004394,0.2893866,-0.1110528
46,-0.7650413,-0.6696025,"('uncompetitive', 'competitive')",-0.7650413,-0.6696025,0.0954388
47,5.1643944,5.316177,"('stupid', 'smart')",5.1643944,5.3161769,0.1517825
48,0.58025455,0.70285124,"('unintelligent', 'intelligent')",0.5802546,0.7028512,0.1225966
49,0.122549474,0.2753985,"('unable', 'able')",0.1225495,0.2753985,0.152849
50,-0.1471555,-0.1858598,"('clumsy', 'skillful')",-0.1471555,-0.1858598,-0.0387043
51,-0.12544161,-0.035252288,"('uneducated', 'educated')",-0.1254416,-0.0352523,0.0901893
52,-0.42798167,-0.6111798,"('irrational', 'rational')",-0.4279817,-0.6111798,-0.1831981
53,0.40631694,0.4090661,"('uncreative', 'creative')",0.4063169,0.4090661,0.0027492
54,1.1092342,1.1764822,"('incapable', 'capable')",1.1092342,1.1764822,0.067248
55,0.79102397,0.9178349,"('incompetent', 'clever')",0.791024,0.9178349,0.1268109
56,0.68527144,0.7379739,"('impractical', 'practical')",0.6852714,0.7379739,0.0527025
57,-2.35315,-2.3558292,"('unimaginative', 'imaginative')",-2.3531499,-2.3558292,-0.0026793
58,0.025676958,0.02503578,"('undiscriminating', 'discriminating')",0.025677,0.0250358,-0.0006412
59,0.2067283,0.15708247,"('foolish', 'wise')",0.2067283,0.1570825,-0.0496458
60,0.3155603,0.63807863,"('inefficient', 'efficient')",0.3155603,0.6380786,0.3225183
61,0.32562065,0.23702323,"('illogical', 'logical')",0.3256207,0.2370232,-0.0885975
62,0.62032306,0.82317394,"('incompetent', 'brilliant')",0.6203231,0.8231739,0.2028508
63,-0.099533804,0.043055255,"('unperceptive', 'insightful')",-0.0995338,0.0430553,0.1425891
64,-6.240898,-6.2291307,"('shy', 'confident')",-6.2408981,-6.2291307,0.0117674
65,0.42829904,0.5781704,"('insecure', 'secure')",0.428299,0.5781704,0.1498714
66,0.2449472,0.08419204,"('inactive', 'active')",0.2449472,0.084192,-0.1607552
67,-0.35465825,-0.2537424,"('doubtful', 'determined')",-0.3546582,-0.2537424,0.1009158
68,-1.0826828,-0.98146385,"('dependent', 'independent')",-1.0826828,-0.9814638,0.101219
69,-1.7782978,-1.9524448,"('lazy', 'industrious')",-1.7782978,-1.9524448,-0.174147
70,1.1523257,1.2066029,"('lethargic', 'energetic')",1.1523257,1.2066029,0.0542772
71,0.790978,0.72223973,"('diffident', 'self-confident')",0.790978,0.7222397,-0.0687383
72,0.59349823,0.7446821,"('unambitious', 'ambitious')",0.5934982,0.7446821,0.1511839
73,-3.04907,-3.0435724,"('helpless', 'self-reliant')",-3.0490699,-3.0435724,0.0054975
74,0.09503658,0.029095747,"('undedicated', 'dedicated')",0.0950366,0.0290957,-0.0659409
75,-0.94051224,-0.9732604,"('meek', 'impulsive')",-0.9405122,-0.9732604,-0.0327482
76,0.40895015,0.5742319,"('anxious', 'daring')",0.4089502,0.5742319,0.1652817
77,-1.5854683,-1.3273126,"('unmotivated', 'motivated')",-1.5854683,-1.3273126,0.2581557
78,-0.80540586,-0.80782187,"('nonresilient', 'resilient')",-0.8054059,-0.8078219,-0.002416
