,bio_male,bio_female,tuple,rad_male,rad_female,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
12,0.8968297,0.9182803,"('unsupportive', 'supportive')",-0.28802603,-0.30217117,0.03254284,0.2409392,-1.9600792,-1.8852825,-0.3296832,-0.2570586,0.0726246
13,0.45909888,0.37830448,"('impolite', 'polite')",-0.13102509,-0.14908531,0.38542846,0.3447281,-0.35268298,-0.42438895,0.0902048,0.0373896,-0.0528152
14,0.2926457,0.27100992,"('antisocial', 'social')",0.10582843,0.08661767,1.2827355,1.3668785,-0.41686448,-0.48649368,0.3160863,0.3095031,-0.0065832
15,0.073134065,-0.04690546,"('boring', 'funny')",0.6021672,0.5351564,-0.40284777,-0.4855882,0.8738281,0.7535002,0.2865704,0.1890408,-0.0975296
16,0.5271987,0.4141646,"('unpopular', 'popular')",0.1495271,0.07893032,0.6236869,0.57176834,0.80392325,0.7668133,0.5260839,0.4579191,-0.0681648
17,0.7072119,0.70346445,"('nasty', 'nice')",-0.17683722,-0.1702246,-0.4961146,-0.4126798,-0.098222554,-0.08052376,-0.0159906,0.0100091,0.0259997
18,0.0898848,0.06651181,"('disagreeable', 'welcoming')",-0.036148548,-0.049610253,-0.3795488,-0.34621173,-0.25441286,-0.23858872,-0.1450563,-0.1419747,0.0030816
19,-1.0080932,-1.005319,"('inhospitable', 'hospitable')",-1.0384432,-1.0220541,-1.6030219,-1.6238234,-0.06447624,0.046546035,-0.9285086,-0.9011626,0.027346
20,0.3406214,0.3492992,"('rough', 'thoughtful')",0.040841788,0.019413967,1.6055876,1.6117964,0.97939885,0.98421234,0.7416124,0.7411805,-0.0004319
21,0.43677655,0.32091746,"('immoral', 'moral')",-0.3045864,-0.37281576,0.79787344,0.7095188,-0.73405457,-0.7157264,0.0490023,-0.0145265,-0.0635288
22,-0.34420186,-0.44063765,"('untrustworthy', 'trustworthy')",0.07447983,0.04624796,0.3101573,0.18412381,-0.85445404,-0.911578,-0.2035047,-0.280461,-0.0769563
23,0.54974794,0.3976146,"('insincere', 'sincere')",-0.6326987,-0.70528924,0.6140955,0.5740107,5.446374,5.5043736,1.4943796,1.4426774,-0.0517022
24,0.26656556,0.21295285,"('dishonest', 'honest')",-0.64537466,-0.6612482,-0.4512918,-0.386963,1.0728745,1.1006203,0.0606934,0.0663405,0.0056471
25,-0.22182783,-0.20634055,"('egoistic', 'altruistic')",-0.5467275,-0.5393021,-0.21881008,-0.17523742,1.2727503,1.1376562,0.0713462,0.054194,-0.0171522
26,-0.078165986,-0.23401687,"('hardhearted', 'benevolent')",-0.14334682,-0.24602334,0.8157836,0.8078338,1.4543415,1.2602792,0.5121531,0.3970182,-0.1151349
27,-0.85693824,-0.75307655,"('hardhearted', 'softhearted')",-0.6684198,-0.6374089,-0.28078014,-0.18669096,1.3857392,1.3627499,-0.1050997,-0.0536066,0.0514931
28,-0.09032843,-0.23505984,"('disloyal', 'loyal')",-0.4730791,-0.5861989,0.23868775,0.060560726,1.1008554,0.97986746,0.1940339,0.0547923,-0.1392416
29,-0.46089956,-0.50193626,"('unfair', 'fair')",-0.7486912,-0.75152797,-1.0078776,-0.90162987,-0.62540627,-0.7656813,-0.7107186,-0.7301939,-0.0194753
30,0.59696335,0.53732145,"('intolerant', 'tolerant')",0.4910351,0.43017587,0.4123773,0.37922767,1.2445177,1.2469023,0.6862234,0.6484069,-0.0378165
31,-1.1191128,-1.0348115,"('evil', 'good')",-1.4048059,-1.3037195,-1.3195945,-1.2639707,-1.182285,-1.2414691,-1.2564495,-1.2109928,0.0454567
32,0.72578776,0.6083993,"('unkind', 'kind')",-0.045385096,-0.09551444,0.97335476,1.0103912,1.1922522,1.05516,0.7115024,0.644609,-0.0668934
33,0.5418801,0.5189808,"('wrong', 'right')",0.30970985,0.289987,-0.5837375,-0.6058335,-0.42649677,-0.52418154,-0.0396611,-0.0802618,-0.0406007
34,0.26120493,0.39619553,"('mean', 'honorable')",-0.08399534,0.040961858,0.52525103,0.6246925,5.80025,6.078672,1.6256777,1.7851305,0.1594528
35,-0.97903985,-0.95878726,"('corrupt', 'incorrupt')",0.013226779,-0.0021426305,-1.5805184,-1.6018481,-0.14865954,-0.3579503,-0.6737477,-0.7301821,-0.0564344
36,-1.0959414,-1.1789345,"('hostile', 'amicable')",-1.3715161,-1.4184457,-2.2953913,-2.445289,0.13243264,-0.06746468,-1.1576041,-1.2775335,-0.1199294
37,-0.49119586,-0.56726635,"('fake', 'genuine')",-0.2944151,-0.25433704,-1.1799842,-1.1372193,0.28069034,0.36786366,-0.4212262,-0.3977398,0.0234864
38,0.31132814,0.31124267,"('untruthful', 'truthful')",-0.5670279,-0.5947791,0.24462731,0.27068925,0.055480547,0.17623833,0.011102,0.0408478,0.0297458
39,0.8254586,0.7952373,"('exploitative', 'cooperative')",-0.15353118,-0.17200048,0.5745596,0.652186,0.012368318,0.034546703,0.3147138,0.3274924,0.0127786
40,0.6567174,0.5767948,"('stingy', 'generous')",0.061483093,0.027314134,-0.014759015,0.06346286,-1.3834816,-1.4945393,-0.17001,-0.2067419,-0.0367319
41,0.19690326,0.12021256,"('unforgiving', 'forgiving')",-0.7333932,-0.67195374,0.8474047,0.78892356,0.43955964,0.39351463,0.1876186,0.1576743,-0.0299443
42,0.56551707,0.48293814,"('unreliable', 'reliable')",0.5140893,0.5296602,0.25662625,0.33942252,-2.6047802,-2.4670784,-0.3171369,-0.2787644,0.0383725
43,0.49148276,0.49131158,"('irresponsible', 'responsible')",-0.5445493,-0.518006,-0.07463535,0.00018641353,0.47734615,0.6275071,0.0874111,0.1502498,0.0628387
44,-0.4701492,-0.41033688,"('prejudiced', 'unprejudiced')",0.8048069,0.7827832,-0.69444007,-0.78187734,-1.259611,-1.2686813,-0.4048483,-0.4195281,-0.0146798
45,-0.48801997,-0.5668537,"('incompetent', 'competent')",-0.59234375,-0.61046576,1.06399,1.0059656,-0.29747963,-0.36211604,-0.0784633,-0.1333675,-0.0549042
46,-0.08468663,-0.13459127,"('uncompetitive', 'competitive')",-0.38722214,-0.434999,1.4326539,1.3979696,-0.66482645,-0.6634051,0.0739797,0.0412436,-0.0327361
47,1.2210379,1.1944906,"('stupid', 'smart')",0.6173761,0.6866012,0.9931369,1.0459917,5.5507255,5.7068806,2.0955691,2.1584911,0.062922
48,1.3176641,1.2021399,"('unintelligent', 'intelligent')",0.14780882,0.11192361,1.187597,1.1761447,0.48267645,0.46235144,0.7839366,0.7381399,-0.0457967
49,0.32629353,0.40790004,"('unable', 'able')",0.22034888,0.27776343,0.026684675,0.19112562,-0.20394689,0.030504711,0.0923451,0.2268234,0.1344783
50,0.3732165,0.26540598,"('clumsy', 'skillful')",0.13013883,0.06069045,-0.38444865,-0.453335,-0.16392492,-0.15150702,-0.0112546,-0.0696864,-0.0584318
51,0.76228994,0.59976685,"('uneducated', 'educated')",-0.5393019,-0.6664441,1.2917545,1.1627992,0.51765805,0.39885026,0.5081002,0.3737431,-0.1343571
52,0.8084891,0.6067108,"('irrational', 'rational')",0.110320285,-0.046983253,-1.489254,-1.6571963,0.19680548,0.0053006345,-0.0934098,-0.273042,-0.1796322
53,-1.1843386,-1.2668798,"('uncreative', 'creative')",-1.6852537,-1.7589858,0.2690087,0.10212973,0.96876204,0.9351286,-0.4079554,-0.4971518,-0.0891964
54,-0.10655265,-0.20897773,"('incapable', 'capable')",-0.35750702,-0.45492333,-0.22255969,-0.19528142,1.0507693,1.1094496,0.0910375,0.0625668,-0.0284707
55,0.7015768,0.63812864,"('incompetent', 'clever')",0.5172455,0.45434654,2.2730765,2.2164073,0.08382164,0.08645655,0.8939301,0.8488348,-0.0450953
56,1.3248135,1.2146512,"('impractical', 'practical')",0.65771043,0.6562091,1.5840768,1.5882742,0.17269275,0.21938837,0.9348234,0.9196308,-0.0151926
57,-0.7306557,-0.8501129,"('unimaginative', 'imaginative')",-0.88848203,-0.99291766,0.27174497,0.12875867,-2.2121348,-2.31102,-0.8898819,-1.006323,-0.1164411
58,-0.59377855,-0.6635964,"('undiscriminating', 'discriminating')",-0.71209353,-0.801388,0.47379225,0.41856223,-0.21067552,-0.17687011,-0.2606888,-0.3058231,-0.0451343
59,0.7888572,0.7284884,"('foolish', 'wise')",0.0027570226,-0.0074927956,-0.7628612,-0.7220874,0.23510213,0.24495962,0.0659638,0.060967,-0.0049968
60,0.7713143,0.85642755,"('inefficient', 'efficient')",0.4965952,0.5387405,2.0754066,2.1555383,-0.1411912,0.06631894,0.8005312,0.9042563,0.1037251
61,0.6190808,0.4846416,"('illogical', 'logical')",-0.7168739,-0.8260976,0.48784012,0.33787984,0.11887346,-0.042129908,0.1272301,-0.0114265,-0.1386566
62,0.8752143,0.9231863,"('incompetent', 'brilliant')",0.59845084,0.6105234,2.044704,2.1837497,-0.001203171,0.24240328,0.8792915,0.9899657,0.1106742
63,-0.3097612,-0.34706977,"('unperceptive', 'insightful')",-0.9432011,-0.92977464,0.9093187,0.9246779,0.572949,0.7407472,0.0573263,0.0971452,0.0398189
64,-0.5694094,-0.6312597,"('shy', 'confident')",0.6360371,0.5752008,0.22943324,0.16209958,-6.2092843,-6.3203087,-1.4783058,-1.5535671,-0.0752613
65,-0.09580138,-0.26815906,"('insecure', 'secure')",0.31614962,0.19147062,0.4789319,0.36847767,-0.12029115,-0.19931968,0.1447472,0.0231174,-0.1216298
66,-0.7363565,-0.7259007,"('inactive', 'active')",-1.0185596,-1.0928893,-0.67979527,-0.68198574,0.7484496,0.71441394,-0.4215655,-0.4465905,-0.025025
67,0.9077078,0.9271673,"('doubtful', 'determined')",0.728792,0.7789073,-0.6682642,-0.5542552,-0.34176964,-0.35757414,0.1566165,0.1985613,0.0419448
68,-0.20667063,-0.22491375,"('dependent', 'independent')",-0.005172626,-0.06946926,-0.4258433,-0.40736768,-0.596591,-0.5715908,-0.3085694,-0.3183354,-0.009766
69,-0.17565897,-0.03654699,"('lazy', 'industrious')",0.35591713,0.4254716,-0.010902926,0.086006135,-0.6886946,-0.62183434,-0.1298348,-0.0367259,0.0931089
70,0.3409358,0.3027892,"('lethargic', 'energetic')",-0.34488082,-0.38381147,0.37928808,0.45867997,0.76606655,0.87010443,0.2853524,0.3119406,0.0265882
71,1.1383903,1.1943461,"('diffident', 'self-confident')",-0.70067894,-0.6879599,-0.21454257,-0.09803882,0.3555493,0.26958603,0.1446795,0.1694833,0.0248038
72,0.39413506,0.43066904,"('unambitious', 'ambitious')",-1.1293722,-1.1218004,0.29433307,0.36981928,-1.0805547,-0.96049637,-0.3803647,-0.3204521,0.0599126
73,1.0634557,0.99277264,"('helpless', 'self-reliant')",0.5799785,0.4966851,-1.5040694,-1.5991333,-3.307583,-3.3045268,-0.7920545,-0.8535506,-0.0614961
74,0.26522535,0.23637469,"('undedicated', 'dedicated')",-1.1045465,-1.1562674,-0.06967617,0.05070021,0.21219036,0.21692835,-0.1742018,-0.163066,0.0111358
75,-0.4270249,-0.3881096,"('meek', 'impulsive')",-0.30136335,-0.27732646,-1.3708079,-1.4164357,-0.36977315,-0.26676112,-0.6172423,-0.5871582,0.0300841
76,-0.18909708,-0.2097396,"('anxious', 'daring')",-0.093009174,-0.10355347,0.41441587,0.44415265,0.28047246,0.37679225,0.1031955,0.126913,0.0237175
77,0.32735744,0.2812609,"('unmotivated', 'motivated')",0.02262806,-0.032652676,0.99229306,0.9030147,-1.4241693,-1.3296924,-0.0204727,-0.0445173,-0.0240446
78,0.11364944,0.18611445,"('nonresilient', 'resilient')",-0.6789659,-0.6595524,1.3423257,1.3839624,-0.2609586,-0.1349953,0.1290126,0.1938823,0.0648697
79,-0.025011148,-0.08348498,"('wavering', 'unwavering')",-1.0928167,-1.149962,-1.8362523,-1.8956238,-0.18155928,-0.13192286,-0.7839099,-0.8152484,-0.0313385
80,-0.28515354,-0.3684904,"('dominated', 'dominating')",0.016305802,0.015461935,0.65126634,0.70739764,-1.2115386,-1.2393847,-0.20728,-0.2212539,-0.0139739
81,0.33114722,0.17993651,"('submissive', 'aggressive')",0.55641925,0.53346086,1.2981508,1.2187052,-0.4072237,-0.45087314,0.4446234,0.3703074,-0.074316
82,0.046940222,-0.069493875,"('poor', 'rich')",0.17089458,0.08438118,2.025936,1.9158798,6.291387,6.3715916,2.1337895,2.0755897,-0.0581998
83,0.3192601,0.3140731,"('powerless', 'powerful')",-0.044781208,-0.08606698,-0.12024826,-0.08312068,-1.1938552,-1.2264752,-0.2599061,-0.2703975,-0.0104914
84,0.6307605,0.6326187,"('inferior', 'superior')",0.22412942,0.18179607,0.45645678,0.47406328,0.42855442,0.31713468,0.4349753,0.4014032,-0.0335721
85,1.214343,1.1279864,"('insignificant', 'prestigious')",0.05986187,-0.040942814,-0.065235674,-0.19817135,0.52408856,0.4611296,0.4332644,0.3375005,-0.0957639
86,-0.0761012,-0.23917231,"('uninfluential', 'influential')",-0.8801367,-1.021746,0.5669909,0.5140034,1.8186867e-05,-0.08912314,-0.0973072,-0.2090095,-0.1117023
87,0.72754997,0.5286236,"('unsuccessful', 'successful')",-0.23344089,-0.366364,0.45639226,0.4216879,0.40551716,0.29420978,0.3390046,0.2195393,-0.1194653
88,0.2566998,0.08178902,"('low', 'eminent')",-0.13890156,-0.30051854,0.6538291,0.5017427,0.4274252,0.35548282,0.2997631,0.159624,-0.1401391
