,mid_male,mid_female,tuple,america_male,america_female,apt_male,apt_female,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7378236,-1.8333268,"('unsociable', 'sociable')",-1.0488714,-1.0966711,-0.30893022,-0.35296348,1.1068943,1.0112412,-0.2931259,-0.4196095,-0.4563714,-0.5382659,-0.0818945
1,-0.67610544,-0.5725724,"('unfriendly', 'friendly')",-1.6898489,-1.796615,-0.056794316,0.051259544,0.29056743,0.23106542,1.7611176,1.6372824,-0.0742128,-0.089916,-0.0157032
2,1.4178869,1.489351,"('unlikable', 'likable')",0.71047753,0.71257085,0.7181766,0.8081577,0.53362966,0.6491593,0.9350747,1.0176064,0.863049,0.935369,0.07232
3,0.33619997,0.3853384,"('repellent', 'pleasant')",0.3971255,0.49914336,0.21727577,0.30397174,0.73544925,0.87717116,0.37052622,0.41430748,0.4113153,0.4959865,0.0846712
4,0.33826205,0.4490667,"('disliked', 'liked')",0.043111343,0.057724245,-1.3550199,-1.2803577,-0.8367556,-0.77772254,-5.9183164,-5.942322,-1.5457438,-1.4987223,0.0470215
5,0.7531888,0.93675935,"('distant', 'outgoing')",-1.0954916,-1.097174,-0.7496013,-0.6346203,0.23005484,0.2878468,0.30388185,0.3175424,-0.1115935,-0.0379292,0.0736643
6,1.018115,1.2269491,"('distant', 'open')",-0.7598548,-0.6803995,-0.21954009,-0.059669435,-0.32036886,-0.28892842,0.71962327,0.72921926,0.0875949,0.1854342,0.0978393
7,0.04087667,0.06871723,"('insensitive', 'sensitive')",-0.5308979,-0.496883,1.553766,1.530551,1.8679495,2.0339503,0.79521364,0.8008789,0.7453816,0.7874429,0.0420613
8,-0.2550025,-0.14741772,"('unaffectionate', 'affectionate')",-1.0511374,-1.0864093,-0.55890745,-0.47072506,-0.99420714,-0.96979684,0.427777,0.37089634,-0.4862955,-0.4606905,0.025605
9,0.46510255,0.5851004,"('unaffectionate', 'caring')",-0.89631784,-0.935366,1.2505664,1.3394637,1.0190088,1.1216441,1.3581675,1.3614838,0.6393055,0.6944652,0.0551597
10,-1.1392009,-1.0847216,"('unsympathetic', 'sympathetic')",-0.1003557,-0.008803807,1.4814597,1.4867226,0.96272635,1.0136567,-0.004815886,-0.011240933,0.2399627,0.2791226,0.0391599
11,0.15972005,0.1951815,"('unhelpful', 'helpful')",0.060884852,0.061484415,1.6856649,1.6805352,2.2741427,2.3738413,2.515986,2.6143425,1.3392797,1.3850769,0.0457972
