,arista_male,arista_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8320177,-1.8527229,"('unsociable', 'sociable')",0.62082416,0.46424595,-0.64014786,-0.7777767,-0.6171138,-0.7220845,-0.1049707
1,-1.0173701,-0.9402569,"('unfriendly', 'friendly')",0.431475,0.33416677,1.493993,1.4131372,0.3026993,0.2690157,-0.0336836
2,1.4064624,1.495598,"('unlikable', 'likable')",1.2454696,1.3488913,0.986149,1.1067532,1.2126937,1.3170808,0.1043871
3,-0.5979465,-0.49972728,"('repellent', 'pleasant')",0.6066518,0.7025016,-0.017624939,-0.02364898,-0.0029732,0.0597084,0.0626816
4,-0.16696997,-0.15619229,"('disliked', 'liked')",-1.2622011,-1.3563045,-5.246511,-5.331482,-2.2252274,-2.2813263,-0.0560989
5,0.23488155,0.28887284,"('distant', 'outgoing')",-0.37573564,-0.43819216,-0.34482512,-0.28596857,-0.1618931,-0.145096,0.0167971
6,0.26487032,0.3777682,"('distant', 'open')",-1.0759708,-1.1542315,0.07768172,0.09627612,-0.2444729,-0.2267291,0.0177438
7,-1.09589,-1.0069455,"('insensitive', 'sensitive')",0.16224036,0.23237859,0.084605545,0.0734352,-0.2830147,-0.2337106,0.0493041
8,-0.21251728,-0.1691347,"('unaffectionate', 'affectionate')",-0.54249156,-0.54126304,0.19221273,0.13995498,-0.1875987,-0.1901476,-0.0025489
9,-0.2759444,-0.18003833,"('unaffectionate', 'caring')",0.15379295,0.17745845,0.45892256,0.4440039,0.112257,0.1471413,0.0348843
10,-1.9276707,-1.8621861,"('unsympathetic', 'sympathetic')",0.15037282,0.1635342,-0.82483774,-0.8722135,-0.8673786,-0.8569551,0.0104235
11,-1.0665748,-1.0790783,"('unhelpful', 'helpful')",0.7989089,0.7893477,1.4942861,1.5064743,0.4088734,0.4055812,-0.0032922
12,-0.5595199,-0.27562717,"('unsupportive', 'supportive')",0.51426,0.6395852,-1.7136538,-1.6317941,-0.5863046,-0.422612,0.1636926
13,-1.4982121,-1.516783,"('impolite', 'polite')",0.24272035,0.17986362,-0.4025368,-0.47486693,-0.5526762,-0.6039288,-0.0512526
14,-0.6578139,-0.6392766,"('antisocial', 'social')",1.6459769,1.5977868,-0.60113716,-0.6868064,0.1290086,0.0905679,-0.0384407
15,0.46151844,0.27944314,"('boring', 'funny')",-0.5079878,-0.563472,0.61131626,0.5551379,0.1882823,0.0903697,-0.0979126
16,-0.46211073,-0.37097248,"('unpopular', 'popular')",-0.9753272,-0.9787561,0.41929185,0.4158082,-0.339382,-0.3113068,0.0280752
17,-0.12674709,-0.059094302,"('nasty', 'nice')",-0.9683317,-0.9150138,-0.4053675,-0.34225398,-0.5001488,-0.4387874,0.0613614
18,0.05799906,0.13087834,"('disagreeable', 'welcoming')",-0.07356545,-0.082223564,-0.41314423,-0.42021835,-0.1429035,-0.1238545,0.019049
19,-0.65532124,-0.5408266,"('inhospitable', 'hospitable')",-1.1489887,-1.1055919,-0.16362022,-0.05550748,-0.6559767,-0.5673087,0.088668
20,0.03340618,0.0933122,"('rough', 'thoughtful')",0.24864559,0.341456,0.95254076,0.9135993,0.4115309,0.4494558,0.0379249
21,-0.28513643,-0.34642237,"('immoral', 'moral')",0.6544971,0.6319368,-0.65319806,-0.6768017,-0.0946125,-0.1304291,-0.0358166
22,-0.31353495,-0.31285366,"('untrustworthy', 'trustworthy')",0.8444158,0.7849648,-0.8997546,-1.0211283,-0.1229579,-0.1830057,-0.0600478
23,-1.0885786,-1.0568882,"('insincere', 'sincere')",1.0016862,1.0197008,4.6710486,4.587115,1.528052,1.5166424,-0.0114096
24,0.002764918,0.020021878,"('dishonest', 'honest')",-0.24437262,-0.25913802,0.4303054,0.3681242,0.0628992,0.0430027,-0.0198965
25,0.51547885,0.53253365,"('egoistic', 'altruistic')",0.38158697,0.3758028,1.4880793,1.4464341,0.7950484,0.7849236,-0.0101248
26,0.80792683,0.80464286,"('hardhearted', 'benevolent')",0.40722117,0.34870562,1.7058297,1.5875055,0.9736592,0.9136179,-0.0600413
27,0.15764147,0.26847643,"('hardhearted', 'softhearted')",-0.041731793,-0.014630524,1.0095471,0.94853634,0.3751523,0.4007941,0.0256418
28,-0.5986091,-0.68050367,"('disloyal', 'loyal')",0.025561523,-0.117766276,0.69326377,0.51220995,0.0400721,-0.0953533,-0.1354254
29,-1.0514083,-1.1000851,"('unfair', 'fair')",-0.66599834,-0.72048354,-0.6561323,-0.74616116,-0.7911797,-0.8555766,-0.0643969
30,-0.590649,-0.62252957,"('intolerant', 'tolerant')",1.872608,1.8433315,1.1899108,1.0933584,0.8239566,0.7713868,-0.0525698
31,-0.47215286,-0.2950365,"('evil', 'good')",-1.273111,-1.287923,-0.81199634,-0.82349914,-0.85242,-0.8021529,0.0502671
32,-0.30720758,-0.38959214,"('unkind', 'kind')",0.5767784,0.52777314,0.61881685,0.50374097,0.2961292,0.213974,-0.0821552
33,0.67089546,0.6956862,"('wrong', 'right')",0.24846798,0.2242272,-0.4292552,-0.42897582,0.1633694,0.1636459,0.0002765
34,-0.07063648,0.13063179,"('mean', 'honorable')",0.49901217,0.60515267,5.6111994,5.688888,2.0131917,2.1415575,0.1283658
35,1.1029011,1.0018204,"('corrupt', 'incorrupt')",-1.7889389,-1.9227356,0.15180042,0.032720327,-0.1780791,-0.2960649,-0.1179858
36,-0.11344592,-0.08073444,"('hostile', 'amicable')",-1.8610086,-1.9768227,0.5064444,0.32880995,-0.4893367,-0.576249,-0.0869123
37,-0.07566727,0.024399072,"('fake', 'genuine')",-0.33775425,-0.24223983,-0.17114836,-0.14687979,-0.1948566,-0.1215735,0.0732831
38,-1.1171733,-1.0266185,"('untruthful', 'truthful')",-0.33758828,-0.30173004,-0.09401658,-0.057147194,-0.5162594,-0.4618319,0.0544275
39,0.90258014,0.8903572,"('exploitative', 'cooperative')",1.7721105,1.694749,0.2791101,0.26004755,0.9846003,0.9483846,-0.0362157
40,-0.112526074,-0.0010401215,"('stingy', 'generous')",0.06711303,0.0042670323,-1.2108268,-1.3131628,-0.4187466,-0.4366453,-0.0178987
41,-1.0481269,-0.95716125,"('unforgiving', 'forgiving')",-0.4403471,-0.4573679,0.17219777,0.06434788,-0.4387587,-0.4500604,-0.0113017
42,-0.15441655,-0.0060006455,"('unreliable', 'reliable')",0.20691869,0.33432025,-2.8362615,-2.8105154,-0.9279198,-0.8273986,0.1005212
43,-1.569826,-1.4243646,"('irresponsible', 'responsible')",0.35286808,0.47053784,-0.1257355,-0.08751414,-0.4475645,-0.3471136,0.1004509
44,0.6347185,0.5666315,"('prejudiced', 'unprejudiced')",-0.30759427,-0.25055456,-1.2475386,-1.2106277,-0.3068048,-0.2981836,0.0086212
45,-1.9139575,-1.714667,"('incompetent', 'competent')",-0.40196112,-0.40012842,-0.6247453,-0.6747957,-0.9802214,-0.9298637,0.0503577
46,-1.3260208,-1.2187134,"('uncompetitive', 'competitive')",1.0328501,1.0877556,-0.5936669,-0.651382,-0.2956125,-0.26078,0.0348325
47,-0.8774437,-0.7960574,"('stupid', 'smart')",1.044287,1.1014103,4.7553296,4.8056965,1.6407243,1.7036831,0.0629588
48,-0.5124968,-0.4835714,"('unintelligent', 'intelligent')",-0.0028908998,0.018778428,0.38632792,0.3414138,-0.0430199,-0.0411264,0.0018935
49,-0.29751378,-0.2619455,"('unable', 'able')",-0.61981225,-0.56344646,-0.314104,-0.25850004,-0.4104767,-0.3612973,0.0491794
50,-0.07552135,-0.023500241,"('clumsy', 'skillful')",-0.9089305,-0.8681755,-0.21064955,-0.25449967,-0.3983671,-0.3820585,0.0163086
51,-1.1175383,-1.1893145,"('uneducated', 'educated')",0.16113001,0.06626042,0.58355844,0.50328416,-0.1242833,-0.20659,-0.0823067
52,0.1747447,-0.100376375,"('irrational', 'rational')",-0.6474036,-0.8869364,0.11824876,0.018286213,-0.1181367,-0.3230089,-0.2048722
53,-0.59111017,-0.46851885,"('uncreative', 'creative')",0.62164336,0.6214038,0.8387363,0.800305,0.2897565,0.31773,0.0279735
54,-0.3132345,-0.29327098,"('incapable', 'capable')",-0.50890905,-0.48762342,0.70074016,0.74734694,-0.0404678,-0.0111825,0.0292853
55,-1.1455544,-1.0690266,"('incompetent', 'clever')",0.88403165,0.9404441,-0.15438944,-0.19363073,-0.1386374,-0.1074044,0.031233
56,-0.89303493,-0.8777096,"('impractical', 'practical')",1.3015987,1.3589809,-0.07641855,-0.08069956,0.1107151,0.1335239,0.0228088
57,-1.712193,-1.6875399,"('unimaginative', 'imaginative')",-0.68653905,-0.7160536,-2.2793698,-2.348099,-1.5593673,-1.5838976,-0.0245303
58,-0.49754596,-0.43037808,"('undiscriminating', 'discriminating')",0.5876492,0.66837853,0.22188354,0.21535566,0.1039956,0.1511187,0.0471231
59,0.2976541,0.18140559,"('foolish', 'wise')",-0.3377654,-0.4181762,0.2752924,0.25722802,0.0783937,0.0068191,-0.0715746
60,-0.6583121,-0.5908606,"('inefficient', 'efficient')",2.4542074,2.5319102,-0.26756266,-0.16093503,0.5094442,0.5933715,0.0839273
61,-0.94106334,-0.983237,"('illogical', 'logical')",1.0466895,0.872677,0.15552942,0.034554485,0.0870519,-0.0253352,-0.1123871
62,-0.06621423,0.042425413,"('incompetent', 'brilliant')",1.1315107,1.2225903,-0.30712804,-0.18081118,0.2527228,0.3614015,0.1086787
63,-1.2196562,-1.0980856,"('unperceptive', 'insightful')",0.8953191,1.0044546,0.77995634,0.86346287,0.1518731,0.2566106,0.1047375
64,0.5887431,0.5383161,"('shy', 'confident')",0.5556606,0.5413095,-5.764157,-5.74259,-1.5399176,-1.5543214,-0.0144038
65,-0.532045,-0.7438797,"('insecure', 'secure')",1.3457814,1.255126,-0.30029324,-0.37075368,0.1711477,0.0468309,-0.1243168
66,0.48350513,0.5750321,"('inactive', 'active')",-0.7687184,-0.673232,0.8951099,0.90785855,0.2032989,0.2698862,0.0665873
67,0.379791,0.3262006,"('doubtful', 'determined')",-0.08424795,-0.101667784,-0.4771164,-0.42747885,-0.0605245,-0.0676487,-0.0071242
68,-0.3115908,-0.40443623,"('dependent', 'independent')",-0.21429157,-0.24268915,-0.4558924,-0.4616882,-0.3272583,-0.3696045,-0.0423462
69,1.4712844,1.518011,"('lazy', 'industrious')",-0.23933145,-0.21594736,-0.37814537,-0.3149277,0.2846025,0.3290453,0.0444428
70,-1.1898776,-1.0755365,"('lethargic', 'energetic')",0.494121,0.60303766,0.11437975,0.11009039,-0.1937923,-0.1208028,0.0729895
71,-0.59908414,-0.48561087,"('diffident', 'self-confident')",1.4241359,1.4400394,0.47030106,0.498819,0.4317843,0.4844158,0.0526315
72,0.23150218,0.2347658,"('unambitious', 'ambitious')",-0.219361,-0.104482524,-1.183761,-1.119547,-0.39054,-0.3297546,0.0607854
73,1.2298098,1.2156578,"('helpless', 'self-reliant')",0.17427222,0.18971714,-2.8383389,-2.8315747,-0.4780856,-0.4753999,0.0026857
74,-0.08852309,-0.005442165,"('undedicated', 'dedicated')",0.79359275,0.78997916,0.4305472,0.40914178,0.378539,0.397893,0.019354
