,mccormick_male,mccormick_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,0.47369447,0.3597082,"('unsociable', 'sociable')",-0.123188466,-0.25307053,-0.5716503,-0.7306722,-0.71218044,-0.84226424,-0.2333312,-0.3665747,-0.1332435
1,1.4748394,1.398528,"('unfriendly', 'friendly')",0.71101475,0.8098716,-0.32421756,-0.37871128,2.5503626,2.445694,1.1029998,1.0688455,-0.0341543
2,0.06798202,0.13526335,"('unlikable', 'likable')",0.82930815,1.0240134,0.51947707,0.63414186,0.5904021,0.6749698,0.5017923,0.6170971,0.1153048
3,-1.6643027,-1.6200662,"('repellent', 'pleasant')",-1.1078045,-1.1266621,0.2574236,0.21856545,-0.22652958,-0.23048732,-0.6853033,-0.6896626,-0.0043593
4,0.8198797,0.7433664,"('disliked', 'liked')",0.13312809,0.13759235,-0.24694662,-0.28487056,-6.303417,-6.424715,-1.399339,-1.4571567,-0.0578177
5,2.0666556,2.047181,"('distant', 'outgoing')",1.1643825,1.3147727,1.1434305,1.2296202,0.63597304,0.6623552,1.2526104,1.3134823,0.0608719
6,2.0316064,2.0058615,"('distant', 'open')",1.3002499,1.5126911,0.66658854,0.73393244,1.258735,1.2856137,1.3142949,1.3845247,0.0702298
7,0.39017874,0.4042441,"('insensitive', 'sensitive')",-0.6915885,-0.6545102,-1.22371,-1.2446622,0.6535131,0.576387,-0.2179017,-0.2296353,-0.0117336
8,1.6967965,1.6270219,"('unaffectionate', 'affectionate')",0.9654357,1.0755785,0.1577903,0.088742495,1.5927055,1.5280238,1.1031821,1.0798417,-0.0233404
9,1.9032674,1.8392284,"('unaffectionate', 'caring')",0.6793554,0.6843861,0.2505872,0.16331762,2.0941336,2.031304,1.2318358,1.179559,-0.0522768
10,-0.6619068,-0.66995007,"('unsympathetic', 'sympathetic')",-0.9006064,-1.028934,-1.4642864,-1.6219907,-0.62493813,-0.69898343,-0.9129344,-1.0049646,-0.0920302
11,-0.96494406,-0.9808011,"('unhelpful', 'helpful')",-1.70344,-1.7576809,-1.4680288,-1.4970286,1.8538859,1.8617442,-0.5706317,-0.5934417,-0.02281
12,1.8480262,1.8829505,"('unsupportive', 'supportive')",0.40673247,0.5561124,-0.87566507,-0.85792816,-1.5934482,-1.6424329,-0.0535887,-0.0153245,0.0382642
13,-0.17140944,-0.21633558,"('impolite', 'polite')",-1.2155526,-1.3225553,-1.091393,-1.1202164,-0.8103627,-0.84359586,-0.8221794,-0.8756758,-0.0534964
14,-0.58173615,-0.6164624,"('antisocial', 'social')",0.40660533,0.33774117,-0.38154614,-0.42868525,-1.2498709,-1.3237944,-0.451637,-0.5078002,-0.0561632
15,0.2416452,0.20212127,"('boring', 'funny')",0.329664,0.34007752,-0.2167981,-0.1599904,0.7327894,0.71803707,0.2718251,0.2750614,0.0032363
16,-0.53509235,-0.5620049,"('unpopular', 'popular')",0.75827706,0.8974353,0.46603787,0.5319205,0.996991,0.93017614,0.4215534,0.4493818,0.0278284
17,0.308411,0.3507302,"('nasty', 'nice')",0.46696764,0.48105454,0.21726725,0.3172812,-0.56659454,-0.5029686,0.1065128,0.1615243,0.0550115
18,0.5929867,0.60965157,"('disagreeable', 'welcoming')",0.87406176,1.0957968,-0.51644975,-0.5827548,-0.17280652,-0.26177305,0.194448,0.2152301,0.0207821
19,1.6400465,1.6414105,"('inhospitable', 'hospitable')",-0.13562316,-0.023935521,-0.40421903,-0.34954432,0.34743717,0.3887913,0.3619104,0.4141805,0.0522701
20,-0.15127106,-0.16294087,"('rough', 'thoughtful')",0.71211684,0.80358505,-0.18096818,-0.22690828,0.8750211,0.7922646,0.3137247,0.3015001,-0.0122246
21,-0.29141518,-0.32823208,"('immoral', 'moral')",-0.4696851,-0.56263083,-1.8010337,-1.8974804,-1.3056855,-1.3468298,-0.9669549,-1.0337933,-0.0668384
22,-0.84243184,-0.9032745,"('untrustworthy', 'trustworthy')",-0.94547594,-1.0138443,-1.4290986,-1.4837996,-1.5338609,-1.620537,-1.1877168,-1.2553639,-0.0676471
23,-0.9430245,-0.97422516,"('insincere', 'sincere')",-1.0195454,-1.0054071,-1.8066033,-1.8895131,5.9753127,5.9492707,0.5515349,0.5200313,-0.0315036
24,-0.051210795,-0.06020244,"('dishonest', 'honest')",-0.38060018,-0.41368407,-1.3561804,-1.3850554,0.91720104,0.8498092,-0.2176976,-0.2522832,-0.0345856
25,1.6182408,1.5837103,"('egoistic', 'altruistic')",1.2122676,1.2623258,1.3265879,1.3676218,1.7803184,1.7103149,1.4843537,1.4809932,-0.0033605
26,1.0256857,0.8946227,"('hardhearted', 'benevolent')",3.2560225,3.198628,1.695704,1.5955212,1.6212041,1.5233247,1.8996542,1.8030243,-0.0966299
27,0.21161358,0.18962173,"('hardhearted', 'softhearted')",-0.42030376,-0.2813375,-0.897061,-0.879721,1.784523,1.6504323,0.169693,0.1697489,5.59e-05
28,1.0271707,0.858207,"('disloyal', 'loyal')",0.011532951,-0.13949661,-0.67652833,-0.85397035,1.2347273,1.094262,0.3992256,0.2397505,-0.1594751
29,-0.34099075,-0.31328642,"('unfair', 'fair')",-0.08553922,-0.03118208,-0.7828615,-0.6994009,-0.3508616,-0.4939194,-0.3900633,-0.3844472,0.0056161
30,-1.5387702,-1.5111105,"('intolerant', 'tolerant')",-0.5145702,-0.6204884,-1.1497718,-1.1664153,0.63245356,0.59814686,-0.6426647,-0.6749668,-0.0323021
31,0.9086193,0.89575547,"('evil', 'good')",0.9071905,1.0293018,1.3482839,1.4179922,-0.37367773,-0.49193287,0.6976039,0.7127792,0.0151753
32,-0.272539,-0.34346136,"('unkind', 'kind')",-0.065763354,-0.19311488,-1.2746204,-1.3625015,0.663213,0.507747,-0.2374274,-0.3478327,-0.1104053
33,1.2982793,1.2440922,"('wrong', 'right')",0.96913564,1.0260104,0.3929929,0.3579617,0.033387743,-0.0283962,0.6734489,0.649917,-0.0235319
34,0.18516597,0.25785396,"('mean', 'honorable')",0.06718266,0.1993913,0.026303053,0.10912455,6.427906,6.514573,1.6766394,1.7702358,0.0935964
35,1.1974076,1.1766126,"('corrupt', 'incorrupt')",0.86081684,0.9077711,1.3156024,1.3479104,0.65591836,0.5421956,1.0074363,0.9936224,-0.0138139
36,1.1822463,1.1016048,"('hostile', 'amicable')",0.41719365,0.46341413,0.739181,0.71530914,1.217056,1.0913768,0.8889192,0.8429262,-0.045993
37,0.7564288,0.7581511,"('fake', 'genuine')",0.13547944,0.23647423,-0.14047186,-0.15666659,0.6004378,0.5683926,0.3379685,0.3515878,0.0136193
38,1.012078,1.0038617,"('untruthful', 'truthful')",-0.7839262,-0.7331974,-0.4899141,-0.494734,0.5240101,0.5336644,0.065562,0.0773987,0.0118367
39,1.0158185,1.0745711,"('exploitative', 'cooperative')",-0.39331144,-0.34075025,0.37799415,0.43003082,-0.2797228,-0.25026456,0.1801946,0.2283968,0.0482022
40,1.5048519,1.4623139,"('stingy', 'generous')",0.26945513,0.3107831,0.31676143,0.23556769,-1.2068341,-1.3899139,0.2210586,0.1546877,-0.0663709
41,0.24489951,0.17803751,"('unforgiving', 'forgiving')",-0.6266018,-0.5427826,-0.56998545,-0.63313246,0.024734601,-0.08931305,-0.2317383,-0.2717977,-0.0400594
42,-0.06275515,0.00078748167,"('unreliable', 'reliable')",0.254372,0.436229,-0.3840164,-0.3504134,-3.1234632,-3.03573,-0.8289657,-0.7372817,0.091684
43,-0.07242389,-0.048180725,"('irresponsible', 'responsible')",-0.92257315,-0.70922303,-1.2998118,-1.236737,0.39550325,0.39665022,-0.4748264,-0.3993726,0.0754538
44,-2.1787372,-2.154508,"('prejudiced', 'unprejudiced')",-1.663656,-1.5124016,-1.1673309,-1.0524257,-1.876058,-1.8137325,-1.7214456,-1.633267,0.0881786
45,-0.6419773,-0.69291365,"('incompetent', 'competent')",-0.68881685,-0.62471855,-1.8757439,-1.9315375,-0.49969172,-0.6138202,-0.9265574,-0.9657475,-0.0391901
46,-0.44351634,-0.42322382,"('uncompetitive', 'competitive')",-0.69021285,-0.7243639,-0.915075,-0.9743045,-1.0338923,-1.048312,-0.7706741,-0.792551,-0.0218769
47,-1.4568915,-1.4220835,"('stupid', 'smart')",-0.07838984,-0.019795738,-1.0872896,-0.9905734,5.5157537,5.5802298,0.7232957,0.7869443,0.0636486
48,-0.4366807,-0.42416292,"('unintelligent', 'intelligent')",-0.62070453,-0.64398605,-2.2539515,-2.3009644,0.2475074,0.21251139,-0.7659574,-0.7891505,-0.0231931
49,-0.6254552,-0.55875236,"('unable', 'able')",-0.5586058,-0.5261433,-1.533143,-1.4547089,-0.53275317,-0.4573019,-0.8124893,-0.7492266,0.0632627
50,0.23425922,0.23874515,"('clumsy', 'skillful')",1.4617505,1.5773678,0.51636606,0.48644245,0.5895001,0.5991145,0.700469,0.7254175,0.0249485
51,-0.088485755,-0.16505815,"('uneducated', 'educated')",0.097084194,-0.12691183,-1.0614847,-1.2468714,0.62583447,0.5444449,-0.1067629,-0.2485991,-0.1418362
52,1.0759484,0.97522384,"('irrational', 'rational')",0.96135265,0.9351057,0.026355684,0.05975905,0.9634956,0.9243344,0.7567881,0.7236058,-0.0331823
53,0.68359154,0.6428973,"('uncreative', 'creative')",0.21186426,0.38653988,-0.19334696,-0.256874,1.5457282,1.4480946,0.5619593,0.5551645,-0.0067948
54,0.20877989,0.20282558,"('incapable', 'capable')",0.3657387,0.4953424,-0.74363106,-0.71667224,1.2891289,1.3665653,0.2800041,0.3370153,0.0570112
55,-0.60938066,-0.61242265,"('incompetent', 'clever')",-0.6921159,-0.7205787,-1.6691271,-1.6993442,-0.6452972,-0.69281036,-0.9039802,-0.931289,-0.0273088
56,1.0677266,1.062422,"('impractical', 'practical')",-0.88031,-0.9378598,-0.8118881,-0.8715919,-0.39878806,-0.39562327,-0.2558149,-0.2856632,-0.0298483
57,-0.6062229,-0.6783173,"('unimaginative', 'imaginative')",-1.0261439,-1.1056333,-1.2396883,-1.3360192,-2.87924,-2.9613967,-1.4378238,-1.5203416,-0.0825178
58,0.7515108,0.7177531,"('undiscriminating', 'discriminating')",0.11031085,0.1281726,0.592055,0.506351,0.27517387,0.21224631,0.4322627,0.3911307,-0.041132
59,0.6063537,0.62338024,"('foolish', 'wise')",1.530787,1.6031169,-0.03568151,0.020478047,0.8599178,0.8667123,0.7403443,0.7784219,0.0380776
60,-0.33887777,-0.2953487,"('inefficient', 'efficient')",-0.8510361,-0.9198968,-1.2664486,-1.3584008,-0.33991817,-0.2778151,-0.6990702,-0.7128654,-0.0137952
61,0.82343376,0.73061997,"('illogical', 'logical')",-0.002520673,-0.10359414,-0.4672765,-0.53652984,0.4437874,0.3320772,0.199356,0.1056433,-0.0937127
62,-0.9078928,-0.821961,"('incompetent', 'brilliant')",-1.4832338,-1.4013041,-1.5438108,-1.4967686,-0.009661123,0.09972829,-0.9861497,-0.9050763,0.0810734
63,0.6014496,0.61603576,"('unperceptive', 'insightful')",0.38938397,0.5183599,-1.0566323,-1.0976856,1.1812433,1.1928968,0.2788612,0.3074017,0.0285405
64,0.02008124,0.05841025,"('shy', 'confident')",-0.4487303,-0.48010707,-0.24146168,-0.24033254,-7.3627987,-7.2918887,-2.0082273,-1.9884795,0.0197478
65,-1.3596413,-1.412812,"('insecure', 'secure')",-0.6009537,-0.7668599,-1.6987443,-1.7804333,-1.2344588,-1.216397,-1.2234496,-1.2941256,-0.070676
66,1.1606452,1.1957948,"('inactive', 'active')",1.4608427,1.6444616,1.311001,1.3798654,1.6966918,1.7204427,1.4072952,1.4851412,0.077846
67,-0.22203355,-0.20566359,"('doubtful', 'determined')",-0.012056887,-0.0172783,-0.075391814,-0.062775895,-0.40302297,-0.41951528,-0.1781263,-0.1763083,0.001818
68,0.11983445,0.061627094,"('dependent', 'independent')",-0.7820868,-0.89594555,-1.5509094,-1.6552293,-0.39755413,-0.49124038,-0.652679,-0.7451971,-0.0925181
69,1.9098103,1.9642596,"('lazy', 'industrious')",1.6338171,1.6897324,2.985308,3.0530186,-0.004735321,0.006851569,1.63105,1.6784656,0.0474156
70,0.77086,0.77915365,"('lethargic', 'energetic')",-0.28092244,-0.20946273,-1.2751317,-1.2880133,0.4095468,0.45249003,-0.0939118,-0.0664581,0.0274537
71,1.932262,1.9623739,"('diffident', 'self-confident')",0.3002203,0.36736387,-0.20728882,-0.12681733,0.84334356,0.79976135,0.7171342,0.7506704,0.0335362
72,0.67599636,0.7190876,"('unambitious', 'ambitious')",-0.8177578,-0.837385,-0.6805098,-0.72812045,-0.76470435,-0.68970555,-0.3967439,-0.3840308,0.0127131
73,0.46943134,0.47250795,"('helpless', 'self-reliant')",-0.12723885,-0.0788827,1.0307974,1.0252568,-3.5756652,-3.5093367,-0.5506688,-0.5226136,0.0280552
74,2.3318517,2.271994,"('undedicated', 'dedicated')",0.7244951,0.8306665,-0.05435583,-0.08812265,0.43403286,0.37987286,0.859006,0.8486027,-0.0104033
75,-1.1210604,-1.0644373,"('meek', 'impulsive')",-0.42494714,-0.28858155,0.29077032,0.48214808,-0.2707651,-0.15242818,-0.3815006,-0.2558247,0.1256759
76,-0.8096664,-0.6976267,"('anxious', 'daring')",0.12608567,0.29586688,-0.5940661,-0.5386116,-0.5528707,-0.43617848,-0.4576294,-0.3441375,0.1134919
77,-0.1371939,-0.12606417,"('unmotivated', 'motivated')",-0.5184418,-0.52723855,-0.100670606,-0.08588049,-0.8676808,-0.8066053,-0.4059968,-0.3864471,0.0195497
78,0.86042464,0.844914,"('nonresilient', 'resilient')",0.61816335,0.67319804,1.0273796,0.9052081,1.0252659,0.9982513,0.8828084,0.8553929,-0.0274155
79,1.4326135,1.3980899,"('wavering', 'unwavering')",0.71180826,0.8560214,0.028999183,0.03001104,1.0304549,1.0573792,0.8009689,0.8353754,0.0344065
80,-0.4500556,-0.46202132,"('dominated', 'dominating')",-0.55455,-0.74219596,-0.39803347,-0.39298105,-1.4668232,-1.4357555,-0.7173656,-0.7582384,-0.0408728
81,-1.2746925,-1.3291816,"('submissive', 'aggressive')",-0.6668671,-0.9903319,-1.0981281,-1.1531627,-1.5481623,-1.48678,-1.1469625,-1.239864,-0.0929015
82,-1.4028786,-1.4207546,"('poor', 'rich')",-0.613044,-0.44289136,-0.9893833,-1.0180063,6.1856785,6.2068286,0.7950932,0.8312941,0.0362009
83,-0.1534695,-0.13587067,"('powerless', 'powerful')",0.12529296,0.07618268,-0.7372372,-0.7159797,-0.7841243,-0.80928403,-0.3873845,-0.3962379,-0.0088534
84,1.3507738,1.3272809,"('inferior', 'superior')",0.909748,0.8934877,0.32787225,0.33417365,0.80283016,0.7903098,0.8478061,0.836313,-0.0114931
85,2.030115,2.029361,"('insignificant', 'prestigious')",2.3533273,2.6771846,1.5472938,1.6946518,1.4618946,1.4984347,1.8481575,1.974908,0.1267505
86,1.2972256,1.1897324,"('uninfluential', 'influential')",0.29335308,0.02015189,-0.4678997,-0.6767879,0.5363485,0.35480955,0.4147569,0.2219765,-0.1927804
87,0.24532491,0.20541161,"('unsuccessful', 'successful')",1.4405109,1.3606011,0.99700814,0.9644504,1.0656756,1.1183977,0.9371299,0.9122152,-0.0249147
