,everybody_male,everybody_female,tuple,average_male,average_female,female-male
0,0.3154313,0.18273778,"('unsociable', 'sociable')",0.3154313,0.1827378,-0.1326935
1,1.4757972,1.4022472,"('unfriendly', 'friendly')",1.4757972,1.4022472,-0.07355
2,0.1430382,0.19880974,"('unlikable', 'likable')",0.1430382,0.1988097,0.0557715
3,1.1933392,1.1480536,"('repellent', 'pleasant')",1.1933392,1.1480536,-0.0452856
4,-7.0550966,-6.9857745,"('disliked', 'liked')",-7.0550966,-6.9857745,0.0693221
5,0.123921014,0.28246522,"('distant', 'outgoing')",0.123921,0.2824652,0.1585442
6,0.2122659,0.30717465,"('distant', 'open')",0.2122659,0.3071747,0.0949088
7,1.3118974,1.289951,"('insensitive', 'sensitive')",1.3118974,1.289951,-0.0219464
8,0.9259136,0.90330374,"('unaffectionate', 'affectionate')",0.9259136,0.9033037,-0.0226099
9,1.7155511,1.7857437,"('unaffectionate', 'caring')",1.7155511,1.7857437,0.0701926
10,1.0974824,1.0820658,"('unsympathetic', 'sympathetic')",1.0974824,1.0820658,-0.0154166
11,2.445085,2.4769185,"('unhelpful', 'helpful')",2.445085,2.4769185,0.0318335
12,-1.1683354,-1.0742673,"('unsupportive', 'supportive')",-1.1683354,-1.0742673,0.0940681
13,0.43358353,0.32321084,"('impolite', 'polite')",0.4335835,0.3232108,-0.1103727
14,0.034323025,-0.09460814,"('antisocial', 'social')",0.034323,-0.0946081,-0.1289311
15,0.6623155,0.6703985,"('boring', 'funny')",0.6623155,0.6703985,0.008083
16,-0.76483566,-0.7046487,"('unpopular', 'popular')",-0.7648357,-0.7046487,0.060187
17,-0.2662996,-0.19132097,"('nasty', 'nice')",-0.2662996,-0.191321,0.0749786
18,-0.45856664,-0.49558103,"('disagreeable', 'welcoming')",-0.4585666,-0.495581,-0.0370144
19,-0.09018059,0.059754267,"('inhospitable', 'hospitable')",-0.0901806,0.0597543,0.1499349
20,0.41479442,0.27448276,"('rough', 'thoughtful')",0.4147944,0.2744828,-0.1403116
21,0.47758374,0.5575959,"('immoral', 'moral')",0.4775837,0.5575959,0.0800122
22,0.26697916,0.2346966,"('untrustworthy', 'trustworthy')",0.2669792,0.2346966,-0.0322826
23,7.181752,7.139178,"('insincere', 'sincere')",7.1817522,7.1391778,-0.0425744
24,2.2877383,2.24397,"('dishonest', 'honest')",2.2877383,2.2439699,-0.0437684
25,0.46892467,0.31349847,"('egoistic', 'altruistic')",0.4689247,0.3134985,-0.1554262
26,0.37680644,0.29796046,"('hardhearted', 'benevolent')",0.3768064,0.2979605,-0.0788459
27,1.7585423,1.5620602,"('hardhearted', 'softhearted')",1.7585423,1.5620602,-0.1964821
28,1.2057426,1.1361651,"('disloyal', 'loyal')",1.2057426,1.1361651,-0.0695775
29,-0.5124614,-0.63054365,"('unfair', 'fair')",-0.5124614,-0.6305436,-0.1180822
30,1.1516201,1.1601169,"('intolerant', 'tolerant')",1.1516201,1.1601169,0.0084968
31,-1.5600541,-1.5177233,"('evil', 'good')",-1.5600541,-1.5177233,0.0423308
32,1.4051635,1.2873602,"('unkind', 'kind')",1.4051635,1.2873602,-0.1178033
33,-0.10930868,-0.03316246,"('wrong', 'right')",-0.1093087,-0.0331625,0.0761462
34,4.874394,5.0202975,"('mean', 'honorable')",4.8743939,5.0202975,0.1459036
35,-1.1908456,-1.2650056,"('corrupt', 'incorrupt')",-1.1908456,-1.2650056,-0.07416
36,-1.2613987,-1.246552,"('hostile', 'amicable')",-1.2613987,-1.246552,0.0148467
37,1.0016856,0.9491247,"('fake', 'genuine')",1.0016856,0.9491247,-0.0525609
38,0.27385396,0.3207005,"('untruthful', 'truthful')",0.273854,0.3207005,0.0468465
39,0.3102723,0.28271765,"('exploitative', 'cooperative')",0.3102723,0.2827176,-0.0275547
40,-1.062898,-1.2434465,"('stingy', 'generous')",-1.062898,-1.2434465,-0.1805485
41,-0.072265014,-0.1252137,"('unforgiving', 'forgiving')",-0.072265,-0.1252137,-0.0529487
42,-2.3131568,-2.3813443,"('unreliable', 'reliable')",-2.3131568,-2.3813443,-0.0681875
43,1.2163832,1.1969895,"('irresponsible', 'responsible')",1.2163832,1.1969895,-0.0193937
44,-1.6891478,-1.7889749,"('prejudiced', 'unprejudiced')",-1.6891478,-1.7889749,-0.0998271
45,0.40819484,0.3368142,"('incompetent', 'competent')",0.4081948,0.3368142,-0.0713806
46,-0.33544418,-0.31890857,"('uncompetitive', 'competitive')",-0.3354442,-0.3189086,0.0165356
47,5.111259,5.244905,"('stupid', 'smart')",5.111259,5.244905,0.133646
48,0.5255514,0.40357324,"('unintelligent', 'intelligent')",0.5255514,0.4035732,-0.1219782
49,0.27286503,0.44208944,"('unable', 'able')",0.272865,0.4420894,0.1692244
50,-0.35324883,-0.38213181,"('clumsy', 'skillful')",-0.3532488,-0.3821318,-0.028883
51,1.2448717,1.1436366,"('uneducated', 'educated')",1.2448717,1.1436366,-0.1012351
52,-0.48439825,-0.5027187,"('irrational', 'rational')",-0.4843982,-0.5027187,-0.0183205
53,0.100738674,0.084338814,"('uncreative', 'creative')",0.1007387,0.0843388,-0.0163999
54,1.1927891,1.4487166,"('incapable', 'capable')",1.1927891,1.4487166,0.2559275
55,1.1948096,1.0924665,"('incompetent', 'clever')",1.1948096,1.0924665,-0.1023431
