,ak_male,ak_female,tuple,steel_male,steel_female,holding_male,holding_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.50470626,-0.72993207,"('unsociable', 'sociable')",-0.020440891,-0.048692368,-0.0761438,-0.086358786,-0.12176127,-0.1317156,-0.1807631,-0.2491747,-0.0684116
1,-0.5212618,-0.50131726,"('unfriendly', 'friendly')",-0.18289912,-0.37487513,-0.03461372,-0.12863697,0.9603047,0.87152195,0.0553825,-0.0333269,-0.0887094
2,1.2828134,1.3214422,"('unlikable', 'likable')",1.0433054,1.133896,1.6691356,2.021669,0.83251995,0.855815,1.2069436,1.3332055,0.1262619
3,0.052935533,0.09352956,"('repellent', 'pleasant')",-0.42399698,-0.31966975,0.49917006,0.55735713,1.1937122,1.1578842,0.3304552,0.3722753,0.0418201
4,-0.72876644,-0.6216664,"('disliked', 'liked')",-0.60141015,-0.632328,-0.08301831,-0.018263016,-7.043043,-7.216916,-2.1140594,-2.1222935,-0.0082341
5,-1.5535895,-1.3510944,"('distant', 'outgoing')",-1.4693255,-1.4860436,-1.709597,-1.53892,-1.1717545,-0.99218154,-1.4760666,-1.3420599,0.1340067
6,-1.301094,-1.0976363,"('distant', 'open')",-1.4522309,-1.4158015,-1.6499192,-1.4801252,-0.78603715,-0.6661562,-1.2973202,-1.1649297,0.1323905
7,0.6233786,0.48685136,"('insensitive', 'sensitive')",0.36584315,0.44229132,0.24690491,0.2687674,0.595445,0.60390264,0.4578929,0.4504532,-0.0074397
8,0.6095341,0.45818597,"('unaffectionate', 'affectionate')",0.54143727,0.6158912,0.42675173,0.39268875,0.6362615,0.6327914,0.5534962,0.5248893,-0.0286069
9,0.08656339,-0.054381885,"('unaffectionate', 'caring')",0.27463934,0.24445349,0.4026609,0.29909635,1.1113286,1.1778747,0.468798,0.4167607,-0.0520373
10,-0.48437482,-0.68941385,"('unsympathetic', 'sympathetic')",-0.78047127,-0.7971889,-0.87681043,-0.9732853,-0.53568125,-0.51576585,-0.6693344,-0.7439135,-0.0745791
11,-0.36681876,-0.45784503,"('unhelpful', 'helpful')",-0.58481157,-0.61846143,-0.1429025,-0.25317302,1.7999445,1.9432322,0.1763529,0.1534382,-0.0229147
12,0.55033183,0.52036095,"('unsupportive', 'supportive')",0.7685355,0.86249185,0.118580714,0.37386262,-2.0990655,-2.0403886,-0.1654044,-0.0709183,0.0944861
13,-0.94483095,-1.1038857,"('impolite', 'polite')",-0.73673445,-0.7956389,-0.49736547,-0.48545262,-0.63076574,-0.5023196,-0.7024241,-0.7218242,-0.0194001
14,0.67918086,0.6676021,"('antisocial', 'social')",1.158683,1.2697631,2.4298413,2.566493,0.6411411,0.54959357,1.2272115,1.263363,0.0361515
15,0.98416543,0.8345519,"('boring', 'funny')",0.30528104,0.1823248,0.09656458,-0.10284521,-0.14120561,-0.23365246,0.3112013,0.1700948,-0.1411065
16,-1.5972229,-1.5932498,"('unpopular', 'popular')",-0.60288066,-0.6974626,-0.6389072,-0.5824767,0.46024668,0.39759094,-0.594691,-0.6188995,-0.0242085
17,-0.7262676,-0.7449061,"('nasty', 'nice')",-1.0800741,-1.0199741,-0.6489708,-0.6305333,-0.5722734,-0.5832713,-0.7568965,-0.7446712,0.0122253
18,0.33309093,0.40738097,"('disagreeable', 'welcoming')",-0.81674284,-0.7130031,0.013279766,0.31645715,-0.3738357,-0.33939445,-0.211052,-0.0821399,0.1289121
19,-1.3098619,-1.2555583,"('inhospitable', 'hospitable')",-1.194201,-1.2251979,-1.6754054,-1.6312951,-0.9694748,-0.8875071,-1.2872357,-1.2498896,0.0373461
