,kimberly_male,kimberly_female,tuple,clark_male,clark_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.6331385,-0.37477985,"('unsociable', 'sociable')",-0.6637609,-0.50994384,-0.6479582,-0.7273208,-0.6482859,-0.5373482,0.1109377
1,1.0596249,1.0791007,"('unfriendly', 'friendly')",0.2609557,0.35202107,0.96944004,0.6758993,0.7633402,0.7023404,-0.0609998
2,0.8737161,1.0274985,"('unlikable', 'likable')",1.5320942,1.7193114,0.8949763,1.0737835,1.1002622,1.2735311,0.1732689
3,-1.5324329,-1.0414222,"('repellent', 'pleasant')",-0.98803616,-0.73929477,0.73938316,0.7251065,-0.5936953,-0.3518702,0.2418251
4,-0.42746982,-0.539071,"('disliked', 'liked')",0.33172187,0.5264152,-6.145171,-5.9211297,-2.0803064,-1.9779285,0.1023779
5,1.4057583,1.1323111,"('distant', 'outgoing')",0.9717179,0.86952424,-0.49578935,-0.4961506,0.627229,0.5018949,-0.1253341
6,0.79538184,0.508077,"('distant', 'open')",0.23333786,0.22313568,-0.67036974,-0.7268644,0.11945,0.0014494,-0.1180006
7,-0.11480295,0.19515428,"('insensitive', 'sensitive')",-1.0296195,-0.827792,0.049925506,0.0068917344,-0.3648323,-0.208582,0.1562503
8,0.18544371,-0.043304686,"('unaffectionate', 'affectionate')",0.045128312,0.029159408,0.48458323,0.31495813,0.2383851,0.1002709,-0.1381142
9,1.0713233,1.0057435,"('unaffectionate', 'caring')",0.33025965,0.36262712,1.1087666,0.9869303,0.8367832,0.7851003,-0.0516829
10,-1.0740911,-0.33388352,"('unsympathetic', 'sympathetic')",-1.9688331,-1.64429,-0.34643832,-0.3557571,-1.1297875,-0.7779768,0.3518107
11,0.07765193,0.27872205,"('unhelpful', 'helpful')",-0.16999535,-0.08765717,2.3653638,2.4093566,0.7576735,0.8668071,0.1091336
12,1.0613903,1.4189825,"('unsupportive', 'supportive')",0.68130803,0.96959335,-1.4286819,-1.3425429,0.1046722,0.3486776,0.2440054
13,-0.6160671,-0.3736454,"('impolite', 'polite')",-0.26842797,-0.19421993,-0.5089172,-0.51930183,-0.4644708,-0.362389,0.1020818
14,-0.6653884,-0.31662935,"('antisocial', 'social')",-0.2917901,-0.11789766,-0.34438917,-0.28779808,-0.4338559,-0.240775,0.1930809
15,0.9307674,0.6262528,"('boring', 'funny')",0.7453776,0.585051,-0.2872823,-0.28327316,0.4629543,0.3093435,-0.1536108
16,-0.70826495,-0.69502056,"('unpopular', 'popular')",0.018482197,0.17915507,0.3505071,0.19775575,-0.1130919,-0.1060366,0.0070553
17,-0.47137377,-0.38512844,"('nasty', 'nice')",-0.25388962,-0.1332384,-0.43611544,-0.40652663,-0.3871263,-0.3082978,0.0788285
18,-0.4415865,-0.19583604,"('disagreeable', 'welcoming')",-0.1055641,0.2150634,-0.9888436,-1.0050459,-0.5119981,-0.3286062,0.1833919
19,0.4952971,0.31275988,"('inhospitable', 'hospitable')",0.5325425,0.59684306,-0.4196031,-0.3410207,0.2027455,0.1895274,-0.0132181
20,-0.078134276,0.1733354,"('rough', 'thoughtful')",-0.46966273,-0.34036884,0.79859656,0.80426764,0.0835998,0.2124114,0.1288116
21,-0.91986376,-0.43836644,"('immoral', 'moral')",-0.43822417,-0.21572185,-0.7588664,-0.6678804,-0.7056514,-0.4406562,0.2649952
