,tattoo_male,tattoo_female,tuple,average_male,average_female,female-male
21,-0.88601744,-0.8351705,"('immoral', 'moral')",-0.8860174,-0.8351705,0.0508469
22,-0.9990495,-1.0199748,"('untrustworthy', 'trustworthy')",-0.9990495,-1.0199748,-0.0209253
23,6.509016,6.6135283,"('insincere', 'sincere')",6.509016,6.6135283,0.1045123
24,1.5090224,1.3948362,"('dishonest', 'honest')",1.5090224,1.3948362,-0.1141862
25,0.98102605,0.8788864,"('egoistic', 'altruistic')",0.9810261,0.8788864,-0.1021397
26,1.5269842,1.587094,"('hardhearted', 'benevolent')",1.5269842,1.5870939,0.0601097
27,1.4185886,1.1976326,"('hardhearted', 'softhearted')",1.4185886,1.1976326,-0.220956
28,1.1943802,1.1804674,"('disloyal', 'loyal')",1.1943802,1.1804674,-0.0139128
29,-0.65433264,-0.7718639,"('unfair', 'fair')",-0.6543326,-0.7718639,-0.1175313
30,0.887382,0.9288342,"('intolerant', 'tolerant')",0.887382,0.9288342,0.0414522
31,-0.90487903,-0.9254596,"('evil', 'good')",-0.904879,-0.9254596,-0.0205806
32,1.1546292,1.164219,"('unkind', 'kind')",1.1546292,1.164219,0.0095898
33,-0.38845366,-0.37460107,"('wrong', 'right')",-0.3884537,-0.3746011,0.0138526
34,4.3898306,4.5457044,"('mean', 'honorable')",4.3898306,4.5457044,0.1558738
35,-0.6909665,-0.89564204,"('corrupt', 'incorrupt')",-0.6909665,-0.895642,-0.2046755
36,-0.66959137,-0.70083755,"('hostile', 'amicable')",-0.6695914,-0.7008376,-0.0312462
37,0.7503221,0.61343974,"('fake', 'genuine')",0.7503221,0.6134397,-0.1368824
38,-0.26036885,-0.13209541,"('untruthful', 'truthful')",-0.2603689,-0.1320954,0.1282735
39,0.20400204,0.22239363,"('exploitative', 'cooperative')",0.204002,0.2223936,0.0183916
40,-1.73863,-2.0925274,"('stingy', 'generous')",-1.7386301,-2.0925274,-0.3538973
41,-0.07959592,-0.07953689,"('unforgiving', 'forgiving')",-0.0795959,-0.0795369,5.9e-05
42,-2.7689729,-2.8489325,"('unreliable', 'reliable')",-2.7689729,-2.8489325,-0.0799596
43,0.77461785,0.86187243,"('irresponsible', 'responsible')",0.7746179,0.8618724,0.0872545
44,-1.3461928,-1.3987416,"('prejudiced', 'unprejudiced')",-1.3461928,-1.3987416,-0.0525488
45,-0.2624942,-0.28108492,"('incompetent', 'competent')",-0.2624942,-0.2810849,-0.0185907
46,-1.313727,-1.3818244,"('uncompetitive', 'competitive')",-1.313727,-1.3818244,-0.0680974
47,4.950431,5.1500387,"('stupid', 'smart')",4.9504309,5.1500387,0.1996078
48,0.46757093,0.46863693,"('unintelligent', 'intelligent')",0.4675709,0.4686369,0.001066
49,-0.13849474,-0.067139976,"('unable', 'able')",-0.1384947,-0.06714,0.0713547
50,-0.54936767,-0.5801941,"('clumsy', 'skillful')",-0.5493677,-0.5801941,-0.0308264
51,-0.14100055,-0.31569022,"('uneducated', 'educated')",-0.1410006,-0.3156902,-0.1746896
52,-0.24739933,-0.28979582,"('irrational', 'rational')",-0.2473993,-0.2897958,-0.0423965
53,0.3429404,0.39189574,"('uncreative', 'creative')",0.3429404,0.3918957,0.0489553
54,1.267618,1.3561187,"('incapable', 'capable')",1.2676179,1.3561187,0.0885008
55,0.5167071,0.43571362,"('incompetent', 'clever')",0.5167071,0.4357136,-0.0809935
56,0.4662585,0.56717527,"('impractical', 'practical')",0.4662585,0.5671753,0.1009168
57,-2.886184,-2.891667,"('unimaginative', 'imaginative')",-2.886184,-2.8916669,-0.0054829
58,-0.048216432,-0.08147178,"('undiscriminating', 'discriminating')",-0.0482164,-0.0814718,-0.0332554
59,-0.34618965,-0.2915718,"('foolish', 'wise')",-0.3461896,-0.2915718,0.0546178
60,0.20762858,0.3327736,"('inefficient', 'efficient')",0.2076286,0.3327736,0.125145
61,-0.17813578,-0.3230609,"('illogical', 'logical')",-0.1781358,-0.3230609,-0.1449251
62,0.25378665,0.36651927,"('incompetent', 'brilliant')",0.2537867,0.3665193,0.1127326
63,-0.5601903,-0.47085413,"('unperceptive', 'insightful')",-0.5601903,-0.4708541,0.0893362
64,-6.954485,-7.0024743,"('shy', 'confident')",-6.9544849,-7.0024743,-0.0479894
65,-0.14173254,-0.046487268,"('insecure', 'secure')",-0.1417325,-0.0464873,0.0952452
66,-0.7069516,-0.8802527,"('inactive', 'active')",-0.7069516,-0.8802527,-0.1733011
67,-0.5187377,-0.46362647,"('doubtful', 'determined')",-0.5187377,-0.4636265,0.0551112
68,-1.2322128,-1.3986127,"('dependent', 'independent')",-1.2322128,-1.3986127,-0.1663999
69,-1.8547168,-1.870172,"('lazy', 'industrious')",-1.8547168,-1.870172,-0.0154552
70,0.35622826,0.2062104,"('lethargic', 'energetic')",0.3562283,0.2062104,-0.1500179
71,0.8946839,0.99731857,"('diffident', 'self-confident')",0.8946839,0.9973186,0.1026347
72,0.69002026,0.7121958,"('unambitious', 'ambitious')",0.6900203,0.7121958,0.0221755
73,-2.7592516,-2.717851,"('helpless', 'self-reliant')",-2.7592516,-2.7178509,0.0414007
74,-0.15605259,-0.23920092,"('undedicated', 'dedicated')",-0.1560526,-0.2392009,-0.0831483
75,-1.0503337,-0.9839294,"('meek', 'impulsive')",-1.0503337,-0.9839294,0.0664043
76,0.3971875,0.3076629,"('anxious', 'daring')",0.3971875,0.3076629,-0.0895246
77,-1.5398846,-1.344627,"('unmotivated', 'motivated')",-1.5398846,-1.344627,0.1952576
78,-0.6160346,-0.6111663,"('nonresilient', 'resilient')",-0.6160346,-0.6111663,0.0048683
79,-0.10369161,-0.08989956,"('wavering', 'unwavering')",-0.1036916,-0.0898996,0.013792
80,-0.87243104,-1.0367434,"('dominated', 'dominating')",-0.872431,-1.0367434,-0.1643124
81,-0.6010833,-0.59926784,"('submissive', 'aggressive')",-0.6010833,-0.5992678,0.0018155
82,6.1003485,6.158734,"('poor', 'rich')",6.1003485,6.1587338,0.0583853
83,-0.45673388,-0.4544894,"('powerless', 'powerful')",-0.4567339,-0.4544894,0.0022445
84,0.5936977,0.5300865,"('inferior', 'superior')",0.5936977,0.5300865,-0.0636112
85,0.24089144,0.2970318,"('insignificant', 'prestigious')",0.2408914,0.2970318,0.0561404
86,0.08719268,-0.047001906,"('uninfluential', 'influential')",0.0871927,-0.0470019,-0.1341946
87,-0.6520461,-0.5297533,"('unsuccessful', 'successful')",-0.6520461,-0.5297533,0.1222928
88,0.15257826,0.16277245,"('low', 'eminent')",0.1525783,0.1627724,0.0101941
