,ipg_male,ipg_female,tuple,photonics_male,photonics_female,corp_male,corp_female,average_male,average_female,female-male
16,-0.1643149,-0.25275344,"('unpopular', 'popular')",-0.19035408,-0.2740761,0.6684543,0.54792374,0.1045951,0.0070314,-0.0975637
17,-0.4035224,-0.41322154,"('nasty', 'nice')",-0.19943245,-0.17086527,-0.25177357,-0.25761205,-0.2849095,-0.2805663,0.0043432
18,-0.55384004,-0.5515518,"('disagreeable', 'welcoming')",0.44395307,0.44020563,-0.5396645,-0.59056675,-0.2165172,-0.233971,-0.0174538
19,-0.607682,-0.63451463,"('inhospitable', 'hospitable')",-0.9708698,-1.0184048,-0.91682965,-0.85550845,-0.8317938,-0.8361427,-0.0043489
20,0.3512991,0.3184185,"('rough', 'thoughtful')",1.0053226,0.9975785,0.68110657,0.6564153,0.6792428,0.6574708,-0.021772
21,0.40365326,0.35363075,"('immoral', 'moral')",-0.060135454,-0.120210916,-0.11258353,-0.1079742,0.0769781,0.0418152,-0.0351629
22,0.09868687,0.08195914,"('untrustworthy', 'trustworthy')",-0.62590784,-0.69795555,-0.6769941,-0.7940073,-0.401405,-0.4700012,-0.0685962
23,-0.26096743,-0.38550922,"('insincere', 'sincere')",0.010218089,-0.09196603,5.699837,5.679845,1.8163627,1.7341232,-0.0822395
24,-0.44242096,-0.46204036,"('dishonest', 'honest')",-1.0351992,-1.0213504,0.37335548,0.39788187,-0.3680882,-0.3618363,0.0062519
25,-1.0553734,-1.0243596,"('egoistic', 'altruistic')",0.56299686,0.5777788,0.8660689,0.8744331,0.1245641,0.1426174,0.0180533
26,-1.1593395,-1.1426315,"('hardhearted', 'benevolent')",1.1828641,1.142281,1.5654728,1.5165516,0.5296658,0.5054004,-0.0242654
27,-1.5920432,-1.5383152,"('hardhearted', 'softhearted')",-0.35468128,-0.2854022,0.5168802,0.49611133,-0.4766147,-0.4425353,0.0340794
28,-0.8231756,-0.95937544,"('disloyal', 'loyal')",0.2696422,0.059843346,1.3179681,1.1973734,0.2548116,0.0992804,-0.1555312
29,0.123581864,0.102123834,"('unfair', 'fair')",-0.8129644,-0.8512018,-0.6005624,-0.685878,-0.4299816,-0.4783186,-0.048337
30,0.78227323,0.69740474,"('intolerant', 'tolerant')",1.1710156,1.1155485,1.1620914,1.0919479,1.0384601,0.9683003,-0.0701598
31,-1.3845084,-1.2535837,"('evil', 'good')",-0.5087571,-0.37523574,-1.304214,-1.293681,-1.0658265,-0.9741669,0.0916596
32,-0.28780314,-0.45696855,"('unkind', 'kind')",0.04642801,-0.06576847,0.9787025,0.8118365,0.2457758,0.0963665,-0.1494093
33,0.37720197,0.3566718,"('wrong', 'right')",0.5339965,0.5402336,-0.8180759,-0.8790353,0.0310409,0.0059567,-0.0250842
34,-0.112187475,-0.04601784,"('mean', 'honorable')",0.20885453,0.3226524,5.3206067,5.525201,1.8057578,1.9339452,0.1281874
35,-0.54801166,-0.5763469,"('corrupt', 'incorrupt')",-0.045949176,-0.064814985,-0.53380775,-0.57808375,-0.3759228,-0.4064152,-0.0304924
36,-0.6523999,-0.715814,"('hostile', 'amicable')",-0.20931402,-0.2897368,-0.2899057,-0.37357163,-0.3838732,-0.4597075,-0.0758343
37,0.15925476,0.08306123,"('fake', 'genuine')",-0.24505639,-0.2997736,-0.39246413,-0.43457797,-0.1594219,-0.2170968,-0.0576749
38,-0.69032377,-0.69644356,"('untruthful', 'truthful')",-0.09596352,-0.13474634,-0.29382077,-0.24741408,-0.360036,-0.3595347,0.0005013
39,1.7760081,1.8297309,"('exploitative', 'cooperative')",1.03125,1.0940193,0.45947194,0.513828,1.08891,1.1458594,0.0569494
40,-0.65680325,-0.5880158,"('stingy', 'generous')",-0.12049174,-0.07780804,-1.9837737,-2.086575,-0.9203563,-0.9174663,0.00289
41,-0.701578,-0.6939033,"('unforgiving', 'forgiving')",-0.28425515,-0.2620287,0.29046616,0.19878265,-0.231789,-0.2523831,-0.0205941
42,0.12540698,0.11586478,"('unreliable', 'reliable')",-0.28540847,-0.24979305,-3.3277338,-3.474337,-1.1625784,-1.2027551,-0.0401767
43,-0.3753304,-0.3355477,"('irresponsible', 'responsible')",-0.7993886,-0.69883966,-0.029130802,-0.004305806,-0.4012833,-0.3462311,0.0550522
44,0.7396526,0.7909298,"('prejudiced', 'unprejudiced')",-0.09979452,-0.015211401,-1.1481787,-1.1410621,-0.1694402,-0.1217812,0.047659
45,-0.2033822,-0.21455103,"('incompetent', 'competent')",-1.1110572,-1.0938673,0.030613486,-0.081850156,-0.4279419,-0.4634228,-0.0354809
46,0.60092044,0.531626,"('uncompetitive', 'competitive')",-0.6537409,-0.6822956,-0.7050227,-0.80239093,-0.2526144,-0.3176869,-0.0650725
47,0.06646964,0.1512939,"('stupid', 'smart')",0.67024666,0.6904566,5.1958966,5.3533936,1.9775376,2.0650481,0.0875105
48,-0.34572864,-0.36818507,"('unintelligent', 'intelligent')",0.6280783,0.62104625,0.80183774,0.81079364,0.3613958,0.3545516,-0.0068442
49,0.19248766,0.25260738,"('unable', 'able')",0.40870494,0.4839611,-0.25979978,-0.21994962,0.1137976,0.1722063,0.0584087
50,-0.22733264,-0.34945402,"('clumsy', 'skillful')",0.8078874,0.685733,-0.1263103,-0.2985839,0.1514148,0.012565,-0.1388498
51,0.7056502,0.5283807,"('uneducated', 'educated')",0.02593229,-0.18351644,0.74635905,0.66197926,0.4926472,0.3356145,-0.1570327
52,-0.059046358,-0.1292029,"('irrational', 'rational')",0.28029153,0.093598746,0.12781663,0.051384248,0.1163539,0.00526,-0.1110939
53,-0.61641085,-0.6999421,"('uncreative', 'creative')",-0.018071342,-0.15141848,0.2894453,0.16472717,-0.1150123,-0.2288778,-0.1138655
54,-0.7469415,-0.8478698,"('incapable', 'capable')",-0.409551,-0.5826912,0.60062635,0.6034356,-0.1852887,-0.2757085,-0.0904198
55,0.8600166,0.8255983,"('incompetent', 'clever')",-0.067215696,-0.092294596,0.74468434,0.6909547,0.5124951,0.4747528,-0.0377423
56,0.75138956,0.65698385,"('impractical', 'practical')",0.42089966,0.4147387,-0.35204163,-0.43353876,0.2734159,0.2127279,-0.060688
57,-0.8037003,-0.85773766,"('unimaginative', 'imaginative')",0.24165764,0.12259535,-2.613492,-2.731011,-1.0585116,-1.1553844,-0.0968728
58,-0.2545601,-0.25294936,"('undiscriminating', 'discriminating')",0.880608,0.81942624,-0.14036976,-0.14883727,0.1618927,0.1392132,-0.0226795
59,0.26549512,0.3500604,"('foolish', 'wise')",0.09461062,0.05586844,-0.31382263,-0.2747494,0.0154277,0.0437265,0.0282988
60,0.79348093,0.7593304,"('inefficient', 'efficient')",0.71098846,0.8067111,-0.011870445,0.06502076,0.497533,0.5436874,0.0461544
61,0.47171408,0.3648272,"('illogical', 'logical')",0.22402215,0.11202707,0.44674936,0.31998637,0.3808285,0.2656136,-0.1152149
62,0.97127503,0.9806921,"('incompetent', 'brilliant')",0.39241016,0.44374308,0.3882286,0.40900445,0.5839713,0.6111465,0.0271752
63,0.34121948,0.33638212,"('unperceptive', 'insightful')",-0.39952624,-0.38237032,0.10297357,0.072628856,0.0148889,0.0088802,-0.0060087
64,0.14488806,0.17875324,"('shy', 'confident')",-0.6460046,-0.58347404,-5.9998198,-6.1753373,-2.1669788,-2.1933527,-0.0263739
65,0.116123974,0.10497107,"('insecure', 'secure')",0.11074294,0.042569574,0.19071564,0.236731,0.1391942,0.1280905,-0.0111037
66,-0.49294877,-0.5140017,"('inactive', 'active')",-0.9622255,-1.0168258,0.24223147,0.27938786,-0.4043142,-0.4171466,-0.0128324
67,0.6617175,0.6311884,"('doubtful', 'determined')",0.030688323,0.08631176,-0.36787635,-0.35421726,0.1081765,0.1210943,0.0129178
68,0.23185167,0.1540452,"('dependent', 'independent')",-0.35216522,-0.39136556,-0.94928676,-0.9036168,-0.3565334,-0.3803124,-0.023779
69,0.4123216,0.49835926,"('lazy', 'industrious')",0.7924297,0.88663864,-0.9354215,-0.89743274,0.0897766,0.1625217,0.0727451
70,-0.34962192,-0.3827806,"('lethargic', 'energetic')",-0.3501469,-0.37547445,0.06122051,0.06424956,-0.2128494,-0.2313352,-0.0184858
71,0.15980026,0.15824907,"('diffident', 'self-confident')",0.9702427,1.0125214,0.10906239,0.0813006,0.4130351,0.417357,0.0043219
72,-0.6794484,-0.6271647,"('unambitious', 'ambitious')",-0.46629333,-0.4287109,-0.778519,-0.66471,-0.6414202,-0.5735285,0.0678917
73,0.5696218,0.53665453,"('helpless', 'self-reliant')",0.69578254,0.6834977,-3.4271417,-3.4612274,-0.7205791,-0.747025,-0.0264459
74,0.096151225,0.014417529,"('undedicated', 'dedicated')",0.2555753,0.23853041,-0.36459652,-0.4478569,-0.00429,-0.0649697,-0.0606797
75,0.176954,0.22124723,"('meek', 'impulsive')",0.16430396,0.11957842,-0.45931756,-0.36337146,-0.0393532,-0.0075153,0.0318379
76,0.76633996,0.7553851,"('anxious', 'daring')",0.17324696,0.15701203,0.02069806,-0.002661487,0.320095,0.3032452,-0.0168498
77,0.123796344,0.11793806,"('unmotivated', 'motivated')",0.10221047,0.09455067,-1.2374282,-1.1164566,-0.3371405,-0.3013226,0.0358179
78,-1.4226435,-1.385178,"('nonresilient', 'resilient')",-0.47168198,-0.3878234,-0.2265613,-0.2733445,-0.7069623,-0.6821153,0.024847
79,-1.3295876,-1.3555678,"('wavering', 'unwavering')",-0.85885715,-0.9539676,-0.77774286,-0.73491204,-0.9887292,-1.0148158,-0.0260866
80,1.6285974,1.6397982,"('dominated', 'dominating')",0.25805512,0.2132473,-0.389968,-0.28301248,0.4988948,0.5233443,0.0244495
81,0.41343,0.36555564,"('submissive', 'aggressive')",0.7261138,0.5736935,-0.13858753,-0.049254462,0.3336521,0.2966649,-0.0369872
82,-0.49171054,-0.56279355,"('poor', 'rich')",-0.2664579,-0.373559,6.431609,6.3809915,1.891147,1.8148796,-0.0762674
83,0.38960975,0.39090157,"('powerless', 'powerful')",0.12440126,0.16345687,-1.2616922,-1.2469686,-0.249227,-0.2308701,0.0183569
84,0.26759937,0.1942042,"('inferior', 'superior')",0.36299148,0.3326827,0.7895864,0.73142487,0.4733924,0.4194372,-0.0539552
85,-0.6274615,-0.63558143,"('insignificant', 'prestigious')",0.4518282,0.3552391,-0.024549782,-0.09302355,-0.0667277,-0.1244553,-0.0577276
86,-0.94455886,-0.9908492,"('uninfluential', 'influential')",-0.30850515,-0.45814395,-0.55389345,-0.65247536,-0.6023192,-0.7004895,-0.0981703
87,1.3081268,1.2503265,"('unsuccessful', 'successful')",0.42752448,0.2984881,1.106425,1.1141088,0.9473588,0.8876411,-0.0597177
88,-0.07624128,-0.25422648,"('low', 'eminent')",0.9328769,0.7222621,0.30677035,0.17687374,0.387802,0.2149698,-0.1728322
