,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.37361094,-0.45106947,"('unsociable', 'sociable')",0.984516,0.7910584,-0.29865405,-0.51615095,0.1040837,-0.0587207,-0.1628044
1,-1.4206887,-1.3411244,"('unfriendly', 'friendly')",1.5189123,1.3595345,2.0973668,1.897259,0.7318635,0.6385564,-0.0933071
2,0.6598911,0.766871,"('unlikable', 'likable')",2.468476,2.616855,0.851553,1.0489203,1.32664,1.4775488,0.1509088
3,-0.60979676,-0.43689823,"('repellent', 'pleasant')",-0.004955814,0.056016505,0.021164197,0.07065645,-0.1978628,-0.1034084,0.0944544
4,-0.055967115,6.129965e-06,"('disliked', 'liked')",-0.066379234,-0.03871811,-6.093356,-6.0469265,-2.0719008,-2.0285462,0.0433546
5,-0.7441484,-0.71021944,"('distant', 'outgoing')",0.4168194,0.41620675,-0.037585497,0.02423011,-0.1216382,-0.0899275,0.0317107
6,-1.3502557,-1.2410775,"('distant', 'open')",-0.57220703,-0.57238775,0.3366154,0.35122454,-0.5286158,-0.4874136,0.0412022
7,0.5490511,0.6089356,"('insensitive', 'sensitive')",0.705073,0.7529367,0.5053821,0.38158205,0.5865021,0.5811514,-0.0053507
8,-0.7294728,-0.7061291,"('unaffectionate', 'affectionate')",0.1472833,0.12509978,0.60804665,0.5397386,0.0086191,-0.0137636,-0.0223827
9,-0.34776315,-0.28863683,"('unaffectionate', 'caring')",1.6312248,1.5865117,1.2418498,1.1881784,0.8417705,0.8286845,-0.013086
10,-0.32307824,-0.23356709,"('unsympathetic', 'sympathetic')",-0.26817772,-0.20580643,-0.20994763,-0.36708876,-0.2670679,-0.2688208,-0.0017529
11,0.6037265,0.7157561,"('unhelpful', 'helpful')",0.601644,0.617478,2.2473078,2.316758,1.1508927,1.216664,0.0657713
12,0.62492025,0.8462444,"('unsupportive', 'supportive')",1.3675516,1.5351754,-1.7282778,-1.7238002,0.0880647,0.2192066,0.1311419
13,0.8760085,0.79537374,"('impolite', 'polite')",0.7994526,0.7965165,0.06932424,-0.017621595,0.5815951,0.5247562,-0.0568389
14,1.0113765,1.0045029,"('antisocial', 'social')",1.959063,2.0052154,-0.7420616,-0.7920857,0.7427926,0.7392109,-0.0035817
15,-0.01860883,-0.09731877,"('boring', 'funny')",-0.23779425,-0.2467624,0.37356064,0.37047365,0.0390525,0.0087975,-0.030255
16,-0.98306465,-0.8562645,"('unpopular', 'popular')",-0.58933437,-0.509186,0.56131727,0.59900516,-0.3370272,-0.2554818,0.0815454
17,-0.109755695,-0.0044881552,"('nasty', 'nice')",-0.275001,-0.17357656,-0.5400475,-0.44383994,-0.3082681,-0.2073016,0.1009665
18,-0.065674484,0.05779568,"('disagreeable', 'welcoming')",-0.25349542,-0.16882421,-0.3000775,-0.30745092,-0.2064158,-0.1394931,0.0669227
19,-0.57813644,-0.49155068,"('inhospitable', 'hospitable')",-0.6282589,-0.67998195,-0.17027646,-0.07525381,-0.4588906,-0.4155955,0.0432951
20,-0.24024107,-0.14984569,"('rough', 'thoughtful')",0.17365032,0.21162847,0.76653975,0.7178732,0.2333163,0.2598853,0.026569
21,1.033832,1.0547215,"('immoral', 'moral')",1.136209,1.1653465,-0.5450778,-0.58705723,0.5416544,0.5443369,0.0026825
22,0.38257545,0.45810956,"('untrustworthy', 'trustworthy')",-0.43661657,-0.46273503,-0.9992792,-1.0457861,-0.3511068,-0.3501372,0.0009696
23,0.08296487,0.14109652,"('insincere', 'sincere')",1.1117878,1.0514116,5.850547,5.685555,2.3484332,2.2926877,-0.0557455
24,0.5232285,0.47474256,"('dishonest', 'honest')",0.37283796,0.3960571,0.7471691,0.65776414,0.5477452,0.5095212,-0.038224
25,-0.9872714,-0.95944977,"('egoistic', 'altruistic')",0.10505939,0.12903908,1.3380024,1.2898847,0.1519301,0.153158,0.0012279
26,-0.3660125,-0.33893,"('hardhearted', 'benevolent')",1.6261194,1.6452839,1.744231,1.5936592,1.0014459,0.966671,-0.0347749
27,-0.55240446,-0.47998083,"('hardhearted', 'softhearted')",-0.13126476,-0.12436177,1.3855352,1.2148913,0.2339553,0.2035162,-0.0304391
28,-0.7151954,-0.7638167,"('disloyal', 'loyal')",0.17042732,-0.008797273,0.91919196,0.7374467,0.124808,-0.0117224,-0.1365304
29,0.027342182,-0.030727455,"('unfair', 'fair')",-0.2637275,-0.28927213,-0.68596673,-0.8466306,-0.3074507,-0.3888767,-0.081426
30,0.51945686,0.5819404,"('intolerant', 'tolerant')",1.1210417,1.1638912,1.4185392,1.333287,1.0196792,1.0263729,0.0066937
31,-1.5029347,-1.3320615,"('evil', 'good')",-1.2123338,-1.2136208,-1.2053367,-1.2866132,-1.3068684,-1.2774319,0.0294365
32,-0.09437288,-0.097124204,"('unkind', 'kind')",0.79962486,0.81151235,1.3288414,1.192685,0.6780311,0.635691,-0.0423401
33,0.119857684,0.05605788,"('wrong', 'right')",0.72840524,0.7362373,-0.6082287,-0.6344907,0.0800114,0.0526015,-0.0274099
34,-0.18534707,0.026446145,"('mean', 'honorable')",0.7807851,0.8516397,6.0954533,6.1684985,2.2302971,2.3488614,0.1185643
35,-0.36636057,-0.45960987,"('corrupt', 'incorrupt')",-1.4033949,-1.4337189,-0.24445575,-0.31429973,-0.6714037,-0.7358762,-0.0644725
36,-1.6757822,-1.5664862,"('hostile', 'amicable')",-0.04013975,-0.20105651,0.347131,0.15264998,-0.4562637,-0.5382976,-0.0820339
37,0.7420796,0.7391752,"('fake', 'genuine')",-0.6276725,-0.64570194,0.45119986,0.4130151,0.1885357,0.1688294,-0.0197063
38,-0.0140990075,0.1169845,"('untruthful', 'truthful')",0.6848166,0.7425136,0.39522842,0.47746554,0.3553153,0.4456546,0.0903393
39,1.6669962,1.6539615,"('exploitative', 'cooperative')",0.8718171,0.9609978,-0.15941478,-0.17229846,0.7931329,0.8142203,0.0210874
40,-0.58788234,-0.52782696,"('stingy', 'generous')",1.2449617,1.288629,-1.7945166,-1.945031,-0.3791457,-0.394743,-0.0155973
41,0.032625772,0.21551956,"('unforgiving', 'forgiving')",1.2834367,1.2507043,0.20798242,0.087622635,0.508015,0.5179488,0.0099338
42,1.1265765,1.2443497,"('unreliable', 'reliable')",0.8085842,0.94623184,-2.7166677,-2.5521798,-0.2605023,-0.1205328,0.1399695
43,0.5430755,0.66540456,"('irresponsible', 'responsible')",1.0943385,1.1887023,0.4627376,0.45479,0.7000505,0.7696323,0.0695818
44,0.23362182,0.23775692,"('prejudiced', 'unprejudiced')",-0.44959757,-0.3385263,-1.5423143,-1.4087068,-0.5860967,-0.5031587,0.082938
45,-0.058691144,0.16795543,"('incompetent', 'competent')",-0.3612649,-0.36021274,-0.26984277,-0.37402704,-0.2299329,-0.1887615,0.0411714
46,0.34847888,0.4406886,"('uncompetitive', 'competitive')",1.0741667,1.1133776,-0.42434508,-0.49835536,0.3327668,0.3519036,0.0191368
47,0.47217315,0.5901177,"('stupid', 'smart')",1.1450849,1.1709219,5.5673885,5.6058116,2.3948822,2.4556171,0.0607349
48,-0.3525224,-0.30215502,"('unintelligent', 'intelligent')",-0.2640029,-0.23772652,0.37428108,0.26150656,-0.0807481,-0.0927917,-0.0120436
49,-0.25207803,-0.06153758,"('unable', 'able')",-0.7702974,-0.63369244,-0.1863226,-0.054062333,-0.4028993,-0.2497641,0.1531352
50,0.0734285,0.15421903,"('clumsy', 'skillful')",0.20571867,0.2536402,0.38085297,0.42631617,0.22,0.2780585,0.0580585
51,0.12917072,0.0073701506,"('uneducated', 'educated')",0.11342046,0.042685553,0.45020002,0.3371759,0.2309304,0.1290772,-0.1018532
52,-0.42902365,-0.5860405,"('irrational', 'rational')",0.0019860677,-0.21813153,0.16157737,0.038903203,-0.0884867,-0.2550896,-0.1666029
53,-1.4599485,-1.3748008,"('uncreative', 'creative')",1.4474646,1.3719994,1.0290143,0.92695266,0.3388435,0.3080504,-0.0307931
54,-0.02832196,-0.04702516,"('incapable', 'capable')",1.0365139,1.0429531,1.0030509,1.0671239,0.6704143,0.687684,0.0172697
55,0.29042834,0.4243666,"('incompetent', 'clever')",-0.33215535,-0.28382108,-0.40729564,-0.47274962,-0.1496742,-0.1107347,0.0389395
56,1.3064158,1.337129,"('impractical', 'practical')",0.9232475,0.966586,0.009184403,0.033959895,0.7462826,0.779225,0.0329424
57,-0.556095,-0.49456635,"('unimaginative', 'imaginative')",0.09832747,0.12359,-2.5636132,-2.6570091,-1.0071269,-1.0093285,-0.0022016
58,-0.62870914,-0.5399248,"('undiscriminating', 'discriminating')",1.332385,1.2698834,0.123518676,0.050380997,0.2757315,0.2601132,-0.0156183
59,0.51174825,0.47409168,"('foolish', 'wise')",0.50796145,0.4367637,0.6206876,0.6041502,0.5467991,0.5050019,-0.0417972
60,1.2654294,1.3294855,"('inefficient', 'efficient')",0.9146626,0.9868933,-0.041349795,0.02334274,0.712914,0.7799072,0.0669932
61,-0.4363406,-0.5489069,"('illogical', 'logical')",1.3135203,1.2191836,0.28494877,0.10556507,0.3873761,0.2586139,-0.1287622
62,1.3350973,1.552388,"('incompetent', 'brilliant')",0.8355375,1.0739592,0.21323223,0.4200119,0.7946223,1.015453,0.2208307
63,-0.0057872636,0.20820674,"('unperceptive', 'insightful')",1.4017447,1.4584088,1.2382209,1.293113,0.8780595,0.9865762,0.1085167
64,0.78002214,0.6271325,"('shy', 'confident')",0.7783625,0.76031995,-6.4369936,-6.402494,-1.6262029,-1.6716805,-0.0454776
65,0.097602636,-0.05994545,"('insecure', 'secure')",0.14053044,0.07890831,-0.42762294,-0.5138214,-0.0631633,-0.1649529,-0.1017896
66,-0.08741826,-0.105211854,"('inactive', 'active')",0.8923482,0.88582647,1.1462328,1.0960348,0.6503876,0.6255498,-0.0248378
67,1.0797689,0.9745504,"('doubtful', 'determined')",-0.030876856,-0.024109429,-0.51282364,-0.46458703,0.1786895,0.1619513,-0.0167382
68,0.059689485,-0.040397465,"('dependent', 'independent')",-1.7165407,-1.7956693,-0.8138855,-0.90826535,-0.8235789,-0.9147774,-0.0911985
69,-0.4295862,-0.3691519,"('lazy', 'industrious')",0.58064896,0.59857684,-0.6688803,-0.57464767,-0.1726058,-0.1150742,0.0575316
70,0.770002,0.92083293,"('lethargic', 'energetic')",0.16400349,0.31887406,0.5757766,0.6566484,0.5032607,0.6321185,0.1288578
71,0.33004662,0.41563714,"('diffident', 'self-confident')",1.7029169,1.7317317,0.5097576,0.49827835,0.8475737,0.8818824,0.0343087
72,-0.056414027,-0.11733726,"('unambitious', 'ambitious')",0.13654578,0.22526248,-1.2383366,-1.1773454,-0.3860683,-0.3564734,0.0295949
73,1.3761162,1.2991521,"('helpless', 'self-reliant')",0.78913057,0.7311067,-3.2747712,-3.1505423,-0.3698415,-0.3734278,-0.0035863
74,0.12902175,0.2741769,"('undedicated', 'dedicated')",0.5449482,0.60476625,0.17101347,0.16033304,0.2816612,0.3464254,0.0647642
75,-0.12679401,-0.049849097,"('meek', 'impulsive')",-0.80728555,-0.67928225,-0.4883928,-0.29655564,-0.4741575,-0.3418957,0.1322618
76,0.302109,0.3812343,"('anxious', 'daring')",0.43162945,0.57523316,0.19991289,0.2749572,0.3112171,0.4104749,0.0992578
77,-0.47965202,-0.44155732,"('unmotivated', 'motivated')",1.267836,1.2327459,-1.1277732,-1.0828317,-0.1131964,-0.0972144,0.015982
78,-1.1476256,-0.95107543,"('nonresilient', 'resilient')",1.4758141,1.5795535,0.31742144,0.39219603,0.2152033,0.3402247,0.1250214
79,-0.5216164,-0.4963286,"('wavering', 'unwavering')",-0.7803835,-0.8241584,0.16449395,0.20645468,-0.3791687,-0.3713441,0.0078246
80,1.066846,1.0155114,"('dominated', 'dominating')",-0.43469438,-0.36106366,-1.3203666,-1.2310052,-0.229405,-0.1921858,0.0372192
81,0.5819052,0.47062427,"('submissive', 'aggressive')",1.0140578,1.0873125,-0.6865224,-0.68679804,0.3031469,0.2903795,-0.0127674
82,-0.8056681,-0.7125347,"('poor', 'rich')",-0.08268497,-0.0507698,6.1694174,6.173955,1.7603547,1.8035501,0.0431954
83,0.2768289,0.24689133,"('powerless', 'powerful')",0.77019703,0.8118332,-1.006568,-1.0380435,0.013486,0.0068937,-0.0065923
84,0.12252024,-0.036059156,"('inferior', 'superior')",0.19685397,0.16647929,0.71396834,0.6081172,0.3444475,0.2461791,-0.0982684
85,-0.39481682,-0.32620326,"('insignificant', 'prestigious')",1.1438216,1.1325632,0.6869188,0.7311048,0.4786412,0.5124883,0.0338471
86,-0.5202051,-0.5378719,"('uninfluential', 'influential')",0.080762334,-0.0046668574,-0.16652422,-0.34860125,-0.201989,-0.2970467,-0.0950577
87,0.47648373,0.40663984,"('unsuccessful', 'successful')",1.232657,1.2162347,0.82928497,0.8473138,0.8461419,0.8233961,-0.0227458
88,-0.15011282,-0.1814378,"('low', 'eminent')",-0.7150999,-0.7119296,0.5152467,0.5089298,-0.1166553,-0.1281459,-0.0114906
